"hlf0071_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1","2007","Not Working","no degree/no degree yet","12","","",""
"2","2007","Full Time","lower secondary degree","266","0.135348822234647","0.11992596288069","0.150771681588604"
"2","2007","Full Time","secondary school degree","444","0.176198112397758","0.162035684553915","0.190360540241601"
"2","2007","Full Time","college entrance qualification","434","0.175514111035673","0.161076869705986","0.189951352365361"
"2","2007","Full Time","Other degree","82","0.275031944324748","0.227215564528963","0.322848324120533"
"2","2007","Full Time","no degree/no degree yet","6","","",""
"2","2007","Part Time","lower secondary degree","159","0.125261033944736","0.106686607666204","0.143835460223267"
"2","2007","Part Time","secondary school degree","231","0.170990140398923","0.152605052814594","0.189375227983252"
"2","2007","Part Time","college entrance qualification","237","0.171758305364741","0.151844195429993","0.19167241529949"
"2","2007","Part Time","Other degree","41","0.159081115258993","0.11512759749233","0.203034633025656"
"2","2007","Part Time","no degree/no degree yet","18","","",""
"2","2007","Not Working","lower secondary degree","232","0.0617486366350282","0.0541622618579351","0.0693350114121214"
"2","2007","Not Working","secondary school degree","196","0.130376476776469","0.114393739553571","0.146359213999367"
"2","2007","Not Working","college entrance qualification","149","0.125171281705026","0.107837315780795","0.142505247629257"
"2","2007","Not Working","Other degree","78","0.185820970100036","0.15091528075334","0.220726659446732"
"2","2007","Not Working","no degree/no degree yet","127","0.176800294352609","0.148778096875151","0.204822491830068"
"3","2007","Full Time","lower secondary degree","1423","0.750043620172291","0.730523047128194","0.769564193216387"
"3","2007","Full Time","secondary school degree","2041","0.713926557790745","0.69712725596926","0.73072585961223"
"3","2007","Full Time","college entrance qualification","1875","0.70367033243886","0.68633992510047","0.72100073977725"
"3","2007","Full Time","Other degree","228","0.669768149263092","0.619406793607011","0.720129504919172"
"3","2007","Full Time","no degree/no degree yet","30","0.785992872089144","0.658894052116027","0.913091692062261"
"3","2007","Part Time","lower secondary degree","891","0.74204866021518","0.717498560395418","0.766598760034942"
"3","2007","Part Time","secondary school degree","1202","0.708723468133361","0.686536831266821","0.7309101049999"
"3","2007","Part Time","college entrance qualification","947","0.714401577237522","0.690552444709632","0.738250709765411"
"3","2007","Part Time","Other degree","198","0.711575178751256","0.657133189676674","0.766017167825838"
"3","2007","Part Time","no degree/no degree yet","69","0.756704246230282","0.669500133655941","0.843908358804622"
"3","2007","Not Working","lower secondary degree","2987","0.769284081885254","0.756005761058097","0.782562402712411"
"3","2007","Not Working","secondary school degree","1221","0.698857544635922","0.677082140601751","0.720632948670092"
"3","2007","Not Working","college entrance qualification","983","0.709947103660825","0.686176748412892","0.733717458908758"
"3","2007","Not Working","Other degree","341","0.683643685393661","0.641909488690646","0.725377882096676"
"3","2007","Not Working","no degree/no degree yet","525","0.727435370375515","0.694728420159377","0.760142320591653"
"4","2007","Full Time","lower secondary degree","154","0.0841259949192584","0.0716118793317911","0.0966401105067257"
"4","2007","Full Time","secondary school degree","250","0.0875832407643866","0.0770749319925109","0.0980915495362624"
"4","2007","Full Time","college entrance qualification","296","0.0984360952859621","0.087130015911794","0.10974217466013"
"4","2007","Full Time","Other degree","18","","",""
"4","2007","Full Time","no degree/no degree yet","3","","",""
"4","2007","Part Time","lower secondary degree","137","0.0968818291680595","0.0802836048031727","0.113480053532946"
"4","2007","Part Time","secondary school degree","142","0.0961770444059703","0.0817798550078668","0.110574233804074"
"4","2007","Part Time","college entrance qualification","162","0.0964345951004791","0.0808491320379684","0.11202005816299"
"4","2007","Part Time","Other degree","16","","",""
"4","2007","Part Time","no degree/no degree yet","4","","",""
"4","2007","Not Working","lower secondary degree","555","0.142267656061983","0.131257588431654","0.153277723692313"
"4","2007","Not Working","secondary school degree","243","0.140465044215431","0.123971962862437","0.156958125568425"
"4","2007","Not Working","college entrance qualification","208","0.130223825891187","0.112594607744486","0.147853044037888"
"4","2007","Not Working","Other degree","45","0.0972648884511336","0.0706731264414385","0.123856650460829"
"4","2007","Not Working","no degree/no degree yet","42","0.0513962448770919","0.0351775385988069","0.0676149511553769"
"5","2007","Full Time","lower secondary degree","15","","",""
"5","2007","Full Time","secondary school degree","22","","",""
"5","2007","Full Time","college entrance qualification","30","0.00742868386978249","0.00416976625212821","0.0106876014874368"
"5","2007","Full Time","Other degree","1","","",""
"5","2007","Full Time","no degree/no degree yet","","","",""
"5","2007","Part Time","lower secondary degree","12","","",""
"5","2007","Part Time","secondary school degree","13","","",""
"5","2007","Part Time","college entrance qualification","15","","",""
"5","2007","Part Time","Other degree","2","","",""
"5","2007","Part Time","no degree/no degree yet","","","",""
"5","2007","Not Working","lower secondary degree","70","0.0172948172059275","0.0131858694786399","0.021403764933215"
"5","2007","Not Working","secondary school degree","34","0.0233768371488096","0.0162048040486714","0.0305488702489479"
"5","2007","Not Working","college entrance qualification","45","0.0249426448898675","0.0167736164816277","0.0331116732981072"
"5","2007","Not Working","Other degree","1","","",""
"5","2007","Not Working","no degree/no degree yet","6","","",""
"1","2008","Full Time","lower secondary degree","23","","",""
"1","2008","Full Time","secondary school degree","28","","",""
"1","2008","Full Time","college entrance qualification","24","","",""
"1","2008","Full Time","Other degree","12","","",""
"1","2008","Full Time","no degree/no degree yet","","","",""
"1","2008","Part Time","lower secondary degree","24","","",""
"1","2008","Part Time","secondary school degree","21","","",""
"1","2008","Part Time","college entrance qualification","14","","",""
"1","2008","Part Time","Other degree","7","","",""
"1","2008","Part Time","no degree/no degree yet","3","","",""
"1","2008","Not Working","lower secondary degree","13","","",""
"1","2008","Not Working","secondary school degree","7","","",""
"1","2008","Not Working","college entrance qualification","10","","",""
"1","2008","Not Working","Other degree","8","","",""
"1","2008","Not Working","no degree/no degree yet","14","","",""
"2","2008","Full Time","lower secondary degree","238","0.123600486847576","0.108211027427883","0.138989946267268"
"2","2008","Full Time","secondary school degree","421","0.184743441889435","0.170158815620443","0.199328068158427"
"2","2008","Full Time","college entrance qualification","384","0.175171029323202","0.160204864143819","0.190137194502585"
"2","2008","Full Time","Other degree","54","0.207730933090869","0.161824410160893","0.253637456020845"
"2","2008","Full Time","no degree/no degree yet","7","","",""
"2","2008","Part Time","lower secondary degree","138","0.135227040502303","0.115454116414777","0.154999964589829"
"2","2008","Part Time","secondary school degree","215","0.174918008116639","0.155537251485611","0.194298764747667"
"2","2008","Part Time","college entrance qualification","237","0.189230525183944","0.168043986030963","0.210417064336925"
"2","2008","Part Time","Other degree","44","0.22271231823485","0.169173705911037","0.276250930558663"
"2","2008","Part Time","no degree/no degree yet","17","","",""
"2","2008","Not Working","lower secondary degree","190","0.0540589301056046","0.0466699707875958","0.0614478894236134"
"2","2008","Not Working","secondary school degree","167","0.118056324385625","0.102225748955566","0.133886899815684"
"2","2008","Not Working","college entrance qualification","148","0.134397245220796","0.116202930397729","0.152591560043863"
"2","2008","Not Working","Other degree","60","0.177970871224791","0.141303648469161","0.214638093980422"
"2","2008","Not Working","no degree/no degree yet","100","0.137438759223649","0.110048046818565","0.164829471628732"
"3","2008","Full Time","lower secondary degree","1338","0.772301722429431","0.752693619198488","0.791909825660373"
"3","2008","Full Time","secondary school degree","1991","0.690490655755482","0.673117471550029","0.707863839960935"
"3","2008","Full Time","college entrance qualification","1746","0.689604801966513","0.671388715653107","0.70782088827992"
"3","2008","Full Time","Other degree","213","0.663209755210789","0.609729598858631","0.716689911562947"
"3","2008","Full Time","no degree/no degree yet","30","0.73976338492517","0.602059433003144","0.877467336847196"
"3","2008","Part Time","lower secondary degree","841","0.721390787788935","0.695468632448413","0.747312943129457"
"3","2008","Part Time","secondary school degree","1079","0.691374642099986","0.667809099771885","0.714940184428087"
"3","2008","Part Time","college entrance qualification","929","0.707349572171719","0.682739813369595","0.731959330973842"
"3","2008","Part Time","Other degree","164","0.652269587883243","0.59098673125882","0.713552444507665"
"3","2008","Part Time","no degree/no degree yet","73","0.641170600471402","0.547626110048626","0.734715090894177"
"3","2008","Not Working","lower secondary degree","2759","0.76526732366635","0.751418564220958","0.779116083111742"
"3","2008","Not Working","secondary school degree","1148","0.693709242977274","0.671094725085019","0.71632376086953"
"3","2008","Not Working","college entrance qualification","917","0.662368079817425","0.637141832239418","0.687594327395433"
"3","2008","Not Working","Other degree","316","0.731735112965387","0.689261538279018","0.774208687651756"
"3","2008","Not Working","no degree/no degree yet","441","0.750998254266137","0.71659698986239","0.785399518669885"
