"hlf0071_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Much too big","1986","Bavaria","Female","","","",""
"Much too big","1986","Berlin","Male","","","",""
"Much too big","1986","Berlin","Female","","","",""
"Much too big","1986","Brandenburg","Male","","","",""
"Much too big","1986","Brandenburg","Female","","","",""
"Much too big","1986","Mecklenburg-Western Pomerania","Male","","","",""
"Much too big","1986","Mecklenburg-Western Pomerania","Female","","","",""
"Much too big","1986","Saxony","Male","","","",""
"Much too big","1986","Saxony","Female","","","",""
"Much too big","1986","Saxony-Anhalt","Male","","","",""
"Much too big","1986","Saxony-Anhalt","Female","","","",""
"Much too big","1986","Thuringia","Male","","","",""
"Much too big","1986","Thuringia","Female","","","",""
"Much too small","1987","Schleswig-Holstein","Male","","","",""
"Much too small","1987","Schleswig-Holstein","Female","1","","",""
"Much too small","1987","Hamburg","Male","","","",""
"Much too small","1987","Hamburg","Female","","","",""
"Much too small","1987","Lower Saxony","Male","5","","",""
"Much too small","1987","Lower Saxony","Female","7","","",""
"Much too small","1987","Bremen","Male","","","",""
"Much too small","1987","Bremen","Female","","","",""
"Much too small","1987","North Rhine-Westphalia","Male","5","","",""
"Much too small","1987","North Rhine-Westphalia","Female","7","","",""
"Much too small","1987","Hesse","Male","2","","",""
"Much too small","1987","Hesse","Female","3","","",""
"Much too small","1987","Rhineland-Palatinate,Saarland","Male","1","","",""
"Much too small","1987","Rhineland-Palatinate,Saarland","Female","","","",""
"Much too small","1987","Baden-Württemberg","Male","4","","",""
"Much too small","1987","Baden-Württemberg","Female","2","","",""
"Much too small","1987","Bavaria","Male","3","","",""
"Much too small","1987","Bavaria","Female","2","","",""
"Much too small","1987","Berlin","Male","1","","",""
"Much too small","1987","Berlin","Female","1","","",""
"Much too small","1987","Brandenburg","Male","","","",""
"Much too small","1987","Brandenburg","Female","","","",""
"Much too small","1987","Mecklenburg-Western Pomerania","Male","","","",""
"Much too small","1987","Mecklenburg-Western Pomerania","Female","","","",""
"Much too small","1987","Saxony","Male","","","",""
"Much too small","1987","Saxony","Female","","","",""
"Much too small","1987","Saxony-Anhalt","Male","","","",""
"Much too small","1987","Saxony-Anhalt","Female","","","",""
"Much too small","1987","Thuringia","Male","","","",""
"Much too small","1987","Thuringia","Female","","","",""
"A little too small","1987","Schleswig-Holstein","Male","2","","",""
"A little too small","1987","Schleswig-Holstein","Female","2","","",""
"A little too small","1987","Hamburg","Male","2","","",""
"A little too small","1987","Hamburg","Female","2","","",""
"A little too small","1987","Lower Saxony","Male","11","","",""
"A little too small","1987","Lower Saxony","Female","10","","",""
"A little too small","1987","Bremen","Male","","","",""
"A little too small","1987","Bremen","Female","","","",""
"A little too small","1987","North Rhine-Westphalia","Male","21","","",""
"A little too small","1987","North Rhine-Westphalia","Female","18","","",""
"A little too small","1987","Hesse","Male","4","","",""
"A little too small","1987","Hesse","Female","4","","",""
"A little too small","1987","Rhineland-Palatinate,Saarland","Male","6","","",""
"A little too small","1987","Rhineland-Palatinate,Saarland","Female","5","","",""
"A little too small","1987","Baden-Württemberg","Male","20","","",""
"A little too small","1987","Baden-Württemberg","Female","17","","",""
"A little too small","1987","Bavaria","Male","12","","",""
"A little too small","1987","Bavaria","Female","13","","",""
"A little too small","1987","Berlin","Male","9","","",""
"A little too small","1987","Berlin","Female","6","","",""
"A little too small","1987","Brandenburg","Male","","","",""
"A little too small","1987","Brandenburg","Female","","","",""
"A little too small","1987","Mecklenburg-Western Pomerania","Male","","","",""
"A little too small","1987","Mecklenburg-Western Pomerania","Female","","","",""
"A little too small","1987","Saxony","Male","","","",""
"A little too small","1987","Saxony","Female","","","",""
"A little too small","1987","Saxony-Anhalt","Male","","","",""
"A little too small","1987","Saxony-Anhalt","Female","","","",""
"A little too small","1987","Thuringia","Male","","","",""
"A little too small","1987","Thuringia","Female","","","",""
"Just right","1987","Schleswig-Holstein","Male","17","","",""
"Just right","1987","Schleswig-Holstein","Female","17","","",""
"Just right","1987","Hamburg","Male","2","","",""
"Just right","1987","Hamburg","Female","5","","",""
"Just right","1987","Lower Saxony","Male","35","0.585975374745007","0.455802793909653","0.716147955580361"
"Just right","1987","Lower Saxony","Female","41","0.689997122093875","0.575792332299773","0.804201911887977"
"Just right","1987","Bremen","Male","9","","",""
"Just right","1987","Bremen","Female","8","","",""
"Just right","1987","North Rhine-Westphalia","Male","114","0.806292433922611","0.743257804822749","0.869327063022473"
"Just right","1987","North Rhine-Westphalia","Female","110","0.78509012090301","0.719135853154981","0.85104438865104"
"Just right","1987","Hesse","Male","41","0.864958602351272","0.770227146416289","0.959690058286256"
"Just right","1987","Hesse","Female","37","0.7142204233895","0.586412081973692","0.842028764805309"
"Just right","1987","Rhineland-Palatinate,Saarland","Male","23","","",""
"Just right","1987","Rhineland-Palatinate,Saarland","Female","21","","",""
"Just right","1987","Baden-Württemberg","Male","78","0.758557510555066","0.677469376153536","0.839645644956596"
"Just right","1987","Baden-Württemberg","Female","73","0.766806041902017","0.682217043121941","0.851395040682094"
"Just right","1987","Bavaria","Male","57","0.82499969757334","0.737836539874604","0.912162855272076"
"Just right","1987","Bavaria","Female","62","0.801759165886776","0.713284421895531","0.890233909878021"
"Just right","1987","Berlin","Male","20","","",""
"Just right","1987","Berlin","Female","22","","",""
"Just right","1987","Brandenburg","Male","","","",""
"Just right","1987","Brandenburg","Female","","","",""
"Just right","1987","Mecklenburg-Western Pomerania","Male","","","",""
"Just right","1987","Mecklenburg-Western Pomerania","Female","","","",""
"Just right","1987","Saxony","Male","","","",""
"Just right","1987","Saxony","Female","","","",""
"Just right","1987","Saxony-Anhalt","Male","","","",""
"Just right","1987","Saxony-Anhalt","Female","","","",""
"Just right","1987","Thuringia","Male","","","",""
"Just right","1987","Thuringia","Female","","","",""
"A little too big","1987","Schleswig-Holstein","Male","3","","",""
"A little too big","1987","Schleswig-Holstein","Female","3","","",""
"A little too big","1987","Hamburg","Male","","","",""
"A little too big","1987","Hamburg","Female","","","",""
"A little too big","1987","Lower Saxony","Male","4","","",""
"A little too big","1987","Lower Saxony","Female","5","","",""
"A little too big","1987","Bremen","Male","","","",""
"A little too big","1987","Bremen","Female","","","",""
"A little too big","1987","North Rhine-Westphalia","Male","9","","",""
"A little too big","1987","North Rhine-Westphalia","Female","10","","",""
"A little too big","1987","Hesse","Male","3","","",""
"A little too big","1987","Hesse","Female","4","","",""
"A little too big","1987","Rhineland-Palatinate,Saarland","Male","1","","",""
"A little too big","1987","Rhineland-Palatinate,Saarland","Female","2","","",""
"A little too big","1987","Baden-Württemberg","Male","4","","",""
"A little too big","1987","Baden-Württemberg","Female","4","","",""
"A little too big","1987","Bavaria","Male","1","","",""
"A little too big","1987","Bavaria","Female","1","","",""
"A little too big","1987","Berlin","Male","2","","",""
"A little too big","1987","Berlin","Female","1","","",""
"A little too big","1987","Brandenburg","Male","","","",""
"A little too big","1987","Brandenburg","Female","","","",""
"A little too big","1987","Mecklenburg-Western Pomerania","Male","","","",""
"A little too big","1987","Mecklenburg-Western Pomerania","Female","","","",""
"A little too big","1987","Saxony","Male","","","",""
"A little too big","1987","Saxony","Female","","","",""
"A little too big","1987","Saxony-Anhalt","Male","","","",""
"A little too big","1987","Saxony-Anhalt","Female","","","",""
"A little too big","1987","Thuringia","Male","","","",""
"A little too big","1987","Thuringia","Female","","","",""
"Much too big","1987","Schleswig-Holstein","Male","","","",""
"Much too big","1987","Schleswig-Holstein","Female","","","",""
"Much too big","1987","Hamburg","Male","","","",""
"Much too big","1987","Hamburg","Female","","","",""
"Much too big","1987","Lower Saxony","Male","","","",""
"Much too big","1987","Lower Saxony","Female","","","",""
"Much too big","1987","Bremen","Male","","","",""
"Much too big","1987","Bremen","Female","","","",""
"Much too big","1987","North Rhine-Westphalia","Male","2","","",""
"Much too big","1987","North Rhine-Westphalia","Female","4","","",""
"Much too big","1987","Hesse","Male","","","",""
"Much too big","1987","Hesse","Female","","","",""
"Much too big","1987","Rhineland-Palatinate,Saarland","Male","","","",""
"Much too big","1987","Rhineland-Palatinate,Saarland","Female","","","",""
"Much too big","1987","Baden-Württemberg","Male","1","","",""
"Much too big","1987","Baden-Württemberg","Female","","","",""
"Much too big","1987","Bavaria","Male","","","",""
"Much too big","1987","Bavaria","Female","","","",""
"Much too big","1987","Berlin","Male","","","",""
"Much too big","1987","Berlin","Female","","","",""
"Much too big","1987","Brandenburg","Male","","","",""
"Much too big","1987","Brandenburg","Female","","","",""
"Much too big","1987","Mecklenburg-Western Pomerania","Male","","","",""
"Much too big","1987","Mecklenburg-Western Pomerania","Female","","","",""
"Much too big","1987","Saxony","Male","","","",""
"Much too big","1987","Saxony","Female","","","",""
"Much too big","1987","Saxony-Anhalt","Male","","","",""
"Much too big","1987","Saxony-Anhalt","Female","","","",""
"Much too big","1987","Thuringia","Male","","","",""
"Much too big","1987","Thuringia","Female","","","",""
"Much too small","1988","Schleswig-Holstein","Male","1","","",""
"Much too small","1988","Schleswig-Holstein","Female","","","",""
"Much too small","1988","Hamburg","Male","4","","",""
"Much too small","1988","Hamburg","Female","3","","",""
"Much too small","1988","Lower Saxony","Male","3","","",""
"Much too small","1988","Lower Saxony","Female","2","","",""
"Much too small","1988","Bremen","Male","","","",""
"Much too small","1988","Bremen","Female","","","",""
"Much too small","1988","North Rhine-Westphalia","Male","3","","",""
"Much too small","1988","North Rhine-Westphalia","Female","2","","",""
"Much too small","1988","Hesse","Male","","","",""
"Much too small","1988","Hesse","Female","2","","",""
"Much too small","1988","Rhineland-Palatinate,Saarland","Male","2","","",""
"Much too small","1988","Rhineland-Palatinate,Saarland","Female","1","","",""
"Much too small","1988","Baden-Württemberg","Male","4","","",""
"Much too small","1988","Baden-Württemberg","Female","4","","",""
"Much too small","1988","Bavaria","Male","2","","",""
"Much too small","1988","Bavaria","Female","3","","",""
"Much too small","1988","Berlin","Male","1","","",""
"Much too small","1988","Berlin","Female","1","","",""
"Much too small","1988","Brandenburg","Male","","","",""
"Much too small","1988","Brandenburg","Female","","","",""
"Much too small","1988","Mecklenburg-Western Pomerania","Male","","","",""
"Much too small","1988","Mecklenburg-Western Pomerania","Female","","","",""
"Much too small","1988","Saxony","Male","","","",""
"Much too small","1988","Saxony","Female","","","",""
"Much too small","1988","Saxony-Anhalt","Male","","","",""
"Much too small","1988","Saxony-Anhalt","Female","","","",""
"Much too small","1988","Thuringia","Male","","","",""
"Much too small","1988","Thuringia","Female","","","",""
