"hlf0071_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3","2006","no degree/no degree yet","Single parent ","76","0.703237920413955","0.618252985722352","0.788222855105557"
"3","2006","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
"3","2006","no degree/no degree yet","Couple + C. GT 16 ","238","0.771011761360798","0.723778450488658","0.818245072232939"
"3","2006","no degree/no degree yet","Couple + C. LE and GT 16","199","0.735675797129024","0.683270481762956","0.788081112495091"
"4","2006","lower secondary degree","1-pers.-HH","217","0.141826790332293","0.123400083152584","0.160253497512002"
"4","2006","lower secondary degree","(Married) couple without C. ","514","0.15136996499936","0.139204062048062","0.163535867950658"
"4","2006","lower secondary degree","Single parent ","31","0.0843640301193866","0.0555736990287401","0.113154361210033"
"4","2006","lower secondary degree","Couple + C. LE 16 ","39","0.0338975374074044","0.0223534990061574","0.0454415758086513"
"4","2006","lower secondary degree","Couple + C. GT 16 ","77","0.0492720568430851","0.0360926249950844","0.0624514886910858"
"4","2006","lower secondary degree","Couple + C. LE and GT 16","13","","",""
"4","2006","secondary school degree","1-pers.-HH","116","0.140555084952778","0.11761758384104","0.163492586064516"
"4","2006","secondary school degree","(Married) couple without C. ","321","0.140854345471033","0.125824866342643","0.155883824599422"
"4","2006","secondary school degree","Single parent ","43","0.141838997658712","0.107606084578168","0.176071910739256"
"4","2006","secondary school degree","Couple + C. LE 16 ","64","0.0549834098766192","0.0430472514456543","0.0669195683075842"
"4","2006","secondary school degree","Couple + C. GT 16 ","115","0.0810834881554701","0.0654024128559726","0.0967645634549676"
"4","2006","secondary school degree","Couple + C. LE and GT 16","24","","",""
"4","2006","college entrance qualification","1-pers.-HH","115","0.109210560834926","0.0886263772335525","0.129794744436299"
"4","2006","college entrance qualification","(Married) couple without C. ","328","0.151661289133595","0.135528568150409","0.167794010116781"
"4","2006","college entrance qualification","Single parent ","35","0.132146547600514","0.0883807062758214","0.175912388925207"
"4","2006","college entrance qualification","Couple + C. LE 16 ","72","0.0454540945198949","0.0340295851739671","0.0568786038658227"
"4","2006","college entrance qualification","Couple + C. GT 16 ","95","0.0959673653198682","0.0770267504181703","0.114907980221566"
"4","2006","college entrance qualification","Couple + C. LE and GT 16","23","","",""
"4","2006","Other degree","1-pers.-HH","14","","",""
"4","2006","Other degree","(Married) couple without C. ","48","0.0930225478447469","0.0650091734465074","0.121035922242986"
"4","2006","Other degree","Single parent ","3","","",""
"4","2006","Other degree","Couple + C. LE 16 ","5","","",""
"4","2006","Other degree","Couple + C. GT 16 ","7","","",""
"4","2006","Other degree","Couple + C. LE and GT 16","","","",""
"4","2006","no degree/no degree yet","1-pers.-HH","5","","",""
"4","2006","no degree/no degree yet","(Married) couple without C. ","7","","",""
"4","2006","no degree/no degree yet","Single parent ","11","","",""
"4","2006","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"4","2006","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"4","2006","no degree/no degree yet","Couple + C. LE and GT 16","17","","",""
"5","2006","lower secondary degree","1-pers.-HH","33","0.0212184535517169","0.0136067674266743","0.0288301396767595"
"5","2006","lower secondary degree","(Married) couple without C. ","60","0.0187650289073984","0.0141590025251985","0.0233710552895982"
"5","2006","lower secondary degree","Single parent ","4","","",""
"5","2006","lower secondary degree","Couple + C. LE 16 ","2","","",""
"5","2006","lower secondary degree","Couple + C. GT 16 ","18","","",""
"5","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5","2006","secondary school degree","1-pers.-HH","28","","",""
"5","2006","secondary school degree","(Married) couple without C. ","28","","",""
"5","2006","secondary school degree","Single parent ","2","","",""
"5","2006","secondary school degree","Couple + C. LE 16 ","3","","",""
"5","2006","secondary school degree","Couple + C. GT 16 ","14","","",""
"5","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"5","2006","college entrance qualification","1-pers.-HH","19","","",""
"5","2006","college entrance qualification","(Married) couple without C. ","38","0.0126774196136323","0.00764553613058537","0.0177093030966793"
"5","2006","college entrance qualification","Single parent ","9","","",""
"5","2006","college entrance qualification","Couple + C. LE 16 ","2","","",""
"5","2006","college entrance qualification","Couple + C. GT 16 ","17","","",""
"5","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"5","2006","Other degree","1-pers.-HH","4","","",""
"5","2006","Other degree","(Married) couple without C. ","7","","",""
"5","2006","Other degree","Single parent ","","","",""
"5","2006","Other degree","Couple + C. LE 16 ","","","",""
"5","2006","Other degree","Couple + C. GT 16 ","","","",""
"5","2006","Other degree","Couple + C. LE and GT 16","","","",""
"5","2006","no degree/no degree yet","1-pers.-HH","","","",""
"5","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"5","2006","no degree/no degree yet","Single parent ","2","","",""
"5","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"5","2006","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"5","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"1","2007","lower secondary degree","1-pers.-HH","11","","",""
"1","2007","lower secondary degree","(Married) couple without C. ","8","","",""
"1","2007","lower secondary degree","Single parent ","11","","",""
"1","2007","lower secondary degree","Couple + C. LE 16 ","27","","",""
"1","2007","lower secondary degree","Couple + C. GT 16 ","3","","",""
"1","2007","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"1","2007","secondary school degree","1-pers.-HH","10","","",""
"1","2007","secondary school degree","(Married) couple without C. ","7","","",""
"1","2007","secondary school degree","Single parent ","8","","",""
"1","2007","secondary school degree","Couple + C. LE 16 ","26","","",""
"1","2007","secondary school degree","Couple + C. GT 16 ","1","","",""
"1","2007","secondary school degree","Couple + C. LE and GT 16","5","","",""
"1","2007","college entrance qualification","1-pers.-HH","15","","",""
"1","2007","college entrance qualification","(Married) couple without C. ","14","","",""
"1","2007","college entrance qualification","Single parent ","","","",""
"1","2007","college entrance qualification","Couple + C. LE 16 ","27","","",""
"1","2007","college entrance qualification","Couple + C. GT 16 ","6","","",""
"1","2007","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"1","2007","Other degree","1-pers.-HH","1","","",""
"1","2007","Other degree","(Married) couple without C. ","","","",""
"1","2007","Other degree","Single parent ","3","","",""
"1","2007","Other degree","Couple + C. LE 16 ","12","","",""
"1","2007","Other degree","Couple + C. GT 16 ","1","","",""
"1","2007","Other degree","Couple + C. LE and GT 16","3","","",""
"1","2007","no degree/no degree yet","1-pers.-HH","","","",""
"1","2007","no degree/no degree yet","(Married) couple without C. ","2","","",""
"1","2007","no degree/no degree yet","Single parent ","3","","",""
"1","2007","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"1","2007","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1","2007","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"2","2007","lower secondary degree","1-pers.-HH","76","0.0655710621952221","0.0520580900510851","0.0790840343393591"
"2","2007","lower secondary degree","(Married) couple without C. ","159","0.0585971596755989","0.0502808673770951","0.0669134519741027"
"2","2007","lower secondary degree","Single parent ","50","0.152705486237735","0.113954870171575","0.191456102303894"
"2","2007","lower secondary degree","Couple + C. LE 16 ","187","0.231536681256962","0.202665627334632","0.260407735179291"
"2","2007","lower secondary degree","Couple + C. GT 16 ","87","0.090163461306105","0.0719981276199921","0.108328794992218"
"2","2007","lower secondary degree","Couple + C. LE and GT 16","68","0.175998808421304","0.134786214226342","0.217211402616265"
"2","2007","secondary school degree","1-pers.-HH","108","0.154869579950342","0.130519797119937","0.179219362780747"
"2","2007","secondary school degree","(Married) couple without C. ","208","0.12473860719299","0.109978073665818","0.139499140720162"
"2","2007","secondary school degree","Single parent ","71","0.216209034448069","0.174873586494976","0.257544482401163"
"2","2007","secondary school degree","Couple + C. LE 16 ","285","0.256784942797793","0.232749102655815","0.28082078293977"
"2","2007","secondary school degree","Couple + C. GT 16 ","115","0.103525256612798","0.0856757903262373","0.121374722899358"
"2","2007","secondary school degree","Couple + C. LE and GT 16","71","0.14799823090109","0.115116278651614","0.180880183150567"
"2","2007","college entrance qualification","1-pers.-HH","151","0.179542085506909","0.15387581328101","0.205208357732808"
"2","2007","college entrance qualification","(Married) couple without C. ","235","0.129315227457843","0.114004169009844","0.144626285905842"
"2","2007","college entrance qualification","Single parent ","34","0.163179491039295","0.115526403368309","0.210832578710281"
"2","2007","college entrance qualification","Couple + C. LE 16 ","271","0.221963394758594","0.198663541686587","0.2452632478306"
"2","2007","college entrance qualification","Couple + C. GT 16 ","63","0.0778749755315135","0.0604449095008177","0.0953050415622092"
"2","2007","college entrance qualification","Couple + C. LE and GT 16","46","0.211489414507279","0.164079001081623","0.258899827932936"
"2","2007","Other degree","1-pers.-HH","18","","",""
"2","2007","Other degree","(Married) couple without C. ","40","0.122482068125896","0.0893886465869172","0.155575489664875"
"2","2007","Other degree","Single parent ","9","","",""
"2","2007","Other degree","Couple + C. LE 16 ","79","0.380753150434374","0.316589301710456","0.444916999158292"
"2","2007","Other degree","Couple + C. GT 16 ","27","","",""
"2","2007","Other degree","Couple + C. LE and GT 16","21","","",""
"2","2007","no degree/no degree yet","1-pers.-HH","3","","",""
"2","2007","no degree/no degree yet","(Married) couple without C. ","10","","",""
"2","2007","no degree/no degree yet","Single parent ","23","","",""
"2","2007","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"2","2007","no degree/no degree yet","Couple + C. GT 16 ","41","0.108776857299214","0.0740608050998026","0.143492909498625"
"2","2007","no degree/no degree yet","Couple + C. LE and GT 16","61","0.2172015160909","0.166690684053003","0.267712348128796"
"3","2007","lower secondary degree","1-pers.-HH","977","0.767953828052098","0.744908845095112","0.790998811009084"
"3","2007","lower secondary degree","(Married) couple without C. ","2366","0.763550719263543","0.748505737887662","0.778595700639425"
"3","2007","lower secondary degree","Single parent ","244","0.752997899584301","0.70653767554633","0.799458123622272"
"3","2007","lower secondary degree","Couple + C. LE 16 ","571","0.678551843319403","0.646585853855573","0.710517832783234"
"3","2007","lower secondary degree","Couple + C. GT 16 ","772","0.832208161145486","0.808508190547324","0.855908131743647"
"3","2007","lower secondary degree","Couple + C. LE and GT 16","238","0.750064246455733","0.703207234038119","0.796921258873348"
"3","2007","secondary school degree","1-pers.-HH","579","0.658464017690573","0.626546109491111","0.690381925890034"
"3","2007","secondary school degree","(Married) couple without C. ","1391","0.719533965482575","0.699466223389278","0.739601707575871"
"3","2007","secondary school degree","Single parent ","267","0.65992700671759","0.612358488181829","0.70749552525335"
"3","2007","secondary school degree","Couple + C. LE 16 ","908","0.678473849384977","0.652776283565325","0.704171415204628"
