"hlf0071_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Much too big","1997","inadequately","Female","","","",""
"Much too big","1997","general elemantary","Male","4","","",""
"Much too big","1997","general elemantary","Female","7","","",""
"Much too big","1997","middle vocational","Male","14","","",""
"Much too big","1997","middle vocational","Female","20","","",""
"Much too big","1997","vocational + Abi","Male","","","",""
"Much too big","1997","vocational + Abi","Female","","","",""
"Much too big","1997","higher vocational","Male","2","","",""
"Much too big","1997","higher vocational","Female","","","",""
"Much too big","1997","higher education","Male","7","","",""
"Much too big","1997","higher education","Female","4","","",""
"Much too small","1998","in school","Male","3","","",""
"Much too small","1998","in school","Female","8","","",""
"Much too small","1998","inadequately","Male","11","","",""
"Much too small","1998","inadequately","Female","20","","",""
"Much too small","1998","general elemantary","Male","44","0.0369825194217225","0.0246118083459588","0.0493532304974862"
"Much too small","1998","general elemantary","Female","39","0.015246913601262","0.00922781851249472","0.0212660086900293"
"Much too small","1998","middle vocational","Male","80","0.0246702188800014","0.019498636249751","0.0298418015102517"
"Much too small","1998","middle vocational","Female","71","0.019589525695633","0.0149771520891914","0.0242018993020746"
"Much too small","1998","vocational + Abi","Male","4","","",""
"Much too small","1998","vocational + Abi","Female","12","","",""
"Much too small","1998","higher vocational","Male","10","","",""
"Much too small","1998","higher vocational","Female","9","","",""
"Much too small","1998","higher education","Male","25","","",""
"Much too small","1998","higher education","Female","26","","",""
"A little too small","1998","in school","Male","33","0.159694525155608","0.10239356818825","0.216995482122967"
"A little too small","1998","in school","Female","37","0.188622491644371","0.129110803746169","0.248134179542572"
"A little too small","1998","inadequately","Male","31","0.199556219880095","0.141007200311975","0.258105239448215"
"A little too small","1998","inadequately","Female","48","0.184836989929813","0.136911727850375","0.232762252009251"
"A little too small","1998","general elemantary","Male","155","0.167346944061866","0.142877716221835","0.191816171901898"
"A little too small","1998","general elemantary","Female","198","0.107871389413698","0.092632846958819","0.123109931868576"
"A little too small","1998","middle vocational","Male","542","0.152124355686563","0.140150702353949","0.164098009019176"
"A little too small","1998","middle vocational","Female","547","0.139400279987327","0.127872625002007","0.150927934972648"
"A little too small","1998","vocational + Abi","Male","58","0.205922805605649","0.154548827353172","0.257296783858125"
"A little too small","1998","vocational + Abi","Female","53","0.220567229701127","0.17073995919179","0.270394500210464"
"A little too small","1998","higher vocational","Male","69","0.149648964716046","0.118286811123086","0.181011118309006"
"A little too small","1998","higher vocational","Female","61","0.174944379526249","0.133318376388564","0.216570382663935"
"A little too small","1998","higher education","Male","191","0.162991348555054","0.14091175325525","0.185070943854858"
"A little too small","1998","higher education","Female","163","0.186069472754496","0.1603719435064","0.211767002002591"
"Just right","1998","in school","Male","108","0.707334140808004","0.636164199675307","0.778504081940701"
"Just right","1998","in school","Female","112","0.691935221381927","0.621701158861224","0.762169283902629"
"Just right","1998","inadequately","Male","133","0.714641791901357","0.648487052179532","0.780796531623181"
"Just right","1998","inadequately","Female","172","0.680679777490952","0.623118230621783","0.73824132436012"
"Just right","1998","general elemantary","Male","640","0.724114982529839","0.694816363121692","0.753413601937986"
"Just right","1998","general elemantary","Female","1191","0.754770675919737","0.733637232315144","0.775904119524331"
"Just right","1998","middle vocational","Male","2517","0.719404894807047","0.704425717424117","0.734384072189976"
"Just right","1998","middle vocational","Female","2522","0.72277779326899","0.707879896688447","0.737675689849532"
"Just right","1998","vocational + Abi","Male","157","0.679927095059259","0.620659781486224","0.739194408632294"
"Just right","1998","vocational + Abi","Female","179","0.62501307720676","0.566834930017641","0.683191224395879"
"Just right","1998","higher vocational","Male","356","0.705754689789347","0.665690943418635","0.745818436160058"
"Just right","1998","higher vocational","Female","225","0.711211064574029","0.661556105417423","0.760866023730635"
"Just right","1998","higher education","Male","733","0.673240027711137","0.645202271916706","0.701277783505568"
"Just right","1998","higher education","Female","590","0.655171995450859","0.623785771866719","0.686558219035"
"A little too big","1998","in school","Male","11","","",""
"A little too big","1998","in school","Female","7","","",""
"A little too big","1998","inadequately","Male","4","","",""
"A little too big","1998","inadequately","Female","12","","",""
"A little too big","1998","general elemantary","Male","50","0.0694754670665814","0.0528084076748784","0.0861425264582844"
"A little too big","1998","general elemantary","Female","150","0.111462326971099","0.0960034288474457","0.126921225094753"
"A little too big","1998","middle vocational","Male","295","0.0960255898364622","0.0862028467744815","0.105848332898443"
"A little too big","1998","middle vocational","Female","304","0.109320859012412","0.0989355193476767","0.119706198677148"
"A little too big","1998","vocational + Abi","Male","19","","",""
"A little too big","1998","vocational + Abi","Female","20","","",""
"A little too big","1998","higher vocational","Male","56","0.120788469245956","0.0921381594088792","0.149438779083032"
"A little too big","1998","higher vocational","Female","22","","",""
"A little too big","1998","higher education","Male","115","0.117666537765529","0.098405187834766","0.136927887696292"
"A little too big","1998","higher education","Female","94","0.117494157449878","0.0962310336834574","0.1387572812163"
"Much too big","1998","in school","Male","2","","",""
"Much too big","1998","in school","Female","2","","",""
"Much too big","1998","inadequately","Male","","","",""
"Much too big","1998","inadequately","Female","","","",""
"Much too big","1998","general elemantary","Male","5","","",""
"Much too big","1998","general elemantary","Female","14","","",""
"Much too big","1998","middle vocational","Male","22","","",""
"Much too big","1998","middle vocational","Female","24","","",""
"Much too big","1998","vocational + Abi","Male","","","",""
"Much too big","1998","vocational + Abi","Female","2","","",""
"Much too big","1998","higher vocational","Male","6","","",""
"Much too big","1998","higher vocational","Female","3","","",""
"Much too big","1998","higher education","Male","11","","",""
"Much too big","1998","higher education","Female","8","","",""
"Much too small","1999","in school","Male","4","","",""
"Much too small","1999","in school","Female","4","","",""
"Much too small","1999","inadequately","Male","5","","",""
"Much too small","1999","inadequately","Female","12","","",""
"Much too small","1999","general elemantary","Male","34","0.0234049603169121","0.013398983186233","0.0334109374475912"
"Much too small","1999","general elemantary","Female","42","0.0157325342010116","0.00956930782849177","0.0218957605735315"
"Much too small","1999","middle vocational","Male","64","0.0171843175510457","0.0128534490873234","0.0215151860147679"
"Much too small","1999","middle vocational","Female","55","0.0115720695138582","0.00801566456954446","0.015128474458172"
"Much too small","1999","vocational + Abi","Male","6","","",""
"Much too small","1999","vocational + Abi","Female","5","","",""
"Much too small","1999","higher vocational","Male","7","","",""
"Much too small","1999","higher vocational","Female","4","","",""
"Much too small","1999","higher education","Male","25","","",""
"Much too small","1999","higher education","Female","17","","",""
"A little too small","1999","in school","Male","21","","",""
"A little too small","1999","in school","Female","42","0.281045987129985","0.211826267779478","0.350265706480492"
