"plh0179","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","2018","66 and older","no migration background","5","","","","5"
"5 on Scale 1 to 10","2018","66 and older","direct migration background","2","","","","5"
"5 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2018","16-34 y.","indirect migration background","17","","","","5"
"5 on Scale 1 to 10","2018","16-34 y.","direct migration background","30","0.074086634641257","0.0481591630048234","0.100014106277691","5"
"6 on Scale 1 to 10","2018","16-34 y.","indirect migration background","10","","","","6"
"6 on Scale 1 to 10","2018","35-65 y.","indirect migration background","13","","","","6"
"6 on Scale 1 to 10","2018","35-65 y.","no migration background","166","0.0951812407300614","0.0823422500477507","0.108020231412372","6"
"6 on Scale 1 to 10","2018","66 and older","no migration background","3","","","","6"
"6 on Scale 1 to 10","2018","35-65 y.","direct migration background","64","0.101409119327873","0.0799050990809464","0.122913139574799","6"
"6 on Scale 1 to 10","2018","66 and older","direct migration background","","","","","6"
"6 on Scale 1 to 10","2018","16-34 y.","no migration background","51","0.0936222420023497","0.0711935097513794","0.11605097425332","6"
"6 on Scale 1 to 10","2018","16-34 y.","direct migration background","28","","","","6"
"6 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2018","16-34 y.","indirect migration background","27","","","","7"
"7 on Scale 1 to 10","2018","16-34 y.","no migration background","88","0.136454972325295","0.110024935706616","0.162885008943975","7"
"7 on Scale 1 to 10","2018","16-34 y.","direct migration background","48","0.120312894338332","0.088107749407764","0.152518039268901","7"
"7 on Scale 1 to 10","2018","35-65 y.","no migration background","304","0.147898019077586","0.132366949302418","0.163429088852755","7"
"7 on Scale 1 to 10","2018","35-65 y.","indirect migration background","22","","","","7"
"7 on Scale 1 to 10","2018","66 and older","no migration background","4","","","","7"
"7 on Scale 1 to 10","2018","35-65 y.","direct migration background","119","0.159099766871691","0.133043802041842","0.185155731701541","7"
"7 on Scale 1 to 10","2018","66 and older","direct migration background","2","","","","7"
"7 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","2018","35-65 y.","no migration background","555","0.267939096230749","0.248563010128985","0.287315182332512","8"
"8 on Scale 1 to 10","2018","35-65 y.","direct migration background","180","0.243387001728133","0.212817684370996","0.273956319085271","8"
"8 on Scale 1 to 10","2018","35-65 y.","indirect migration background","60","0.229004197451528","0.171343387909099","0.286665006993957","8"
"8 on Scale 1 to 10","2018","16-34 y.","no migration background","158","0.221567952343942","0.189591931835292","0.253543972852592","8"
"8 on Scale 1 to 10","2018","16-34 y.","direct migration background","98","0.259407426084788","0.216017797133262","0.302797055036315","8"
"8 on Scale 1 to 10","2018","16-34 y.","indirect migration background","32","0.183459348055231","0.123299274664016","0.243619421446446","8"
"8 on Scale 1 to 10","2018","66 and older","no migration background","11","","","","8"
"8 on Scale 1 to 10","2018","66 and older","direct migration background","1","","","","8"
"8 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","8"
"9 on Scale 1 to 10","2018","35-65 y.","direct migration background","124","0.143244019900256","0.118288479794142","0.168199560006371","9"
"9 on Scale 1 to 10","2018","35-65 y.","indirect migration background","31","0.108006481950749","0.0654134293491534","0.150599534552344","9"
"9 on Scale 1 to 10","2018","35-65 y.","no migration background","361","0.178858914630705","0.162092562176029","0.195625267085381","9"
"9 on Scale 1 to 10","2018","16-34 y.","no migration background","103","0.156590618415792","0.12860965449592","0.184571582335664","9"
"9 on Scale 1 to 10","2018","16-34 y.","direct migration background","79","0.234923918717287","0.192955656358477","0.276892181076097","9"
"9 on Scale 1 to 10","2018","16-34 y.","indirect migration background","16","","","","9"
"9 on Scale 1 to 10","2018","66 and older","no migration background","10","","","","9"
"9 on Scale 1 to 10","2018","66 and older","direct migration background","3","","","","9"
"9 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2019","16-34 y.","no migration background","24","","","","0"
"0 Completely dissatisfied","2019","16-34 y.","direct migration background","5","","","","0"
"0 Completely dissatisfied","2019","16-34 y.","indirect migration background","5","","","","0"
"0 Completely dissatisfied","2019","35-65 y.","direct migration background","7","","","","0"
"0 Completely dissatisfied","2019","35-65 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2019","66 and older","direct migration background","2","","","","0"
"0 Completely dissatisfied","2019","66 and older","indirect migration background","","","","","0"
"0 Completely dissatisfied","2019","66 and older","no migration background","15","","","","0"
"0 Completely dissatisfied","2019","35-65 y.","no migration background","28","","","","0"
"1 on Scale 1 to 10","2019","35-65 y.","no migration background","16","","","","1"
"1 on Scale 1 to 10","2019","35-65 y.","direct migration background","5","","","","1"
"1 on Scale 1 to 10","2019","66 and older","direct migration background","","","","","1"
"1 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2019","66 and older","no migration background","1","","","","1"
"1 on Scale 1 to 10","2019","35-65 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2019","16-34 y.","direct migration background","7","","","","1"
"1 on Scale 1 to 10","2019","16-34 y.","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2019","16-34 y.","no migration background","4","","","","1"
"10 Completely satisfied","2019","16-34 y.","no migration background","120","0.176191150484094","0.145883029119876","0.206499271848313","10"
"10 Completely satisfied","2019","16-34 y.","direct migration background","51","0.137391383307292","0.0977694432885411","0.177013323326043","10"
"10 Completely satisfied","2019","16-34 y.","indirect migration background","22","","","","10"
"10 Completely satisfied","2019","35-65 y.","no migration background","326","0.145343294345846","0.130127226109205","0.160559362582487","10"
"10 Completely satisfied","2019","35-65 y.","direct migration background","129","0.174302440879292","0.145093028313692","0.203511853444892","10"
"10 Completely satisfied","2019","35-65 y.","indirect migration background","26","","","","10"
"10 Completely satisfied","2019","66 and older","no migration background","25","","","","10"
"10 Completely satisfied","2019","66 and older","direct migration background","3","","","","10"
"10 Completely satisfied","2019","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2019","66 and older","no migration background","2","","","","2"
"2 on Scale 1 to 10","2019","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","2019","35-65 y.","direct migration background","12","","","","2"
"2 on Scale 1 to 10","2019","16-34 y.","direct migration background","9","","","","2"
"2 on Scale 1 to 10","2019","16-34 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2019","35-65 y.","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","2019","16-34 y.","no migration background","10","","","","2"
"2 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2019","35-65 y.","no migration background","23","","","","2"
"3 on Scale 1 to 10","2019","16-34 y.","no migration background","16","","","","3"
"3 on Scale 1 to 10","2019","16-34 y.","direct migration background","6","","","","3"
"3 on Scale 1 to 10","2019","35-65 y.","no migration background","36","0.0198137770778458","0.0137972340303995","0.025830320125292","3"
"3 on Scale 1 to 10","2019","16-34 y.","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2019","35-65 y.","direct migration background","17","","","","3"
"3 on Scale 1 to 10","2019","35-65 y.","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2019","66 and older","no migration background","2","","","","3"
"3 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2019","66 and older","direct migration background","","","","","3"
"4 on Scale 1 to 10","2019","16-34 y.","no migration background","19","","","","4"
"4 on Scale 1 to 10","2019","16-34 y.","direct migration background","11","","","","4"
"4 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2019","66 and older","direct migration background","1","","","","4"
"4 on Scale 1 to 10","2019","35-65 y.","direct migration background","16","","","","4"
"4 on Scale 1 to 10","2019","35-65 y.","indirect migration background","10","","","","4"
"4 on Scale 1 to 10","2019","66 and older","no migration background","","","","","4"
"4 on Scale 1 to 10","2019","16-34 y.","indirect migration background","6","","","","4"
"4 on Scale 1 to 10","2019","35-65 y.","no migration background","57","0.0312339784989148","0.0237241123305482","0.0387438446672813","4"
"5 on Scale 1 to 10","2019","16-34 y.","no migration background","53","0.0888494178731256","0.0662146462313697","0.111484189514881","5"
"5 on Scale 1 to 10","2019","35-65 y.","direct migration background","46","0.067570712511066","0.0482444537342361","0.0868969712878959","5"
"5 on Scale 1 to 10","2019","35-65 y.","indirect migration background","20","","","","5"
"5 on Scale 1 to 10","2019","66 and older","direct migration background","2","","","","5"
"5 on Scale 1 to 10","2019","66 and older","no migration background","4","","","","5"
"5 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2019","16-34 y.","indirect migration background","14","","","","5"
"5 on Scale 1 to 10","2019","35-65 y.","no migration background","152","0.0923006777032826","0.0798043459713887","0.104797009435176","5"
"5 on Scale 1 to 10","2019","16-34 y.","direct migration background","21","","","","5"
"6 on Scale 1 to 10","2019","35-65 y.","indirect migration background","8","","","","6"
"6 on Scale 1 to 10","2019","16-34 y.","indirect migration background","9","","","","6"
"6 on Scale 1 to 10","2019","66 and older","direct migration background","1","","","","6"
"6 on Scale 1 to 10","2019","35-65 y.","direct migration background","46","0.0860378392029365","0.0644470039612056","0.107628674444667","6"
"6 on Scale 1 to 10","2019","16-34 y.","no migration background","31","0.0596036985938891","0.0407695580616811","0.0784378391260971","6"
"6 on Scale 1 to 10","2019","35-65 y.","no migration background","134","0.0800066809215716","0.0682937775917007","0.0917195842514426","6"
"6 on Scale 1 to 10","2019","66 and older","no migration background","3","","","","6"
"6 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2019","16-34 y.","direct migration background","16","","","","6"
"7 on Scale 1 to 10","2019","16-34 y.","no migration background","92","0.16454647378041","0.135050741440402","0.194042206120418","7"
