"plj0047","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Big worries","2010","Schleswig-Holstein","Employed","125","0.253416500731877","0.21327288761592","0.293560113847834"
"Big worries","2010","Hamburg","Not Employed","30","0.194908331342349","0.127585846306287","0.26223081637841"
"Big worries","2010","Hamburg","Employed","55","0.193570306444116","0.144885835540862","0.24225477734737"
"Big worries","2010","Lower Saxony","Not Employed","195","0.196713864237402","0.168817127100098","0.224610601374705"
"Big worries","2010","Lower Saxony","Employed","338","0.217974108864213","0.19634706831552","0.239601149412905"
"Big worries","2010","Bremen","Not Employed","21","","",""
"Big worries","2010","Bremen","Employed","23","","",""
"Big worries","2010","North Rhine-Westphalia","Not Employed","441","0.210618704918396","0.191880688026327","0.229356721810465"
"Big worries","2010","North Rhine-Westphalia","Employed","694","0.206260085255306","0.192127927809091","0.22039224270152"
"Big worries","2010","Hesse","Not Employed","129","0.254720812916787","0.217696757485898","0.291744868347675"
"Big worries","2010","Hesse","Employed","248","0.240436273676398","0.215574491177154","0.265298056175642"
"Big worries","2010","Rhineland-Palatinate,Saarland","Not Employed","80","0.151133317484621","0.118222229124737","0.184044405844506"
"Big worries","2010","Rhineland-Palatinate,Saarland","Employed","166","0.191856227359016","0.165570092988447","0.218142361729585"
"Big worries","2010","Baden-Württemberg","Not Employed","164","0.160030165753304","0.136338971720016","0.183721359786592"
"Big worries","2010","Baden-Württemberg","Employed","361","0.177705433968292","0.160825177445598","0.194585690490986"
"Big worries","2010","Bavaria","Not Employed","213","0.188930502322873","0.166167004331547","0.2116940003142"
"Big worries","2010","Bavaria","Employed","509","0.187359878673883","0.171896396676242","0.202823360671523"
"Big worries","2010","Berlin","Not Employed","104","0.275238823367211","0.227339744180666","0.323137902553755"
"Big worries","2010","Berlin","Employed","142","0.262727269299731","0.227123522659056","0.298331015940406"
"Big worries","2010","Brandenburg","Not Employed","88","0.23108419747612","0.189826933699486","0.272341461252754"
"Big worries","2010","Brandenburg","Employed","119","0.21780791602909","0.183406282631893","0.252209549426287"
"Big worries","2010","Mecklenburg-Western Pomerania","Not Employed","60","0.288900791351125","0.22817395343355","0.349627629268699"
"Big worries","2010","Mecklenburg-Western Pomerania","Employed","64","0.232695572472223","0.189813912655863","0.275577232288583"
"Big worries","2010","Saxony","Not Employed","125","0.22712171031998","0.193170517511095","0.261072903128865"
"Big worries","2010","Saxony","Employed","183","0.152143403013248","0.130792262248703","0.173494543777793"
"Big worries","2010","Saxony-Anhalt","Not Employed","84","0.308794842512668","0.26039403884439","0.357195646180946"
"Big worries","2010","Saxony-Anhalt","Employed","111","0.162655210305946","0.132034367327563","0.193276053284329"
"Big worries","2010","Thuringia","Not Employed","92","0.271754829832667","0.22605392051091","0.317455739154425"
"Big worries","2010","Thuringia","Employed","110","0.229123285388865","0.195182841233623","0.263063729544106"
"Some worries","2010","Schleswig-Holstein","Not Employed","161","0.570492509876222","0.512304160550141","0.628680859202304"
"Some worries","2010","Schleswig-Holstein","Employed","252","0.567931743245105","0.522214074974463","0.613649411515748"
"Some worries","2010","Hamburg","Not Employed","85","0.651514579310952","0.570534789231456","0.732494369390449"
"Some worries","2010","Hamburg","Employed","142","0.560342944248713","0.49918233430244","0.621503554194987"
"Some worries","2010","Lower Saxony","Not Employed","413","0.571678512880299","0.536951961620536","0.606405064140061"
"Some worries","2010","Lower Saxony","Employed","792","0.551073167221466","0.525019042497411","0.577127291945522"
"Some worries","2010","Bremen","Not Employed","32","0.538481434429684","0.419112684733766","0.657850184125602"
"Some worries","2010","Bremen","Employed","54","0.491877887337776","0.396254056423049","0.587501718252503"
"Some worries","2010","North Rhine-Westphalia","Not Employed","969","0.532976936266571","0.510049520119147","0.555904352413995"
"Some worries","2010","North Rhine-Westphalia","Employed","1743","0.555375041017632","0.538018952399121","0.572731129636144"
"Some worries","2010","Hesse","Not Employed","277","0.506234265098889","0.463749960106626","0.548718570091152"
"Some worries","2010","Hesse","Employed","639","0.550880498076257","0.521943077518065","0.579817918634449"
"Some worries","2010","Rhineland-Palatinate,Saarland","Not Employed","217","0.502672317814934","0.456730709576428","0.54861392605344"
"Some worries","2010","Rhineland-Palatinate,Saarland","Employed","481","0.549100021852383","0.515883030323842","0.582317013380925"
"Some worries","2010","Baden-Württemberg","Not Employed","531","0.592854828963409","0.561107806281575","0.624601851645243"
"Some worries","2010","Baden-Württemberg","Employed","1140","0.57218788473441","0.550339927020735","0.594035842448084"
"Some worries","2010","Bavaria","Not Employed","660","0.595130090820601","0.566585578324353","0.623674603316848"
"Some worries","2010","Bavaria","Employed","1393","0.556543501279238","0.536855803478312","0.576231199080163"
"Some worries","2010","Berlin","Not Employed","174","0.554281881825498","0.500976587810785","0.60758717584021"
"Some worries","2010","Berlin","Employed","341","0.548267841879321","0.50800856858215","0.588527115176493"
"Some worries","2010","Brandenburg","Not Employed","224","0.571419264497031","0.522983108801592","0.61985542019247"
"Some worries","2010","Brandenburg","Employed","339","0.62028929486756","0.57984017380649","0.66073841592863"
"Some worries","2010","Mecklenburg-Western Pomerania","Not Employed","120","0.578077237431346","0.511908839939403","0.644245634923289"
"Some worries","2010","Mecklenburg-Western Pomerania","Employed","234","0.568940145995405","0.518683239360824","0.619197052629986"
"Some worries","2010","Saxony","Not Employed","325","0.571763281088677","0.53166550927249","0.611861052904864"
"Some worries","2010","Saxony","Employed","637","0.613836471036882","0.584893354683386","0.642779587390377"
"Some worries","2010","Saxony-Anhalt","Not Employed","192","0.487726236817307","0.435359780607235","0.540092693027378"
"Some worries","2010","Saxony-Anhalt","Employed","331","0.57086677891807","0.529799640220937","0.611933917615202"
"Some worries","2010","Thuringia","Not Employed","199","0.509412605697495","0.458056694953291","0.5607685164417"
"Some worries","2010","Thuringia","Employed","345","0.547507672116988","0.507310901988699","0.587704442245276"
"No worries","2010","Schleswig-Holstein","Not Employed","44","0.20823909478029","0.160507729861408","0.255970459699172"
"No worries","2010","Schleswig-Holstein","Employed","74","0.178651756023018","0.143298686178302","0.214004825867734"
"No worries","2010","Hamburg","Not Employed","18","","",""
"No worries","2010","Hamburg","Employed","56","0.24608674930717","0.193011427824052","0.299162070790288"
"No worries","2010","Lower Saxony","Not Employed","172","0.2316076228823","0.202002372518156","0.261212873246443"
"No worries","2010","Lower Saxony","Employed","270","0.230952723914321","0.208876634891706","0.253028812936936"
"No worries","2010","Bremen","Not Employed","14","","",""
"No worries","2010","Bremen","Employed","28","","",""
"No worries","2010","North Rhine-Westphalia","Not Employed","409","0.256404358815033","0.23633826395109","0.276470453678976"
"No worries","2010","North Rhine-Westphalia","Employed","712","0.238364873727062","0.223483042612184","0.25324670484194"
"No worries","2010","Hesse","Not Employed","126","0.239044921984324","0.202802972903649","0.275286871064999"
"No worries","2010","Hesse","Employed","248","0.208683228247344","0.185042049927739","0.23232440656695"
"No worries","2010","Rhineland-Palatinate,Saarland","Not Employed","158","0.346194364700445","0.302479743488367","0.389908985912523"
"No worries","2010","Rhineland-Palatinate,Saarland","Employed","215","0.259043750788601","0.229797021812938","0.288290479764263"
"No worries","2010","Baden-Württemberg","Not Employed","225","0.247115005283287","0.219243010193349","0.274987000373226"
"No worries","2010","Baden-Württemberg","Employed","469","0.250106681297299","0.230982741546108","0.269230621048489"
"No worries","2010","Bavaria","Not Employed","263","0.215939406856526","0.192011776507822","0.23986703720523"
"No worries","2010","Bavaria","Employed","544","0.25609662004688","0.23879925089569","0.27339398919807"
"No worries","2010","Berlin","Not Employed","56","0.170479294807292","0.130149659659644","0.210808929954939"
"No worries","2010","Berlin","Employed","104","0.189004888820948","0.157332947988897","0.220676829652999"
"No worries","2010","Brandenburg","Not Employed","89","0.197496538026849","0.158531141011028","0.236461935042671"
"No worries","2010","Brandenburg","Employed","95","0.16190278910335","0.13120126834062","0.192604309866079"
"No worries","2010","Mecklenburg-Western Pomerania","Not Employed","34","0.13302197121753","0.0875224381532853","0.178521504281774"
"No worries","2010","Mecklenburg-Western Pomerania","Employed","75","0.198364281532372","0.157896076486663","0.238832486578082"
"No worries","2010","Saxony","Not Employed","135","0.201115008591342","0.168633624279319","0.233596392903366"
"No worries","2010","Saxony","Employed","267","0.23402012594987","0.208850972836104","0.259189279063636"
"No worries","2010","Saxony-Anhalt","Not Employed","74","0.203478920670026","0.161302237983368","0.245655603356684"
"No worries","2010","Saxony-Anhalt","Employed","116","0.266478010775984","0.229794723308604","0.303161298243365"
"No worries","2010","Thuringia","Not Employed","73","0.218832564469837","0.176358341808912","0.261306787130763"
"No worries","2010","Thuringia","Employed","134","0.223369042494148","0.189732659879785","0.257005425108511"
"Big worries","2011","Schleswig-Holstein","Not Employed","60","0.194991982737431","0.147646294775069","0.242337670699794"
"Big worries","2011","Schleswig-Holstein","Employed","65","0.167574448329679","0.129620826886067","0.205528069773292"
"Big worries","2011","Hamburg","Not Employed","11","","",""
"Big worries","2011","Hamburg","Employed","28","","",""
"Big worries","2011","Lower Saxony","Not Employed","143","0.175790242983745","0.148438948707925","0.203141537259565"
"Big worries","2011","Lower Saxony","Employed","258","0.239573560550642","0.214936920103823","0.26421020099746"
"Big worries","2011","Bremen","Not Employed","10","","",""
"Big worries","2011","Bremen","Employed","12","","",""
"Big worries","2011","North Rhine-Westphalia","Not Employed","344","0.205535753088321","0.185791035013312","0.22528047116333"
"Big worries","2011","North Rhine-Westphalia","Employed","558","0.218823305418474","0.202603440740463","0.235043170096485"
"Big worries","2011","Hesse","Not Employed","82","0.176678946367637","0.141900985525794","0.21145690720948"
"Big worries","2011","Hesse","Employed","192","0.214129370943745","0.187665041758889","0.2405937001286"
"Big worries","2011","Rhineland-Palatinate,Saarland","Not Employed","69","0.155017128151774","0.122331906551612","0.187702349751935"
"Big worries","2011","Rhineland-Palatinate,Saarland","Employed","122","0.1668885476272","0.139746418794274","0.194030676460127"
"Big worries","2011","Baden-Württemberg","Not Employed","141","0.159317608826634","0.135578710114074","0.183056507539193"
"Big worries","2011","Baden-Württemberg","Employed","210","0.145225382903863","0.127791918758233","0.162658847049493"
"Big worries","2011","Bavaria","Not Employed","191","0.173427401953227","0.15156382515118","0.195290978755273"
"Big worries","2011","Bavaria","Employed","354","0.189286083496168","0.172053079362428","0.206519087629909"
"Big worries","2011","Berlin","Not Employed","75","0.232463001541003","0.184823062203432","0.280102940878574"
"Big worries","2011","Berlin","Employed","109","0.226769909238629","0.189033149478643","0.264506668998616"
"Big worries","2011","Brandenburg","Not Employed","74","0.225299256267322","0.183349207631629","0.267249304903015"
"Big worries","2011","Brandenburg","Employed","86","0.194611475334586","0.159521698783854","0.229701251885319"
"Big worries","2011","Mecklenburg-Western Pomerania","Not Employed","49","0.236759745987951","0.179265681729184","0.294253810246718"
