"plj0047","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2003","(2c_voc) vocational maturity certificate","East Germany","108","0.561047410168007","0.490668911803737","0.631425908532276"
"Some worries","2003","(3a) lower tertiary education","West Germany","633","0.627361847428435","0.597848296195254","0.656875398661615"
"Some worries","2003","(3a) lower tertiary education","East Germany","411","0.612011038903826","0.575412491585298","0.648609586222354"
"Some worries","2003","(3b) higher tertiary education","West Germany","1210","0.567722664064173","0.546113932189179","0.589331395939168"
"Some worries","2003","(3b) higher tertiary education","East Germany","386","0.596524885405785","0.557561013718007","0.635488757093563"
"No worries","2003","(0) in school","West Germany","106","0.256823619686888","0.216592472134676","0.297054767239101"
"No worries","2003","(0) in school","East Germany","30","0.21033334731129","0.147575715112469","0.27309097951011"
"No worries","2003","(1a) inadequately completed","West Germany","82","0.305997440147957","0.248987489749641","0.363007390546273"
"No worries","2003","(1a) inadequately completed","East Germany","8","","",""
"No worries","2003","(1b) general elementary school","West Germany","513","0.259935477781092","0.240061775966283","0.279809179595901"
"No worries","2003","(1b) general elementary school","East Germany","53","0.230436217455378","0.178545997736649","0.282326437174108"
"No worries","2003","(1c) basic vocational qualification","West Germany","1285","0.242075107156983","0.230315876039875","0.253834338274092"
"No worries","2003","(1c) basic vocational qualification","East Germany","214","0.201756585394258","0.178993692266939","0.224519478521577"
"No worries","2003","(2b) intermediate general qualification","West Germany","113","0.272309299537026","0.231761971140747","0.312856627933304"
"No worries","2003","(2b) intermediate general qualification","East Germany","43","0.214062692590245","0.152038960586935","0.276086424593554"
"No worries","2003","(2a) intermediate vocational","West Germany","677","0.199204364944653","0.185581456734966","0.212827273154341"
"No worries","2003","(2a) intermediate vocational","East Germany","331","0.191021013806125","0.172955890317289","0.209086137294962"
"No worries","2003","(2c_gen) general maturity certificate","West Germany","154","0.210728291417518","0.180098134201232","0.241358448633804"
"No worries","2003","(2c_gen) general maturity certificate","East Germany","27","","",""
"No worries","2003","(2c_voc) vocational maturity certificate","West Germany","278","0.188744940190454","0.168039360035669","0.209450520345238"
"No worries","2003","(2c_voc) vocational maturity certificate","East Germany","37","0.188337742604234","0.132889502870704","0.243785982337763"
"No worries","2003","(3a) lower tertiary education","West Germany","188","0.163096660359436","0.140544978149332","0.185648342569541"
"No worries","2003","(3a) lower tertiary education","East Germany","96","0.134254677083027","0.108649114381257","0.159860239784798"
"No worries","2003","(3b) higher tertiary education","West Germany","385","0.19322992697594","0.176007592623946","0.210452261327933"
"No worries","2003","(3b) higher tertiary education","East Germany","56","0.120277513038761","0.0944427482915158","0.146112277786007"
"Big worries","2004","(0) in school","West Germany","127","0.243310080498765","0.204518436323827","0.282101724673703"
"Big worries","2004","(0) in school","East Germany","54","0.344986850314153","0.272454391665405","0.417519308962901"
"Big worries","2004","(1a) inadequately completed","West Germany","50","0.239769607784114","0.18575488513685","0.293784330431378"
"Big worries","2004","(1a) inadequately completed","East Germany","2","","",""
"Big worries","2004","(1b) general elementary school","West Germany","365","0.21137223577119","0.192281519982141","0.230462951560239"
"Big worries","2004","(1b) general elementary school","East Germany","33","0.142273018055489","0.0964238491522018","0.188122186958776"
"Big worries","2004","(1c) basic vocational qualification","West Germany","1098","0.228063448420295","0.216298500587001","0.239828396253589"
"Big worries","2004","(1c) basic vocational qualification","East Germany","280","0.234219199803421","0.209794986615179","0.258643412991663"
"Big worries","2004","(2b) intermediate general qualification","West Germany","116","0.258928122900023","0.218319888506905","0.299536357293141"
"Big worries","2004","(2b) intermediate general qualification","East Germany","45","0.358744836063706","0.284426433423756","0.433063238703656"
"Big worries","2004","(2a) intermediate vocational","West Germany","772","0.230137832988822","0.215633042933877","0.244642623043767"
"Big worries","2004","(2a) intermediate vocational","East Germany","389","0.22518411839228","0.205675049207167","0.244693187577393"
"Big worries","2004","(2c_gen) general maturity certificate","West Germany","158","0.274975260969001","0.240728876763558","0.309221645174444"
"Big worries","2004","(2c_gen) general maturity certificate","East Germany","47","0.205039748032499","0.148080903123168","0.26199859294183"
"Big worries","2004","(2c_voc) vocational maturity certificate","West Germany","343","0.274887582304139","0.251071987160661","0.298703177447616"
"Big worries","2004","(2c_voc) vocational maturity certificate","East Germany","49","0.256827888298468","0.1967290794404","0.316926697156536"
"Big worries","2004","(3a) lower tertiary education","West Germany","215","0.225881243733907","0.200269332205102","0.251493155262713"
"Big worries","2004","(3a) lower tertiary education","East Germany","166","0.258967388238903","0.225944432534492","0.291990343943314"
"Big worries","2004","(3b) higher tertiary education","West Germany","463","0.25892700051078","0.239690654099629","0.278163346921932"
"Big worries","2004","(3b) higher tertiary education","East Germany","164","0.289021446926745","0.252719663171827","0.325323230681663"
"Some worries","2004","(0) in school","West Germany","230","0.491133886676116","0.445937795339016","0.536329978013216"
"Some worries","2004","(0) in school","East Germany","80","0.44931928622229","0.373420718155562","0.525217854289018"
"Some worries","2004","(1a) inadequately completed","West Germany","112","0.457118586575962","0.394094088339792","0.520143084812132"
"Some worries","2004","(1a) inadequately completed","East Germany","14","","",""
"Some worries","2004","(1b) general elementary school","West Germany","858","0.485817456626881","0.462447525507041","0.509187387746721"
"Some worries","2004","(1b) general elementary school","East Germany","141","0.58144425579814","0.516696256260129","0.646192255336152"
"Some worries","2004","(1c) basic vocational qualification","West Germany","2602","0.53220639028015","0.518215719261395","0.546197061298906"
"Some worries","2004","(1c) basic vocational qualification","East Germany","631","0.540551494785965","0.511811012165783","0.569291977406147"
"Some worries","2004","(2b) intermediate general qualification","West Germany","217","0.44123079360796","0.395200529287634","0.487261057928286"
"Some worries","2004","(2b) intermediate general qualification","East Germany","78","0.418866069442098","0.342418478007996","0.4953136608762"
"Some worries","2004","(2a) intermediate vocational","West Germany","1783","0.564409595125344","0.547323323941598","0.58149586630909"
"Some worries","2004","(2a) intermediate vocational","East Germany","1003","0.551144664840889","0.527914386539785","0.574374943141992"
"Some worries","2004","(2c_gen) general maturity certificate","West Germany","363","0.53410964657469","0.495849329009914","0.572369964139466"
"Some worries","2004","(2c_gen) general maturity certificate","East Germany","108","0.567167276065741","0.49726600658174","0.637068545549741"
"Some worries","2004","(2c_voc) vocational maturity certificate","West Germany","761","0.54771316055201","0.521163145574648","0.574263175529372"
"Some worries","2004","(2c_voc) vocational maturity certificate","East Germany","116","0.580709062651951","0.512829800681237","0.648588324622666"
"Some worries","2004","(3a) lower tertiary education","West Germany","615","0.615080053590112","0.585277797464505","0.644882309715719"
"Some worries","2004","(3a) lower tertiary education","East Germany","417","0.587382350998181","0.550270801314455","0.624493900681908"
"Some worries","2004","(3b) higher tertiary education","West Germany","1141","0.5421017743322","0.52022273149037","0.563980817174029"
"Some worries","2004","(3b) higher tertiary education","East Germany","364","0.57667375334258","0.53710636635989","0.61624114032527"
"No worries","2004","(0) in school","West Germany","113","0.265556032825119","0.22562996115825","0.305482104491989"
"No worries","2004","(0) in school","East Germany","31","0.205693863463558","0.144018638040136","0.26736908888698"
"No worries","2004","(1a) inadequately completed","West Germany","78","0.303111805639924","0.24496505510356","0.361258556176288"
"No worries","2004","(1a) inadequately completed","East Germany","3","","",""
"No worries","2004","(1b) general elementary school","West Germany","534","0.302810307601929","0.281325918151491","0.324294697052368"
"No worries","2004","(1b) general elementary school","East Germany","49","0.276282726146371","0.217593687569541","0.334971764723201"
