"plj0047","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"No worries","2011","Single parent ","direct migration background","49","0.388398715906123","0.304616951560259","0.472180480251987","3"
"No worries","2011","Single parent ","indirect migration background","34","0.437529908151819","0.328137260087829","0.54692255621581","3"
"No worries","2011","Couple + C. LE 16 ","no migration background","594","0.230442096870398","0.214029578060244","0.246854615680552","3"
"No worries","2011","Couple + C. LE 16 ","direct migration background","121","0.345253602165501","0.297132216409562","0.393374987921441","3"
"No worries","2011","Couple + C. LE 16 ","indirect migration background","52","0.313547409411637","0.248263807378447","0.378831011444827","3"
"No worries","2011","Couple + C. GT 16 ","no migration background","665","0.254944545408463","0.238471653394355","0.271417437422571","3"
"No worries","2011","Couple + C. GT 16 ","direct migration background","103","0.264372001711951","0.215438347487896","0.313305655936007","3"
"Some worries","2011","(Married) couple without C. ","direct migration background","315","0.482635037007532","0.443615173441074","0.52165490057399","2"
"Some worries","2011","(Married) couple without C. ","indirect migration background","78","0.50808416245902","0.422473930331177","0.593694394586863","2"
"Some worries","2011","Single parent ","no migration background","477","0.471517657010299","0.439690605435575","0.503344708585022","2"
"Some worries","2011","Single parent ","direct migration background","62","0.481406866599608","0.395516207344256","0.567297525854959","2"
"Some worries","2011","Couple + C. GT 16 ","indirect migration background","81","0.531709587869495","0.456478105799766","0.606941069939224","2"
"Some worries","2011","Couple + C. LE and GT 16","no migration background","544","0.589682740460749","0.55784571210959","0.621519768811907","2"
"Some worries","2011","Couple + C. LE and GT 16","direct migration background","104","0.525325172711962","0.457134231112343","0.593516114311582","2"
"Some worries","2011","Couple + C. LE and GT 16","indirect migration background","47","0.469075138023965","0.371264558983874","0.566885717064055","2"
"Some worries","2011","(Married) couple without C. ","no migration background","4134","0.5689490645272","0.557557568304564","0.580340560749836","2"
"Some worries","2011","1-pers.-HH","indirect migration background","41","0.459680205806751","0.355553987593704","0.563806424019798","2"
"Some worries","2011","1-pers.-HH","direct migration background","121","0.48171515907058","0.418761668122007","0.544668650019153","2"
"Some worries","2011","Single parent ","indirect migration background","41","0.533617795174333","0.423610703524151","0.643624886824515","2"
"Some worries","2011","1-pers.-HH","no migration background","1641","0.523266715680375","0.50582488337501","0.540708547985739","2"
"Some worries","2011","Couple + C. GT 16 ","no migration background","1514","0.551062976431857","0.532263488576878","0.569862464286835","2"
"Some worries","2011","Couple + C. GT 16 ","direct migration background","148","0.51121400745494","0.455747407823386","0.566680607086493","2"
"Some worries","2011","Couple + C. LE 16 ","indirect migration background","97","0.514666417143256","0.444338085798282","0.58499474848823","2"
"Some worries","2011","Couple + C. LE 16 ","direct migration background","178","0.470809679383854","0.420289940803129","0.521329417964578","2"
"Some worries","2011","Couple + C. LE 16 ","no migration background","1525","0.600672413539724","0.581584556374902","0.619760270704547","2"
"Big worries","2012","(Married) couple without C. ","direct migration background","141","0.224016597779285","0.190984306875081","0.257048888683489","1"
"Big worries","2012","(Married) couple without C. ","indirect migration background","29","","","","1"
"Big worries","2012","Single parent ","no migration background","207","0.193633614001378","0.168689610575734","0.218577617427021","1"
"Big worries","2012","Single parent ","direct migration background","28","","","","1"
"Big worries","2012","Single parent ","indirect migration background","17","","","","1"
"Big worries","2012","Couple + C. LE 16 ","no migration background","389","0.151723956931585","0.137587390950394","0.165860522912776","1"
"Big worries","2012","Couple + C. LE 16 ","direct migration background","79","0.210141224673986","0.169339449613284","0.250942999734688","1"
"Big worries","2012","Couple + C. LE 16 ","indirect migration background","50","0.199177159440051","0.144638749286342","0.253715569593761","1"
"Big worries","2012","Couple + C. GT 16 ","no migration background","494","0.198286483546614","0.182780925862289","0.213792041230938","1"
"Big worries","2012","Couple + C. GT 16 ","direct migration background","71","0.266562701522054","0.214398239051151","0.318727163992958","1"
"Big worries","2012","Couple + C. GT 16 ","indirect migration background","25","","","","1"
"Big worries","2012","Couple + C. LE and GT 16","no migration background","144","0.164926780118418","0.139306230713728","0.190547329523108","1"
"Big worries","2012","Couple + C. LE and GT 16","direct migration background","52","0.27075072948646","0.207063829882396","0.334437629090523","1"
"Big worries","2012","Couple + C. LE and GT 16","indirect migration background","30","0.274918738937364","0.185138284227718","0.36469919364701","1"
"Big worries","2012","(Married) couple without C. ","no migration background","1553","0.22177448782159","0.212281427567011","0.23126754807617","1"
"Big worries","2012","1-pers.-HH","indirect migration background","21","","","","1"
"Big worries","2012","1-pers.-HH","direct migration background","58","0.235945031171819","0.183418472271748","0.288471590071889","1"
"Big worries","2012","1-pers.-HH","no migration background","723","0.218880405630552","0.204774936416609","0.232985874844496","1"
"No worries","2012","Couple + C. GT 16 ","indirect migration background","36","0.185329722704286","0.122084523662929","0.248574921745643","3"
"No worries","2012","Couple + C. LE and GT 16","no migration background","181","0.252442267498748","0.222451748921424","0.282432786076073","3"
"No worries","2012","Couple + C. LE and GT 16","direct migration background","50","0.255116704622721","0.19263672870821","0.317596680537233","3"
"No worries","2012","Couple + C. LE and GT 16","indirect migration background","24","","","","3"
"No worries","2012","1-pers.-HH","no migration background","806","0.240067516794612","0.225496846423592","0.254638187165631","3"
"No worries","2012","1-pers.-HH","direct migration background","80","0.297733634614186","0.241164945581099","0.354302323647273","3"
"No worries","2012","1-pers.-HH","indirect migration background","17","","","","3"
"No worries","2012","(Married) couple without C. ","no migration background","1582","0.21565314449665","0.206255268929573","0.225051020063727","3"
"No worries","2012","(Married) couple without C. ","direct migration background","174","0.26307213210413","0.228188452226718","0.297955811981542","3"
"No worries","2012","(Married) couple without C. ","indirect migration background","30","0.337491666078968","0.257430319346712","0.417553012811225","3"
"No worries","2012","Single parent ","no migration background","242","0.285203930131719","0.256701728702807","0.313706131560631","3"
"No worries","2012","Single parent ","direct migration background","44","0.35169312892322","0.2708453774539","0.43254088039254","3"
"No worries","2012","Single parent ","indirect migration background","24","","","","3"
"No worries","2012","Couple + C. LE 16 ","no migration background","546","0.216698144396693","0.200463588333107","0.232932700460279","3"
"No worries","2012","Couple + C. LE 16 ","direct migration background","95","0.244190195247839","0.201165373883302","0.287215016612376","3"
"No worries","2012","Couple + C. LE 16 ","indirect migration background","42","0.228665433938479","0.17131507535351","0.286015792523449","3"
"No worries","2012","Couple + C. GT 16 ","no migration background","570","0.238107202057146","0.22154323215354","0.254671171960751","3"
"No worries","2012","Couple + C. GT 16 ","direct migration background","65","0.195740917034618","0.148931595492659","0.242550238576577","3"
"Some worries","2012","(Married) couple without C. ","direct migration background","297","0.512911270116584","0.473311055335649","0.55251148489752","2"
"Some worries","2012","(Married) couple without C. ","indirect migration background","75","0.521078327918528","0.436496037300961","0.605660618536095","2"
"Some worries","2012","Single parent ","no migration background","515","0.521162455866903","0.489627644870497","0.55269726686331","2"
"Some worries","2012","Single parent ","direct migration background","62","0.4345426558272","0.350613699319751","0.518471612334648","2"
"Some worries","2012","Couple + C. GT 16 ","indirect migration background","84","0.639936312842037","0.561805538334197","0.718067087349878","2"
