"plj0047","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No worries","2008","Couple + C. GT 16 ","higher education","110","0.147170548025031","0.118940478205471","0.175400617844592","3"
"No worries","2008","Couple + C. LE and GT 16","in school","31","0.153643804927439","0.0914155887901749","0.215872021064703","3"
"No worries","2008","Couple + C. LE and GT 16","inadequately","2","","","","3"
"No worries","2008","Couple + C. LE and GT 16","general elemantary","30","0.172092873916916","0.111280845842362","0.23290490199147","3"
"No worries","2008","Couple + C. LE and GT 16","middle vocational","97","0.21623272674157","0.179744905083243","0.252720548399896","3"
"No worries","2008","Couple + C. LE and GT 16","vocational + Abi","12","","","","3"
"No worries","2008","Couple + C. LE and GT 16","higher vocational","19","","","","3"
"Some worries","2008","Couple + C. LE and GT 16","higher education","124","0.559857465095337","0.493193107843863","0.62652182234681","2"
"Some worries","2008","Single parent ","in school","27","","","","2"
"Some worries","2008","Couple + C. GT 16 ","in school","86","0.545280564968976","0.467390864719203","0.623170265218749","2"
"Some worries","2008","1-pers.-HH","inadequately","8","","","","2"
"Some worries","2008","1-pers.-HH","general elemantary","206","0.527129855681715","0.477956453990648","0.576303257372782","2"
"Some worries","2008","1-pers.-HH","middle vocational","839","0.555583803686075","0.531012413645312","0.580155193726837","2"
"Some worries","2008","1-pers.-HH","vocational + Abi","112","0.567716693606445","0.496330817896941","0.639102569315948","2"
"Some worries","2008","1-pers.-HH","higher vocational","109","0.55160167959805","0.48088594306651","0.62231741612959","2"
"Some worries","2008","1-pers.-HH","higher education","336","0.533359368931527","0.494026548176012","0.572692189687042","2"
"Some worries","2008","(Married) couple without C. ","in school","","","","","2"
"Some worries","2008","(Married) couple without C. ","inadequately","30","0.507535634400113","0.379967336646352","0.635103932153873","2"
"Some worries","2008","(Married) couple without C. ","general elemantary","311","0.507165798729878","0.467844514827387","0.546487082632368","2"
"Some worries","2008","(Married) couple without C. ","middle vocational","2041","0.547847868232601","0.531806665889639","0.563889070575564","2"
"Some worries","2008","(Married) couple without C. ","vocational + Abi","179","0.580819508568596","0.525980571892228","0.635658445244964","2"
"Some worries","2008","(Married) couple without C. ","higher vocational","308","0.584829736785779","0.543422477638626","0.626236995932933","2"
"Some worries","2008","(Married) couple without C. ","higher education","1077","0.594035961045492","0.571222654274096","0.616849267816888","2"
"Some worries","2008","Single parent ","inadequately","6","","","","2"
"Some worries","2008","Single parent ","general elemantary","85","0.389588244625172","0.318740380261019","0.460436108989325","2"
"Some worries","2008","Single parent ","middle vocational","292","0.525080037924636","0.482765055365985","0.567395020483288","2"
"Some worries","2008","Single parent ","vocational + Abi","29","","","","2"
"Some worries","2008","Single parent ","higher vocational","22","","","","2"
"Some worries","2008","Single parent ","higher education","83","0.474428009049686","0.394517531113333","0.554338486986038","2"
"Some worries","2008","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2008","Couple + C. LE 16 ","inadequately","14","","","","2"
"Some worries","2008","Couple + C. LE 16 ","general elemantary","95","0.427338759968854","0.360747811917669","0.493929708020039","2"
"Some worries","2008","Couple + C. LE 16 ","middle vocational","825","0.528623203274855","0.503659460752375","0.553586945797335","2"
"Some worries","2008","Couple + C. LE 16 ","vocational + Abi","202","0.624620693286013","0.571400324579367","0.677841061992659","2"
"Some worries","2008","Couple + C. LE 16 ","higher vocational","169","0.497378027960546","0.442596122412471","0.55215993350862","2"
"Some worries","2008","Couple + C. LE 16 ","higher education","481","0.603038959516527","0.56861475934707","0.637463159685983","2"
"Some worries","2008","Couple + C. GT 16 ","inadequately","18","","","","2"
"Some worries","2008","Couple + C. GT 16 ","general elemantary","211","0.491082420513869","0.4411458576401","0.541018983387638","2"
"Some worries","2008","Couple + C. GT 16 ","middle vocational","935","0.562803190740639","0.539111622205649","0.586494759275629","2"
"Some worries","2008","Couple + C. GT 16 ","vocational + Abi","85","0.659094938009696","0.582206263132463","0.735983612886929","2"
"Some worries","2008","Couple + C. GT 16 ","higher vocational","118","0.552123650587375","0.482683249894582","0.621564051280168","2"
"Some worries","2008","Couple + C. GT 16 ","higher education","368","0.661590690803174","0.623886793205545","0.699294588400803","2"
"Some worries","2008","Couple + C. LE and GT 16","in school","58","0.522316481999076","0.436119863365979","0.608513100632173","2"
"Some worries","2008","Couple + C. LE and GT 16","inadequately","9","","","","2"
"Some worries","2008","Couple + C. LE and GT 16","general elemantary","80","0.563474911723903","0.483572639484941","0.643377183962865","2"
"Some worries","2008","Couple + C. LE and GT 16","middle vocational","282","0.55797442189208","0.513957009622844","0.601991834161317","2"
"Some worries","2008","Couple + C. LE and GT 16","vocational + Abi","42","0.703042524425311","0.595231921627487","0.810853127223135","2"
"Some worries","2008","Couple + C. LE and GT 16","higher vocational","53","0.598174422909824","0.497444128555847","0.698904717263801","2"
"Some worries","2008","1-pers.-HH","in school","","","","","2"
"Big worries","2009","1-pers.-HH","inadequately","3","","","","1"
"Big worries","2009","1-pers.-HH","general elemantary","69","0.209119090171936","0.168757508742092","0.249480671601779","1"
"Big worries","2009","1-pers.-HH","middle vocational","283","0.196874051476508","0.176704127769375","0.217043975183642","1"
"Big worries","2009","1-pers.-HH","vocational + Abi","36","0.279929472457974","0.209249874154229","0.350609070761718","1"
"Big worries","2009","1-pers.-HH","higher vocational","45","0.239087903456927","0.177955237743313","0.300220569170541","1"
"Big worries","2009","1-pers.-HH","higher education","119","0.173753848616696","0.143561816490448","0.203945880742944","1"
"Big worries","2009","(Married) couple without C. ","in school","1","","","","1"
"Big worries","2009","(Married) couple without C. ","inadequately","6","","","","1"
"Big worries","2009","(Married) couple without C. ","general elemantary","98","0.236583677036081","0.199663624585105","0.273503729487057","1"
"Big worries","2009","(Married) couple without C. ","middle vocational","667","0.196980040146848","0.183786922124613","0.210173158169084","1"
"Big worries","2009","(Married) couple without C. ","vocational + Abi","53","0.180247144850149","0.136233235273019","0.224261054427278","1"
"Big worries","2009","(Married) couple without C. ","higher vocational","105","0.200458323720764","0.165848520353959","0.23506812708757","1"
"Big worries","2009","(Married) couple without C. ","higher education","356","0.203919590236817","0.18497190659016","0.222867273883474","1"
"Big worries","2009","Single parent ","in school","10","","","","1"
"Big worries","2009","Single parent ","inadequately","7","","","","1"
"Big worries","2009","Single parent ","general elemantary","36","0.244139436758662","0.179181344353297","0.309097529164027","1"
"Big worries","2009","Single parent ","middle vocational","91","0.201997381985176","0.166042707373387","0.237952056596965","1"
"Big worries","2009","Single parent ","vocational + Abi","11","","","","1"
"Big worries","2009","Single parent ","higher vocational","6","","","","1"
"Big worries","2009","Single parent ","higher education","29","","","","1"
"Big worries","2009","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2009","Couple + C. LE 16 ","inadequately","11","","","","1"
"Big worries","2009","Couple + C. LE 16 ","general elemantary","42","0.273949773928049","0.208432337564153","0.339467210291945","1"
"Big worries","2009","Couple + C. LE 16 ","middle vocational","259","0.191168642074421","0.170192842505813","0.21214444164303","1"
"Big worries","2009","Couple + C. LE 16 ","vocational + Abi","54","0.180228550926003","0.135602973278159","0.224854128573846","1"
"Big worries","2009","Couple + C. LE 16 ","higher vocational","54","0.244969263181272","0.195213286394113","0.294725239968432","1"
"Big worries","2009","Couple + C. LE 16 ","higher education","110","0.166502354013119","0.138983893179321","0.194020814846918","1"
"Big worries","2009","Couple + C. GT 16 ","in school","30","0.232086856156861","0.160608095268633","0.30356561704509","1"
"Big worries","2009","Couple + C. GT 16 ","inadequately","6","","","","1"
"Big worries","2009","Couple + C. GT 16 ","general elemantary","64","0.216071259279046","0.172516278539071","0.25962624001902","1"
"Big worries","2009","Couple + C. GT 16 ","middle vocational","308","0.195108124197082","0.175549482395514","0.21466676599865","1"
"Big worries","2009","Couple + C. GT 16 ","vocational + Abi","32","0.33228337395375","0.254535425940611","0.410031321966889","1"
"Big worries","2009","Couple + C. GT 16 ","higher vocational","43","0.271541318086076","0.211099593683814","0.331983042488338","1"
"Big worries","2009","Couple + C. GT 16 ","higher education","110","0.222797066405856","0.188960835930594","0.256633296881118","1"
"Big worries","2009","Couple + C. LE and GT 16","in school","27","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","inadequately","3","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","general elemantary","34","0.285305157715272","0.209132985227263","0.36147733020328","1"
"Big worries","2009","Couple + C. LE and GT 16","middle vocational","102","0.201416742995159","0.16583345588823","0.237000030102089","1"
"Big worries","2009","Couple + C. LE and GT 16","vocational + Abi","15","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","higher vocational","14","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","higher education","32","0.106755197798566","0.0646880873327065","0.148822308264425","1"
"Big worries","2009","1-pers.-HH","in school","1","","","","1"
"No worries","2009","Couple + C. LE and GT 16","higher education","46","0.258114215375409","0.198501705848733","0.317726724902084","3"
"No worries","2009","1-pers.-HH","in school","","","","","3"
"No worries","2009","1-pers.-HH","inadequately","12","","","","3"
"No worries","2009","1-pers.-HH","general elemantary","129","0.331402134064431","0.284685028134679","0.378119239994184","3"
"No worries","2009","1-pers.-HH","middle vocational","380","0.239918489488936","0.218257408284413","0.26157957069346","3"
"No worries","2009","1-pers.-HH","vocational + Abi","29","","","","3"
"No worries","2009","1-pers.-HH","higher vocational","37","0.183520451559769","0.128039720158923","0.239001182960615","3"
"No worries","2009","1-pers.-HH","higher education","146","0.235725080361478","0.201903172354601","0.269546988368354","3"
"No worries","2009","(Married) couple without C. ","in school","1","","","","3"
"No worries","2009","(Married) couple without C. ","inadequately","16","","","","3"
"No worries","2009","(Married) couple without C. ","general elemantary","129","0.216592973646015","0.180807636518928","0.252378310773102","3"
"No worries","2009","(Married) couple without C. ","middle vocational","802","0.217160333516603","0.203483050670426","0.230837616362781","3"
"No worries","2009","(Married) couple without C. ","vocational + Abi","60","0.189726782703052","0.144832158151514","0.23462140725459","3"
