"plj0047","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No worries","2015","Saxony-Anhalt","Couple + C. LE and GT 16","5","","","","3"
"No worries","2015","Thuringia","1-pers.-HH","36","0.194552071413081","0.133405541311221","0.255698601514941","3"
"No worries","2015","Thuringia","(Married) couple without C. ","93","0.249667700035779","0.204957682317295","0.294377717754263","3"
"No worries","2015","Thuringia","Single parent ","20","","","","3"
"No worries","2015","Thuringia","Couple + C. LE 16 ","38","0.233576314111812","0.176486882024351","0.290665746199272","3"
"No worries","2015","Thuringia","Couple + C. GT 16 ","20","","","","3"
"No worries","2015","Thuringia","Couple + C. LE and GT 16","9","","","","3"
"No worries","2015","Saxony","Single parent ","19","","","","3"
"No worries","2015","Saxony","Couple + C. LE 16 ","53","0.109638164808136","0.075825817918697","0.143450511697575","3"
"No worries","2015","Saxony","Couple + C. GT 16 ","22","","","","3"
"No worries","2015","Saxony","Couple + C. LE and GT 16","18","","","","3"
"No worries","2015","Saxony-Anhalt","1-pers.-HH","28","","","","3"
"No worries","2015","Saxony-Anhalt","(Married) couple without C. ","40","0.207800856662742","0.164417884381866","0.251183828943618","3"
"No worries","2015","Saxony-Anhalt","Single parent ","16","","","","3"
"No worries","2015","Saxony-Anhalt","Couple + C. LE 16 ","25","","","","3"
"Some worries","2015","Mecklenburg-Western Pomerania","Single parent ","17","","","","2"
"Some worries","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","63","0.558341839161758","0.46836134449823","0.648322333825286","2"
"Some worries","2015","Hamburg","Single parent ","17","","","","2"
"Some worries","2015","Hamburg","Couple + C. LE 16 ","52","0.341602676251199","0.254546352022994","0.428659000479404","2"
"Some worries","2015","Hamburg","Couple + C. GT 16 ","27","","","","2"
"Some worries","2015","Hamburg","Couple + C. LE and GT 16","21","","","","2"
"Some worries","2015","Lower Saxony","1-pers.-HH","153","0.485947566728528","0.429947854751081","0.541947278705976","2"
"Some worries","2015","Lower Saxony","(Married) couple without C. ","405","0.539262756816429","0.504146801788774","0.574378711844084","2"
"Some worries","2015","Bremen","Single parent ","11","","","","2"
"Some worries","2015","Bremen","Couple + C. LE 16 ","16","","","","2"
"Some worries","2015","Bremen","Couple + C. GT 16 ","8","","","","2"
"Some worries","2015","Bremen","Couple + C. LE and GT 16","8","","","","2"
"Some worries","2015","North Rhine-Westphalia","1-pers.-HH","317","0.487347527474343","0.449584094273977","0.525110960674709","2"
"Some worries","2015","North Rhine-Westphalia","(Married) couple without C. ","680","0.46318585122391","0.43774717360412","0.4886245288437","2"
"Some worries","2015","North Rhine-Westphalia","Single parent ","243","0.480088681935708","0.436897817004223","0.523279546867193","2"
"Some worries","2015","North Rhine-Westphalia","Couple + C. LE 16 ","765","0.575587454079177","0.550491441514372","0.600683466643982","2"
"Some worries","2015","Hesse","Single parent ","75","0.482768228866693","0.406979993889327","0.55855646384406","2"
"Some worries","2015","Hesse","Couple + C. LE 16 ","293","0.626671208398782","0.584733639185537","0.668608777612028","2"
"Some worries","2015","Hesse","Couple + C. GT 16 ","88","0.455386322212707","0.385843991627232","0.524928652798182","2"
"Some worries","2015","Hesse","Couple + C. LE and GT 16","77","0.49345738632647","0.415002750222842","0.571912022430098","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","116","0.486049473699851","0.420887419371994","0.551211528027707","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","255","0.554694993927771","0.509424679862114","0.599965307993429","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","Single parent ","78","0.532240780325529","0.45158143821785","0.612900122433207","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","207","0.643258173767159","0.594314805505315","0.692201542029004","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","81","0.524102828541224","0.44418065707768","0.604025000004768","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","86","0.495384547672999","0.417913469485699","0.572855625860299","2"
"Some worries","2015","Baden-Württemberg","Single parent ","117","0.427169049904422","0.364455372541555","0.489882727267289","2"
"Some worries","2015","Baden-Württemberg","Couple + C. LE 16 ","479","0.534325724744365","0.502004953949744","0.566646495538986","2"
"Some worries","2015","Baden-Württemberg","Couple + C. GT 16 ","180","0.43823068432397","0.389300151871056","0.487161216776883","2"
"Some worries","2015","Baden-Württemberg","Couple + C. LE and GT 16","170","0.550588937518314","0.495830117656311","0.605347757380317","2"
"Some worries","2015","Bavaria","1-pers.-HH","290","0.52218044436762","0.481977023704822","0.562383865030419","2"
"Some worries","2015","Bavaria","(Married) couple without C. ","609","0.491171081286808","0.463095630747365","0.51924653182625","2"
"Some worries","2015","Bavaria","Single parent ","182","0.506737901820788","0.455447957666263","0.558027845975313","2"
"Some worries","2015","Bavaria","Couple + C. LE 16 ","620","0.544178984336729","0.515381395162091","0.572976573511367","2"
"Some worries","2015","Bavaria","Couple + C. GT 16 ","272","0.556652947748849","0.514438953746358","0.598866941751341","2"
"Some worries","2015","Bavaria","Couple + C. LE and GT 16","200","0.49278559713872","0.443039728366866","0.542531465910574","2"
"Some worries","2015","Berlin","1-pers.-HH","99","0.452754522139755","0.388425542606081","0.517083501673429","2"
"Some worries","2015","Berlin","(Married) couple without C. ","158","0.425333835451389","0.370387254159201","0.480280416743577","2"
"Some worries","2015","Berlin","Single parent ","51","0.511032691497457","0.415871600584155","0.606193782410758","2"
"Some worries","2015","Berlin","Couple + C. LE 16 ","115","0.556721775286988","0.491226607767339","0.622216942806636","2"
"Some worries","2015","Berlin","Couple + C. GT 16 ","29","","","","2"
"Some worries","2015","Berlin","Couple + C. LE and GT 16","15","","","","2"
"Some worries","2015","Brandenburg","1-pers.-HH","76","0.490094409337837","0.406989735009141","0.573199083666533","2"
"Some worries","2015","Brandenburg","(Married) couple without C. ","233","0.53090259307909","0.48241955502971","0.57938563112847","2"
"Some worries","2015","Brandenburg","Single parent ","41","0.482872771283543","0.379634220984822","0.586111321582264","2"
"Some worries","2015","Brandenburg","Couple + C. LE 16 ","104","0.537123574338581","0.468532167519144","0.605714981158018","2"
"Some worries","2015","Brandenburg","Couple + C. GT 16 ","41","0.67022936226517","0.565221831673696","0.775236892856644","2"
"Some worries","2015","Brandenburg","Couple + C. LE and GT 16","29","","","","2"
"Some worries","2015","Mecklenburg-Western Pomerania","1-pers.-HH","50","0.543892404542796","0.447704685119223","0.640080123966369","2"
"Some worries","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","99","0.495674618344006","0.427398592487119","0.563950644200893","2"
"Some worries","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","20","","","","2"
"Some worries","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","17","","","","2"
"Some worries","2015","Saxony","1-pers.-HH","125","0.481880942841831","0.419440611866424","0.544321273817238","2"
"Some worries","2015","Saxony","(Married) couple without C. ","283","0.501808916066824","0.460173743331086","0.543444088802562","2"
"Some worries","2015","Saxony","Single parent ","61","0.562731838423989","0.474709510990969","0.65075416585701","2"
"Some worries","2015","Saxony","Couple + C. LE 16 ","170","0.546126676415612","0.492246973366409","0.600006379464814","2"
"Some worries","2015","Saxony","Couple + C. GT 16 ","79","0.505436895453962","0.428683319877473","0.582190471030452","2"
"Some worries","2015","Saxony","Couple + C. LE and GT 16","52","0.697171064100961","0.604774749186791","0.789567379015132","2"
"Some worries","2015","Saxony-Anhalt","1-pers.-HH","77","0.544528325198443","0.465616279796167","0.62344037060072","2"
"Some worries","2015","Saxony-Anhalt","(Married) couple without C. ","178","0.460484447575942","0.407189269213007","0.513779625938877","2"
"Some worries","2015","Saxony-Anhalt","Couple + C. GT 16 ","37","0.400040999711912","0.289898651012713","0.510183348411112","2"
"Some worries","2015","Saxony-Anhalt","Couple + C. LE and GT 16","25","","","","2"
"Some worries","2015","Thuringia","1-pers.-HH","64","0.348862174437324","0.275241709276854","0.422482639597795","2"
"Some worries","2015","Thuringia","(Married) couple without C. ","181","0.509650407458748","0.458010442618982","0.561290372298514","2"
"Some worries","2015","Thuringia","Single parent ","23","","","","2"
"Some worries","2015","Thuringia","Couple + C. LE 16 ","98","0.405282399080837","0.339039225432458","0.471525572729215","2"
"Some worries","2015","Thuringia","Couple + C. GT 16 ","58","0.516449448850302","0.422635008417848","0.610263889282757","2"
"Some worries","2015","Thuringia","Couple + C. LE and GT 16","21","","","","2"
"Some worries","2015","Schleswig-Holstein","(Married) couple without C. ","128","0.524977079976474","0.462060100908854","0.587894059044095","2"
"Some worries","2015","Schleswig-Holstein","1-pers.-HH","66","0.533056449336175","0.450117317961965","0.615995580710384","2"
"Some worries","2015","Schleswig-Holstein","Single parent ","40","0.437281267978965","0.337531381203715","0.537031154754216","2"
"Some worries","2015","Schleswig-Holstein","Couple + C. LE 16 ","122","0.541596537139015","0.479457932211627","0.603735142066404","2"
"Some worries","2015","Schleswig-Holstein","Couple + C. GT 16 ","49","0.530790396119949","0.432978187478757","0.62860260476114","2"
"Some worries","2015","Schleswig-Holstein","Couple + C. LE and GT 16","20","","","","2"
"Some worries","2015","Hamburg","1-pers.-HH","31","0.468309955471803","0.351415199028326","0.58520471191528","2"
"Some worries","2015","Hamburg","(Married) couple without C. ","83","0.575165335409697","0.49269175048953","0.657638920329864","2"
"Some worries","2015","Lower Saxony","Single parent ","117","0.404487511694952","0.344715729608139","0.464259293781765","2"
"Some worries","2015","Lower Saxony","Couple + C. LE 16 ","343","0.540956503213262","0.502910111375591","0.579002895050934","2"
"Some worries","2015","Lower Saxony","Couple + C. GT 16 ","136","0.554895005773947","0.494602340992496","0.615187670555398","2"
"Some worries","2015","Lower Saxony","Couple + C. LE and GT 16","105","0.493629444765481","0.432265573312958","0.554993316218004","2"
"Some worries","2015","Bremen","1-pers.-HH","17","","","","2"
"Some worries","2015","Bremen","(Married) couple without C. ","20","","","","2"
"Some worries","2015","North Rhine-Westphalia","Couple + C. GT 16 ","334","0.470308650723597","0.434200688057799","0.506416613389395","2"
"Some worries","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","252","0.533061247581552","0.489155056030717","0.576967439132388","2"
"Some worries","2015","Hesse","1-pers.-HH","109","0.449705680983928","0.388528010725268","0.510883351242588","2"
"Some worries","2015","Hesse","(Married) couple without C. ","246","0.482182543729119","0.438942761920231","0.525422325538007","2"
"Some worries","2015","Baden-Württemberg","1-pers.-HH","212","0.571305596084641","0.521612763915892","0.62099842825339","2"
"Some worries","2015","Baden-Württemberg","(Married) couple without C. ","430","0.466983214635984","0.433754753941004","0.500211675330964","2"
"Some worries","2015","Saxony-Anhalt","Single parent ","30","0.35292297386697","0.248205042841133","0.457640904892806","2"
"Some worries","2015","Saxony-Anhalt","Couple + C. LE 16 ","91","0.505516608696351","0.430580074216798","0.580453143175903","2"
"Big worries","2016","Schleswig-Holstein","1-pers.-HH","78","0.559877755491816","0.487157592853844","0.632597918129787","1"
"Big worries","2016","Schleswig-Holstein","(Married) couple without C. ","119","0.501896442640779","0.437833476506981","0.565959408774578","1"
"Big worries","2016","Schleswig-Holstein","Single parent ","42","0.536722874237895","0.434270299789951","0.639175448685839","1"
"Big worries","2016","Schleswig-Holstein","Couple + C. LE 16 ","125","0.409238245149243","0.354679410326225","0.46379707997226","1"
"Big worries","2016","Schleswig-Holstein","Couple + C. GT 16 ","55","0.587331735093907","0.490839945583715","0.683823524604099","1"
"Big worries","2016","Schleswig-Holstein","Couple + C. LE and GT 16","23","","","","1"
"Big worries","2016","Hamburg","1-pers.-HH","32","0.417412235525913","0.323089430234733","0.511735040817094","1"
"Big worries","2016","Hamburg","(Married) couple without C. ","59","0.503982190238427","0.417365948440119","0.590598432036736","1"
"Big worries","2016","Hamburg","Single parent ","22","","","","1"
"Big worries","2016","Hamburg","Couple + C. LE 16 ","42","0.483027947525447","0.392865280461353","0.57319061458954","1"
"Big worries","2016","Hamburg","Couple + C. GT 16 ","24","","","","1"
"Big worries","2016","Hamburg","Couple + C. LE and GT 16","19","","","","1"
"Big worries","2016","Lower Saxony","1-pers.-HH","162","0.512373769201946","0.460740001752123","0.56400753665177","1"
"Big worries","2016","Lower Saxony","(Married) couple without C. ","363","0.524897584020234","0.488721341467795","0.561073826572673","1"
"Big worries","2016","Lower Saxony","Single parent ","107","0.492994505402653","0.431389613071085","0.554599397734221","1"
"Big worries","2016","Lower Saxony","Couple + C. LE 16 ","268","0.472633477842026","0.435622716256419","0.509644239427633","1"
"Big worries","2016","Lower Saxony","Couple + C. GT 16 ","132","0.47999342269177","0.423553435723553","0.536433409659987","1"
"Big worries","2016","Lower Saxony","Couple + C. LE and GT 16","96","0.344032784344734","0.286836721266936","0.401228847422533","1"
"Big worries","2016","Bremen","1-pers.-HH","14","","","","1"
"Big worries","2016","Bremen","(Married) couple without C. ","24","","","","1"
"Big worries","2016","Bremen","Single parent ","11","","","","1"
