"plj0047","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2009","16-34 y.","(2a) intermediate vocational","209","0.275426209275272","0.24456633917537","0.306286079375174"
"No worries","2009","16-34 y.","(2c_gen) general maturity certificate","118","0.2112012548256","0.177515995769067","0.244886513882133"
"No worries","2009","16-34 y.","(2c_voc) vocational maturity certificate","78","0.220801494378321","0.178651096282408","0.262951892474235"
"No worries","2009","16-34 y.","(3a) lower tertiary education","47","0.281660920464629","0.216667824747871","0.346654016181387"
"No worries","2009","16-34 y.","(3b) higher tertiary education","74","0.188192705494084","0.147418209087509","0.228967201900658"
"No worries","2009","35-65 y.","(0) in school","","","",""
"No worries","2009","35-65 y.","(1a) inadequately completed","","","",""
"No worries","2009","35-65 y.","(1b) general elementary school","142","0.259622437512484","0.221571905014358","0.297672970010609"
"No worries","2009","35-65 y.","(1c) basic vocational qualification","582","0.213494745087728","0.197645995973623","0.229343494201833"
"No worries","2009","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2009","35-65 y.","(2a) intermediate vocational","633","0.197724856648961","0.183557477702767","0.211892235595155"
"No worries","2009","35-65 y.","(2c_gen) general maturity certificate","30","0.275451907416584","0.191966946302121","0.358936868531047"
"No worries","2009","35-65 y.","(2c_voc) vocational maturity certificate","154","0.150885663794698","0.126144100201774","0.175627227387622"
"No worries","2009","35-65 y.","(3a) lower tertiary education","194","0.196769631814168","0.172348077660712","0.221191185967624"
"No worries","2009","35-65 y.","(3b) higher tertiary education","312","0.192440352621381","0.173069516005325","0.211811189237437"
"No worries","2009","66 and older","(0) in school","","","",""
"No worries","2009","66 and older","(1a) inadequately completed","","","",""
"No worries","2009","66 and older","(1b) general elementary school","187","0.288717309919355","0.253017960826488","0.324416659012223"
"No worries","2009","66 and older","(1c) basic vocational qualification","483","0.254818310696404","0.235057440809579","0.274579180583229"
"No worries","2009","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2009","66 and older","(2a) intermediate vocational","131","0.247844032753018","0.211051181796132","0.284636883709903"
"No worries","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","2009","66 and older","(2c_voc) vocational maturity certificate","30","0.149523264891387","0.0924558675578232","0.206590662224951"
"No worries","2009","66 and older","(3a) lower tertiary education","74","0.18189263968296","0.143056039971422","0.220729239394497"
"No worries","2009","66 and older","(3b) higher tertiary education","108","0.235481802286511","0.198438865372992","0.27252473920003"
"Big worries","2010","16-34 y.","(0) in school","102","0.204677403195829","0.165859626913112","0.243495179478545"
"Big worries","2010","16-34 y.","(1a) inadequately completed","46","0.274388336995263","0.197685510853645","0.35109116313688"
"Big worries","2010","16-34 y.","(1b) general elementary school","144","0.267873379736598","0.231549860861752","0.304196898611445"
"Big worries","2010","16-34 y.","(1c) basic vocational qualification","166","0.166218099882131","0.140008364996525","0.192427834767737"
"Big worries","2010","16-34 y.","(2b) intermediate general qualification","96","0.239811252441518","0.199825383997882","0.279797120885154"
"Big worries","2010","16-34 y.","(2a) intermediate vocational","329","0.157261905860776","0.139103299123989","0.175420512597564"
"Big worries","2010","16-34 y.","(2c_gen) general maturity certificate","139","0.199913702311372","0.169765290387083","0.230062114235661"
"Big worries","2010","16-34 y.","(2c_voc) vocational maturity certificate","141","0.142166152854998","0.11593760601882","0.168394699691177"
"Big worries","2010","16-34 y.","(3a) lower tertiary education","43","0.153484077540651","0.112140705540641","0.19482744954066"
"Big worries","2010","16-34 y.","(3b) higher tertiary education","109","0.16761931074606","0.13840529274462","0.196833328747501"
"Big worries","2010","35-65 y.","(0) in school","","","",""
"Big worries","2010","35-65 y.","(1a) inadequately completed","46","0.238149596534359","0.173739607363664","0.302559585705053"
"Big worries","2010","35-65 y.","(1b) general elementary school","197","0.276311135595467","0.24380569743774","0.308816573753194"
"Big worries","2010","35-65 y.","(1c) basic vocational qualification","768","0.233459618652469","0.218507630781572","0.248411606523366"
"Big worries","2010","35-65 y.","(2b) intermediate general qualification","38","0.238476236245921","0.17138797650624","0.305564495985602"
"Big worries","2010","35-65 y.","(2a) intermediate vocational","916","0.216725952510442","0.204043053112809","0.229408851908074"
"Big worries","2010","35-65 y.","(2c_gen) general maturity certificate","62","0.329870160338126","0.268707529675538","0.391032791000714"
"Big worries","2010","35-65 y.","(2c_voc) vocational maturity certificate","312","0.238158796716636","0.215118860614223","0.26119873281905"
"Big worries","2010","35-65 y.","(3a) lower tertiary education","237","0.157529757319102","0.13743063929209","0.177628875346115"
"Big worries","2010","35-65 y.","(3b) higher tertiary education","412","0.194511457116483","0.17828187767082","0.210741036562146"
"Big worries","2010","66 and older","(0) in school","","","",""
"Big worries","2010","66 and older","(1a) inadequately completed","","","",""
"Big worries","2010","66 and older","(1b) general elementary school","91","0.176851786653735","0.145529431544885","0.208174141762585"
"Big worries","2010","66 and older","(1c) basic vocational qualification","339","0.191091110787786","0.172628459709325","0.209553761866247"
"Big worries","2010","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2010","66 and older","(2a) intermediate vocational","111","0.209084674593984","0.175068300826251","0.243101048361718"
"Big worries","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2010","66 and older","(2c_voc) vocational maturity certificate","31","0.236862145071816","0.169273206767776","0.304451083375855"
"Big worries","2010","66 and older","(3a) lower tertiary education","72","0.170895136070335","0.132998726222599","0.208791545918071"
"Big worries","2010","66 and older","(3b) higher tertiary education","90","0.177527836510041","0.14423378347997","0.210821889540112"
"Some worries","2010","16-34 y.","(0) in school","214","0.541756825894613","0.493819451771562","0.589694200017665"
"Some worries","2010","16-34 y.","(1a) inadequately completed","58","0.540471059753193","0.45480297243046","0.626139147075926"
"Some worries","2010","16-34 y.","(1b) general elementary school","262","0.467673399137949","0.426748232591604","0.508598565684295"
"Some worries","2010","16-34 y.","(1c) basic vocational qualification","387","0.493051985454696","0.457853392024045","0.528250578885346"
"Some worries","2010","16-34 y.","(2b) intermediate general qualification","218","0.452709525247448","0.406094084292543","0.499324966202352"
"Some worries","2010","16-34 y.","(2a) intermediate vocational","833","0.553288373267009","0.528490533859535","0.578086212674483"
"Some worries","2010","16-34 y.","(2c_gen) general maturity certificate","402","0.590692634007702","0.553626243161734","0.627759024853671"
"Some worries","2010","16-34 y.","(2c_voc) vocational maturity certificate","404","0.639325035531152","0.603259416600104","0.675390654462201"
"Some worries","2010","16-34 y.","(3a) lower tertiary education","183","0.556837766373785","0.499860399119609","0.613815133627961"
"Some worries","2010","16-34 y.","(3b) higher tertiary education","377","0.59355383942409","0.555138927556935","0.631968751291246"
"Some worries","2010","35-65 y.","(0) in school","","","",""
"Some worries","2010","35-65 y.","(1a) inadequately completed","76","0.505071978090285","0.429468616022804","0.580675340157766"
"Some worries","2010","35-65 y.","(1b) general elementary school","345","0.446281206231505","0.410146059980997","0.482416352482014"
"Some worries","2010","35-65 y.","(1c) basic vocational qualification","1669","0.562709588486126","0.545176732479598","0.580242444492653"
"Some worries","2010","35-65 y.","(2b) intermediate general qualification","88","0.556081473000273","0.477864124392809","0.634298821607737"
"Some worries","2010","35-65 y.","(2a) intermediate vocational","2318","0.571817694886551","0.556585960002283","0.587049429770818"
"Some worries","2010","35-65 y.","(2c_gen) general maturity certificate","113","0.464795762621038","0.399913495879533","0.529678029362544"
"Some worries","2010","35-65 y.","(2c_voc) vocational maturity certificate","739","0.55465793372617","0.5277750902994","0.58154077715294"
"Some worries","2010","35-65 y.","(3a) lower tertiary education","789","0.606585609127794","0.579633696754461","0.633537521501127"
"Some worries","2010","35-65 y.","(3b) higher tertiary education","1431","0.602929353357114","0.582867451833445","0.622991254880782"
"Some worries","2010","66 and older","(0) in school","","","",""
"Some worries","2010","66 and older","(1a) inadequately completed","","","",""
"Some worries","2010","66 and older","(1b) general elementary school","308","0.52255865627521","0.481553525792318","0.563563786758102"
"Some worries","2010","66 and older","(1c) basic vocational qualification","970","0.568634487234364","0.545376971472974","0.591892002995755"
"Some worries","2010","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","2010","66 and older","(2a) intermediate vocational","336","0.582848100553192","0.541601636438245","0.624094564668138"
"Some worries","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2010","66 and older","(2c_voc) vocational maturity certificate","87","0.588996689175981","0.510778927459477","0.667214450892486"
"Some worries","2010","66 and older","(3a) lower tertiary education","236","0.653139373445196","0.605220243861827","0.701058503028565"
"Some worries","2010","66 and older","(3b) higher tertiary education","300","0.579958747711336","0.536953905691032","0.62296358973164"
"No worries","2010","16-34 y.","(0) in school","99","0.253565770909558","0.211709057010282","0.295422484808834"
"No worries","2010","16-34 y.","(1a) inadequately completed","","","",""
"No worries","2010","16-34 y.","(1b) general elementary school","165","0.264453221125452","0.22827813144073","0.300628310810174"
"No worries","2010","16-34 y.","(1c) basic vocational qualification","222","0.340729914663173","0.307361616542145","0.374098212784202"
"No worries","2010","16-34 y.","(2b) intermediate general qualification","124","0.307479222311035","0.264264141766194","0.350694302855875"
