"plj0047","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2017","Not Working","(2c_gen) general maturity certificate","575","0.210157048824157","0.187360549364031","0.232953548284284"
"No worries","2017","Not Working","(2c_voc) vocational maturity certificate","172","0.162398071941037","0.133033677610362","0.191762466271711"
"No worries","2017","Not Working","(3a) lower tertiary education","40","0.0756842431559161","0.0533760639019414","0.0979924224098907"
"No worries","2017","Not Working","(3b) higher tertiary education","700","0.115395805969848","0.101063547349099","0.129728064590597"
"Big worries","2018","Full Time","(0) in school","","","",""
"Big worries","2018","Full Time","(1a) inadequately completed","37","0.347641522475483","0.269037004007376","0.42624604094359"
"Big worries","2018","Full Time","(1b) general elementary school","120","0.300141848874777","0.258394789959581","0.341888907789972"
"Big worries","2018","Full Time","(1c) basic vocational qualification","504","0.319272481704067","0.295797288663002","0.342747674745132"
"Big worries","2018","Full Time","(2b) intermediate general qualification","71","0.319509317722747","0.260882299077389","0.378136336368106"
"Big worries","2018","Full Time","(2a) intermediate vocational","854","0.336246937360344","0.318184853753315","0.354309020967373"
"Big worries","2018","Full Time","(2c_gen) general maturity certificate","103","0.277093733777418","0.232445037142238","0.321742430412597"
"Big worries","2018","Full Time","(2c_voc) vocational maturity certificate","396","0.324464572977536","0.298085282324037","0.350843863631034"
"Big worries","2018","Full Time","(3a) lower tertiary education","285","0.30309632325114","0.274188513489039","0.33200413301324"
"Big worries","2018","Full Time","(3b) higher tertiary education","625","0.308653828368009","0.288739692407584","0.328567964328433"
"Big worries","2018","Part Time","(0) in school","22","","",""
"Big worries","2018","Part Time","(1a) inadequately completed","56","0.354101623095183","0.295858552335168","0.412344693855197"
"Big worries","2018","Part Time","(1b) general elementary school","205","0.394334144882949","0.355262689182926","0.433405600582973"
"Big worries","2018","Part Time","(1c) basic vocational qualification","432","0.421138914553274","0.392066702691641","0.450211126414907"
"Big worries","2018","Part Time","(2b) intermediate general qualification","83","0.34242834597962","0.283489067718981","0.401367624240259"
"Big worries","2018","Part Time","(2a) intermediate vocational","640","0.339524323740819","0.317568503050553","0.361480144431084"
"Big worries","2018","Part Time","(2c_gen) general maturity certificate","225","0.329501263902028","0.294199040477237","0.364803487326818"
"Big worries","2018","Part Time","(2c_voc) vocational maturity certificate","301","0.370808191065446","0.338949059832998","0.402667322297894"
"Big worries","2018","Part Time","(3a) lower tertiary education","170","0.353134352597247","0.310816163124876","0.395452542069618"
"Big worries","2018","Part Time","(3b) higher tertiary education","445","0.359245317554344","0.333774574457524","0.384716060651163"
"Big worries","2018","Not Working","(0) in school","92","0.353696411793446","0.298857317205838","0.408535506381053"
"Big worries","2018","Not Working","(1a) inadequately completed","246","0.316525536522781","0.294807994918733","0.338243078126829"
"Big worries","2018","Not Working","(1b) general elementary school","364","0.286667430167576","0.265011547545326","0.308323312789826"
"Big worries","2018","Not Working","(1c) basic vocational qualification","750","0.330340207230206","0.311034376323644","0.349646038136769"
"Big worries","2018","Not Working","(2b) intermediate general qualification","119","0.390038937532916","0.336928408870855","0.443149466194978"
"Big worries","2018","Not Working","(2a) intermediate vocational","540","0.369330871943521","0.343876649002324","0.394785094884718"
"Big worries","2018","Not Working","(2c_gen) general maturity certificate","227","0.30245114176019","0.273982744254414","0.330919539265965"
"Big worries","2018","Not Working","(2c_voc) vocational maturity certificate","165","0.362732467421356","0.322404542021669","0.403060392821043"
"Big worries","2018","Not Working","(3a) lower tertiary education","171","0.293667431397579","0.254370761524507","0.33296410127065"
"Big worries","2018","Not Working","(3b) higher tertiary education","429","0.354695697913455","0.331405840788168","0.377985555038741"
"Some worries","2018","Full Time","(0) in school","1","","",""
"Some worries","2018","Full Time","(1a) inadequately completed","49","0.398845462981221","0.318022656390685","0.479668269571757"
"Some worries","2018","Full Time","(1b) general elementary school","215","0.51880555524692","0.473294154034767","0.564316956459073"
"Some worries","2018","Full Time","(1c) basic vocational qualification","765","0.524004560686622","0.498856140743109","0.549152980630136"
"Some worries","2018","Full Time","(2b) intermediate general qualification","126","0.464635915286583","0.401927480763784","0.527344349809382"
"Some worries","2018","Full Time","(2a) intermediate vocational","1400","0.516464817647965","0.497358815546336","0.535570819749594"
"Some worries","2018","Full Time","(2c_gen) general maturity certificate","210","0.551103662672864","0.501485107010586","0.600722218335143"
"Some worries","2018","Full Time","(2c_voc) vocational maturity certificate","668","0.555945500811952","0.52794990896861","0.583941092655294"
"Some worries","2018","Full Time","(3a) lower tertiary education","588","0.616909600710605","0.586332248577536","0.647486952843674"
"Some worries","2018","Full Time","(3b) higher tertiary education","1183","0.574737566602161","0.553424734920438","0.596050398283884"
"Some worries","2018","Part Time","(0) in school","40","0.561947296708664","0.444022642827124","0.679871950590204"
"Some worries","2018","Part Time","(1a) inadequately completed","90","0.40879825571034","0.348926694993367","0.468669816427313"
"Some worries","2018","Part Time","(1b) general elementary school","256","0.438434366305255","0.398764255780074","0.478104476830435"
"Some worries","2018","Part Time","(1c) basic vocational qualification","509","0.448996639348794","0.419709504971804","0.478283773725784"
"Some worries","2018","Part Time","(2b) intermediate general qualification","110","0.437383523436057","0.375768608935186","0.498998437936927"
"Some worries","2018","Part Time","(2a) intermediate vocational","953","0.53457545536854","0.511448686325165","0.557702224411916"
"Some worries","2018","Part Time","(2c_gen) general maturity certificate","344","0.534190963647415","0.496725875536035","0.571656051758794"
"Some worries","2018","Part Time","(2c_voc) vocational maturity certificate","479","0.510072654143298","0.477100327006719","0.543044981279878"
"Some worries","2018","Part Time","(3a) lower tertiary education","279","0.569447853668204","0.525605898818784","0.613289808517624"
"Some worries","2018","Part Time","(3b) higher tertiary education","748","0.538575583202153","0.512110468579819","0.565040697824487"
"Some worries","2018","Not Working","(0) in school","147","0.491106329584068","0.433766294326037","0.548446364842099"
"Some worries","2018","Not Working","(1a) inadequately completed","446","0.339950107837514","0.31783234928278","0.362067866392247"
"Some worries","2018","Not Working","(1b) general elementary school","587","0.510317340799716","0.486377667970566","0.534257013628867"
"Some worries","2018","Not Working","(1c) basic vocational qualification","1147","0.514663733760685","0.494149097402908","0.535178370118461"
"Some worries","2018","Not Working","(2b) intermediate general qualification","141","0.480815843752825","0.426412488340082","0.535219199165568"
"Some worries","2018","Not Working","(2a) intermediate vocational","661","0.489630297517983","0.463265293857197","0.515995301178769"
"Some worries","2018","Not Working","(2c_gen) general maturity certificate","366","0.511628229838054","0.480646859960045","0.542609599716063"
"Some worries","2018","Not Working","(2c_voc) vocational maturity certificate","266","0.514652359498888","0.472731013819195","0.556573705178582"
"Some worries","2018","Not Working","(3a) lower tertiary education","293","0.591311211672677","0.548895412035291","0.633727011310064"
"Some worries","2018","Not Working","(3b) higher tertiary education","710","0.503269170279171","0.478929353499575","0.527608987058768"
"No worries","2018","Full Time","(0) in school","","","",""
"No worries","2018","Full Time","(1a) inadequately completed","55","0.253513014543296","0.181708824996263","0.32531720409033"
"No worries","2018","Full Time","(1b) general elementary school","128","0.181052595878303","0.145978379343493","0.216126812413114"
"No worries","2018","Full Time","(1c) basic vocational qualification","246","0.156722957609311","0.138416967532326","0.175028947686296"
"No worries","2018","Full Time","(2b) intermediate general qualification","46","0.21585476699067","0.164126964429694","0.267582569551645"
"No worries","2018","Full Time","(2a) intermediate vocational","374","0.147288244991691","0.133738828917635","0.160837661065747"
"No worries","2018","Full Time","(2c_gen) general maturity certificate","73","0.171802603549718","0.134172428410667","0.209432778688769"
"No worries","2018","Full Time","(2c_voc) vocational maturity certificate","146","0.119589926210512","0.101307021051243","0.137872831369781"
"No worries","2018","Full Time","(3a) lower tertiary education","98","0.0799940760382556","0.062930788815914","0.0970573632605973"
"No worries","2018","Full Time","(3b) higher tertiary education","259","0.116608605029831","0.102772312513524","0.130444897546137"
"No worries","2018","Part Time","(0) in school","6","","",""
"No worries","2018","Part Time","(1a) inadequately completed","113","0.237100121194478","0.185303924679415","0.288896317709541"
"No worries","2018","Part Time","(1b) general elementary school","140","0.167231488811796","0.137396077412053","0.197066900211539"
