"plj0047","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2009","Berlin","Part Time","94","0.52006950799467","0.44452318734895","0.595615828640391","2"
"Some worries","2009","Berlin","Not Working","128","0.552689934998222","0.490682362820151","0.614697507176292","2"
"Some worries","2009","Brandenburg","Full Time","183","0.602761635584145","0.546443601548904","0.659079669619386","2"
"Some worries","2009","Brandenburg","Part Time","90","0.567690137309662","0.488411585568877","0.646968689050447","2"
"Some worries","2009","Brandenburg","Not Working","214","0.645582489734853","0.595541258214218","0.695623721255487","2"
"Some worries","2009","Mecklenburg-Western Pomerania","Full Time","122","0.572811807007683","0.502841613068114","0.642782000947252","2"
"Some worries","2009","Mecklenburg-Western Pomerania","Part Time","62","0.551473553387504","0.448147590637152","0.654799516137855","2"
"Some worries","2009","Saxony-Anhalt","Not Working","182","0.541202077232074","0.484721003307888","0.597683151156261","2"
"Some worries","2009","Thuringia","Full Time","194","0.570990178397492","0.515169828300776","0.626810528494208","2"
"Some worries","2009","Thuringia","Part Time","88","0.607357225346787","0.531925149533377","0.682789301160197","2"
"Some worries","2009","Thuringia","Not Working","183","0.45722143282118","0.405761232093572","0.508681633548789","2"
"Some worries","2009","Mecklenburg-Western Pomerania","Not Working","108","0.533192394101368","0.463169231800154","0.603215556402583","2"
"Some worries","2009","Saxony","Full Time","358","0.613448212747755","0.573749450400516","0.653146975094994","2"
"Some worries","2009","Saxony","Part Time","167","0.646578281483186","0.588914475856923","0.704242087109448","2"
"Some worries","2009","Saxony","Not Working","324","0.571781439123019","0.529454563714269","0.614108314531769","2"
"Some worries","2009","Saxony-Anhalt","Full Time","194","0.591373622155135","0.537929421716052","0.644817822594217","2"
"Some worries","2009","Saxony-Anhalt","Part Time","75","0.477649057006128","0.396065525846517","0.559232588165739","2"
"Big worries","2010","Schleswig-Holstein","Full Time","59","0.184388125418786","0.136220341931645","0.232555908905926","1"
"Big worries","2010","Schleswig-Holstein","Part Time","66","0.361834982534298","0.295568460206992","0.428101504861605","1"
"Big worries","2010","Schleswig-Holstein","Not Working","73","0.221268395343487","0.172472949935291","0.270063840751683","1"
"Big worries","2010","Hamburg","Full Time","38","0.227004302882573","0.160190652490892","0.293817953274254","1"
"Big worries","2010","Hamburg","Part Time","17","","","","1"
"Big worries","2010","Hamburg","Not Working","30","0.194908331342349","0.127585846306287","0.26223081637841","1"
"Big worries","2010","Lower Saxony","Full Time","163","0.190599992149875","0.162857480966605","0.218342503333145","1"
"Big worries","2010","Lower Saxony","Part Time","175","0.254577586565866","0.220561126055775","0.288594047075957","1"
"Big worries","2010","Lower Saxony","Not Working","195","0.196713864237402","0.168817127100098","0.224610601374705","1"
"Big worries","2010","Bremen","Full Time","11","","","","1"
"Big worries","2010","Bremen","Part Time","12","","","","1"
"Big worries","2010","Bremen","Not Working","21","","","","1"
"Big worries","2010","North Rhine-Westphalia","Full Time","373","0.194058709942026","0.176061946542167","0.212055473341884","1"
"Big worries","2010","Hesse","Not Working","129","0.254720812916787","0.217696757485898","0.291744868347675","1"
"Big worries","2010","Rhineland-Palatinate,Saarland","Full Time","96","0.173550837684113","0.140841940209418","0.206259735158808","1"
"Big worries","2010","Rhineland-Palatinate,Saarland","Part Time","70","0.222323990515661","0.17857421097111","0.266073770060212","1"
"Big worries","2010","Rhineland-Palatinate,Saarland","Not Working","80","0.151133317484621","0.118222229124737","0.184044405844506","1"
"Big worries","2010","Baden-Württemberg","Full Time","196","0.17521295927751","0.153383692170835","0.197042226384185","1"
"Big worries","2010","Baden-Württemberg","Part Time","165","0.181813431707849","0.155170052517185","0.208456810898512","1"
"Big worries","2010","Baden-Württemberg","Not Working","164","0.160030165753304","0.136338971720016","0.183721359786592","1"
"Big worries","2010","Bavaria","Full Time","288","0.172686392967476","0.153102798067209","0.192269987867743","1"
"Big worries","2010","Bavaria","Part Time","221","0.21471613410325","0.189454540340976","0.239977727865524","1"
"Big worries","2010","North Rhine-Westphalia","Part Time","321","0.225805349630996","0.203024330474839","0.248586368787153","1"
"Big worries","2010","North Rhine-Westphalia","Not Working","441","0.210618704918396","0.191880688026327","0.229356721810465","1"
"Big worries","2010","Hesse","Full Time","134","0.216905626426279","0.185319113940439","0.24849213891212","1"
"Big worries","2010","Hesse","Part Time","114","0.274875502034648","0.23497761838408","0.314773385685216","1"
"Big worries","2010","Bavaria","Not Working","213","0.188930502322873","0.166167004331547","0.2116940003142","1"
"Big worries","2010","Berlin","Full Time","79","0.255161978093633","0.20948966912013","0.300834287067136","1"
"Big worries","2010","Berlin","Part Time","63","0.275170934511771","0.218312748827959","0.332029120195584","1"
"Big worries","2010","Berlin","Not Working","104","0.275238823367211","0.227339744180666","0.323137902553755","1"
"Big worries","2010","Brandenburg","Full Time","74","0.21915153761985","0.175437138763878","0.262865936475823","1"
"Big worries","2010","Brandenburg","Part Time","45","0.215119938077426","0.159412019962832","0.270827856192021","1"
"Big worries","2010","Brandenburg","Not Working","88","0.23108419747612","0.189826933699486","0.272341461252754","1"
"Big worries","2010","Mecklenburg-Western Pomerania","Full Time","40","0.238865440842692","0.184349747389206","0.293381134296178","1"
"Big worries","2010","Mecklenburg-Western Pomerania","Part Time","24","","","","1"
"Big worries","2010","Mecklenburg-Western Pomerania","Not Working","60","0.288900791351125","0.22817395343355","0.349627629268699","1"
"Big worries","2010","Saxony","Full Time","121","0.155972177907702","0.129208383192699","0.182735972622705","1"
"Big worries","2010","Saxony","Part Time","62","0.143274915008236","0.108095272282958","0.178454557733515","1"
"Big worries","2010","Saxony","Not Working","125","0.22712171031998","0.193170517511095","0.261072903128865","1"
"Big worries","2010","Thuringia","Not Working","92","0.271754829832667","0.22605392051091","0.317455739154425","1"
"Big worries","2010","Thuringia","Full Time","72","0.239655806333756","0.196508542213916","0.282803070453596","1"
"Big worries","2010","Thuringia","Part Time","38","0.206424051732143","0.152069904458269","0.260778199006017","1"
"Big worries","2010","Saxony-Anhalt","Not Working","84","0.308794842512668","0.26039403884439","0.357195646180946","1"
"Big worries","2010","Saxony-Anhalt","Part Time","38","0.180636863746596","0.127318784504901","0.233954942988292","1"
"Big worries","2010","Saxony-Anhalt","Full Time","73","0.153253810396866","0.115938346601987","0.190569274191744","1"
"No worries","2010","Schleswig-Holstein","Full Time","38","0.177131096718343","0.12971114052254","0.224551052914147","3"
"No worries","2010","Schleswig-Holstein","Part Time","36","0.181040158942886","0.127940568618909","0.234139749266863","3"
"No worries","2010","Schleswig-Holstein","Not Working","44","0.20823909478029","0.160507729861408","0.255970459699172","3"
"No worries","2010","Hamburg","Full Time","32","0.218587228126942","0.152667977525171","0.284506478728712","3"
"No worries","2010","Hamburg","Part Time","24","","","","3"
"No worries","2010","Hamburg","Not Working","18","","","","3"
"No worries","2010","Lower Saxony","Full Time","170","0.272126924702824","0.240691718560378","0.303562130845269","3"
"No worries","2010","Lower Saxony","Part Time","100","0.175896374291322","0.146166219355521","0.205626529227122","3"
"No worries","2010","Lower Saxony","Not Working","172","0.2316076228823","0.202002372518156","0.261212873246443","3"
"No worries","2010","Bremen","Full Time","16","","","","3"
"No worries","2010","Bremen","Part Time","12","","","","3"
"No worries","2010","Bremen","Not Working","14","","","","3"
"No worries","2010","North Rhine-Westphalia","Full Time","455","0.265543569619511","0.245446763287315","0.285640375951707","3"
"No worries","2010","North Rhine-Westphalia","Part Time","257","0.194827585268585","0.173247626005427","0.216407544531743","3"
"No worries","2010","North Rhine-Westphalia","Not Working","409","0.256404358815033","0.23633826395109","0.276470453678976","3"
"No worries","2010","Hesse","Full Time","155","0.234409364015517","0.201942151658327","0.266876576372708","3"
"No worries","2010","Hesse","Part Time","93","0.171030704069925","0.137380955994585","0.204680452145266","3"
"No worries","2010","Hesse","Not Working","126","0.239044921984324","0.202802972903649","0.275286871064999","3"
"No worries","2010","Rhineland-Palatinate,Saarland","Full Time","130","0.249884580234189","0.212492618386636","0.287276542081743","3"
"No worries","2010","Rhineland-Palatinate,Saarland","Part Time","85","0.274288410646659","0.227345597510635","0.321231223782684","3"
"No worries","2010","Rhineland-Palatinate,Saarland","Not Working","158","0.346194364700445","0.302479743488367","0.389908985912523","3"
"No worries","2010","Baden-Württemberg","Full Time","300","0.254075585625139","0.229077082358456","0.279074088891821","3"
"No worries","2010","Baden-Württemberg","Part Time","169","0.243565290900203","0.213914002104898","0.273216579695508","3"
"No worries","2010","Baden-Württemberg","Not Working","225","0.247115005283287","0.219243010193349","0.274987000373226","3"
"No worries","2010","Bavaria","Full Time","342","0.287803876846314","0.264346664643497","0.311261089049131","3"
"No worries","2010","Bavaria","Part Time","202","0.196983752571148","0.17251609243331","0.221451412708986","3"
"No worries","2010","Bavaria","Not Working","263","0.215939406856526","0.192011776507822","0.23986703720523","3"
"No worries","2010","Berlin","Full Time","67","0.190327613835235","0.149201314306195","0.231453913364275","3"
"No worries","2010","Berlin","Part Time","37","0.186829222769638","0.137205744385781","0.236452701153496","3"
"No worries","2010","Berlin","Not Working","56","0.170479294807292","0.130149659659644","0.210808929954939","3"
"No worries","2010","Brandenburg","Full Time","61","0.174272645219616","0.134185805700715","0.214359484738517","3"
"No worries","2010","Brandenburg","Part Time","34","0.137156312316708","0.0905173465735285","0.183795278059887","3"
"No worries","2010","Brandenburg","Not Working","89","0.197496538026849","0.158531141011028","0.236461935042671","3"
"No worries","2010","Mecklenburg-Western Pomerania","Full Time","45","0.215464594746533","0.162898175784119","0.268031013708947","3"
"No worries","2010","Mecklenburg-Western Pomerania","Part Time","30","0.169885463906793","0.10723047355225","0.232540454261336","3"
"No worries","2010","Mecklenburg-Western Pomerania","Not Working","34","0.13302197121753","0.0875224381532853","0.178521504281774","3"
"No worries","2010","Saxony","Full Time","171","0.240440210590068","0.208917012357666","0.271963408822469","3"
"No worries","2010","Saxony","Part Time","96","0.219149457082597","0.177612013824916","0.260686900340278","3"
"No worries","2010","Saxony","Not Working","135","0.201115008591342","0.168633624279319","0.233596392903366","3"
"No worries","2010","Saxony-Anhalt","Full Time","70","0.260808363570509","0.215325703461535","0.306291023679483","3"
"No worries","2010","Saxony-Anhalt","Part Time","46","0.277322101248206","0.215278396733458","0.339365805762953","3"
"No worries","2010","Saxony-Anhalt","Not Working","74","0.203478920670026","0.161302237983368","0.245655603356684","3"
"No worries","2010","Thuringia","Full Time","92","0.224779050195989","0.182585619886006","0.266972480505973","3"
"No worries","2010","Thuringia","Part Time","42","0.22033025487157","0.164669294078117","0.275991215665022","3"
"No worries","2010","Thuringia","Not Working","73","0.218832564469837","0.176358341808912","0.261306787130763","3"
"Some worries","2010","Hamburg","Part Time","61","0.571861989503604","0.475836724611496","0.667887254395713","2"
"Some worries","2010","Hamburg","Not Working","85","0.651514579310952","0.570534789231456","0.732494369390449","2"
"Some worries","2010","Lower Saxony","Full Time","437","0.537273083147301","0.502055248365256","0.572490917929346","2"
"Some worries","2010","Lower Saxony","Part Time","355","0.569526039142813","0.530861926087413","0.608190152198212","2"
"Some worries","2010","Hesse","Part Time","274","0.554093793895427","0.509672730161239","0.598514857629615","2"
"Some worries","2010","Hesse","Not Working","277","0.506234265098889","0.463749960106626","0.548718570091152","2"
