"plj0047","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","1995","Thuringia","(3b) higher tertiary education","","","",""
"Big worries","1996","Schleswig-Holstein","(0) in school","","","",""
"Big worries","1996","Schleswig-Holstein","(1a) inadequately completed","3","","",""
"Big worries","1996","Schleswig-Holstein","(1b) general elementary school","16","","",""
"Big worries","1996","Schleswig-Holstein","(1c) basic vocational qualification","30","0.326159690823042","0.235623312945966","0.416696068700117"
"Big worries","1996","Schleswig-Holstein","(2b) intermediate general qualification","5","","",""
"Big worries","1996","Schleswig-Holstein","(2a) intermediate vocational","22","","",""
"Big worries","1996","Schleswig-Holstein","(2c_gen) general maturity certificate","2","","",""
"Big worries","1996","Schleswig-Holstein","(2c_voc) vocational maturity certificate","5","","",""
"Big worries","1996","Schleswig-Holstein","(3a) lower tertiary education","3","","",""
"Big worries","1996","Schleswig-Holstein","(3b) higher tertiary education","2","","",""
"Big worries","1996","Hamburg","(0) in school","","","",""
"Big worries","1996","Hamburg","(1a) inadequately completed","1","","",""
"Big worries","1996","Hamburg","(1b) general elementary school","5","","",""
"Big worries","1996","Hamburg","(1c) basic vocational qualification","13","","",""
"Big worries","1996","Hamburg","(2b) intermediate general qualification","3","","",""
"Big worries","1996","Hamburg","(2a) intermediate vocational","4","","",""
"Big worries","1996","Hamburg","(2c_gen) general maturity certificate","3","","",""
"Big worries","1996","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1996","Hamburg","(3a) lower tertiary education","","","",""
"Big worries","1996","Hamburg","(3b) higher tertiary education","2","","",""
"Big worries","1996","Lower Saxony","(0) in school","8","","",""
"Big worries","1996","Lower Saxony","(1a) inadequately completed","18","","",""
"Big worries","1996","Lower Saxony","(1b) general elementary school","66","0.382304563986556","0.310714393704224","0.453894734268889"
"Big worries","1996","Lower Saxony","(1c) basic vocational qualification","99","0.35529192724134","0.302689140178021","0.40789471430466"
"Big worries","1996","Lower Saxony","(2b) intermediate general qualification","9","","",""
"Big worries","1996","Lower Saxony","(2a) intermediate vocational","54","0.256677691865559","0.196441840588817","0.316913543142302"
"Big worries","1996","Lower Saxony","(2c_gen) general maturity certificate","13","","",""
"Big worries","1996","Lower Saxony","(2c_voc) vocational maturity certificate","25","","",""
"Big worries","1996","Lower Saxony","(3a) lower tertiary education","4","","",""
"Big worries","1996","Lower Saxony","(3b) higher tertiary education","16","","",""
"Big worries","1996","Bremen","(0) in school","","","",""
"Big worries","1996","Bremen","(1a) inadequately completed","2","","",""
"Big worries","1996","Bremen","(1b) general elementary school","9","","",""
"Big worries","1996","Bremen","(1c) basic vocational qualification","13","","",""
"Big worries","1996","Bremen","(2b) intermediate general qualification","3","","",""
"Big worries","1996","Bremen","(2a) intermediate vocational","6","","",""
"Big worries","1996","Bremen","(2c_gen) general maturity certificate","","","",""
"Big worries","1996","Bremen","(2c_voc) vocational maturity certificate","3","","",""
"Big worries","1996","Bremen","(3a) lower tertiary education","","","",""
"Big worries","1996","Bremen","(3b) higher tertiary education","2","","",""
"Big worries","1996","North Rhine-Westphalia","(0) in school","20","","",""
"Big worries","1996","North Rhine-Westphalia","(1a) inadequately completed","60","0.4199363180459","0.340953610567795","0.498919025524004"
"Big worries","1996","North Rhine-Westphalia","(1b) general elementary school","174","0.372336834102476","0.325656838615657","0.419016829589296"
"Big worries","1996","North Rhine-Westphalia","(1c) basic vocational qualification","249","0.2969839260755","0.265221502997545","0.328746349153455"
"Big worries","1996","North Rhine-Westphalia","(2b) intermediate general qualification","22","","",""
"Big worries","1996","North Rhine-Westphalia","(2a) intermediate vocational","82","0.219206186971128","0.177445080062345","0.260967293879911"
"Big worries","1996","North Rhine-Westphalia","(2c_gen) general maturity certificate","41","0.392562464696689","0.303698784607001","0.481426144786376"
"Big worries","1996","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","46","0.284866510037144","0.215576831790876","0.354156188283412"
"Big worries","1996","North Rhine-Westphalia","(3a) lower tertiary education","22","","",""
"Big worries","1996","North Rhine-Westphalia","(3b) higher tertiary education","40","0.205279411366569","0.146599111291312","0.263959711441826"
"Big worries","1996","Hesse","(0) in school","1","","",""
"Big worries","1996","Hesse","(1a) inadequately completed","25","","",""
"Big worries","1996","Hesse","(1b) general elementary school","59","0.287014691700139","0.222350847289327","0.351678536110951"
"Big worries","1996","Hesse","(1c) basic vocational qualification","77","0.256701565946749","0.204109404252788","0.30929372764071"
"Big worries","1996","Hesse","(2b) intermediate general qualification","5","","",""
"Big worries","1996","Hesse","(2a) intermediate vocational","49","0.375611988492638","0.293920237038718","0.457303739946559"
"Big worries","1996","Hesse","(2c_gen) general maturity certificate","8","","",""
"Big worries","1996","Hesse","(2c_voc) vocational maturity certificate","10","","",""
"Big worries","1996","Hesse","(3a) lower tertiary education","6","","",""
"Big worries","1996","Hesse","(3b) higher tertiary education","15","","",""
"Big worries","1996","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Big worries","1996","Rhineland-Palatinate,Saarland","(1a) inadequately completed","11","","",""
"Big worries","1996","Rhineland-Palatinate,Saarland","(1b) general elementary school","45","0.294963538525652","0.22621005700548","0.363717020045825"
"Big worries","1996","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","72","0.275729736353219","0.221305751243286","0.330153721463152"
"Big worries","1996","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","7","","",""
"Big worries","1996","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","28","","",""
"Big worries","1996","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","8","","",""
"Big worries","1996","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","8","","",""
"Big worries","1996","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","4","","",""
"Big worries","1996","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","8","","",""
"Big worries","1996","Baden-Württemberg","(0) in school","9","","",""
"Big worries","1996","Baden-Württemberg","(1a) inadequately completed","55","0.397331990608817","0.321744315269816","0.472919665947818"
"Big worries","1996","Baden-Württemberg","(1b) general elementary school","114","0.302941042826188","0.254935589693838","0.350946495958538"
"Big worries","1996","Baden-Württemberg","(1c) basic vocational qualification","182","0.338987431550968","0.299426782968737","0.378548080133199"
"Big worries","1996","Baden-Württemberg","(2b) intermediate general qualification","15","","",""
"Big worries","1996","Baden-Württemberg","(2a) intermediate vocational","49","0.19693456029918","0.142628172343252","0.251240948255108"
"Big worries","1996","Baden-Württemberg","(2c_gen) general maturity certificate","22","","",""
"Big worries","1996","Baden-Württemberg","(2c_voc) vocational maturity certificate","26","","",""
"Big worries","1996","Baden-Württemberg","(3a) lower tertiary education","14","","",""
"Big worries","1996","Baden-Württemberg","(3b) higher tertiary education","10","","",""
"Big worries","1996","Bavaria","(0) in school","10","","",""
"Big worries","1996","Bavaria","(1a) inadequately completed","29","","",""
"Big worries","1996","Bavaria","(1b) general elementary school","95","0.381903517591485","0.325791380134438","0.438015655048532"
"Big worries","1996","Bavaria","(1c) basic vocational qualification","207","0.37902388995226","0.339404517908973","0.418643261995547"
"Big worries","1996","Bavaria","(2b) intermediate general qualification","22","","",""
"Big worries","1996","Bavaria","(2a) intermediate vocational","87","0.313739887187894","0.258494923523145","0.368984850852644"
"Big worries","1996","Bavaria","(2c_gen) general maturity certificate","9","","",""
"Big worries","1996","Bavaria","(2c_voc) vocational maturity certificate","16","","",""
"Big worries","1996","Bavaria","(3a) lower tertiary education","10","","",""
"Big worries","1996","Bavaria","(3b) higher tertiary education","23","","",""
"Big worries","1996","Berlin","(0) in school","6","","",""
"Big worries","1996","Berlin","(1a) inadequately completed","6","","",""
"Big worries","1996","Berlin","(1b) general elementary school","23","","",""
"Big worries","1996","Berlin","(1c) basic vocational qualification","36","0.34780240303872","0.258391449120955","0.437213356956485"
"Big worries","1996","Berlin","(2b) intermediate general qualification","7","","",""
"Big worries","1996","Berlin","(2a) intermediate vocational","36","0.247171534911678","0.175200824267668","0.319142245555688"
"Big worries","1996","Berlin","(2c_gen) general maturity certificate","4","","",""
"Big worries","1996","Berlin","(2c_voc) vocational maturity certificate","7","","",""
"Big worries","1996","Berlin","(3a) lower tertiary education","19","","",""
"Big worries","1996","Berlin","(3b) higher tertiary education","20","","",""
"Big worries","1996","Brandenburg","(0) in school","6","","",""
"Big worries","1996","Brandenburg","(1a) inadequately completed","2","","",""
"Big worries","1996","Brandenburg","(1b) general elementary school","9","","",""
"Big worries","1996","Brandenburg","(1c) basic vocational qualification","41","0.299250303669501","0.223395544790538","0.375105062548463"
"Big worries","1996","Brandenburg","(2b) intermediate general qualification","6","","",""
"Big worries","1996","Brandenburg","(2a) intermediate vocational","47","0.264567318973551","0.202336001230639","0.326798636716464"
"Big worries","1996","Brandenburg","(2c_gen) general maturity certificate","3","","",""
"Big worries","1996","Brandenburg","(2c_voc) vocational maturity certificate","2","","",""
"Big worries","1996","Brandenburg","(3a) lower tertiary education","21","","",""
"Big worries","1996","Brandenburg","(3b) higher tertiary education","11","","",""
"Big worries","1996","Mecklenburg-Western Pomerania","(0) in school","2","","",""
"Big worries","1996","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"Big worries","1996","Mecklenburg-Western Pomerania","(1b) general elementary school","6","","",""
"Big worries","1996","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","22","","",""
"Big worries","1996","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","5","","",""
"Big worries","1996","Mecklenburg-Western Pomerania","(2a) intermediate vocational","36","0.230428407309256","0.159913598853059","0.300943215765452"
"Big worries","1996","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","6","","",""
"Big worries","1996","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1996","Mecklenburg-Western Pomerania","(3a) lower tertiary education","13","","",""
