"plj0047","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","2010","Other degree","Single parent ","33","0.272499367752019","0.187738655900443","0.357260079603595"
"Big worries","2010","Other degree","Couple + C. LE 16 ","198","0.235015724326394","0.205615583145852","0.264415865506936"
"Big worries","2010","Other degree","Couple + C. GT 16 ","39","0.286401559982964","0.212045125849916","0.360757994116013"
"Big worries","2010","Other degree","Couple + C. LE and GT 16","32","0.185227184684049","0.11993679435628","0.250517575011819"
"Big worries","2010","no degree/no degree yet","1-pers.-HH","4","","",""
"Big worries","2010","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Big worries","2010","no degree/no degree yet","Single parent ","42","0.324074438500583","0.245415069050307","0.402733807950859"
"Big worries","2010","no degree/no degree yet","Couple + C. LE 16 ","53","0.33671552977297","0.264824362511881","0.408606697034058"
"Big worries","2010","no degree/no degree yet","Couple + C. GT 16 ","34","0.174569425460486","0.113822146634362","0.235316704286609"
"Big worries","2010","no degree/no degree yet","Couple + C. LE and GT 16","58","0.260475366267557","0.201255623778181","0.319695108756933"
"Some worries","2010","lower secondary degree","1-pers.-HH","580","0.535656648722824","0.506022223449126","0.565291073996522"
"Some worries","2010","lower secondary degree","(Married) couple without C. ","1333","0.578004400659198","0.558137630508566","0.597871170809831"
"Some worries","2010","lower secondary degree","Single parent ","276","0.459398730332706","0.417559540546691","0.501237920118721"
"Some worries","2010","lower secondary degree","Couple + C. LE 16 ","788","0.50777509460263","0.482757076572335","0.532793112632924"
"Some worries","2010","lower secondary degree","Couple + C. GT 16 ","412","0.566112472668164","0.53047608876717","0.601748856569158"
"Some worries","2010","lower secondary degree","Couple + C. LE and GT 16","187","0.54576889937654","0.49468965266218","0.5968481460909"
"Some worries","2010","secondary school degree","1-pers.-HH","403","0.530262795324333","0.493883691160409","0.566641899488257"
"Some worries","2010","secondary school degree","(Married) couple without C. ","1055","0.576571564693143","0.553617758535793","0.599525370850492"
"Some worries","2010","secondary school degree","Single parent ","467","0.508972515134086","0.476147169670455","0.541797860597717"
"Some worries","2010","secondary school degree","Couple + C. LE 16 ","1424","0.564536093009963","0.545381816227233","0.583690369792694"
"Some worries","2010","secondary school degree","Couple + C. GT 16 ","530","0.574035161383376","0.541747111250723","0.606323211516029"
"Some worries","2010","secondary school degree","Couple + C. LE and GT 16","270","0.584757581921448","0.540208583076855","0.62930658076604"
"Some worries","2010","college entrance qualification","1-pers.-HH","413","0.563641860979074","0.527982229994537","0.59930149196361"
"Some worries","2010","college entrance qualification","(Married) couple without C. ","1087","0.629932979509682","0.607128567323169","0.652737391696196"
"Some worries","2010","college entrance qualification","Single parent ","322","0.565287332271854","0.523084078937898","0.607490585605811"
"Some worries","2010","college entrance qualification","Couple + C. LE 16 ","1631","0.600226045906513","0.581375333334192","0.619076758478835"
"Some worries","2010","college entrance qualification","Couple + C. GT 16 ","458","0.636184234696235","0.602225374068317","0.670143095324153"
"Some worries","2010","college entrance qualification","Couple + C. LE and GT 16","221","0.574799633751097","0.523517151392209","0.626082116109986"
"Some worries","2010","Other degree","1-pers.-HH","41","0.456606617843211","0.348130569768781","0.565082665917641"
"Some worries","2010","Other degree","(Married) couple without C. ","137","0.47623614908381","0.416773755802229","0.535698542365392"
"Some worries","2010","Other degree","Single parent ","47","0.518992729351513","0.42387715914862","0.614108299554405"
"Some worries","2010","Other degree","Couple + C. LE 16 ","392","0.502418897494473","0.467750032522672","0.537087762466274"
"Some worries","2010","Other degree","Couple + C. GT 16 ","64","0.444275686027176","0.362549752306359","0.526001619747993"
"Some worries","2010","Other degree","Couple + C. LE and GT 16","66","0.609621402404322","0.527633129230143","0.691609675578501"
"Some worries","2010","no degree/no degree yet","1-pers.-HH","12","","",""
"Some worries","2010","no degree/no degree yet","(Married) couple without C. ","37","0.519898611108554","0.399366730414147","0.640430491802961"
"Some worries","2010","no degree/no degree yet","Single parent ","66","0.482888221286951","0.398904684901208","0.566871757672693"
"Some worries","2010","no degree/no degree yet","Couple + C. LE 16 ","71","0.487136636148884","0.411100457622586","0.563172814675182"
"Some worries","2010","no degree/no degree yet","Couple + C. GT 16 ","74","0.562693329500907","0.483309618759508","0.642077040242306"
"Some worries","2010","no degree/no degree yet","Couple + C. LE and GT 16","105","0.505311981286055","0.437851046121115","0.572772916450996"
"No worries","2010","lower secondary degree","1-pers.-HH","289","0.250895003153844","0.22513469841545","0.276655307892238"
"No worries","2010","lower secondary degree","(Married) couple without C. ","532","0.212318980344684","0.195868547336118","0.228769413353251"
"No worries","2010","lower secondary degree","Single parent ","119","0.268117066296389","0.230926492462315","0.305307640130464"
"No worries","2010","lower secondary degree","Couple + C. LE 16 ","355","0.257547248634231","0.235664681020015","0.279429816248447"
"No worries","2010","lower secondary degree","Couple + C. GT 16 ","178","0.234501877509251","0.204037036836416","0.264966718182087"
"No worries","2010","lower secondary degree","Couple + C. LE and GT 16","70","0.142664222313817","0.106785689973794","0.178542754653839"
"No worries","2010","secondary school degree","1-pers.-HH","180","0.261946411667518","0.229896331720498","0.293996491614537"
"No worries","2010","secondary school degree","(Married) couple without C. ","359","0.207695964272307","0.188850881347251","0.226541047197364"
"No worries","2010","secondary school degree","Single parent ","186","0.246880362714262","0.218567453375348","0.275193272053175"
"No worries","2010","secondary school degree","Couple + C. LE 16 ","541","0.211266198528156","0.195496475880781","0.227035921175531"
"No worries","2010","secondary school degree","Couple + C. GT 16 ","207","0.252279622687368","0.223920265007336","0.2806389803674"
"No worries","2010","secondary school degree","Couple + C. LE and GT 16","93","0.213666067693466","0.176609051335662","0.25072308405127"
"No worries","2010","college entrance qualification","1-pers.-HH","176","0.22662616907155","0.196523607793766","0.256728730349333"
"No worries","2010","college entrance qualification","(Married) couple without C. ","340","0.215967716489236","0.196532342212741","0.23540309076573"
"No worries","2010","college entrance qualification","Single parent ","94","0.213494659896034","0.178608392733128","0.248380927058941"
"No worries","2010","college entrance qualification","Couple + C. LE 16 ","498","0.245216100293937","0.228660348387524","0.26177185220035"
"No worries","2010","college entrance qualification","Couple + C. GT 16 ","138","0.153459109136801","0.128017697267527","0.178900521006075"
"No worries","2010","college entrance qualification","Couple + C. LE and GT 16","80","0.24281074607576","0.198332243724262","0.287289248427257"
"No worries","2010","Other degree","1-pers.-HH","26","","",""
"No worries","2010","Other degree","(Married) couple without C. ","84","0.299314218113106","0.244790084705326","0.353838351520886"
"No worries","2010","Other degree","Single parent ","26","","",""
"No worries","2010","Other degree","Couple + C. LE 16 ","209","0.262565378179133","0.232054465930043","0.293076290428223"
"No worries","2010","Other degree","Couple + C. GT 16 ","39","0.26932275398986","0.196359661361179","0.34228584661854"
"No worries","2010","Other degree","Couple + C. LE and GT 16","38","0.205151412911629","0.137284499751941","0.273018326071317"
"No worries","2010","no degree/no degree yet","1-pers.-HH","8","","",""
"No worries","2010","no degree/no degree yet","(Married) couple without C. ","19","","",""
"No worries","2010","no degree/no degree yet","Single parent ","28","","",""
"No worries","2010","no degree/no degree yet","Couple + C. LE 16 ","42","0.176147834078146","0.118197313102661","0.234098355053632"
"No worries","2010","no degree/no degree yet","Couple + C. GT 16 ","42","0.262737245038608","0.192304530021678","0.333169960055537"
"No worries","2010","no degree/no degree yet","Couple + C. LE and GT 16","48","0.234212652446387","0.17706924510234","0.291356059790435"
"Big worries","2011","lower secondary degree","1-pers.-HH","250","0.195053501593728","0.173693919724833","0.216413083462624"
"Big worries","2011","lower secondary degree","(Married) couple without C. ","622","0.212949096189527","0.198558557827288","0.227339634551766"
"Big worries","2011","lower secondary degree","Single parent ","61","0.156857985536365","0.117561489772313","0.196154481300416"
"Big worries","2011","lower secondary degree","Couple + C. LE 16 ","123","0.18162258635562","0.151202022868287","0.212043149842953"
"Big worries","2011","lower secondary degree","Couple + C. GT 16 ","165","0.22331556839909","0.194420186033418","0.252210950764761"
"Big worries","2011","lower secondary degree","Couple + C. LE and GT 16","59","0.199623046356214","0.151856419039495","0.247389673672934"
"Big worries","2011","secondary school degree","1-pers.-HH","180","0.189062881233964","0.163538183862561","0.214587578605367"
"Big worries","2011","secondary school degree","(Married) couple without C. ","440","0.185660023257918","0.169678618949036","0.2016414275668"
"Big worries","2011","secondary school degree","Single parent ","76","0.176894311771793","0.137748401685615","0.216040221857971"
"Big worries","2011","secondary school degree","Couple + C. LE 16 ","200","0.200606312172906","0.177288607875527","0.223924016470285"
"Big worries","2011","secondary school degree","Couple + C. GT 16 ","175","0.180631508569064","0.156433765549025","0.204829251589102"
"Big worries","2011","secondary school degree","Couple + C. LE and GT 16","73","0.190603370326079","0.15116385339772","0.230042887254438"
"Big worries","2011","college entrance qualification","1-pers.-HH","196","0.212050158340507","0.186070919694079","0.238029396986934"
"Big worries","2011","college entrance qualification","(Married) couple without C. ","346","0.163458369231305","0.147505433897385","0.179411304565224"
"Big worries","2011","college entrance qualification","Single parent ","42","0.134129710250572","0.092545625208906","0.175713795292237"
