"plh0183","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1997","66 and older","no migration background","268","0.198478614396725","0.176994447604504","0.219962781188945","8"
"9 on Scale 1 to 10","1997","16-34 y.","direct migration background","162","0.184901272740127","0.157604416067592","0.212198129412662","9"
"9 on Scale 1 to 10","1997","16-34 y.","no migration background","557","0.17546562993877","0.162484180770655","0.188447079106884","9"
"9 on Scale 1 to 10","1997","16-34 y.","indirect migration background","112","0.193727413965348","0.159952697927335","0.227502130003362","9"
"9 on Scale 1 to 10","1997","35-65 y.","no migration background","464","0.101152572125668","0.0928948596104609","0.109410284640874","9"
"9 on Scale 1 to 10","1997","35-65 y.","direct migration background","140","0.098448560243887","0.0831142576096057","0.113782862878168","9"
"9 on Scale 1 to 10","1997","35-65 y.","indirect migration background","2","","","","9"
"9 on Scale 1 to 10","1997","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1997","66 and older","no migration background","73","0.0494095436689376","0.0377359050475732","0.0610831822903021","9"
"9 on Scale 1 to 10","1997","66 and older","direct migration background","15","","","","9"
"0 Completely dissatisfied","1998","16-34 y.","no migration background","6","","","","0"
"0 Completely dissatisfied","1998","16-34 y.","direct migration background","1","","","","0"
"0 Completely dissatisfied","1998","16-34 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1998","35-65 y.","no migration background","37","0.00748034269097335","0.00530192497304815","0.00965876040889855","0"
"0 Completely dissatisfied","1998","35-65 y.","direct migration background","6","","","","0"
"0 Completely dissatisfied","1998","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1998","66 and older","no migration background","21","","","","0"
"0 Completely dissatisfied","1998","66 and older","direct migration background","2","","","","0"
"0 Completely dissatisfied","1998","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1998","16-34 y.","no migration background","12","","","","1"
"1 on Scale 1 to 10","1998","16-34 y.","direct migration background","1","","","","1"
"1 on Scale 1 to 10","1998","16-34 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1998","35-65 y.","no migration background","38","0.00731508504738577","0.00516068546591921","0.00946948462885233","1"
"1 on Scale 1 to 10","1998","35-65 y.","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1998","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1998","66 and older","no migration background","32","0.0212087116226364","0.0140772712884675","0.0283401519568054","1"
"1 on Scale 1 to 10","1998","66 and older","direct migration background","5","","","","1"
"1 on Scale 1 to 10","1998","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","1998","16-34 y.","no migration background","237","0.068806699013262","0.0605127147696384","0.0771006832568856","10"
"10 Completely satisfied","1998","16-34 y.","direct migration background","81","0.134022661323514","0.109103796662714","0.158941525984314","10"
"10 Completely satisfied","1998","16-34 y.","indirect migration background","75","0.128636815837057","0.100682135166521","0.156591496507593","10"
"10 Completely satisfied","1998","35-65 y.","no migration background","272","0.0512307943265935","0.0456569261930389","0.0568046624601482","10"
"10 Completely satisfied","1998","35-65 y.","direct migration background","80","0.0665755000176736","0.0536233323634477","0.0795276676718994","10"
"10 Completely satisfied","1998","35-65 y.","indirect migration background","4","","","","10"
"10 Completely satisfied","1998","66 and older","direct migration background","16","","","","10"
"10 Completely satisfied","1998","66 and older","indirect migration background","","","","","10"
"10 Completely satisfied","1998","66 and older","no migration background","85","0.053349362627446","0.042226039709761","0.0644726855451311","10"
"2 on Scale 1 to 10","1998","16-34 y.","direct migration background","7","","","","2"
"2 on Scale 1 to 10","1998","16-34 y.","no migration background","27","","","","2"
"2 on Scale 1 to 10","1998","16-34 y.","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","1998","35-65 y.","no migration background","110","0.0184688610705974","0.015064912786563","0.0218728093546319","2"
"2 on Scale 1 to 10","1998","35-65 y.","direct migration background","19","","","","2"
"2 on Scale 1 to 10","1998","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1998","66 and older","no migration background","49","0.030180588141927","0.0217125199319165","0.0386486563519375","2"
"2 on Scale 1 to 10","1998","66 and older","direct migration background","6","","","","2"
"2 on Scale 1 to 10","1998","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1998","16-34 y.","direct migration background","9","","","","3"
"3 on Scale 1 to 10","1998","16-34 y.","no migration background","70","0.0194363669001005","0.0149128797773395","0.0239598540228614","3"
"3 on Scale 1 to 10","1998","16-34 y.","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","1998","35-65 y.","no migration background","230","0.037820484927807","0.0329976493640361","0.0426433204915779","3"
"3 on Scale 1 to 10","1998","35-65 y.","direct migration background","49","0.0344723182100008","0.0249933023313254","0.0439513340886763","3"
"3 on Scale 1 to 10","1998","66 and older","direct migration background","16","","","","3"
"3 on Scale 1 to 10","1998","35-65 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1998","66 and older","no migration background","97","0.0692286451602446","0.0566643108782144","0.0817929794422749","3"
"3 on Scale 1 to 10","1998","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1998","16-34 y.","no migration background","82","0.0190855992449594","0.0146023139280435","0.0235688845618753","4"
"4 on Scale 1 to 10","1998","16-34 y.","indirect migration background","12","","","","4"
"4 on Scale 1 to 10","1998","16-34 y.","direct migration background","12","","","","4"
"4 on Scale 1 to 10","1998","35-65 y.","no migration background","373","0.0566123521576162","0.050769679602042","0.0624550247131904","4"
"4 on Scale 1 to 10","1998","35-65 y.","direct migration background","72","0.0526053798585688","0.0410062294898671","0.0642045302272705","4"
"4 on Scale 1 to 10","1998","35-65 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1998","66 and older","no migration background","112","0.0684797418477586","0.0559785255015938","0.0809809581939235","4"
"4 on Scale 1 to 10","1998","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1998","66 and older","direct migration background","22","","","","4"
"5 on Scale 1 to 10","1998","16-34 y.","no migration background","315","0.0873676660434182","0.078115333882321","0.0966199982045153","5"
"5 on Scale 1 to 10","1998","16-34 y.","direct migration background","54","0.104787207016908","0.0823843637116289","0.127190050322186","5"
"5 on Scale 1 to 10","1998","16-34 y.","indirect migration background","43","0.0825281239466276","0.0595523760032138","0.105503871890041","5"
"5 on Scale 1 to 10","1998","35-65 y.","no migration background","856","0.140145629624016","0.131369296770776","0.148921962477256","5"
"5 on Scale 1 to 10","1998","35-65 y.","direct migration background","204","0.143834120603578","0.125601228574404","0.162067012632752","5"
"5 on Scale 1 to 10","1998","35-65 y.","indirect migration background","5","","","","5"
"5 on Scale 1 to 10","1998","66 and older","no migration background","284","0.187384370832239","0.168069832593165","0.206698909071313","5"
"5 on Scale 1 to 10","1998","66 and older","direct migration background","45","0.164940885768261","0.118844042157715","0.211037729378807","5"
"5 on Scale 1 to 10","1998","66 and older","indirect migration background","1","","","","5"
"6 on Scale 1 to 10","1998","16-34 y.","no migration background","296","0.082008290619959","0.0730179492572432","0.0909986319826748","6"
"6 on Scale 1 to 10","1998","35-65 y.","indirect migration background","8","","","","6"
"6 on Scale 1 to 10","1998","16-34 y.","direct migration background","68","0.0803135669823759","0.0604343068741033","0.100192827090649","6"
"6 on Scale 1 to 10","1998","16-34 y.","indirect migration background","26","","","","6"
"6 on Scale 1 to 10","1998","35-65 y.","no migration background","782","0.124402484584026","0.116058420278808","0.132746548889243","6"
"6 on Scale 1 to 10","1998","35-65 y.","direct migration background","160","0.101088434276002","0.085426158735246","0.116750709816758","6"
"6 on Scale 1 to 10","1998","66 and older","no migration background","204","0.134577591899327","0.117685808406307","0.151469375392347","6"
"6 on Scale 1 to 10","1998","66 and older","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","1998","66 and older","direct migration background","35","0.120070760838588","0.0796977699905023","0.160443751686674","6"
"7 on Scale 1 to 10","1998","16-34 y.","no migration background","599","0.168186302277969","0.155930654587162","0.180441949968776","7"
"7 on Scale 1 to 10","1998","16-34 y.","direct migration background","127","0.151133833716124","0.124934736259601","0.177332931172646","7"
"7 on Scale 1 to 10","1998","16-34 y.","indirect migration background","86","0.180278581570898","0.148180616565586","0.212376546576209","7"
"7 on Scale 1 to 10","1998","35-65 y.","no migration background","1116","0.17343544452939","0.163863103272805","0.183007785785975","7"
"7 on Scale 1 to 10","1998","35-65 y.","direct migration background","268","0.18076407635675","0.160769776630205","0.200758376083296","7"
"7 on Scale 1 to 10","1998","35-65 y.","indirect migration background","8","","","","7"
"7 on Scale 1 to 10","1998","66 and older","no migration background","262","0.165149408979515","0.146770575061764","0.183528242897265","7"
"7 on Scale 1 to 10","1998","66 and older","direct migration background","42","0.162607202535916","0.116773713667227","0.208440691404605","7"
"7 on Scale 1 to 10","1998","66 and older","indirect migration background","2","","","","7"
"8 on Scale 1 to 10","1998","16-34 y.","no migration background","1231","0.341522802413808","0.325984336271086","0.35706126855653","8"
"8 on Scale 1 to 10","1998","16-34 y.","direct migration background","212","0.282786874785323","0.249845660254867","0.315728089315778","8"
"8 on Scale 1 to 10","1998","16-34 y.","indirect migration background","177","0.304924126106394","0.266484045232541","0.343364206980247","8"
"8 on Scale 1 to 10","1998","35-65 y.","no migration background","1585","0.270767594855692","0.259533394156013","0.28200179555537","8"
"8 on Scale 1 to 10","1998","35-65 y.","direct migration background","393","0.267267132200928","0.244274364359748","0.290259900042108","8"
"8 on Scale 1 to 10","1998","35-65 y.","indirect migration background","7","","","","8"
"8 on Scale 1 to 10","1998","66 and older","indirect migration background","2","","","","8"
"8 on Scale 1 to 10","1998","66 and older","no migration background","325","0.199491047742178","0.179711340286852","0.219270755197504","8"
"8 on Scale 1 to 10","1998","66 and older","direct migration background","45","0.160848062672629","0.115215313335165","0.206480812010093","8"
"9 on Scale 1 to 10","1998","16-34 y.","no migration background","703","0.199243593357609","0.186155682849692","0.212331503865526","9"
