"plh0183","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","2001","direct migration background","Male","111","0.085802059921284","0.071204093420592","0.100400026421976","10"
"10 Completely satisfied","2001","indirect migration background","Male","51","0.109214604349352","0.0776877187350824","0.140741489963622","10"
"10 Completely satisfied","2001","indirect migration background","Female","58","0.160402755600942","0.123745568097565","0.19705994310432","10"
"2 on Scale 1 to 10","2001","no migration background","Male","96","0.0106774908051805","0.00850058986354695","0.0128543917468141","2"
"2 on Scale 1 to 10","2001","no migration background","Female","104","0.0132786528671425","0.0109545196981235","0.0156027860361615","2"
"2 on Scale 1 to 10","2001","direct migration background","Male","10","","","","2"
"2 on Scale 1 to 10","2001","direct migration background","Female","13","","","","2"
"2 on Scale 1 to 10","2001","indirect migration background","Male","1","","","","2"
"2 on Scale 1 to 10","2001","indirect migration background","Female","1","","","","2"
"3 on Scale 1 to 10","2001","no migration background","Male","223","0.0248310384129719","0.0215351500366751","0.0281269267892687","3"
"3 on Scale 1 to 10","2001","no migration background","Female","232","0.0265303664424397","0.0232673477131245","0.0297933851717548","3"
"3 on Scale 1 to 10","2001","direct migration background","Male","28","","","","3"
"3 on Scale 1 to 10","2001","direct migration background","Female","27","","","","3"
"3 on Scale 1 to 10","2001","indirect migration background","Male","3","","","","3"
"3 on Scale 1 to 10","2001","indirect migration background","Female","1","","","","3"
"4 on Scale 1 to 10","2001","no migration background","Male","306","0.0342988584227088","0.0304441074723382","0.0381536093730794","4"
"4 on Scale 1 to 10","2001","direct migration background","Male","52","0.0395513923309211","0.0293926173610226","0.0497101673008197","4"
"4 on Scale 1 to 10","2001","direct migration background","Female","49","0.0376821893607944","0.0278942062005642","0.0474701725210246","4"
"4 on Scale 1 to 10","2001","no migration background","Female","328","0.0385236123881673","0.0346159273526896","0.042431297423645","4"
"4 on Scale 1 to 10","2001","indirect migration background","Male","3","","","","4"
"4 on Scale 1 to 10","2001","indirect migration background","Female","7","","","","4"
"5 on Scale 1 to 10","2001","no migration background","Male","987","0.119647745363198","0.112773648950854","0.126521841775541","5"
"5 on Scale 1 to 10","2001","no migration background","Female","1101","0.123889916135004","0.117200564020862","0.130579268249146","5"
"5 on Scale 1 to 10","2001","direct migration background","Male","136","0.107560075336068","0.0914113432084122","0.123708807463724","5"
"5 on Scale 1 to 10","2001","direct migration background","Female","152","0.108335827916354","0.0923603963429535","0.124311259489754","5"
"5 on Scale 1 to 10","2001","indirect migration background","Female","27","","","","5"
"5 on Scale 1 to 10","2001","indirect migration background","Male","12","","","","5"
"6 on Scale 1 to 10","2001","no migration background","Male","819","0.0948034017212647","0.0885987338943608","0.101008069548169","6"
"6 on Scale 1 to 10","2001","no migration background","Female","895","0.0937479102388978","0.0878296774164355","0.0996661430613601","6"
"6 on Scale 1 to 10","2001","direct migration background","Male","165","0.10668640061543","0.0905955171106073","0.122777284120253","6"
"6 on Scale 1 to 10","2001","direct migration background","Female","159","0.101296387668057","0.0857878406679308","0.116804934668184","6"
"6 on Scale 1 to 10","2001","indirect migration background","Male","22","","","","6"
"6 on Scale 1 to 10","2001","indirect migration background","Female","23","","","","6"
"7 on Scale 1 to 10","2001","no migration background","Female","1659","0.172698236233745","0.165023514037956","0.180372958429534","7"
"7 on Scale 1 to 10","2001","direct migration background","Male","237","0.168638481676345","0.149122217548547","0.188154745804143","7"
"7 on Scale 1 to 10","2001","no migration background","Male","1499","0.172913843585478","0.164903975252612","0.180923711918343","7"
"7 on Scale 1 to 10","2001","direct migration background","Female","259","0.167944611243582","0.148730290181661","0.187158932305502","7"
"7 on Scale 1 to 10","2001","indirect migration background","Female","56","0.156217166459547","0.1199513510157","0.192482981903394","7"
"7 on Scale 1 to 10","2001","indirect migration background","Male","47","0.124136737855759","0.090807722148574","0.157465753562944","7"
"8 on Scale 1 to 10","2001","no migration background","Female","2756","0.290021977603841","0.28080847749397","0.299235477713712","8"
"8 on Scale 1 to 10","2001","direct migration background","Female","434","0.294993642553001","0.271553042082437","0.318434243023565","8"
"8 on Scale 1 to 10","2001","indirect migration background","Male","122","0.329130736246653","0.281634703359011","0.376626769134294","8"
"8 on Scale 1 to 10","2001","no migration background","Male","2684","0.310604520479813","0.300803456578802","0.320405584380824","8"
"8 on Scale 1 to 10","2001","direct migration background","Male","410","0.2613667495317","0.238465299465178","0.284268199598222","8"
"8 on Scale 1 to 10","2001","indirect migration background","Female","111","0.279442642509234","0.234619908367439","0.324265376651028","8"
"9 on Scale 1 to 10","2001","no migration background","Male","1303","0.152405979427218","0.144793431072542","0.160018527781894","9"
"9 on Scale 1 to 10","2001","no migration background","Female","1475","0.150470205869041","0.143210796244143","0.157729615493938","9"
"9 on Scale 1 to 10","2001","direct migration background","Male","250","0.18050891796045","0.160462128298085","0.200555707622815","9"
"9 on Scale 1 to 10","2001","direct migration background","Female","240","0.163835643687352","0.14481102727518","0.182860260099525","9"
"9 on Scale 1 to 10","2001","indirect migration background","Male","114","0.308211891105816","0.261538924091152","0.35488485812048","9"
"9 on Scale 1 to 10","2001","indirect migration background","Female","98","0.243946787300484","0.201048351254358","0.286845223346611","9"
"0 Completely dissatisfied","2002","no migration background","Male","59","0.00835820267600836","0.00649808321064454","0.0102183221413722","0"
"0 Completely dissatisfied","2002","no migration background","Female","54","0.00893168350554262","0.00706817728189914","0.0107951897291861","0"
"0 Completely dissatisfied","2002","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","2002","direct migration background","Male","7","","","","0"
"0 Completely dissatisfied","2002","direct migration background","Female","6","","","","0"
"0 Completely dissatisfied","2002","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","2002","no migration background","Male","47","0.00707524526112054","0.00536272430260534","0.00878776621963575","1"
"1 on Scale 1 to 10","2002","no migration background","Female","43","0.00556138211120018","0.00408841602715286","0.0070343481952475","1"
"1 on Scale 1 to 10","2002","direct migration background","Male","6","","","","1"
"1 on Scale 1 to 10","2002","direct migration background","Female","7","","","","1"
"1 on Scale 1 to 10","2002","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","2002","indirect migration background","Female","3","","","","1"
"10 Completely satisfied","2002","no migration background","Female","615","0.0576635399481412","0.0530464744445356","0.0622806054517468","10"
"10 Completely satisfied","2002","no migration background","Male","502","0.0512926707724091","0.0467855337541485","0.0557998077906696","10"
"10 Completely satisfied","2002","direct migration background","Male","88","0.0815702546896768","0.0667934931319954","0.0963470162473583","10"
"10 Completely satisfied","2002","direct migration background","Female","104","0.0808572820386361","0.0666126220594919","0.0951019420177803","10"
"10 Completely satisfied","2002","indirect migration background","Male","45","0.0977598284168888","0.0672500752251206","0.128269581608657","10"
"10 Completely satisfied","2002","indirect migration background","Female","45","0.0930906611620454","0.0646163589712146","0.121564963352876","10"
"2 on Scale 1 to 10","2002","no migration background","Male","149","0.0168560975917526","0.0142258656953616","0.0194863294881435","2"
"2 on Scale 1 to 10","2002","no migration background","Female","136","0.016341653724019","0.013830446621158","0.0188528608268801","2"
"2 on Scale 1 to 10","2002","direct migration background","Male","15","","","","2"
"2 on Scale 1 to 10","2002","direct migration background","Female","25","","","","2"
"2 on Scale 1 to 10","2002","indirect migration background","Male","1","","","","2"
"2 on Scale 1 to 10","2002","indirect migration background","Female","3","","","","2"
"3 on Scale 1 to 10","2002","no migration background","Male","256","0.0304926860020451","0.0269796681053961","0.034005703898694","3"
"3 on Scale 1 to 10","2002","direct migration background","Female","20","","","","3"
"3 on Scale 1 to 10","2002","no migration background","Female","284","0.0346929072759485","0.0310682622174476","0.0383175523344494","3"
"3 on Scale 1 to 10","2002","direct migration background","Male","29","","","","3"
"3 on Scale 1 to 10","2002","indirect migration background","Female","5","","","","3"
"3 on Scale 1 to 10","2002","indirect migration background","Male","1","","","","3"
"4 on Scale 1 to 10","2002","no migration background","Male","399","0.0484036318680716","0.0440186041884425","0.0527886595477007","4"
"4 on Scale 1 to 10","2002","no migration background","Female","410","0.0468110712512838","0.0426272206009387","0.050994921901629","4"
"4 on Scale 1 to 10","2002","direct migration background","Male","57","0.0534973079023848","0.0413489584345431","0.0656456573702264","4"
"4 on Scale 1 to 10","2002","direct migration background","Female","57","0.037053876512455","0.0271838376697021","0.046923915355208","4"
"4 on Scale 1 to 10","2002","indirect migration background","Male","3","","","","4"
"4 on Scale 1 to 10","2002","indirect migration background","Female","6","","","","4"
"5 on Scale 1 to 10","2002","no migration background","Male","1013","0.12388258656108","0.117151374622372","0.130613798499787","5"
"5 on Scale 1 to 10","2002","no migration background","Female","1123","0.129759193658583","0.123103379616687","0.136415007700478","5"
"5 on Scale 1 to 10","2002","direct migration background","Female","168","0.141006935451145","0.122821818098086","0.159192052804204","5"
