"plh0183","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","2008","no migration background","West Germany","3234","0.269616597466502","0.261525417225403","0.277707777707601","8"
"8 on Scale 1 to 10","2008","no migration background","East Germany","1015","0.202025877997351","0.190435555145097","0.213616200849604","8"
"8 on Scale 1 to 10","2008","direct migration background","West Germany","449","0.24489314526164","0.224791519813338","0.264994770709942","8"
"8 on Scale 1 to 10","2008","direct migration background","East Germany","14","","","","8"
"8 on Scale 1 to 10","2008","indirect migration background","West Germany","203","0.221801470438959","0.191327685482251","0.252275255395667","8"
"8 on Scale 1 to 10","2008","indirect migration background","East Germany","12","","","","8"
"9 on Scale 1 to 10","2008","no migration background","West Germany","2044","0.15599682189713","0.149380859435454","0.162612784358807","9"
"9 on Scale 1 to 10","2008","direct migration background","East Germany","10","","","","9"
"9 on Scale 1 to 10","2008","direct migration background","West Germany","261","0.14069061490466","0.124437148532304","0.156944081277016","9"
"9 on Scale 1 to 10","2008","indirect migration background","East Germany","10","","","","9"
"9 on Scale 1 to 10","2008","no migration background","East Germany","540","0.106520392422994","0.0976149329913647","0.115425851854623","9"
"9 on Scale 1 to 10","2008","indirect migration background","West Germany","167","0.226229116592335","0.195540350527422","0.256917882657248","9"
"0 Completely dissatisfied","2009","no migration background","West Germany","41","0.00561877294884514","0.00421701081545332","0.00702053508223695","0"
"0 Completely dissatisfied","2009","no migration background","East Germany","23","","","","0"
"0 Completely dissatisfied","2009","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","West Germany","1","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2009","direct migration background","West Germany","11","","","","0"
"1 on Scale 1 to 10","2009","no migration background","West Germany","54","0.00569570607053389","0.00428443458663963","0.00710697755442815","1"
"1 on Scale 1 to 10","2009","no migration background","East Germany","58","0.0131738924592468","0.00980068794470829","0.0165470969737853","1"
"1 on Scale 1 to 10","2009","direct migration background","West Germany","12","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","East Germany","5","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","West Germany","1","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","East Germany","1","","","","1"
"10 Completely satisfied","2009","no migration background","West Germany","641","0.0552886710129689","0.0510027440951027","0.0595745979308351","10"
"10 Completely satisfied","2009","no migration background","East Germany","138","0.0337829943764353","0.0284379451475725","0.0391280436052982","10"
"10 Completely satisfied","2009","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2009","indirect migration background","West Germany","74","0.0990669078773782","0.0763775842353867","0.12175623151937","10"
"10 Completely satisfied","2009","indirect migration background","East Germany","2","","","","10"
"10 Completely satisfied","2009","direct migration background","West Germany","97","0.077138251397412","0.0638982201676291","0.0903782826271949","10"
"2 on Scale 1 to 10","2009","no migration background","West Germany","135","0.0152165803200561","0.012920928500079","0.0175122321400331","2"
"2 on Scale 1 to 10","2009","no migration background","East Germany","105","0.0245636179228936","0.0199841930112161","0.0291430428345712","2"
"2 on Scale 1 to 10","2009","indirect migration background","West Germany","2","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","West Germany","32","0.0268151982184789","0.0187988983131807","0.0348314981237772","2"
"2 on Scale 1 to 10","2009","direct migration background","East Germany","3","","","","2"
"3 on Scale 1 to 10","2009","no migration background","West Germany","309","0.0356146996519744","0.032139201529027","0.0390901977749219","3"
"3 on Scale 1 to 10","2009","no migration background","East Germany","184","0.0452167061989993","0.0390696502238297","0.051363762174169","3"
"3 on Scale 1 to 10","2009","indirect migration background","West Germany","13","","","","3"
"3 on Scale 1 to 10","2009","direct migration background","West Germany","42","0.0329363137058288","0.0240800441839758","0.0417925832276818","3"
"3 on Scale 1 to 10","2009","direct migration background","East Germany","4","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","East Germany","2","","","","3"
"4 on Scale 1 to 10","2009","no migration background","West Germany","424","0.0433848129278859","0.039564362011126","0.0472052638446458","4"
"4 on Scale 1 to 10","2009","no migration background","East Germany","299","0.0701551296221862","0.0625989849218974","0.077711274322475","4"
"4 on Scale 1 to 10","2009","direct migration background","West Germany","84","0.056506203081028","0.0450483465636417","0.0679640595984143","4"
"4 on Scale 1 to 10","2009","direct migration background","East Germany","5","","","","4"
"4 on Scale 1 to 10","2009","indirect migration background","West Germany","12","","","","4"
"4 on Scale 1 to 10","2009","indirect migration background","East Germany","1","","","","4"
"5 on Scale 1 to 10","2009","no migration background","West Germany","1238","0.12451182394162","0.118320157324323","0.130703490558916","5"
"5 on Scale 1 to 10","2009","no migration background","East Germany","714","0.174433257875244","0.163206456446597","0.18566005930389","5"
"5 on Scale 1 to 10","2009","direct migration background","West Germany","213","0.141859903461136","0.124546010860092","0.159173796062181","5"
"5 on Scale 1 to 10","2009","direct migration background","East Germany","12","","","","5"
"5 on Scale 1 to 10","2009","indirect migration background","West Germany","43","0.0838067304806795","0.0627619706417226","0.104851490319636","5"
"5 on Scale 1 to 10","2009","indirect migration background","East Germany","5","","","","5"
"6 on Scale 1 to 10","2009","no migration background","West Germany","1076","0.103083763806033","0.0973814882446767","0.10878603936739","6"
"6 on Scale 1 to 10","2009","no migration background","East Germany","618","0.134429300849533","0.124337619155185","0.14452098254388","6"
"6 on Scale 1 to 10","2009","direct migration background","West Germany","162","0.107278183321913","0.0919214242340518","0.122634942409775","6"
"6 on Scale 1 to 10","2009","direct migration background","East Germany","8","","","","6"
"6 on Scale 1 to 10","2009","indirect migration background","West Germany","50","0.0743423668452107","0.0544193839707785","0.0942653497196429","6"
"6 on Scale 1 to 10","2009","indirect migration background","East Germany","","","","","6"
"7 on Scale 1 to 10","2009","no migration background","West Germany","2069","0.184598100886915","0.177322370489524","0.191873831284307","7"
"7 on Scale 1 to 10","2009","no migration background","East Germany","767","0.160890986393421","0.15002071590622","0.171761256880623","7"
"7 on Scale 1 to 10","2009","indirect migration background","West Germany","114","0.191995677862784","0.162082431731064","0.221908923994505","7"
"7 on Scale 1 to 10","2009","direct migration background","East Germany","18","","","","7"
"7 on Scale 1 to 10","2009","direct migration background","West Germany","275","0.176834806196207","0.157902079459965","0.19576753293245","7"
"7 on Scale 1 to 10","2009","indirect migration background","East Germany","9","","","","7"
"8 on Scale 1 to 10","2009","no migration background","West Germany","3281","0.294357262053712","0.285810395173744","0.30290412893368","8"
"8 on Scale 1 to 10","2009","no migration background","East Germany","1086","0.244023689129703","0.231316912716401","0.256730465543006","8"
"8 on Scale 1 to 10","2009","indirect migration background","West Germany","225","0.288583668191355","0.254171759122973","0.322995577259737","8"
"8 on Scale 1 to 10","2009","direct migration background","West Germany","419","0.22926673610434","0.208407021248497","0.250126450960182","8"
"8 on Scale 1 to 10","2009","direct migration background","East Germany","11","","","","8"
"8 on Scale 1 to 10","2009","indirect migration background","East Germany","13","","","","8"
"9 on Scale 1 to 10","2009","no migration background","West Germany","1655","0.132629806379455","0.126269179224896","0.138990433534013","9"
"9 on Scale 1 to 10","2009","no migration background","East Germany","397","0.0926142360607617","0.0840379322823794","0.101190539839144","9"
"9 on Scale 1 to 10","2009","direct migration background","West Germany","213","0.13576766256162","0.118769608012319","0.15276571711092","9"
"9 on Scale 1 to 10","2009","direct migration background","East Germany","8","","","","9"
"9 on Scale 1 to 10","2009","indirect migration background","West Germany","131","0.198127421664662","0.167855781562832","0.228399061766492","9"
"9 on Scale 1 to 10","2009","indirect migration background","East Germany","8","","","","9"
"0 Completely dissatisfied","2010","no migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2010","no migration background","East Germany","","","","","0"
