"pgfamstd","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2006","higher education","Male","62","0.025641302026853","0.0195088066946848","0.0317737973590213","2"
"Married, but separated","2006","higher education","Female","58","0.0353123651726556","0.0272775114240491","0.0433472189212621","2"
"Single","2006","general elemantary","Female","358","0.192835680426182","0.174266265534753","0.211405095317611","3"
"Single","2006","middle vocational","Male","1279","0.261867738039352","0.250004485109019","0.273730990969686","3"
"Single","2006","middle vocational","Female","1060","0.189296466511371","0.179225985470949","0.199366947551794","3"
"Single","2006","vocational + Abi","Male","172","0.380200005958819","0.336908133613184","0.423491878304454","3"
"Single","2006","vocational + Abi","Female","225","0.317670659767324","0.28398960862896","0.351351710905688","3"
"Single","2006","higher vocational","Male","106","0.141538295548218","0.119290361497908","0.163786229598528","3"
"Single","2006","higher vocational","Female","107","0.19911070562729","0.169778707801182","0.228442703453398","3"
"Single","2006","higher education","Male","386","0.227956689488535","0.21168042423957","0.244232954737499","3"
"Single","2006","higher education","Female","402","0.258089522460703","0.239040084972513","0.277138959948892","3"
"Single","2006","in school","Male","319","0.979245297268718","0.963698145581153","0.994792448956283","3"
"Single","2006","in school","Female","311","0.981474402262124","0.966583588994063","0.996365215530186","3"
"Single","2006","inadequately","Male","37","0.433968106877126","0.336338879669246","0.531597334085005","3"
"Single","2006","inadequately","Female","24","","","","3"
"Single","2006","general elemantary","Male","410","0.524423376511078","0.489967556156935","0.55887919686522","3"
"Widowed","2006","in school","Male","2","","","","5"
"Widowed","2006","in school","Female","2","","","","5"
"Widowed","2006","inadequately","Male","","","","","5"
"Widowed","2006","inadequately","Female","23","","","","5"
"Widowed","2006","general elemantary","Male","27","","","","5"
"Widowed","2006","general elemantary","Female","370","0.26622719761739","0.245423977708237","0.287030417526544","5"
"Widowed","2006","middle vocational","Male","202","0.0449241420465899","0.0393348792846713","0.0505134048085086","5"
"Widowed","2006","middle vocational","Female","576","0.132310330951049","0.123600153142312","0.141020508759787","5"
"Widowed","2006","vocational + Abi","Male","4","","","","5"
"Widowed","2006","vocational + Abi","Female","29","","","","5"
"Widowed","2006","higher vocational","Male","27","","","","5"
"Widowed","2006","higher vocational","Female","54","0.0960411423065287","0.0743984599746392","0.117683824638418","5"
"Widowed","2006","higher education","Male","66","0.0312625895489964","0.0245107320748955","0.0380144470230974","5"
"Widowed","2006","higher education","Female","93","0.0574444802666766","0.0473147276486866","0.0675742328846665","5"
"Divorced","2007","in school","Male","","","","","4"
"Divorced","2007","in school","Female","","","","","4"
"Divorced","2007","inadequately","Male","2","","","","4"
"Divorced","2007","inadequately","Female","10","","","","4"
"Divorced","2007","general elemantary","Male","24","","","","4"
"Divorced","2007","general elemantary","Female","118","0.094108294243488","0.0795538562991787","0.108662732187797","4"
"Divorced","2007","middle vocational","Male","380","0.0926229396148542","0.0845091071112381","0.10073677211847","4"
"Divorced","2007","middle vocational","Female","478","0.102842133140064","0.0947607043004954","0.110923561979633","4"
"Divorced","2007","vocational + Abi","Male","25","","","","4"
"Divorced","2007","vocational + Abi","Female","48","0.0923180886293513","0.070950093550478","0.113686083708224","4"
"Divorced","2007","higher vocational","Male","63","0.0858319200383033","0.0675007869791003","0.104163053097506","4"
"Divorced","2007","higher vocational","Female","59","0.12528590188833","0.0996185049485001","0.15095329882816","4"
"Divorced","2007","higher education","Male","137","0.0752845006958899","0.0647460515192111","0.0858229498725688","4"
"Divorced","2007","higher education","Female","183","0.116248042224045","0.102133595088422","0.130362489359667","4"
"Married","2007","in school","Male","","","","","1"
"Married","2007","in school","Female","1","","","","1"
"Married","2007","inadequately","Male","50","0.573623475907273","0.465923481092442","0.681323470722103","1"
"Married","2007","inadequately","Female","79","0.541598080202682","0.458465679964674","0.624730480440689","1"
"Married","2007","general elemantary","Male","292","0.396842629617199","0.361081755591862","0.432603503642536","1"
"Married","2007","general elemantary","Female","746","0.43438938373471","0.409681148703789","0.459097618765631","1"
"Married","2007","middle vocational","Male","3001","0.557419100661412","0.54351765018486","0.571320551137964","1"
"Married","2007","middle vocational","Female","3282","0.541911701146027","0.528655867545504","0.55516753474655","1"
"Married","2007","vocational + Abi","Male","262","0.547667571029654","0.50252596293961","0.592809179119698","1"
"Married","2007","vocational + Abi","Female","397","0.505445146525785","0.468539078152092","0.542351214899478","1"
"Married","2007","higher vocational","Male","688","0.724018451713143","0.694765701007921","0.753271202418365","1"
"Married","2007","higher vocational","Female","422","0.553367663465427","0.514821635505491","0.591913691425363","1"
"Married","2007","higher education","Male","1796","0.639816990456542","0.620643139580678","0.658990841332405","1"
"Married","2007","higher education","Female","1246","0.525266318938251","0.503276550674947","0.547256087201555","1"
"Married, but separated","2007","general elemantary","Female","42","0.0357681176916863","0.0265108646981051","0.0450253706852674","2"
"Married, but separated","2007","middle vocational","Male","97","0.0251205864008292","0.0207406964697574","0.029500476331901","2"
"Married, but separated","2007","middle vocational","Female","119","0.0270891615047563","0.0227699697814098","0.0314083532281028","2"
"Married, but separated","2007","vocational + Abi","Male","11","","","","2"
"Married, but separated","2007","vocational + Abi","Female","20","","","","2"
"Married, but separated","2007","higher vocational","Male","24","","","","2"
"Married, but separated","2007","higher vocational","Female","19","","","","2"
"Married, but separated","2007","higher education","Male","54","0.0226834360968881","0.0167365187762269","0.0286303534175492","2"
"Married, but separated","2007","higher education","Female","59","0.0280920026274554","0.0208157162873328","0.0353682889675781","2"
"Married, but separated","2007","in school","Male","","","","","2"
"Married, but separated","2007","in school","Female","","","","","2"
"Married, but separated","2007","inadequately","Male","2","","","","2"
"Married, but separated","2007","inadequately","Female","3","","","","2"
"Married, but separated","2007","general elemantary","Male","8","","","","2"
"Single","2007","general elemantary","Female","310","0.180133029932078","0.160976726018346","0.19928933384581","3"
"Single","2007","middle vocational","Male","1241","0.282866780304213","0.270261173563778","0.295472387044648","3"
"Single","2007","vocational + Abi","Female","210","0.305288367505748","0.271293688378554","0.339283046632942","3"
"Single","2007","in school","Male","313","1","1","1","3"
"Single","2007","in school","Female","314","0.973026482619256","0.955135922581607","0.990917042656905","3"
"Single","2007","inadequately","Male","27","","","","3"
"Single","2007","inadequately","Female","27","","","","3"
"Single","2007","middle vocational","Female","1000","0.191529450674732","0.181060140572076","0.201998760777388","3"
"Single","2007","vocational + Abi","Male","163","0.353966910841076","0.310596017779435","0.397337803902718","3"
"Single","2007","higher vocational","Male","96","0.127791363139243","0.105943306535249","0.149639419743237","3"
"Single","2007","higher vocational","Female","97","0.208009384540821","0.176539210536535","0.239479558545108","3"
"Single","2007","higher education","Male","357","0.230740748401888","0.213913296332177","0.247568200471599","3"
"Single","2007","higher education","Female","401","0.276581341723689","0.256883794710505","0.296278888736874","3"
"Single","2007","general elemantary","Male","374","0.524462703323922","0.487959309601659","0.560966097046185","3"
"Widowed","2007","in school","Male","","","","","5"
"Widowed","2007","in school","Female","","","","","5"
"Widowed","2007","inadequately","Male","","","","","5"
"Widowed","2007","inadequately","Female","19","","","","5"
"Widowed","2007","general elemantary","Male","21","","","","5"
"Widowed","2007","general elemantary","Female","330","0.255601174398038","0.233857766740014","0.277344582056062","5"
"Widowed","2007","middle vocational","Male","185","0.0419705930186922","0.0363583711322839","0.0475828149051005","5"
"Widowed","2007","middle vocational","Female","548","0.13662755353442","0.127489863574481","0.145765243494359","5"
"Widowed","2007","vocational + Abi","Male","6","","","","5"
"Widowed","2007","vocational + Abi","Female","30","0.069340000623133","0.0505882863403512","0.0880917149059149","5"
"Widowed","2007","higher vocational","Male","26","","","","5"
"Widowed","2007","higher vocational","Female","42","0.0788606327773611","0.0579633190669391","0.099757946487783","5"
"Widowed","2007","higher education","Male","64","0.0314743243487928","0.0245007790408758","0.0384478696567098","5"
"Widowed","2007","higher education","Female","92","0.0538122944865596","0.0438757528043643","0.0637488361687549","5"
"Divorced","2008","in school","Male","","","","","4"
"Divorced","2008","in school","Female","","","","","4"
"Divorced","2008","inadequately","Male","3","","","","4"
"Divorced","2008","inadequately","Female","10","","","","4"
"Divorced","2008","general elemantary","Male","19","","","","4"
"Divorced","2008","general elemantary","Female","110","0.0891882044288533","0.0743744095678819","0.104001999289825","4"
"Divorced","2008","middle vocational","Male","368","0.0964334118270114","0.0879197778538961","0.104947045800127","4"
"Divorced","2008","middle vocational","Female","472","0.107797417753352","0.0993093272897696","0.116285508216934","4"
"Divorced","2008","vocational + Abi","Male","20","","","","4"
