"pgfamstd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Divorced","1991","Saxony","Female","40","0.0707903629481352","0.0511490116572914","0.090431714238979","4"
"Divorced","1991","Saxony-Anhalt","Male","17","","","","4"
"Divorced","1991","Saxony-Anhalt","Female","32","0.0918240285169503","0.0643044941040047","0.119343562929896","4"
"Divorced","1991","Thuringia","Male","17","","","","4"
"Divorced","1991","Schleswig-Holstein","Male","13","","","","4"
"Divorced","1991","Schleswig-Holstein","Female","7","","","","4"
"Divorced","1991","Hamburg","Male","8","","","","4"
"Divorced","1991","Hamburg","Female","11","","","","4"
"Divorced","1991","Bremen","Female","2","","","","4"
"Divorced","1991","North Rhine-Westphalia","Male","43","0.052745430950074","0.0403837067982513","0.0651071551018967","4"
"Divorced","1991","North Rhine-Westphalia","Female","57","0.061805730875391","0.0486804202670862","0.0749310414836957","4"
"Divorced","1991","Hesse","Male","22","","","","4"
"Divorced","1991","Hesse","Female","21","","","","4"
"Divorced","1991","Rhineland-Palatinate,Saarland","Male","8","","","","4"
"Divorced","1991","Rhineland-Palatinate,Saarland","Female","21","","","","4"
"Divorced","1991","Baden-Württemberg","Male","26","","","","4"
"Divorced","1991","Baden-Württemberg","Female","37","0.0496176635980486","0.0354541322202242","0.0637811949758731","4"
"Divorced","1991","Bavaria","Male","25","","","","4"
"Divorced","1991","Brandenburg","Female","24","","","","4"
"Divorced","1991","Lower Saxony","Male","21","","","","4"
"Divorced","1991","Lower Saxony","Female","28","","","","4"
"Divorced","1991","Bremen","Male","2","","","","4"
"Divorced","1991","Berlin","Female","38","0.14006752356935","0.101922715710108","0.178212331428592","4"
"Divorced","1991","Brandenburg","Male","16","","","","4"
"Divorced","1991","Bavaria","Female","30","0.0591251104032394","0.0427607676703733","0.0754894531361055","4"
"Divorced","1991","Berlin","Male","15","","","","4"
"Married","1991","North Rhine-Westphalia","Male","804","0.631172336192933","0.604489069734092","0.657855602651775","1"
"Married","1991","North Rhine-Westphalia","Female","813","0.526907842219117","0.499694051896351","0.554121632541884","1"
"Married","1991","Hesse","Male","315","0.627171164086088","0.584268331312373","0.670073996859803","1"
"Married","1991","Hesse","Female","316","0.562547504744634","0.518307050649277","0.606787958839992","1"
"Married","1991","Rhineland-Palatinate,Saarland","Male","206","0.628591065984488","0.57556822121361","0.681613910755365","1"
"Married","1991","Rhineland-Palatinate,Saarland","Female","206","0.535375466501709","0.482974563507855","0.587776369495563","1"
"Married","1991","Baden-Württemberg","Male","584","0.638995995952362","0.607634933062981","0.670357058841743","1"
"Married","1991","Baden-Württemberg","Female","592","0.569338785693939","0.537042135361342","0.601635436026537","1"
"Married","1991","Bavaria","Male","508","0.601434192003874","0.567549387563029","0.635318996444718","1"
"Married","1991","Bavaria","Female","511","0.561679618804451","0.527253599293997","0.596105638314906","1"
"Married","1991","Berlin","Male","178","0.496388900751877","0.43874440463821","0.554033396865544","1"
"Married","1991","Berlin","Female","175","0.423758709352371","0.369446679188036","0.478070739516706","1"
"Married","1991","Brandenburg","Male","236","0.640175176453089","0.588234674224717","0.692115678681461","1"
"Married","1991","Thuringia","Female","243","0.582736706653413","0.532149239297401","0.633324174009426","1"
"Married","1991","Hamburg","Male","40","0.39115031405049","0.282149532161777","0.500151095939202","1"
"Married","1991","Hamburg","Female","40","0.411466770802546","0.304300415680459","0.518633125924632","1"
"Married","1991","Lower Saxony","Male","296","0.599881456267758","0.556007439933425","0.64375547260209","1"
"Married","1991","Lower Saxony","Female","298","0.550435723242199","0.506701733414787","0.594169713069611","1"
"Married","1991","Mecklenburg-Western Pomerania","Female","164","0.613536012739345","0.551672559694435","0.675399465784254","1"
"Married","1991","Saxony","Male","433","0.700298639193748","0.663110896933636","0.73748638145386","1"
"Married","1991","Saxony","Female","436","0.582684977581464","0.544921119131127","0.620448836031801","1"
"Married","1991","Saxony-Anhalt","Male","280","0.670824447682971","0.623326767830842","0.718322127535099","1"
"Married","1991","Schleswig-Holstein","Male","92","0.601279128623224","0.522394972723392","0.680163284523055","1"
"Married","1991","Schleswig-Holstein","Female","91","0.571711816989492","0.492786515821543","0.650637118157441","1"
"Married","1991","Bremen","Male","29","","","","1"
"Married","1991","Bremen","Female","29","","","","1"
"Married","1991","Brandenburg","Female","237","0.588517914124855","0.537327431470847","0.639708396778863","1"
"Married","1991","Mecklenburg-Western Pomerania","Male","163","0.649332805460079","0.588193372838092","0.710472238082067","1"
"Married","1991","Saxony-Anhalt","Female","282","0.595851258842956","0.54908663416656","0.642615883519353","1"
"Married","1991","Thuringia","Male","238","0.664546789114137","0.613605506017684","0.71548807221059","1"
"Married, but separated","1991","Mecklenburg-Western Pomerania","Male","4","","","","2"
"Married, but separated","1991","Mecklenburg-Western Pomerania","Female","2","","","","2"
"Married, but separated","1991","Saxony","Male","2","","","","2"
"Married, but separated","1991","Saxony","Female","4","","","","2"
"Married, but separated","1991","Saxony-Anhalt","Male","","","","","2"
"Married, but separated","1991","Saxony-Anhalt","Female","3","","","","2"
"Married, but separated","1991","Thuringia","Male","","","","","2"
"Married, but separated","1991","Thuringia","Female","2","","","","2"
"Married, but separated","1991","North Rhine-Westphalia","Male","31","0.019029969295833","0.0114738260078758","0.0265861125837902","2"
"Married, but separated","1991","North Rhine-Westphalia","Female","27","","","","2"
"Married, but separated","1991","Hesse","Male","9","","","","2"
"Married, but separated","1991","Hesse","Female","8","","","","2"
"Married, but separated","1991","Brandenburg","Female","2","","","","2"
"Married, but separated","1991","Schleswig-Holstein","Male","1","","","","2"
"Married, but separated","1991","Schleswig-Holstein","Female","1","","","","2"
"Married, but separated","1991","Hamburg","Male","2","","","","2"
"Married, but separated","1991","Hamburg","Female","","","","","2"
"Married, but separated","1991","Baden-Württemberg","Male","31","0.028345492946524","0.0175091276368254","0.0391818582562225","2"
"Married, but separated","1991","Baden-Württemberg","Female","14","","","","2"
"Married, but separated","1991","Bavaria","Male","16","","","","2"
"Married, but separated","1991","Lower Saxony","Male","13","","","","2"
"Married, but separated","1991","Lower Saxony","Female","9","","","","2"
"Married, but separated","1991","Bremen","Female","1","","","","2"
"Married, but separated","1991","Bavaria","Female","16","","","","2"
"Married, but separated","1991","Berlin","Male","6","","","","2"
"Married, but separated","1991","Rhineland-Palatinate,Saarland","Female","9","","","","2"
"Married, but separated","1991","Berlin","Female","9","","","","2"
"Married, but separated","1991","Brandenburg","Male","","","","","2"
"Married, but separated","1991","Bremen","Male","1","","","","2"
"Married, but separated","1991","Rhineland-Palatinate,Saarland","Male","9","","","","2"
"Single","1991","Hamburg","Female","17","","","","3"
"Single","1991","Hamburg","Male","21","","","","3"
"Single","1991","Schleswig-Holstein","Male","42","0.282739440704366","0.210187521396504","0.355291360012227","3"
"Single","1991","Schleswig-Holstein","Female","33","0.184692395761859","0.122798920122689","0.246585871401028","3"
"Single","1991","Mecklenburg-Western Pomerania","Male","51","0.228078709680211","0.174317498334171","0.281839921026251","3"
"Single","1991","Mecklenburg-Western Pomerania","Female","41","0.185183258889312","0.135832885208927","0.234533632569697","3"
"Single","1991","Saxony","Male","113","0.20640149647186","0.173548827733118","0.239254165210601","3"
"Single","1991","Saxony","Female","100","0.15308834760285","0.125513217965136","0.180663477240564","3"
"Single","1991","Brandenburg","Female","55","0.156847455302702","0.119018379556817","0.194676531048587","3"
"Single","1991","Saxony-Anhalt","Male","72","0.204667523362815","0.163886981309149","0.245448065416482","3"
"Single","1991","Saxony-Anhalt","Female","63","0.12820022722467","0.0963413342808282","0.160059120168511","3"
"Single","1991","Thuringia","Male","69","0.231246812627702","0.185756128989589","0.276737496265816","3"
"Single","1991","Thuringia","Female","59","0.170220129293218","0.131664431774173","0.208775826812262","3"
"Single","1991","North Rhine-Westphalia","Male","354","0.267330267422634","0.242854773593733","0.291805761251535","3"
"Single","1991","North Rhine-Westphalia","Female","271","0.218360389885129","0.195841911617331","0.240878868152927","3"
"Single","1991","Hesse","Male","130","0.260058751904478","0.221138778406621","0.298978725402335","3"
"Single","1991","Hesse","Female","92","0.181135004208833","0.14678855293882","0.215481455478847","3"
"Single","1991","Rhineland-Palatinate,Saarland","Male","82","0.243218475582857","0.196138493269243","0.29029845789647","3"
"Single","1991","Rhineland-Palatinate,Saarland","Female","63","0.1633286699798","0.124489751714791","0.202167588244809","3"
"Single","1991","Baden-Württemberg","Male","247","0.265563827052622","0.236727019154887","0.294400634950356","3"
"Single","1991","Baden-Württemberg","Female","178","0.19605534148025","0.170160894973496","0.221949787987005","3"
"Single","1991","Bavaria","Male","231","0.293136459136695","0.261632610178849","0.324640308094541","3"
"Single","1991","Bavaria","Female","166","0.197252684975051","0.169643884517062","0.224861485433039","3"
"Single","1991","Berlin","Male","81","0.319941948651529","0.266163563669898","0.373720333633161","3"
"Single","1991","Berlin","Female","69","0.232991439143702","0.186528720410385","0.279454157877019","3"
"Single","1991","Brandenburg","Male","71","0.257827762301079","0.210487750569365","0.305167774032794","3"
"Single","1991","Lower Saxony","Male","139","0.306145190929809","0.264871020176955","0.347419361682664","3"
"Single","1991","Lower Saxony","Female","111","0.200685625390185","0.165473937688976","0.235897313091394","3"
"Single","1991","Bremen","Male","12","","","","3"
"Single","1991","Bremen","Female","8","","","","3"
"Widowed","1991","Mecklenburg-Western Pomerania","Female","17","","","","5"
"Widowed","1991","Bremen","Female","10","","","","5"
"Widowed","1991","North Rhine-Westphalia","Male","24","","","","5"
"Widowed","1991","Saxony","Male","17","","","","5"
"Widowed","1991","Saxony","Female","75","0.188763159814046","0.158795012649181","0.218731306978912","5"
"Widowed","1991","Saxony-Anhalt","Male","7","","","","5"
"Widowed","1991","Saxony-Anhalt","Female","43","0.179324933125303","0.142766812143917","0.215883054106689","5"
"Widowed","1991","Thuringia","Male","6","","","","5"
"Widowed","1991","Thuringia","Female","32","0.152986575160852","0.116057071824319","0.189916078497385","5"
"Widowed","1991","Schleswig-Holstein","Male","","","","","5"
"Widowed","1991","Schleswig-Holstein","Female","19","","","","5"
"Widowed","1991","Hamburg","Male","6","","","","5"
"Widowed","1991","Hamburg","Female","13","","","","5"
"Widowed","1991","Lower Saxony","Male","10","","","","5"
"Widowed","1991","Lower Saxony","Female","51","0.15311084122522","0.121452645872807","0.184769036577634","5"
"Widowed","1991","Bremen","Male","1","","","","5"
"Widowed","1991","Brandenburg","Female","37","0.163431235844796","0.124967428625272","0.201895043064319","5"
"Widowed","1991","Mecklenburg-Western Pomerania","Male","8","","","","5"
"Widowed","1991","North Rhine-Westphalia","Female","125","0.172156113565448","0.15157900843359","0.192733218697306","5"
"Widowed","1991","Hesse","Male","12","","","","5"
"Widowed","1991","Hesse","Female","46","0.199151627062076","0.163535917270575","0.234767336853576","5"
"Widowed","1991","Rhineland-Palatinate,Saarland","Male","14","","","","5"
"Widowed","1991","Rhineland-Palatinate,Saarland","Female","49","0.203952797555229","0.161618465429199","0.246287129681259","5"
"Widowed","1991","Baden-Württemberg","Male","13","","","","5"
"Widowed","1991","Baden-Württemberg","Female","82","0.164997234121974","0.140787695941501","0.189206772302448","5"
"Widowed","1991","Bavaria","Male","22","","","","5"
"Widowed","1991","Bavaria","Female","75","0.154809955614838","0.129712871005472","0.179907040224204","5"
"Widowed","1991","Berlin","Male","9","","","","5"
"Widowed","1991","Berlin","Female","27","","","","5"
"Widowed","1991","Brandenburg","Male","5","","","","5"
"Divorced","1992","Mecklenburg-Western Pomerania","Male","4","","","","4"
"Divorced","1992","Mecklenburg-Western Pomerania","Female","13","","","","4"
"Divorced","1992","Thuringia","Male","15","","","","4"
"Divorced","1992","Thuringia","Female","27","","","","4"
"Divorced","1992","Saxony","Male","12","","","","4"
"Divorced","1992","Saxony","Female","38","0.0723611680250764","0.0520655084917624","0.0926568275583904","4"
"Divorced","1992","Saxony-Anhalt","Male","18","","","","4"
"Divorced","1992","Saxony-Anhalt","Female","32","0.0943556650882314","0.0658859312533012","0.122825398923162","4"
"Divorced","1992","Schleswig-Holstein","Male","10","","","","4"
"Divorced","1992","Schleswig-Holstein","Female","5","","","","4"
"Divorced","1992","Hamburg","Male","6","","","","4"
"Divorced","1992","Hamburg","Female","13","","","","4"
"Divorced","1992","Lower Saxony","Male","25","","","","4"
"Divorced","1992","Lower Saxony","Female","25","","","","4"
