"pgfamstd","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"3","2016","Couple + C. GT 16 ","West Germany","971","0.424210280549609","0.404925619342198","0.44349494175702"
"3","2016","Couple + C. GT 16 ","East Germany","161","0.415110941574318","0.36896538646979","0.461256496678845"
"3","2016","Couple + C. LE and GT 16","West Germany","829","0.370953939668003","0.351263500915399","0.390644378420608"
"3","2016","Couple + C. LE and GT 16","East Germany","153","0.455721457165336","0.407336402974591","0.504106511356082"
"4","2016","1-pers.-HH","West Germany","651","0.235380359793552","0.221042230471914","0.24971848911519"
"4","2016","1-pers.-HH","East Germany","214","0.236478128910215","0.211088977441589","0.261867280378842"
"4","2016","(Married) couple without C. ","West Germany","234","0.0414910939766879","0.0362735660895451","0.0467086218638308"
"4","2016","(Married) couple without C. ","East Germany","92","0.0512623276827978","0.0413850801893523","0.0611395751762434"
"4","2016","Single parent ","West Germany","636","0.279700222123492","0.260359579872452","0.299040864374532"
"4","2016","Single parent ","East Germany","120","0.196146370490575","0.16283976320746","0.229452977773691"
"4","2016","Couple + C. LE 16 ","West Germany","106","0.014967737359759","0.0119861496263104","0.0179493250932076"
"4","2016","Couple + C. LE 16 ","East Germany","35","0.0270709010713902","0.0184105785015188","0.0357312236412616"
"4","2016","Couple + C. GT 16 ","West Germany","69","0.0241209444716831","0.0181342841295176","0.0301076048138485"
"4","2016","Couple + C. GT 16 ","East Germany","11","","",""
"4","2016","Couple + C. LE and GT 16","West Germany","42","0.0168435921943798","0.0115981411005963","0.0220890432881632"
"4","2016","Couple + C. LE and GT 16","East Germany","9","","",""
"5","2016","1-pers.-HH","West Germany","732","0.269228749861963","0.254237560113511","0.284219939610416"
"5","2016","1-pers.-HH","East Germany","277","0.248023910316927","0.222219689698078","0.273828130935775"
"5","2016","(Married) couple without C. ","West Germany","63","0.0114433737413888","0.00866066932855649","0.0142260781542211"
"5","2016","(Married) couple without C. ","East Germany","59","0.0293346729853461","0.0217769827835243","0.0368923631871678"
"5","2016","Single parent ","West Germany","170","0.0913000571938158","0.0788888615735821","0.10371125281405"
"5","2016","Single parent ","East Germany","39","0.0555252560480545","0.0363168101317976","0.0747337019643113"
"5","2016","Couple + C. LE 16 ","West Germany","8","","",""
"5","2016","Couple + C. LE 16 ","East Germany","3","","",""
"5","2016","Couple + C. GT 16 ","West Germany","6","","",""
"5","2016","Couple + C. GT 16 ","East Germany","3","","",""
"5","2016","Couple + C. LE and GT 16","West Germany","2","","",""
"5","2016","Couple + C. LE and GT 16","East Germany","","","",""
"6","2016","1-pers.-HH","West Germany","155","0.00587152411650758","0.00328937488036178","0.00845367335265339"
"6","2016","1-pers.-HH","East Germany","39","0.00537111366694928","0.00100389778167056","0.00973832955222799"
"6","2016","(Married) couple without C. ","West Germany","","","",""
"6","2016","(Married) couple without C. ","East Germany","","","",""
"6","2016","Single parent ","West Germany","80","0.00241160601617988","0.0002981329435228","0.00452507908883695"
"6","2016","Single parent ","East Germany","20","","",""
"6","2016","Couple + C. LE 16 ","West Germany","1","","",""
"6","2016","Couple + C. LE 16 ","East Germany","1","","",""
"6","2016","Couple + C. GT 16 ","West Germany","1","","",""
"6","2016","Couple + C. GT 16 ","East Germany","","","",""
"6","2016","Couple + C. LE and GT 16","West Germany","2","","",""
"6","2016","Couple + C. LE and GT 16","East Germany","","","",""
"7","2016","1-pers.-HH","West Germany","","","",""
"7","2016","1-pers.-HH","East Germany","","","",""
"7","2016","(Married) couple without C. ","West Germany","27","","",""
"7","2016","(Married) couple without C. ","East Germany","3","","",""
"7","2016","Single parent ","West Germany","","","",""
"7","2016","Single parent ","East Germany","","","",""
"7","2016","Couple + C. LE 16 ","West Germany","13","","",""
"7","2016","Couple + C. LE 16 ","East Germany","4","","",""
"7","2016","Couple + C. GT 16 ","West Germany","2","","",""
"7","2016","Couple + C. GT 16 ","East Germany","","","",""
"7","2016","Couple + C. LE and GT 16","West Germany","1","","",""
"7","2016","Couple + C. LE and GT 16","East Germany","","","",""
"8","2016","1-pers.-HH","West Germany","7","","",""
"8","2016","1-pers.-HH","East Germany","","","",""
"8","2016","(Married) couple without C. ","West Germany","","","",""
"8","2016","(Married) couple without C. ","East Germany","","","",""
"8","2016","Single parent ","West Germany","1","","",""
"8","2016","Single parent ","East Germany","","","",""
"8","2016","Couple + C. LE 16 ","West Germany","2","","",""
"8","2016","Couple + C. LE 16 ","East Germany","","","",""
"8","2016","Couple + C. GT 16 ","West Germany","1","","",""
"8","2016","Couple + C. GT 16 ","East Germany","","","",""
"8","2016","Couple + C. LE and GT 16","West Germany","1","","",""
"8","2016","Couple + C. LE and GT 16","East Germany","","","",""
"1","2017","1-pers.-HH","West Germany","2","","",""
"1","2017","1-pers.-HH","East Germany","","","",""
"1","2017","(Married) couple without C. ","West Germany","5089","0.789843876168817","0.779812791643782","0.799874960693852"
"1","2017","(Married) couple without C. ","East Germany","1707","0.777932601865533","0.760206447687224","0.795658756043841"
"1","2017","Single parent ","West Germany","6","","",""
"1","2017","Single parent ","East Germany","2","","",""
"1","2017","Couple + C. LE 16 ","West Germany","6115","0.86500227761148","0.856873054927075","0.873131500295886"
"1","2017","Couple + C. LE 16 ","East Germany","1116","0.637294377026865","0.61247086141515","0.662117892638579"
"1","2017","Couple + C. GT 16 ","West Germany","1721","0.553606858141095","0.535752459303841","0.571461256978349"
"1","2017","Couple + C. GT 16 ","East Germany","296","0.504793396023834","0.461654076890325","0.547932715157344"
"1","2017","Couple + C. LE and GT 16","West Germany","1633","0.598884701974236","0.580300835056409","0.617468568892063"
"1","2017","Couple + C. LE and GT 16","East Germany","279","0.505347286178582","0.461697915182323","0.548996657174841"
"2","2017","1-pers.-HH","West Germany","229","0.0542113205858097","0.0470699099597084","0.0613527312119109"
"2","2017","1-pers.-HH","East Germany","53","0.0360953926373666","0.0253890354313856","0.0468017498433475"
"2","2017","(Married) couple without C. ","West Germany","54","0.00795544960788532","0.00576817057480441","0.0101427286409662"
"2","2017","(Married) couple without C. ","East Germany","16","","",""
"2","2017","Single parent ","West Germany","222","0.0739093314783195","0.0630410243637773","0.0847776385928617"
"2","2017","Single parent ","East Germany","55","0.121238273434562","0.0935020253570755","0.148974521512048"
"2","2017","Couple + C. LE 16 ","West Germany","65","0.0118820902589815","0.00930441630516389","0.0144597642127991"
"2","2017","Couple + C. LE 16 ","East Germany","12","","",""
"2","2017","Couple + C. GT 16 ","West Germany","19","","",""
"2","2017","Couple + C. GT 16 ","East Germany","2","","",""
"2","2017","Couple + C. LE and GT 16","West Germany","25","","",""
"2","2017","Couple + C. LE and GT 16","East Germany","6","","",""
"3","2017","1-pers.-HH","West Germany","1968","0.441320340260799","0.425660030128215","0.456980650393384"
"3","2017","1-pers.-HH","East Germany","554","0.501352639423822","0.472653608584642","0.530051670263001"
"3","2017","(Married) couple without C. ","West Germany","824","0.146099940483826","0.137403635167472","0.154796245800179"
"3","2017","(Married) couple without C. ","East Germany","215","0.134155630995324","0.119620280594888","0.148690981395759"
"3","2017","Single parent ","West Germany","1099","0.537801091312995","0.517089626828252","0.558512555797737"
"3","2017","Single parent ","East Germany","305","0.577233968475343","0.53525630539031","0.619211631560375"
"3","2017","Couple + C. LE 16 ","West Germany","452","0.0956134546206634","0.0886180357286376","0.102608873512689"
"3","2017","Couple + C. LE 16 ","East Germany","263","0.31592027670968","0.291917681002989","0.339922872416371"
"3","2017","Couple + C. GT 16 ","West Germany","1129","0.405875282807426","0.388238439490379","0.423512126124473"
"3","2017","Couple + C. GT 16 ","East Germany","199","0.434889711664036","0.392115756091238","0.477663667236833"
"3","2017","Couple + C. LE and GT 16","West Germany","967","0.375094891111517","0.356737647291489","0.393452134931546"
"3","2017","Couple + C. LE and GT 16","East Germany","208","0.448756493507284","0.405334481905401","0.492178505109168"
"4","2017","1-pers.-HH","West Germany","747","0.235892340027472","0.222502476448562","0.249282203606382"
"4","2017","1-pers.-HH","East Germany","252","0.22681864483817","0.202781721528438","0.250855568147903"
"4","2017","(Married) couple without C. ","West Germany","258","0.0382737770313822","0.0335500735541254","0.042997480508639"
"4","2017","(Married) couple without C. ","East Germany","109","0.0494205859316935","0.0401768127262733","0.0586643591371137"
"4","2017","Single parent ","West Germany","635","0.290278356238311","0.271422907896315","0.309133804580308"
"4","2017","Single parent ","East Germany","123","0.237741632856001","0.20156767772353","0.273915587988473"
"4","2017","Couple + C. LE 16 ","West Germany","138","0.02356203661968","0.0199537093905163","0.0271703638488436"
"4","2017","Couple + C. LE 16 ","East Germany","45","0.0262617889942086","0.0180052248206754","0.0345183531677418"
"4","2017","Couple + C. GT 16 ","West Germany","94","0.0281746423689075","0.0222315967520417","0.0341176879857734"
"4","2017","Couple + C. GT 16 ","East Germany","15","","",""
"4","2017","Couple + C. LE and GT 16","West Germany","42","0.0159873795454805","0.0112316314674993","0.0207431276234617"
"4","2017","Couple + C. LE and GT 16","East Germany","10","","",""
"5","2017","1-pers.-HH","West Germany","747","0.260169141485189","0.246332328563695","0.274005954406684"
"5","2017","1-pers.-HH","East Germany","277","0.232323973856144","0.208083850884595","0.256564096827692"
"5","2017","(Married) couple without C. ","West Germany","69","0.0108252098795639","0.00827743577108817","0.0133729839880396"
"5","2017","(Married) couple without C. ","East Germany","60","0.0296217940195186","0.0223911441870654","0.0368524438519719"
"5","2017","Single parent ","West Germany","181","0.0919525290415396","0.0799486495496054","0.103956408533474"
"5","2017","Single parent ","East Germany","34","0.0542134829167904","0.0349718250287216","0.0734551408048592"
"5","2017","Couple + C. LE 16 ","West Germany","6","","",""
"5","2017","Couple + C. LE 16 ","East Germany","1","","",""
"5","2017","Couple + C. GT 16 ","West Germany","11","","",""
"5","2017","Couple + C. GT 16 ","East Germany","4","","",""
"5","2017","Couple + C. LE and GT 16","West Germany","3","","",""
"5","2017","Couple + C. LE and GT 16","East Germany","","","",""
"6","2017","1-pers.-HH","West Germany","161","0.00488305979684429","0.00268456704920558","0.00708155254448299"
"6","2017","1-pers.-HH","East Germany","30","0.00340934924449766","6.36032564934898e-05","0.00675509523250183"
"6","2017","(Married) couple without C. ","West Germany","1","","",""
"6","2017","(Married) couple without C. ","East Germany","","","",""
"6","2017","Single parent ","West Germany","80","0.00234671674911397","0.000336672280081231","0.00435676121814671"
"6","2017","Single parent ","East Germany","13","","",""
"6","2017","Couple + C. LE 16 ","West Germany","","","",""
"6","2017","Couple + C. LE 16 ","East Germany","1","","",""
"6","2017","Couple + C. GT 16 ","West Germany","","","",""
"6","2017","Couple + C. GT 16 ","East Germany","","","",""
"6","2017","Couple + C. LE and GT 16","West Germany","2","","",""
"6","2017","Couple + C. LE and GT 16","East Germany","","","",""
"7","2017","1-pers.-HH","West Germany","","","",""
"7","2017","1-pers.-HH","East Germany","","","",""
"7","2017","(Married) couple without C. ","West Germany","42","0.00689956251750106","0.00486151830514165","0.00893760672986047"
"7","2017","(Married) couple without C. ","East Germany","5","","",""
"7","2017","Single parent ","West Germany","","","",""
"7","2017","Single parent ","East Germany","","","",""
"7","2017","Couple + C. LE 16 ","West Germany","12","","",""
"7","2017","Couple + C. LE 16 ","East Germany","3","","",""
"7","2017","Couple + C. GT 16 ","West Germany","2","","",""
"7","2017","Couple + C. GT 16 ","East Germany","","","",""
"7","2017","Couple + C. LE and GT 16","West Germany","","","",""
"7","2017","Couple + C. LE and GT 16","East Germany","1","","",""
"8","2017","1-pers.-HH","West Germany","8","","",""
"8","2017","1-pers.-HH","East Germany","","","",""
"8","2017","(Married) couple without C. ","West Germany","","","",""
"8","2017","(Married) couple without C. ","East Germany","","","",""
"8","2017","Single parent ","West Germany","3","","",""
"8","2017","Single parent ","East Germany","","","",""
"8","2017","Couple + C. LE 16 ","West Germany","","","",""
"8","2017","Couple + C. LE 16 ","East Germany","","","",""
"8","2017","Couple + C. GT 16 ","West Germany","2","","",""
"8","2017","Couple + C. GT 16 ","East Germany","","","",""
"8","2017","Couple + C. LE and GT 16","West Germany","","","",""
"8","2017","Couple + C. LE and GT 16","East Germany","","","",""
"1","2018","1-pers.-HH","West Germany","","","",""
"1","2018","1-pers.-HH","East Germany","","","",""
"1","2018","(Married) couple without C. ","West Germany","4872","0.796235208938657","0.786116346292254","0.80635407158506"
"1","2018","(Married) couple without C. ","East Germany","1672","0.783940453886049","0.766219729000242","0.801661178771856"
"1","2018","Single parent ","West Germany","8","","",""
