"pgfamstd","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"5","1997","Full Time","direct migration background","18","","",""
"5","1997","Full Time","indirect migration background","","","",""
"5","1997","Part Time","no migration background","62","0.0395404772652969","0.030750098614083","0.0483308559165109"
"5","1997","Part Time","direct migration background","10","","",""
"5","1997","Part Time","indirect migration background","","","",""
"5","1997","Not Working","no migration background","562","0.237733395282294","0.22363237364875","0.251834416915839"
"5","1997","Not Working","direct migration background","90","0.149104500475994","0.127180863462987","0.171028137489"
"5","1997","Not Working","indirect migration background","2","","",""
"6","1997","Full Time","no migration background","","","",""
"6","1997","Full Time","direct migration background","5","","",""
"6","1997","Full Time","indirect migration background","","","",""
"6","1997","Part Time","no migration background","","","",""
"6","1997","Part Time","direct migration background","1","","",""
"6","1997","Part Time","indirect migration background","","","",""
"6","1997","Not Working","no migration background","","","",""
"6","1997","Not Working","direct migration background","4","","",""
"6","1997","Not Working","indirect migration background","","","",""
"7","1997","Full Time","no migration background","","","",""
"7","1997","Full Time","direct migration background","","","",""
"7","1997","Full Time","indirect migration background","","","",""
"7","1997","Part Time","no migration background","","","",""
"7","1997","Part Time","direct migration background","","","",""
"7","1997","Part Time","indirect migration background","","","",""
"7","1997","Not Working","no migration background","","","",""
"7","1997","Not Working","direct migration background","","","",""
"7","1997","Not Working","indirect migration background","","","",""
"8","1997","Full Time","no migration background","","","",""
"8","1997","Full Time","direct migration background","","","",""
"8","1997","Full Time","indirect migration background","","","",""
"8","1997","Part Time","no migration background","","","",""
"8","1997","Part Time","direct migration background","","","",""
"8","1997","Part Time","indirect migration background","","","",""
"8","1997","Not Working","no migration background","","","",""
"8","1997","Not Working","direct migration background","","","",""
"8","1997","Not Working","indirect migration background","","","",""
"1","1998","Full Time","no migration background","2991","0.587035905963668","0.573181874357359","0.600889937569978"
"1","1998","Full Time","direct migration background","666","0.696476118359158","0.666252478958635","0.726699757759682"
"1","1998","Full Time","indirect migration background","67","0.230033765786333","0.177335456318069","0.282732075254597"
"1","1998","Part Time","no migration background","1370","0.599603984306182","0.579175832205686","0.620032136406679"
"1","1998","Part Time","direct migration background","401","0.723105120114985","0.684571359764852","0.761638880465118"
"1","1998","Part Time","indirect migration background","46","0.292209904972871","0.219672949354631","0.364746860591111"
"1","1998","Not Working","no migration background","2461","0.537713022561518","0.522600425112041","0.552825620010995"
"1","1998","Not Working","direct migration background","769","0.679138959121565","0.650350049223219","0.70792786901991"
"1","1998","Not Working","indirect migration background","33","0.157891401114141","0.10833728731148","0.207445514916802"
"2","1998","Full Time","no migration background","96","0.0236198431291306","0.0193468157879081","0.0278928704703532"
"2","1998","Full Time","direct migration background","35","0.0541313848613523","0.0392570625765967","0.069005707146108"
"2","1998","Full Time","indirect migration background","4","","",""
"2","1998","Part Time","no migration background","59","0.0341248160776898","0.0265556572594358","0.0416939748959439"
"2","1998","Part Time","direct migration background","19","","",""
"2","1998","Part Time","indirect migration background","2","","",""
"2","1998","Not Working","no migration background","69","0.0182027469501699","0.0141505795397117","0.022254914360628"
"2","1998","Not Working","direct migration background","26","","",""
"2","1998","Not Working","indirect migration background","6","","",""
"3","1998","Full Time","no migration background","1375","0.29394913706558","0.28113050199897","0.30676777213219"
"3","1998","Full Time","direct migration background","126","0.141763625688852","0.118834733349828","0.164692518027877"
"3","1998","Full Time","indirect migration background","164","0.706353292124319","0.64932523134644","0.763381352902199"
"3","1998","Part Time","no migration background","563","0.239109925533734","0.221326651709539","0.256893199357929"
"3","1998","Part Time","direct migration background","66","0.15954863106154","0.128014123991172","0.191083138131907"
"3","1998","Part Time","indirect migration background","98","0.659558934608702","0.583978846867701","0.735139022349704"
"3","1998","Not Working","no migration background","778","0.162524934750619","0.151342047400513","0.173707822100724"
"3","1998","Not Working","direct migration background","86","0.0971047889475746","0.0788437112957084","0.115365866599441"
"3","1998","Not Working","indirect migration background","167","0.781931781929643","0.725814446229901","0.838049117629384"
"4","1998","Full Time","no migration background","336","0.0852296758951206","0.0773729944078923","0.0930863573823488"
"4","1998","Full Time","direct migration background","38","0.0670000092999378","0.0505647915757743","0.0834352270241012"
"4","1998","Full Time","indirect migration background","10","","",""
"4","1998","Part Time","no migration background","164","0.097396951566918","0.085035398596274","0.109758504537562"
"4","1998","Part Time","direct migration background","20","","",""
"4","1998","Part Time","indirect migration background","5","","",""
"4","1998","Not Working","no migration background","208","0.054579048004755","0.0476935779048492","0.0614645181046608"
"4","1998","Not Working","direct migration background","34","0.0484709588006597","0.0352263470116164","0.0617155705897029"
"4","1998","Not Working","indirect migration background","","","",""
"5","1998","Full Time","no migration background","53","0.0100707747902191","0.00726132542036747","0.0128802241600708"
"5","1998","Full Time","direct migration background","19","","",""
