"pgfamstd","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Divorced","1994","35-65 y.","1-pers.-HH","180","0.37268110943231","0.329515542964131","0.415846675900489","4"
"Divorced","1994","35-65 y.","Single parent ","105","0.408665118505014","0.348328837903686","0.469001399106342","4"
"Divorced","1994","35-65 y.","Couple + C. LE 16 ","27","","","","4"
"Divorced","1994","35-65 y.","Couple + C. GT 16 ","30","0.0169383962437128","0.0102549094683028","0.0236218830191229","4"
"Divorced","1994","35-65 y.","Couple + C. LE and GT 16","19","","","","4"
"Divorced","1994","66 and older","Couple + C. LE 16 ","","","","","4"
"Divorced","1994","66 and older","1-pers.-HH","32","0.0651834867543873","0.0437176305148289","0.0866493429939457","4"
"Divorced","1994","66 and older","(Married) couple without C. ","5","","","","4"
"Divorced","1994","66 and older","Single parent ","2","","","","4"
"Divorced","1994","66 and older","Couple + C. LE and GT 16","","","","","4"
"Divorced","1994","66 and older","Couple + C. GT 16 ","","","","","4"
"Married","1994","16-34 y.","1-pers.-HH","2","","","","1"
"Married","1994","16-34 y.","(Married) couple without C. ","436","0.49405171324744","0.460829563278698","0.527273863216182","1"
"Married","1994","16-34 y.","Single parent ","1","","","","1"
"Married","1994","16-34 y.","Couple + C. LE 16 ","1395","0.915921971517413","0.902003258807748","0.929840684227078","1"
"Married","1994","16-34 y.","Couple + C. GT 16 ","12","","","","1"
"Married","1994","16-34 y.","Couple + C. LE and GT 16","11","","","","1"
"Married","1994","35-65 y.","1-pers.-HH","2","","","","1"
"Married","1994","35-65 y.","(Married) couple without C. ","1655","0.920890614832161","0.908425127471887","0.933356102192435","1"
"Married","1994","35-65 y.","Single parent ","3","","","","1"
"Married","1994","35-65 y.","Couple + C. LE 16 ","1435","0.965261769593246","0.955985708732455","0.974537830454037","1"
"Married","1994","35-65 y.","Couple + C. GT 16 ","1356","0.946677474930436","0.935040691349916","0.958314258510956","1"
"Married","1994","66 and older","(Married) couple without C. ","680","0.935941350187007","0.918191176364049","0.953691524009965","1"
"Married","1994","35-65 y.","Couple + C. LE and GT 16","694","0.960170954143294","0.94591641517002","0.974425493116567","1"
"Married","1994","66 and older","1-pers.-HH","","","","","1"
"Married","1994","66 and older","Single parent ","","","","","1"
"Married","1994","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Married","1994","66 and older","Couple + C. LE 16 ","","","","","1"
"Married","1994","66 and older","Couple + C. GT 16 ","88","0.958266136610748","0.917622366858342","0.998909906363155","1"
"Married, but separated","1994","16-34 y.","1-pers.-HH","25","","","","2"
"Married, but separated","1994","16-34 y.","(Married) couple without C. ","12","","","","2"
"Married, but separated","1994","16-34 y.","Single parent ","22","","","","2"
"Married, but separated","1994","16-34 y.","Couple + C. LE 16 ","21","","","","2"
"Married, but separated","1994","16-34 y.","Couple + C. GT 16 ","8","","","","2"
"Married, but separated","1994","16-34 y.","Couple + C. LE and GT 16","2","","","","2"
"Married, but separated","1994","35-65 y.","1-pers.-HH","54","0.0872433622091591","0.0620510361319465","0.112435688286372","2"
"Married, but separated","1994","35-65 y.","Couple + C. LE 16 ","16","","","","2"
"Married, but separated","1994","35-65 y.","Couple + C. GT 16 ","14","","","","2"
"Married, but separated","1994","66 and older","(Married) couple without C. ","3","","","","2"
"Married, but separated","1994","66 and older","Single parent ","","","","","2"
"Married, but separated","1994","66 and older","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","1994","35-65 y.","(Married) couple without C. ","20","","","","2"
"Married, but separated","1994","35-65 y.","Single parent ","34","0.123009805293644","0.0826967944654784","0.16332281612181","2"
"Married, but separated","1994","35-65 y.","Couple + C. LE and GT 16","3","","","","2"
"Married, but separated","1994","66 and older","1-pers.-HH","15","","","","2"
"Married, but separated","1994","66 and older","Couple + C. LE 16 ","","","","","2"
"Married, but separated","1994","66 and older","Couple + C. GT 16 ","1","","","","2"
"Single","1994","16-34 y.","1-pers.-HH","336","0.880274107915308","0.847971675017553","0.912576540813062","3"
"Single","1994","16-34 y.","(Married) couple without C. ","400","0.449638137644343","0.416582601874616","0.482693673414069","3"
"Single","1994","16-34 y.","Single parent ","220","0.780772546799074","0.731874503515003","0.829670590083145","3"
"Single","1994","16-34 y.","Couple + C. LE 16 ","88","0.0571549824487745","0.0455116908144626","0.0687982740830864","3"
"Single","1994","16-34 y.","Couple + C. GT 16 ","913","0.978720463055402","0.969485033654391","0.987955892456412","3"
"Single","1994","16-34 y.","Couple + C. LE and GT 16","438","0.976009211593983","0.961949007942585","0.990069415245381","3"
"Single","1994","35-65 y.","1-pers.-HH","143","0.342391468733524","0.30003012198116","0.384752815485888","3"
"Single","1994","35-65 y.","(Married) couple without C. ","33","0.0180704252738701","0.0119184356866066","0.0242224148611335","3"
"Single","1994","35-65 y.","Single parent ","41","0.17759856070716","0.130691345271307","0.224505776143013","3"
"Single","1994","35-65 y.","Couple + C. LE 16 ","14","","","","3"
"Single","1994","35-65 y.","Couple + C. GT 16 ","29","","","","3"
"Single","1994","66 and older","(Married) couple without C. ","7","","","","3"
"Single","1994","66 and older","Single parent ","2","","","","3"
"Single","1994","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","1994","66 and older","Couple + C. GT 16 ","1","","","","3"
"Single","1994","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","1994","35-65 y.","Couple + C. LE and GT 16","5","","","","3"
"Single","1994","66 and older","1-pers.-HH","47","0.101531141683036","0.0752667477237229","0.12779553564235","3"
"Widowed","1994","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","1994","16-34 y.","(Married) couple without C. ","1","","","","5"
"Widowed","1994","16-34 y.","Single parent ","4","","","","5"
"Widowed","1994","16-34 y.","Couple + C. LE 16 ","1","","","","5"
"Widowed","1994","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","1994","16-34 y.","Couple + C. LE and GT 16","1","","","","5"
"Widowed","1994","35-65 y.","Couple + C. LE 16 ","5","","","","5"
"Widowed","1994","35-65 y.","1-pers.-HH","103","0.193930071726649","0.15863341992812","0.229226723525178","5"
"Widowed","1994","35-65 y.","(Married) couple without C. ","31","0.0170388726860648","0.011061919762153","0.0230158256099766","5"
"Widowed","1994","35-65 y.","Single parent ","72","0.26617314345952","0.211928492558159","0.320417794360882","5"
"Widowed","1994","35-65 y.","Couple + C. GT 16 ","3","","","","5"
"Widowed","1994","35-65 y.","Couple + C. LE and GT 16","2","","","","5"
"Widowed","1994","66 and older","1-pers.-HH","414","0.798388860552772","0.763500486384463","0.833277234721081","5"
"Widowed","1994","66 and older","(Married) couple without C. ","36","0.0401305093400785","0.0259028704976448","0.0543581481825122","5"
"Widowed","1994","66 and older","Single parent ","37","0.93020050288836","0.852204814685377","1.00819619109134","5"
"Widowed","1994","66 and older","Couple + C. LE 16 ","1","","","","5"
"Widowed","1994","66 and older","Couple + C. GT 16 ","3","","","","5"
"Widowed","1994","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","1995","16-34 y.","1-pers.-HH","27","","","","4"
"Divorced","1995","16-34 y.","(Married) couple without C. ","25","","","","4"
"Divorced","1995","16-34 y.","Couple + C. GT 16 ","7","","","","4"
"Divorced","1995","16-34 y.","Couple + C. LE and GT 16","4","","","","4"
"Divorced","1995","16-34 y.","Single parent ","32","0.118732967106922","0.0819447035829117","0.155521230630932","4"
"Divorced","1995","16-34 y.","Couple + C. LE 16 ","24","","","","4"
"Divorced","1995","35-65 y.","1-pers.-HH","181","0.350574941279182","0.308583361961566","0.392566520596798","4"
"Divorced","1995","35-65 y.","(Married) couple without C. ","75","0.0463064845417017","0.0367407451043813","0.0558722239790221","4"
"Divorced","1995","35-65 y.","Single parent ","119","0.435048830401889","0.375804552592668","0.494293108211111","4"
"Divorced","1995","35-65 y.","Couple + C. LE 16 ","37","0.0199709906594799","0.0131245447882157","0.0268174365307441","4"
"Divorced","1995","35-65 y.","Couple + C. GT 16 ","29","","","","4"
"Divorced","1995","35-65 y.","Couple + C. LE and GT 16","19","","","","4"
"Divorced","1995","66 and older","(Married) couple without C. ","6","","","","4"
"Divorced","1995","66 and older","Single parent ","1","","","","4"
"Divorced","1995","66 and older","Couple + C. LE 16 ","","","","","4"
"Divorced","1995","66 and older","1-pers.-HH","39","0.0768332496763769","0.0539424430122077","0.0997240563405462","4"
"Divorced","1995","66 and older","Couple + C. GT 16 ","","","","","4"
"Divorced","1995","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","1995","16-34 y.","1-pers.-HH","","","","","1"
"Married","1995","16-34 y.","(Married) couple without C. ","468","0.518074390753816","0.485645153289552","0.55050362821808","1"
"Married","1995","16-34 y.","Single parent ","2","","","","1"
"Married","1995","16-34 y.","Couple + C. LE 16 ","1422","0.916135246635857","0.902340563624909","0.929929929646805","1"
"Married","1995","16-34 y.","Couple + C. GT 16 ","20","","","","1"
"Married","1995","16-34 y.","Couple + C. LE and GT 16","11","","","","1"
"Married","1995","35-65 y.","1-pers.-HH","1","","","","1"
"Married","1995","35-65 y.","(Married) couple without C. ","1688","0.907240051423952","0.894035167650822","0.920444935197082","1"
"Married","1995","35-65 y.","Single parent ","5","","","","1"
"Married","1995","35-65 y.","Couple + C. LE 16 ","1532","0.958914685582964","0.949201108265491","0.968628262900437","1"
"Married","1995","35-65 y.","Couple + C. GT 16 ","1384","0.950565527085661","0.939419469872779","0.961711584298544","1"
"Married","1995","35-65 y.","Couple + C. LE and GT 16","718","0.961418205379983","0.94766202106496","0.975174389695006","1"
"Married","1995","66 and older","1-pers.-HH","","","","","1"
"Married","1995","66 and older","(Married) couple without C. ","704","0.937148785639036","0.919848697997732","0.954448873280341","1"
"Married","1995","66 and older","Single parent ","","","","","1"
"Married","1995","66 and older","Couple + C. LE and GT 16","","","","","1"
"Married","1995","66 and older","Couple + C. GT 16 ","94","0.940220779017773","0.893520385322629","0.986921172712917","1"
"Married","1995","66 and older","Couple + C. LE 16 ","","","","","1"
"Married, but separated","1995","16-34 y.","1-pers.-HH","19","","","","2"
"Married, but separated","1995","16-34 y.","(Married) couple without C. ","5","","","","2"
"Married, but separated","1995","16-34 y.","Couple + C. GT 16 ","4","","","","2"
"Married, but separated","1995","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","1995","35-65 y.","1-pers.-HH","54","0.0769599399894419","0.0535041595405473","0.100415720438337","2"
"Married, but separated","1995","35-65 y.","Couple + C. LE 16 ","14","","","","2"
"Married, but separated","1995","35-65 y.","Couple + C. GT 16 ","8","","","","2"
"Married, but separated","1995","66 and older","(Married) couple without C. ","4","","","","2"
"Married, but separated","1995","66 and older","Single parent ","1","","","","2"
"Married, but separated","1995","66 and older","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","1995","16-34 y.","Single parent ","24","","","","2"
"Married, but separated","1995","16-34 y.","Couple + C. LE 16 ","22","","","","2"
"Married, but separated","1995","35-65 y.","(Married) couple without C. ","17","","","","2"
"Married, but separated","1995","35-65 y.","Single parent ","27","","","","2"
"Married, but separated","1995","35-65 y.","Couple + C. LE and GT 16","7","","","","2"
"Married, but separated","1995","66 and older","1-pers.-HH","9","","","","2"
"Married, but separated","1995","66 and older","Couple + C. LE 16 ","","","","","2"
"Married, but separated","1995","66 and older","Couple + C. GT 16 ","1","","","","2"
"Single","1995","16-34 y.","(Married) couple without C. ","413","0.437722194571478","0.405524451806515","0.469919937336442","3"
"Single","1995","16-34 y.","Single parent ","236","0.79997643202336","0.754482963723014","0.845469900323705","3"
"Single","1995","16-34 y.","1-pers.-HH","360","0.882968491368946","0.851738282329001","0.914198700408891","3"
"Single","1995","16-34 y.","Couple + C. LE 16 ","81","0.0529656421625402","0.0418195615225777","0.0641117228025027","3"
"Single","1995","16-34 y.","Couple + C. GT 16 ","921","0.974687653607992","0.96470999703091","0.984665310185074","3"
"Single","1995","16-34 y.","Couple + C. LE and GT 16","478","0.976871990310471","0.963617208731792","0.990126771889151","3"
"Single","1995","35-65 y.","1-pers.-HH","157","0.371039989758339","0.328526267673303","0.413553711843374","3"
"Single","1995","35-65 y.","(Married) couple without C. ","46","0.022261311566386","0.0155457861016816","0.0289768370310904","3"
"Single","1995","35-65 y.","Single parent ","42","0.170789014830409","0.125817818473027","0.21576021118779","3"
"Single","1995","35-65 y.","Couple + C. LE 16 ","17","","","","3"
"Single","1995","66 and older","(Married) couple without C. ","7","","","","3"
"Single","1995","66 and older","Single parent ","1","","","","3"
"Single","1995","66 and older","Couple + C. GT 16 ","1","","","","3"
"Single","1995","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","1995","35-65 y.","Couple + C. GT 16 ","29","","","","3"
"Single","1995","35-65 y.","Couple + C. LE and GT 16","6","","","","3"
"Single","1995","66 and older","1-pers.-HH","48","0.0972991023980542","0.0718265318763448","0.122771672919764","3"
"Single","1995","66 and older","Couple + C. LE 16 ","","","","","3"
"Widowed","1995","16-34 y.","(Married) couple without C. ","1","","","","5"
"Widowed","1995","16-34 y.","1-pers.-HH","1","","","","5"
"Widowed","1995","16-34 y.","Single parent ","3","","","","5"
"Widowed","1995","16-34 y.","Couple + C. LE 16 ","2","","","","5"
"Widowed","1995","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","1995","16-34 y.","Couple + C. LE and GT 16","1","","","","5"
"Widowed","1995","66 and older","1-pers.-HH","424","0.806965732258502","0.773042972877947","0.840888491639057","5"
"Widowed","1995","66 and older","(Married) couple without C. ","35","0.0369782516706886","0.0235265128093911","0.050429990531986","5"
"Widowed","1995","35-65 y.","1-pers.-HH","103","0.199964516960937","0.16476486685","0.235164167071873","5"
"Widowed","1995","35-65 y.","(Married) couple without C. ","28","","","","5"
"Widowed","1995","35-65 y.","Single parent ","76","0.273448943928049","0.220183795025144","0.326714092830954","5"
