"pgfamstd","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Single","1994","Full Time","Single parent ","125","0.514418576532221","0.451835861185201","0.577001291879241","3"
"Single","1994","Full Time","Couple + C. LE 16 ","53","0.0279626882228561","0.0200696898742194","0.0358556865714928","3"
"Single","1994","Full Time","Couple + C. GT 16 ","430","0.346032085354619","0.318621531106065","0.373442639603174","3"
"Single","1994","Full Time","Couple + C. LE and GT 16","137","0.236111734336247","0.201429221608861","0.270794247063633","3"
"Single","1994","Part Time","1-pers.-HH","80","0.570034454424217","0.48802735444167","0.652041554406765","3"
"Single","1994","Part Time","(Married) couple without C. ","80","0.144819664485731","0.112340680018679","0.177298648952783","3"
"Single","1994","Part Time","Single parent ","53","0.358983887923903","0.276838271207513","0.441129504640293","3"
"Single","1994","Part Time","Couple + C. LE 16 ","20","","","","3"
"Single","1994","Part Time","Couple + C. GT 16 ","193","0.336235632974094","0.295073140150102","0.377398125798087","3"
"Single","1994","Not Working","(Married) couple without C. ","44","0.0211045529782016","0.013881185373826","0.0283279205825773","3"
"Single","1994","Not Working","Single parent ","85","0.400887521205353","0.332102125979051","0.469672916431655","3"
"Single","1994","Not Working","Couple + C. LE 16 ","29","","","","3"
"Single","1994","Not Working","Couple + C. GT 16 ","320","0.380684589317814","0.34703795027672","0.414331228358908","3"
"Single","1994","Not Working","Couple + C. LE and GT 16","196","0.622616941882892","0.570238592435264","0.674995291330521","3"
"Single","1994","Part Time","Couple + C. LE and GT 16","110","0.36360289416364","0.306645439482796","0.420560348844484","3"
"Single","1994","Not Working","1-pers.-HH","116","0.161676904853129","0.134501048319688","0.188852761386571","3"
"Widowed","1994","Full Time","1-pers.-HH","30","0.0463305817152116","0.028485551355781","0.0641756120746422","5"
"Widowed","1994","Full Time","(Married) couple without C. ","14","","","","5"
"Widowed","1994","Full Time","Single parent ","30","0.106952410773044","0.0682535982193837","0.145651223326704","5"
"Widowed","1994","Full Time","Couple + C. LE 16 ","4","","","","5"
"Widowed","1994","Full Time","Couple + C. GT 16 ","","","","","5"
"Widowed","1994","Full Time","Couple + C. LE and GT 16","3","","","","5"
"Widowed","1994","Part Time","Couple + C. LE 16 ","2","","","","5"
"Widowed","1994","Part Time","1-pers.-HH","17","","","","5"
"Widowed","1994","Part Time","(Married) couple without C. ","4","","","","5"
"Widowed","1994","Part Time","Single parent ","17","","","","5"
"Widowed","1994","Part Time","Couple + C. GT 16 ","2","","","","5"
"Widowed","1994","Part Time","Couple + C. LE and GT 16","","","","","5"
"Widowed","1994","Not Working","1-pers.-HH","470","0.688162860568859","0.653967824456318","0.722357896681399","5"
"Widowed","1994","Not Working","(Married) couple without C. ","50","0.030719692243582","0.0220477453616312","0.0393916391255328","5"
"Widowed","1994","Not Working","Single parent ","66","0.374100769252728","0.306183956811901","0.442017581693555","5"
"Widowed","1994","Not Working","Couple + C. LE 16 ","1","","","","5"
"Widowed","1994","Not Working","Couple + C. GT 16 ","4","","","","5"
"Widowed","1994","Not Working","Couple + C. LE and GT 16","","","","","5"
"Divorced","1995","Full Time","1-pers.-HH","102","0.22491874354238","0.188893271350774","0.260944215733986","4"
"Divorced","1995","Full Time","(Married) couple without C. ","69","0.0587977034275483","0.0467514790164988","0.0708439278385978","4"
"Divorced","1995","Full Time","Couple + C. GT 16 ","21","","","","4"
"Divorced","1995","Full Time","Couple + C. LE and GT 16","13","","","","4"
"Divorced","1995","Full Time","Single parent ","69","0.330128696899694","0.268682620372364","0.391574773427025","4"
"Divorced","1995","Full Time","Couple + C. LE 16 ","32","0.018140227657663","0.0116948645119687","0.0245855908033573","4"
"Divorced","1995","Part Time","1-pers.-HH","44","0.231375877570782","0.17141232773425","0.291339427407314","4"
"Divorced","1995","Part Time","(Married) couple without C. ","18","","","","4"
"Divorced","1995","Part Time","Single parent ","44","0.276786752257864","0.207243441042573","0.346330063473155","4"
"Divorced","1995","Part Time","Couple + C. LE 16 ","13","","","","4"
"Divorced","1995","Part Time","Couple + C. GT 16 ","11","","","","4"
"Divorced","1995","Part Time","Couple + C. LE and GT 16","4","","","","4"
"Divorced","1995","Not Working","(Married) couple without C. ","19","","","","4"
"Divorced","1995","Not Working","Single parent ","39","0.183389714678776","0.13248400292815","0.234295426429402","4"
"Divorced","1995","Not Working","Couple + C. LE 16 ","16","","","","4"
"Divorced","1995","Not Working","1-pers.-HH","101","0.125098695246666","0.100883139790189","0.149314250703143","4"
"Divorced","1995","Not Working","Couple + C. GT 16 ","4","","","","4"
"Divorced","1995","Not Working","Couple + C. LE and GT 16","6","","","","4"
"Married","1995","Full Time","1-pers.-HH","","","","","1"
"Married","1995","Full Time","(Married) couple without C. ","1045","0.734298039068777","0.711679588940206","0.756916489197348","1"
"Married","1995","Full Time","Single parent ","2","","","","1"
"Married","1995","Full Time","Couple + C. LE 16 ","1548","0.943046954061399","0.931854471467154","0.954239436655645","1"
"Married","1995","Full Time","Couple + C. GT 16 ","708","0.64018019692575","0.612356257161888","0.668004136689612","1"
"Married","1995","Full Time","Couple + C. LE and GT 16","415","0.742983243780515","0.707296487240322","0.778670000320708","1"
"Married","1995","Part Time","1-pers.-HH","","","","","1"
"Married","1995","Part Time","(Married) couple without C. ","393","0.804074840073023","0.769388582881605","0.838761097264441","1"
"Married","1995","Part Time","Single parent ","3","","","","1"
"Married","1995","Part Time","Couple + C. LE 16 ","729","0.947896183723849","0.932270006846538","0.963522360601159","1"
"Married","1995","Part Time","Couple + C. GT 16 ","310","0.608481647246729","0.567161153680424","0.649802140813034","1"
"Married","1995","Part Time","Couple + C. LE and GT 16","165","0.646854150707717","0.589950034410576","0.703758267004858","1"
"Married","1995","Not Working","1-pers.-HH","1","","","","1"
"Married","1995","Not Working","(Married) couple without C. ","1422","0.929778158949192","0.917073928602045","0.942482389296338","1"
"Married","1995","Not Working","Single parent ","2","","","","1"
"Married","1995","Not Working","Couple + C. LE and GT 16","149","0.365820684755319","0.318618917307992","0.413022452202647","1"
"Married","1995","Not Working","Couple + C. GT 16 ","480","0.612298011116341","0.579051080614327","0.645544941618355","1"
"Married","1995","Not Working","Couple + C. LE 16 ","677","0.927121147807629","0.908290660622286","0.945951634992972","1"
"Married, but separated","1995","Full Time","1-pers.-HH","46","0.0717337533841778","0.0494688252633103","0.0939986815050453","2"
"Married, but separated","1995","Full Time","(Married) couple without C. ","13","","","","2"
"Married, but separated","1995","Full Time","Couple + C. GT 16 ","5","","","","2"
"Married, but separated","1995","Full Time","Couple + C. LE and GT 16","5","","","","2"
"Married, but separated","1995","Part Time","1-pers.-HH","15","","","","2"
"Married, but separated","1995","Part Time","Couple + C. LE 16 ","11","","","","2"
"Married, but separated","1995","Part Time","Couple + C. GT 16 ","3","","","","2"
"Married, but separated","1995","Not Working","(Married) couple without C. ","7","","","","2"
"Married, but separated","1995","Not Working","Single parent ","18","","","","2"
"Married, but separated","1995","Not Working","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","1995","Full Time","Single parent ","15","","","","2"
"Married, but separated","1995","Full Time","Couple + C. LE 16 ","18","","","","2"
"Married, but separated","1995","Part Time","(Married) couple without C. ","6","","","","2"
"Married, but separated","1995","Part Time","Single parent ","19","","","","2"
"Married, but separated","1995","Part Time","Couple + C. LE and GT 16","2","","","","2"
"Married, but separated","1995","Not Working","1-pers.-HH","21","","","","2"
"Married, but separated","1995","Not Working","Couple + C. LE 16 ","7","","","","2"
"Married, but separated","1995","Not Working","Couple + C. GT 16 ","5","","","","2"
"Single","1995","Full Time","(Married) couple without C. ","326","0.187962765268721","0.16795709238491","0.207968438152531","3"
"Single","1995","Full Time","Single parent ","109","0.507939254646198","0.442615358346591","0.573263150945806","3"
"Single","1995","Full Time","1-pers.-HH","343","0.662796942100345","0.622006422227225","0.703587461973464","3"
"Single","1995","Full Time","Couple + C. LE 16 ","45","0.0264522325862975","0.0187020650580539","0.0342024001145411","3"
"Single","1995","Full Time","Couple + C. GT 16 ","409","0.339617534778318","0.312162765713872","0.367072303842764","3"
"Single","1995","Full Time","Couple + C. LE and GT 16","140","0.226836199013479","0.192635987952609","0.261036410074349","3"
"Single","1995","Part Time","1-pers.-HH","103","0.549952532407995","0.479212858289052","0.620692206526939","3"
"Single","1995","Part Time","(Married) couple without C. ","80","0.122664861884969","0.0939962313725336","0.151333492397405","3"
"Single","1995","Part Time","Single parent ","70","0.40026735179749","0.324111468689767","0.476423234905214","3"
"Single","1995","Part Time","Couple + C. LE 16 ","22","","","","3"
"Single","1995","Not Working","(Married) couple without C. ","60","0.0273469543311735","0.0192381645419677","0.0354557441203794","3"
"Single","1995","Not Working","Single parent ","100","0.419819733318589","0.354898837379262","0.484740629257916","3"
"Single","1995","Not Working","Couple + C. GT 16 ","332","0.371257363031773","0.338289172558097","0.404225553505449","3"
"Single","1995","Not Working","Couple + C. LE and GT 16","245","0.622494696604189","0.574988807364861","0.670000585843517","3"
"Single","1995","Part Time","Couple + C. GT 16 ","210","0.36643721070486","0.325646590224052","0.407227831185668","3"
"Single","1995","Part Time","Couple + C. LE and GT 16","99","0.335480977823004","0.279266121585667","0.39169583406034","3"
"Single","1995","Not Working","1-pers.-HH","119","0.161153060777457","0.13424086369539","0.188065257859523","3"
"Single","1995","Not Working","Couple + C. LE 16 ","31","0.0421918259480924","0.0276289892191573","0.0567546626770275","3"
"Widowed","1995","Full Time","(Married) couple without C. ","12","","","","5"
"Widowed","1995","Full Time","1-pers.-HH","25","","","","5"
"Widowed","1995","Full Time","Single parent ","30","0.101711270970385","0.0622156134920797","0.14120692844869","5"
"Widowed","1995","Full Time","Couple + C. LE 16 ","4","","","","5"
"Widowed","1995","Full Time","Couple + C. GT 16 ","","","","","5"
"Widowed","1995","Full Time","Couple + C. LE and GT 16","3","","","","5"
"Widowed","1995","Not Working","1-pers.-HH","475","0.690595441976903","0.656760633644926","0.72443025030888","5"
"Widowed","1995","Not Working","(Married) couple without C. ","46","0.0280374969667744","0.0198298822981095","0.0362451116354394","5"
"Widowed","1995","Part Time","1-pers.-HH","28","","","","5"
"Widowed","1995","Part Time","(Married) couple without C. ","6","","","","5"
"Widowed","1995","Part Time","Single parent ","23","","","","5"
"Widowed","1995","Part Time","Couple + C. LE 16 ","2","","","","5"
"Widowed","1995","Part Time","Couple + C. GT 16 ","2","","","","5"
"Widowed","1995","Part Time","Couple + C. LE and GT 16","1","","","","5"
"Widowed","1995","Not Working","Single parent ","63","0.328819719430303","0.26702233056252","0.390617108298087","5"
"Widowed","1995","Not Working","Couple + C. LE 16 ","1","","","","5"
"Widowed","1995","Not Working","Couple + C. GT 16 ","4","","","","5"
"Widowed","1995","Not Working","Couple + C. LE and GT 16","","","","","5"
"Divorced","1996","Full Time","(Married) couple without C. ","68","0.0550539613704169","0.0432775249457245","0.0668303977951093","4"
"Divorced","1996","Full Time","1-pers.-HH","109","0.229147586283541","0.194213132517468","0.264082040049614","4"
"Divorced","1996","Full Time","Single parent ","73","0.317586346437882","0.259763005247092","0.375409687628673","4"
"Divorced","1996","Full Time","Couple + C. LE 16 ","33","0.0203583536994412","0.0133593751241636","0.0273573322747187","4"
"Divorced","1996","Full Time","Couple + C. GT 16 ","19","","","","4"
"Divorced","1996","Full Time","Couple + C. LE and GT 16","12","","","","4"
"Divorced","1996","Part Time","1-pers.-HH","45","0.252793281681942","0.190165738545443","0.315420824818441","4"
"Divorced","1996","Part Time","(Married) couple without C. ","26","","","","4"
"Divorced","1996","Part Time","Single parent ","41","0.290849179992456","0.223562005291444","0.358136354693468","4"
"Divorced","1996","Part Time","Couple + C. LE 16 ","15","","","","4"
"Divorced","1996","Part Time","Couple + C. GT 16 ","11","","","","4"
"Divorced","1996","Part Time","Couple + C. LE and GT 16","5","","","","4"
"Divorced","1996","Not Working","(Married) couple without C. ","23","","","","4"
"Divorced","1996","Not Working","Single parent ","37","0.179047219334489","0.129172778246124","0.228921660422853","4"
"Divorced","1996","Not Working","Couple + C. LE 16 ","5","","","","4"
"Divorced","1996","Not Working","1-pers.-HH","95","0.111699464614931","0.0886268353637357","0.134772093866126","4"
"Divorced","1996","Not Working","Couple + C. GT 16 ","3","","","","4"
