"pgfamstd","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Single","1997","Couple + C. GT 16 ","Male","578","0.423821280328938","0.396948444302781","0.450694116355094","3"
"Single","1997","Couple + C. GT 16 ","Female","348","0.303582276292433","0.27610870800827","0.331055844576595","3"
"Single","1997","Couple + C. LE and GT 16","Female","205","0.382258505232393","0.343114144626053","0.421402865838733","3"
"Single","1997","Couple + C. LE and GT 16","Male","235","0.365473671119204","0.327598451269143","0.403348890969265","3"
"Widowed","1997","1-pers.-HH","Female","442","0.548709380652043","0.516034908185384","0.581383853118701","5"
"Widowed","1997","1-pers.-HH","Male","62","0.155302569167053","0.124582840935811","0.186022297398296","5"
"Widowed","1997","(Married) couple without C. ","Female","44","0.0336175317430224","0.0253162281137402","0.0419188353723045","5"
"Widowed","1997","(Married) couple without C. ","Male","29","","","","5"
"Widowed","1997","Single parent ","Male","24","","","","5"
"Widowed","1997","Single parent ","Female","88","0.192132562355295","0.15408997713677","0.230175147573819","5"
"Widowed","1997","Couple + C. LE 16 ","Male","1","","","","5"
"Widowed","1997","Couple + C. LE 16 ","Female","4","","","","5"
"Widowed","1997","Couple + C. GT 16 ","Male","2","","","","5"
"Widowed","1997","Couple + C. GT 16 ","Female","2","","","","5"
"Widowed","1997","Couple + C. LE and GT 16","Male","3","","","","5"
"Widowed","1997","Couple + C. LE and GT 16","Female","2","","","","5"
"Divorced","1998","1-pers.-HH","Female","167","0.15343025889021","0.131764777737221","0.175095740043199","4"
"Divorced","1998","1-pers.-HH","Male","130","0.189175827202525","0.159251023594157","0.219100630810893","4"
"Divorced","1998","(Married) couple without C. ","Female","70","0.0367432965959646","0.0286988690576028","0.0447877241343264","4"
"Divorced","1998","(Married) couple without C. ","Male","85","0.0376277841114764","0.0294479083734227","0.04580765984953","4"
"Divorced","1998","Single parent ","Male","35","0.161851354828289","0.115542542011537","0.20816016764504","4"
"Divorced","1998","Single parent ","Female","153","0.353277652738059","0.309972240054176","0.396583065421943","4"
"Divorced","1998","Couple + C. LE 16 ","Male","27","","","","4"
"Divorced","1998","Couple + C. LE 16 ","Female","42","0.0204124776442227","0.0134421749321977","0.0273827803562478","4"
"Divorced","1998","Couple + C. GT 16 ","Male","19","","","","4"
"Divorced","1998","Couple + C. GT 16 ","Female","18","","","","4"
"Divorced","1998","Couple + C. LE and GT 16","Male","5","","","","4"
"Divorced","1998","Couple + C. LE and GT 16","Female","7","","","","4"
"Married","1998","1-pers.-HH","Male","","","","","1"
"Married","1998","1-pers.-HH","Female","1","","","","1"
"Married","1998","(Married) couple without C. ","Male","1670","0.83847197737389","0.822652611852154","0.854291342895625","1"
"Married","1998","(Married) couple without C. ","Female","1675","0.825449225943028","0.809218380708542","0.841680071177514","1"
"Married","1998","Single parent ","Male","2","","","","1"
"Married","1998","Single parent ","Female","2","","","","1"
"Married","1998","Couple + C. LE 16 ","Male","1404","0.93387647638703","0.921424878480097","0.946328074293963","1"
"Married","1998","Couple + C. LE 16 ","Female","1436","0.91849104193662","0.905003826667719","0.931978257205521","1"
"Married","1998","Couple + C. GT 16 ","Female","770","0.672798170978873","0.64580945371987","0.699786888237877","1"
"Married","1998","Couple + C. GT 16 ","Male","749","0.546506445205941","0.520475308524378","0.572537581887503","1"
"Married","1998","Couple + C. LE and GT 16","Male","383","0.590759003862089","0.552871962508471","0.628646045215706","1"
"Married","1998","Couple + C. LE and GT 16","Female","385","0.609010048469802","0.570286227750608","0.647733869188996","1"
"Married, but separated","1998","1-pers.-HH","Female","33","0.0282459524983926","0.0182864475878833","0.0382054574089018","2"
"Married, but separated","1998","1-pers.-HH","Male","71","0.0972725924933311","0.0746309095961918","0.11991427539047","2"
"Married, but separated","1998","(Married) couple without C. ","Male","20","","","","2"
"Married, but separated","1998","(Married) couple without C. ","Female","12","","","","2"
"Married, but separated","1998","Single parent ","Male","11","","","","2"
"Married, but separated","1998","Single parent ","Female","86","0.190918040079305","0.155310259337703","0.226525820820906","2"
"Married, but separated","1998","Couple + C. LE 16 ","Male","14","","","","2"
"Married, but separated","1998","Couple + C. LE 16 ","Female","25","","","","2"
"Married, but separated","1998","Couple + C. GT 16 ","Male","6","","","","2"
"Married, but separated","1998","Couple + C. GT 16 ","Female","6","","","","2"
"Married, but separated","1998","Couple + C. LE and GT 16","Male","5","","","","2"
"Married, but separated","1998","Couple + C. LE and GT 16","Female","7","","","","2"
"Single","1998","1-pers.-HH","Female","347","0.281155604151606","0.254130195062613","0.308181013240599","3"
"Single","1998","1-pers.-HH","Male","374","0.553397381730033","0.515412189665935","0.59138257379413","3"
"Single","1998","(Married) couple without C. ","Male","274","0.0985673246672769","0.0857542316460927","0.111380417688461","3"
"Single","1998","(Married) couple without C. ","Female","295","0.103366521498595","0.0903488744899645","0.116384168507225","3"
"Single","1998","Single parent ","Male","168","0.68002694719184","0.621377392636311","0.738676501747369","3"
"Single","1998","Single parent ","Female","135","0.281549651060696","0.240802144230512","0.322297157890879","3"
"Single","1998","Couple + C. LE 16 ","Female","75","0.0424161304827869","0.0324818574911897","0.0523504034743841","3"
"Single","1998","Couple + C. LE 16 ","Male","84","0.0404350326927501","0.030565002825229","0.0503050625602712","3"
"Single","1998","Couple + C. GT 16 ","Female","366","0.309789349111394","0.283190916176927","0.336387782045861","3"
"Single","1998","Couple + C. GT 16 ","Male","631","0.438116533314472","0.412173074469203","0.464059992159741","3"
"Single","1998","Couple + C. LE and GT 16","Male","251","0.390336644138409","0.352747653940653","0.427925634336165","3"
"Single","1998","Couple + C. LE and GT 16","Female","208","0.372186043587383","0.33382603476968","0.410546052405086","3"
"Widowed","1998","1-pers.-HH","Male","83","0.160154198574111","0.132131878702115","0.188176518446107","5"
"Widowed","1998","1-pers.-HH","Female","515","0.536389009336744","0.506411313032808","0.56636670564068","5"
"Widowed","1998","(Married) couple without C. ","Female","49","0.0294715885594626","0.0222398791879002","0.036703297931025","5"
"Widowed","1998","(Married) couple without C. ","Male","30","0.0152136332893525","0.00995214834440891","0.0204751182342961","5"
"Widowed","1998","Single parent ","Male","27","","","","5"
"Widowed","1998","Single parent ","Female","92","0.172829001971989","0.138573437764333","0.207084566179646","5"
"Widowed","1998","Couple + C. LE 16 ","Male","1","","","","5"
"Widowed","1998","Couple + C. LE 16 ","Female","3","","","","5"
"Widowed","1998","Couple + C. GT 16 ","Male","","","","","5"
"Widowed","1998","Couple + C. GT 16 ","Female","1","","","","5"
"Widowed","1998","Couple + C. LE and GT 16","Male","3","","","","5"
"Widowed","1998","Couple + C. LE and GT 16","Female","3","","","","5"
"Divorced","1999","1-pers.-HH","Male","131","0.195816670789745","0.165263031134902","0.226370310444588","4"
"Divorced","1999","1-pers.-HH","Female","164","0.158295677371521","0.135739608746146","0.180851745996895","4"
"Divorced","1999","(Married) couple without C. ","Male","92","0.044375960166086","0.0355026582160242","0.0532492621161478","4"
"Divorced","1999","(Married) couple without C. ","Female","72","0.0368671918730403","0.0287574536994605","0.0449769300466202","4"
"Divorced","1999","Single parent ","Male","39","0.172743169381789","0.125599841434785","0.219886497328793","4"
"Divorced","1999","Single parent ","Female","149","0.352709343503865","0.309419769129618","0.395998917878112","4"
"Divorced","1999","Couple + C. LE 16 ","Female","58","0.0381170221526646","0.028516231149009","0.0477178131563202","4"
"Divorced","1999","Couple + C. LE 16 ","Male","42","0.0360387473495829","0.0266127403709578","0.0454647543282081","4"
"Divorced","1999","Couple + C. GT 16 ","Male","24","","","","4"
"Divorced","1999","Couple + C. GT 16 ","Female","21","","","","4"
"Divorced","1999","Couple + C. LE and GT 16","Male","13","","","","4"
"Divorced","1999","Couple + C. LE and GT 16","Female","16","","","","4"
"Married","1999","1-pers.-HH","Male","1","","","","1"
"Married","1999","1-pers.-HH","Female","","","","","1"
"Married","1999","(Married) couple without C. ","Male","1618","0.81997583820012","0.803420663343202","0.836531013057039","1"
"Married","1999","(Married) couple without C. ","Female","1612","0.810485897588887","0.793618922142778","0.827352873034997","1"
"Married","1999","Single parent ","Male","4","","","","1"
"Married","1999","Single parent ","Female","2","","","","1"
"Married","1999","Couple + C. LE 16 ","Male","1340","0.904154596846045","0.889267153689648","0.919042040002441","1"
"Married","1999","Couple + C. LE 16 ","Female","1352","0.886947236234021","0.871069963747664","0.902824508720378","1"
"Married","1999","Couple + C. GT 16 ","Male","723","0.54059236947729","0.513969208454219","0.567215530500362","1"
"Married","1999","Couple + C. LE and GT 16","Female","347","0.603148367362727","0.562771306453648","0.643525428271807","1"
"Married","1999","Couple + C. LE and GT 16","Male","337","0.544224676895918","0.504373882355092","0.584075471436745","1"
"Married","1999","Couple + C. GT 16 ","Female","747","0.663227771488805","0.636030922902841","0.690424620074769","1"
"Married, but separated","1999","1-pers.-HH","Male","71","0.0988082647953874","0.0758327196667201","0.121783809924055","2"
"Married, but separated","1999","1-pers.-HH","Female","28","","","","2"
"Married, but separated","1999","(Married) couple without C. ","Male","24","","","","2"
"Married, but separated","1999","(Married) couple without C. ","Female","17","","","","2"
"Married, but separated","1999","Single parent ","Male","8","","","","2"
"Married, but separated","1999","Single parent ","Female","79","0.167620015834314","0.133778569385049","0.201461462283579","2"
"Married, but separated","1999","Couple + C. LE 16 ","Male","15","","","","2"
"Married, but separated","1999","Couple + C. LE 16 ","Female","26","","","","2"
"Married, but separated","1999","Couple + C. GT 16 ","Female","7","","","","2"
"Married, but separated","1999","Couple + C. GT 16 ","Male","6","","","","2"
"Married, but separated","1999","Couple + C. LE and GT 16","Female","6","","","","2"
"Married, but separated","1999","Couple + C. LE and GT 16","Male","6","","","","2"
"Single","1999","1-pers.-HH","Male","363","0.547633775061639","0.509311543873828","0.585956006249449","3"
"Single","1999","1-pers.-HH","Female","325","0.277717344358449","0.250041288682933","0.305393400033966","3"
"Single","1999","(Married) couple without C. ","Female","327","0.117702734146879","0.103833756207801","0.131571712085957","3"
"Single","1999","(Married) couple without C. ","Male","305","0.107667961892608","0.0943120257237136","0.121023898061502","3"
"Single","1999","Single parent ","Female","149","0.311495591156096","0.269538586176299","0.353452596135892","3"
"Single","1999","Single parent ","Male","168","0.686462472733302","0.628605889955385","0.744319055511218","3"
"Single","1999","Couple + C. LE 16 ","Male","103","0.0528553405888903","0.0415400497829346","0.0641706313948461","3"
"Single","1999","Couple + C. LE 16 ","Female","90","0.0586888571511803","0.0469038231447517","0.0704738911576089","3"
"Single","1999","Couple + C. GT 16 ","Male","593","0.4404165438384","0.413895549278222","0.466937538398578","3"
"Single","1999","Couple + C. GT 16 ","Female","381","0.310199169216526","0.283579584977101","0.336818753455951","3"
"Single","1999","Couple + C. LE and GT 16","Male","240","0.427683569929377","0.388096636934487","0.467270502924266","3"
"Single","1999","Couple + C. LE and GT 16","Female","190","0.36537194235744","0.325631218762744","0.405112665952135","3"
"Widowed","1999","1-pers.-HH","Male","82","0.155759626554017","0.127839261305905","0.183679991802129","5"
"Widowed","1999","1-pers.-HH","Female","489","0.537473498126849","0.506663197274435","0.568283798979263","5"
"Widowed","1999","(Married) couple without C. ","Male","30","0.0168920442865585","0.011339275927772","0.022444812645345","5"
"Widowed","1999","(Married) couple without C. ","Female","46","0.0287785874606032","0.0215834751693633","0.0359736997518431","5"
"Widowed","1999","Single parent ","Male","28","","","","5"
"Widowed","1999","Single parent ","Female","89","0.165917655810924","0.132214083884683","0.199621227737165","5"
"Widowed","1999","Couple + C. LE 16 ","Male","2","","","","5"
"Widowed","1999","Couple + C. LE 16 ","Female","2","","","","5"
"Widowed","1999","Couple + C. GT 16 ","Male","","","","","5"
"Widowed","1999","Couple + C. GT 16 ","Female","4","","","","5"
"Widowed","1999","Couple + C. LE and GT 16","Male","4","","","","5"
"Widowed","1999","Couple + C. LE and GT 16","Female","5","","","","5"
"Divorced","2000","1-pers.-HH","Male","272","0.194619782955908","0.173844116801781","0.215395449110035","4"
"Divorced","2000","1-pers.-HH","Female","311","0.155457608562299","0.139267033468296","0.171648183656301","4"
"Divorced","2000","(Married) couple without C. ","Female","105","0.0276850290565832","0.0224691785621959","0.0329008795509706","4"
