"pgfamstd","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Widowed","1997","Part Time","vocational + Abi","","","","","5"
"Widowed","1997","Part Time","higher vocational","2","","","","5"
"Widowed","1997","Part Time","higher education","6","","","","5"
"Widowed","1997","Not Working","in school","","","","","5"
"Widowed","1997","Not Working","inadequately","22","","","","5"
"Widowed","1997","Not Working","general elemantary","258","0.342718720927217","0.315809031597708","0.369628410256727","5"
"Widowed","1997","Not Working","middle vocational","311","0.209939212137082","0.192982554631757","0.226895869642408","5"
"Widowed","1997","Not Working","vocational + Abi","5","","","","5"
"Divorced","1998","Not Working","higher vocational","9","","","","4"
"Divorced","1998","Not Working","higher education","26","","","","4"
"Divorced","1998","Not Working","in school","","","","","4"
"Divorced","1998","Not Working","inadequately","10","","","","4"
"Divorced","1998","Full Time","general elemantary","40","0.0859745469174999","0.0652818248158425","0.106667269019157","4"
"Divorced","1998","Full Time","middle vocational","198","0.0825093376412869","0.072727169626146","0.0922915056564278","4"
"Divorced","1998","Full Time","vocational + Abi","7","","","","4"
"Divorced","1998","Part Time","inadequately","2","","","","4"
"Divorced","1998","Part Time","higher education","32","0.089415986763361","0.0615571380188707","0.117274835507851","4"
"Divorced","1998","Not Working","general elemantary","59","0.0495636588413843","0.0379600881336252","0.0611672295491435","4"
"Divorced","1998","Not Working","middle vocational","121","0.0549621666212712","0.046023034841017","0.0639012984015254","4"
"Divorced","1998","Not Working","vocational + Abi","7","","","","4"
"Divorced","1998","Part Time","higher vocational","5","","","","4"
"Divorced","1998","Part Time","middle vocational","114","0.108738371727565","0.092920769762814","0.124555973692315","4"
"Divorced","1998","Part Time","vocational + Abi","1","","","","4"
"Divorced","1998","Full Time","higher vocational","23","","","","4"
"Divorced","1998","Full Time","higher education","92","0.106045186668728","0.0881877835320452","0.123902589805412","4"
"Divorced","1998","Part Time","in school","","","","","4"
"Divorced","1998","Part Time","general elemantary","23","","","","4"
"Divorced","1998","Full Time","in school","","","","","4"
"Divorced","1998","Full Time","inadequately","8","","","","4"
"Married","1998","Full Time","inadequately","80","0.628593877346862","0.541413912398319","0.715773842295405","1"
"Married","1998","Full Time","general elemantary","344","0.449048223802121","0.412332100663518","0.485764346940723","1"
"Married","1998","Full Time","middle vocational","1905","0.607244595104454","0.589881559527807","0.624607630681101","1"
"Married","1998","Full Time","vocational + Abi","142","0.474428692397889","0.414079492887182","0.534777891908595","1"
"Married","1998","Full Time","higher vocational","353","0.722163833526846","0.682133628979204","0.762194038074487","1"
"Married","1998","Full Time","higher education","782","0.61936504138004","0.591204388464248","0.647525694295832","1"
"Married","1998","Part Time","in school","","","","","1"
"Married","1998","Part Time","inadequately","73","0.740551282445505","0.651465181783099","0.82963738310791","1"
"Married","1998","Part Time","general elemantary","267","0.514043493241997","0.470013955548409","0.558073030935585","1"
"Married","1998","Not Working","middle vocational","1639","0.59803054303332","0.578799757258435","0.617261328808205","1"
"Married","1998","Not Working","vocational + Abi","81","0.564305581404689","0.477726895535761","0.650884267273617","1"
"Married","1998","Not Working","higher vocational","150","0.646880186845798","0.581455127053179","0.712305246638418","1"
"Married","1998","Not Working","higher education","310","0.696348389572894","0.652936315227021","0.739760463918767","1"
"Married","1998","Full Time","in school","1","","","","1"
"Married","1998","Part Time","middle vocational","949","0.614824232016742","0.590098361422456","0.639550102611029","1"
"Married","1998","Part Time","vocational + Abi","80","0.643154184087345","0.558491235559774","0.727817132614915","1"
"Married","1998","Part Time","higher vocational","111","0.743684469972413","0.670841043830504","0.816527896114322","1"
"Married","1998","Part Time","higher education","265","0.613837043116636","0.566302708378343","0.661371377854928","1"
"Married","1998","Not Working","in school","2","","","","1"
"Married","1998","Not Working","inadequately","177","0.637919537142959","0.57634152572609","0.699497548559828","1"
"Married","1998","Not Working","general elemantary","750","0.463614456033691","0.436954128924901","0.490274783142481","1"
"Married, but separated","1998","Not Working","higher vocational","2","","","","2"
"Married, but separated","1998","Not Working","higher education","8","","","","2"
"Married, but separated","1998","Full Time","general elemantary","12","","","","2"
"Married, but separated","1998","Part Time","inadequately","5","","","","2"
"Married, but separated","1998","Part Time","general elemantary","14","","","","2"
"Married, but separated","1998","Part Time","vocational + Abi","","","","","2"
"Married, but separated","1998","Part Time","higher vocational","3","","","","2"
"Married, but separated","1998","Part Time","higher education","6","","","","2"
"Married, but separated","1998","Not Working","in school","2","","","","2"
"Married, but separated","1998","Not Working","general elemantary","20","","","","2"
"Married, but separated","1998","Not Working","middle vocational","59","0.0251378096104833","0.0189977279154032","0.0312778913055634","2"
"Married, but separated","1998","Not Working","vocational + Abi","1","","","","2"
"Married, but separated","1998","Full Time","in school","","","","","2"
"Married, but separated","1998","Full Time","inadequately","5","","","","2"
"Married, but separated","1998","Full Time","middle vocational","75","0.0296523847908863","0.0236215667406281","0.0356832028411445","2"
"Married, but separated","1998","Full Time","vocational + Abi","5","","","","2"
"Married, but separated","1998","Full Time","higher vocational","8","","","","2"
"Married, but separated","1998","Full Time","higher education","28","","","","2"
"Married, but separated","1998","Part Time","in school","","","","","2"
"Married, but separated","1998","Part Time","middle vocational","51","0.0420543609062162","0.0318561831744366","0.0522525386379959","2"
"Married, but separated","1998","Not Working","inadequately","8","","","","2"
"Single","1998","Full Time","in school","3","","","","3"
"Single","1998","Not Working","higher vocational","17","","","","3"
"Single","1998","Not Working","general elemantary","212","0.128184835414116","0.110312595274013","0.146057075554218","3"
"Single","1998","Full Time","inadequately","23","","","","3"
"Single","1998","Full Time","general elemantary","289","0.409944163565812","0.373639497903436","0.446248829228187","3"
"Single","1998","Full Time","middle vocational","825","0.267080918476078","0.251350793038291","0.282811043913865","3"
"Single","1998","Full Time","vocational + Abi","108","0.464230103340725","0.403956657551973","0.524503549129477","3"
"Single","1998","Full Time","higher vocational","96","0.214236839628956","0.17757042365232","0.250903255605593","3"
"Single","1998","Full Time","higher education","230","0.238813849471035","0.214085778838555","0.263541920103514","3"
"Single","1998","Part Time","inadequately","11","","","","3"
"Single","1998","Part Time","general elemantary","170","0.333158955041253","0.291636559723674","0.374681350358833","3"
"Single","1998","Part Time","middle vocational","344","0.212342466311806","0.19156302964112","0.233121902982491","3"
"Single","1998","Part Time","vocational + Abi","41","0.317023787219514","0.234791144166719","0.399256430272309","3"
"Single","1998","Part Time","higher vocational","19","","","","3"
"Single","1998","Part Time","higher education","91","0.246801191818203","0.204706822571299","0.288895561065108","3"
"Single","1998","Not Working","in school","313","0.992097501176414","0.982350346503634","1.00184465584919","3"
"Single","1998","Not Working","inadequately","14","","","","3"
"Single","1998","Not Working","middle vocational","347","0.132117653006981","0.118836075155631","0.145399230858332","3"
"Single","1998","Not Working","vocational + Abi","28","","","","3"
"Single","1998","Not Working","higher education","53","0.136263070834434","0.10387468635572","0.168651455313149","3"
"Single","1998","Part Time","in school","13","","","","3"
"Widowed","1998","Not Working","higher vocational","27","","","","5"
"Widowed","1998","Not Working","higher education","34","0.0952536459531153","0.0675387226754338","0.122968569230797","5"
"Widowed","1998","Full Time","in school","","","","","5"
"Widowed","1998","Full Time","inadequately","2","","","","5"
"Widowed","1998","Full Time","general elemantary","20","","","","5"
"Widowed","1998","Full Time","middle vocational","36","0.013512763987295","0.00940788298342102","0.0176176449911691","5"
"Widowed","1998","Full Time","vocational + Abi","1","","","","5"
"Widowed","1998","Full Time","higher vocational","1","","","","5"
"Widowed","1998","Full Time","higher education","10","","","","5"
"Widowed","1998","Part Time","in school","","","","","5"
"Widowed","1998","Part Time","inadequately","2","","","","5"
"Widowed","1998","Part Time","general elemantary","21","","","","5"
"Widowed","1998","Part Time","middle vocational","30","0.0220405690376714","0.0145809191207223","0.0295002189546205","5"
"Widowed","1998","Part Time","vocational + Abi","1","","","","5"
"Widowed","1998","Part Time","higher vocational","","","","","5"
"Widowed","1998","Part Time","higher education","9","","","","5"
"Widowed","1998","Not Working","in school","","","","","5"
"Widowed","1998","Not Working","inadequately","25","","","","5"
"Widowed","1998","Not Working","general elemantary","303","0.343268159876266","0.317884206937844","0.368652112814688","5"
"Widowed","1998","Not Working","middle vocational","331","0.189751827727944","0.174372376691649","0.20513127876424","5"
