"erwst","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Part-time","2016","Saxony","Rural Area","108","0.154248200117035","0.128819230807445","0.179677169426626"
"Part-time","2016","Saxony-Anhalt","Urban Area","26","","",""
"Part-time","2016","Saxony-Anhalt","Rural Area","73","0.0916741570103394","0.0689416640982984","0.11440664992238"
"Part-time","2016","Thuringia","Urban Area","39","0.133862057365985","0.0955223267992554","0.172201787932716"
"Part-time","2016","Thuringia","Rural Area","78","0.120419734706704","0.096581277155848","0.144258192257559"
"Non-working","2016","Schleswig-Holstein","Urban Area","262","0.493754507382523","0.445122612059327","0.542386402705718"
"Non-working","2016","Schleswig-Holstein","Rural Area","293","0.435503421913144","0.397618919548171","0.473387924278117"
"Non-working","2016","Hamburg","Urban Area","262","0.463189734776046","0.420936392370522","0.50544307718157"
"Non-working","2016","Hamburg","Rural Area","","","",""
"Non-working","2016","Lower Saxony","Urban Area","659","0.420647615840573","0.393996156096945","0.4472990755842"
"Non-working","2016","Lower Saxony","Rural Area","652","0.40758463008466","0.382897942395431","0.432271317773889"
"Non-working","2016","Bremen","Urban Area","135","0.591956250352295","0.529647748281037","0.654264752423553"
"Non-working","2016","Bremen","Rural Area","","","",""
"Non-working","2016","North Rhine-Westphalia","Urban Area","2695","0.411117905783838","0.398544699595338","0.423691111972337"
"Non-working","2016","North Rhine-Westphalia","Rural Area","87","0.419093748249102","0.341666395981297","0.496521100516907"
"Non-working","2016","Hesse","Urban Area","754","0.404481460939545","0.380662760417962","0.428300161461129"
"Non-working","2016","Hesse","Rural Area","159","0.446626976263844","0.396039547753087","0.497214404774601"
"Non-working","2016","Rhineland-Palatinate,Saarland","Urban Area","669","0.40752866094124","0.381403972823479","0.433653349059001"
"Non-working","2016","Rhineland-Palatinate,Saarland","Rural Area","196","0.480308638493279","0.4344020161024","0.526215260884158"
"Non-working","2016","Baden-Württemberg","Urban Area","1350","0.400750220274176","0.383535524301036","0.417964916247315"
"Non-working","2016","Baden-Württemberg","Rural Area","206","0.391840588611536","0.346586507023794","0.437094670199277"
"Non-working","2016","Bavaria","Urban Area","790","0.383477438045362","0.362189008318431","0.404765867772293"
"Non-working","2016","Bavaria","Rural Area","1161","0.361007671599063","0.34271078662066","0.379304556577466"
"Non-working","2016","Berlin","Urban Area","654","0.44602012746444","0.418115870669536","0.473924384259343"
"Non-working","2016","Berlin","Rural Area","","","",""
"Non-working","2016","Brandenburg","Urban Area","34","0.455864087108766","0.343891250599905","0.567836923617627"
"Non-working","2016","Brandenburg","Rural Area","623","0.477507574920824","0.448149617965808","0.506865531875841"
"Non-working","2016","Mecklenburg-Western Pomerania","Urban Area","44","0.513678969938699","0.407424784492662","0.619933155384736"
"Non-working","2016","Mecklenburg-Western Pomerania","Rural Area","274","0.3943989969854","0.353178577711268","0.435619416259533"
"Non-working","2016","Saxony","Urban Area","425","0.397799639215234","0.365751945280441","0.429847333150027"
"Non-working","2016","Saxony","Rural Area","347","0.387887604365328","0.353581944487314","0.422193264243342"
"Non-working","2016","Saxony-Anhalt","Urban Area","199","0.57853829597451","0.525739554859646","0.631337037089375"
"Non-working","2016","Saxony-Anhalt","Rural Area","283","0.465194685651699","0.425901431619468","0.50448793968393"
"Non-working","2016","Thuringia","Urban Area","129","0.35001547773031","0.296309588841452","0.403721366619168"
"Non-working","2016","Thuringia","Rural Area","336","0.445611050886027","0.409204726157433","0.482017375614621"
"Other","2016","Schleswig-Holstein","Urban Area","32","0.0685123501903779","0.0439393571567769","0.093085343223979"
"Other","2016","Schleswig-Holstein","Rural Area","64","0.0795669527842733","0.058889472814606","0.100244432753941"
"Other","2016","Hamburg","Urban Area","39","0.0615185700115952","0.0411581300783046","0.0818790099448857"
"Other","2016","Hamburg","Rural Area","","","",""
"Other","2016","Lower Saxony","Urban Area","125","0.0880528523713609","0.0727544198573473","0.103351284885375"
"Other","2016","Lower Saxony","Rural Area","179","0.113832287957778","0.0978760149481284","0.129788560967427"
"Other","2016","Bremen","Urban Area","22","","",""
"Other","2016","Bremen","Rural Area","","","",""
"Other","2016","North Rhine-Westphalia","Urban Area","557","0.0998891433927261","0.0922269023309016","0.107551384454551"
"Other","2016","North Rhine-Westphalia","Rural Area","15","","",""
"Other","2016","Hesse","Urban Area","148","0.0922997826380186","0.0782524887231615","0.106347076552876"
"Other","2016","Hesse","Rural Area","33","0.0599488951816864","0.0357927595079116","0.0841050308554612"
"Other","2016","Rhineland-Palatinate,Saarland","Urban Area","127","0.0952118949140734","0.0796071236121888","0.110816666215958"
"Other","2016","Rhineland-Palatinate,Saarland","Rural Area","44","0.0633195455519312","0.040942279968622","0.0856968111352404"
"Other","2016","Baden-Württemberg","Urban Area","286","0.0736237338910269","0.064449682677078","0.0827977851049758"
"Other","2016","Baden-Württemberg","Rural Area","54","0.096232230025426","0.0688932045799213","0.123571255470931"
"Other","2016","Bavaria","Urban Area","160","0.0769807576808759","0.065310090061226","0.0886514253005258"
"Other","2016","Bavaria","Rural Area","268","0.0970490316621018","0.0857718959307065","0.108326167393497"
"Other","2016","Berlin","Urban Area","80","0.0635680189811213","0.0498717052483307","0.0772643327139119"
"Other","2016","Berlin","Rural Area","","","",""
"Other","2016","Brandenburg","Urban Area","3","","",""
"Other","2016","Brandenburg","Rural Area","70","0.0545071291025416","0.0411641907089131","0.0678500674961702"
"Other","2016","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Other","2016","Mecklenburg-Western Pomerania","Rural Area","35","0.0773201147530525","0.0547920968534042","0.0998481326527008"
"Other","2016","Saxony","Urban Area","59","0.0586471277213887","0.0432622628607325","0.074031992582045"
"Other","2016","Saxony","Rural Area","45","0.0714922302035787","0.0533529757319297","0.0896314846752277"
"Other","2016","Saxony-Anhalt","Urban Area","18","","",""
"Other","2016","Saxony-Anhalt","Rural Area","40","0.0635126103724171","0.044300117708182","0.0827251030366522"
"Other","2016","Thuringia","Urban Area","25","","",""
"Other","2016","Thuringia","Rural Area","54","0.066689711402745","0.0484156943608003","0.0849637284446898"
"Full-time","2017","Schleswig-Holstein","Urban Area","110","0.352810662772142","0.310630217583928","0.394991107960357"
"Full-time","2017","Schleswig-Holstein","Rural Area","254","0.378509784728201","0.344140295615594","0.412879273840808"
"Full-time","2017","Hamburg","Urban Area","205","0.402530034529677","0.364506293239377","0.440553775819978"
"Full-time","2017","Hamburg","Rural Area","","","",""
"Full-time","2017","Lower Saxony","Urban Area","445","0.381315941498015","0.356150461521112","0.406481421474917"
"Full-time","2017","Lower Saxony","Rural Area","605","0.351671808890884","0.330516522498762","0.372827095283005"
"Full-time","2017","Bremen","Urban Area","74","0.307361270626577","0.254348615799613","0.360373925453541"
"Full-time","2017","Bremen","Rural Area","","","",""
"Full-time","2017","North Rhine-Westphalia","Urban Area","2078","0.360627712704435","0.349249789216102","0.372005636192769"
"Full-time","2017","North Rhine-Westphalia","Rural Area","40","0.426111630894695","0.351110940479788","0.501112321309602"
"Full-time","2017","Hesse","Urban Area","586","0.379687114976688","0.358449734022278","0.400924495931097"
"Full-time","2017","Hesse","Rural Area","154","0.348363457435676","0.305197221917157","0.391529692954195"
"Full-time","2017","Rhineland-Palatinate,Saarland","Urban Area","452","0.401030636934878","0.375412560846539","0.426648713023217"
"Full-time","2017","Rhineland-Palatinate,Saarland","Rural Area","166","0.336507536000784","0.293924863423812","0.379090208577756"
"Full-time","2017","Baden-Württemberg","Urban Area","1152","0.394872205035747","0.378329047892101","0.411415362179392"
"Full-time","2017","Baden-Württemberg","Rural Area","135","0.41620183191556","0.369171805444633","0.463231858386488"
"Full-time","2017","Bavaria","Urban Area","808","0.405365966851573","0.384906041132451","0.425825892570696"
"Full-time","2017","Bavaria","Rural Area","986","0.407921907150797","0.389831448812008","0.426012365489586"
"Full-time","2017","Berlin","Urban Area","385","0.367246189858149","0.339799817583707","0.394692562132592"
"Full-time","2017","Berlin","Rural Area","","","",""
"Full-time","2017","Brandenburg","Urban Area","42","0.525347559913973","0.426481717371729","0.624213402456217"
"Full-time","2017","Brandenburg","Rural Area","381","0.398294279751775","0.370049428539343","0.426539130964207"
"Full-time","2017","Mecklenburg-Western Pomerania","Urban Area","29","","",""
"Full-time","2017","Mecklenburg-Western Pomerania","Rural Area","184","0.379238451881984","0.338799106975538","0.419677796788429"
"Full-time","2017","Saxony","Urban Area","355","0.419397754691046","0.389291228457707","0.449504280924384"
"Full-time","2017","Saxony","Rural Area","327","0.422087574237163","0.3886681156043","0.455507032870026"
"Full-time","2017","Saxony-Anhalt","Urban Area","67","0.293465262548216","0.235246996006537","0.351683529089895"
"Full-time","2017","Saxony-Anhalt","Rural Area","299","0.385117039423712","0.351789846433632","0.418444232413792"
"Full-time","2017","Thuringia","Urban Area","125","0.415785854539541","0.36362773562209","0.467943973456993"
"Full-time","2017","Thuringia","Rural Area","313","0.399358087690333","0.365227095917055","0.433489079463612"
"Part-time","2017","Schleswig-Holstein","Urban Area","55","0.103042139632348","0.0762061209546644","0.129878158310032"
"Part-time","2017","Schleswig-Holstein","Rural Area","108","0.114929105724788","0.0923284303823118","0.137529781067265"
"Part-time","2017","Hamburg","Urban Area","68","0.101079263572868","0.0777076123879539","0.124450914757782"
"Part-time","2017","Hamburg","Rural Area","","","",""
"Part-time","2017","Lower Saxony","Urban Area","199","0.114316167453476","0.0978299334210737","0.130802401485879"
"Part-time","2017","Lower Saxony","Rural Area","250","0.113323563640991","0.0992794164224097","0.127367710859573"
"Part-time","2017","Bremen","Urban Area","37","0.102860948575234","0.0679584321813897","0.137763464969079"
"Part-time","2017","Bremen","Rural Area","","","",""
"Part-time","2017","North Rhine-Westphalia","Urban Area","900","0.125567568481156","0.117715963774357","0.133419173187954"
"Part-time","2017","North Rhine-Westphalia","Rural Area","24","","",""
"Part-time","2017","Hesse","Urban Area","248","0.11806913054324","0.103948045085523","0.132190216000958"
"Part-time","2017","Hesse","Rural Area","77","0.144226528634464","0.112397224095188","0.176055833173741"
"Part-time","2017","Rhineland-Palatinate,Saarland","Urban Area","202","0.125116755091086","0.107823043315833","0.142410466866338"
"Part-time","2017","Rhineland-Palatinate,Saarland","Rural Area","55","0.105236020961173","0.0775822745409758","0.132889767381371"
"Part-time","2017","Baden-Württemberg","Urban Area","509","0.127730190492245","0.116433824299154","0.139026556685336"
"Part-time","2017","Baden-Württemberg","Rural Area","76","0.1661154280569","0.130605497762618","0.201625358351183"
"Part-time","2017","Bavaria","Urban Area","331","0.115630137660299","0.1023038857641","0.128956389556498"
"Part-time","2017","Bavaria","Rural Area","409","0.133979808424671","0.1214410295198","0.146518587329541"
"Part-time","2017","Berlin","Urban Area","178","0.143386450347969","0.123432198813035","0.163340701882902"
"Part-time","2017","Berlin","Rural Area","","","",""
"Part-time","2017","Brandenburg","Urban Area","10","","",""
"Part-time","2017","Brandenburg","Rural Area","101","0.0934903756279813","0.0766940282267684","0.110286723029194"
"Part-time","2017","Mecklenburg-Western Pomerania","Urban Area","17","","",""
"Part-time","2017","Mecklenburg-Western Pomerania","Rural Area","62","0.143252411093255","0.114053749751964","0.172451072434546"
"Part-time","2017","Saxony","Urban Area","126","0.111632303638748","0.0924191097776917","0.130845497499803"
"Part-time","2017","Saxony","Rural Area","109","0.125228685748496","0.10283290080378","0.147624470693212"
"Part-time","2017","Saxony-Anhalt","Urban Area","15","","",""
"Part-time","2017","Saxony-Anhalt","Rural Area","100","0.104744211206001","0.0837719757760771","0.125716446635925"
"Part-time","2017","Thuringia","Urban Area","43","0.156528105299802","0.118074903846084","0.19498130675352"
"Part-time","2017","Thuringia","Rural Area","77","0.0978562540090851","0.0771504540460819","0.118562053972088"
"Non-working","2017","Schleswig-Holstein","Urban Area","279","0.435627249429892","0.391858396125894","0.47939610273389"
"Non-working","2017","Schleswig-Holstein","Rural Area","329","0.427278158313142","0.392223592447955","0.46233272417833"
"Non-working","2017","Hamburg","Urban Area","317","0.439381744701639","0.400900218845449","0.477863270557829"
"Non-working","2017","Hamburg","Rural Area","","","",""
"Non-working","2017","Lower Saxony","Urban Area","666","0.421695885145563","0.396109667077318","0.447282103213808"
"Non-working","2017","Lower Saxony","Rural Area","881","0.401698053141386","0.379977906668491","0.423418199614282"
"Non-working","2017","Bremen","Urban Area","151","0.515992699666169","0.458574531722369","0.573410867609969"
"Non-working","2017","Bremen","Rural Area","","","",""
"Non-working","2017","North Rhine-Westphalia","Urban Area","3250","0.422580833428183","0.410876220624522","0.434285446231844"
"Non-working","2017","North Rhine-Westphalia","Rural Area","87","0.365375284855812","0.292342488503125","0.438408081208498"
"Non-working","2017","Hesse","Urban Area","999","0.395702163929599","0.374303219110159","0.41710110874904"
