"erwst","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Non-working","2006","Full Time","1-pers.-HH","31","0.0264589804579138","0.0172625595443435","0.0356554013714842"
"Non-working","2006","Full Time","(Married) couple without C. ","102","0.0399811305906244","0.0324374758265881","0.0475247853546607"
"Non-working","2006","Full Time","Single parent ","22","","",""
"Non-working","2006","Full Time","Couple + C. LE 16 ","49","0.032545865378544","0.0245183885791164","0.0405733421779717"
"Non-working","2006","Full Time","Couple + C. GT 16 ","56","0.0376552322661577","0.0284589734442207","0.0468514910880948"
"Non-working","2006","Full Time","Couple + C. LE and GT 16","11","","",""
"Non-working","2006","Part Time","1-pers.-HH","145","0.303216735415117","0.262435195625884","0.343998275204351"
"Non-working","2006","Part Time","(Married) couple without C. ","348","0.25947045408321","0.235540779998121","0.283400128168298"
"Non-working","2006","Part Time","Single parent ","90","0.255397970382002","0.212228582944486","0.298567357819518"
"Non-working","2006","Part Time","Couple + C. LE 16 ","262","0.228747166876035","0.205905922325925","0.251588411426145"
"Non-working","2006","Part Time","Couple + C. GT 16 ","216","0.225501874099836","0.199323539853332","0.251680208346339"
"Non-working","2006","Part Time","Couple + C. LE and GT 16","76","0.20731653595561","0.170351258155076","0.244281813756145"
"Non-working","2006","Not Working","1-pers.-HH","1671","0.98465148784623","0.978805932005549","0.990497043686911"
"Non-working","2006","Not Working","(Married) couple without C. ","3983","0.991311809355558","0.988440120122799","0.994183498588316"
"Non-working","2006","Not Working","Single parent ","421","0.947596532692207","0.92700761216462","0.968185453219794"
"Non-working","2006","Not Working","Couple + C. LE 16 ","699","0.92392074882422","0.905021799169539","0.942819698478902"
"Non-working","2006","Not Working","Couple + C. GT 16 ","1080","0.910871199041839","0.894565605879764","0.927176792203914"
"Non-working","2006","Not Working","Couple + C. LE and GT 16","475","0.85886738209773","0.829691017238473","0.888043746956988"
"Other","2006","Full Time","1-pers.-HH","45","0.0420450218331931","0.0305453618203201","0.0535446818460662"
"Other","2006","Full Time","(Married) couple without C. ","52","0.0257501956379551","0.0196514599123637","0.0318489313635466"
"Other","2006","Full Time","Single parent ","43","0.121398298529389","0.0882104620955589","0.154586134963218"
"Other","2006","Full Time","Couple + C. LE 16 ","19","","",""
"Other","2006","Full Time","Couple + C. GT 16 ","166","0.127684176732462","0.111561446362145","0.14380690710278"
"Other","2006","Full Time","Couple + C. LE and GT 16","63","0.120781913520855","0.0950479314214595","0.14651589562025"
"Other","2006","Part Time","1-pers.-HH","120","0.232494755750134","0.195015976523551","0.269973534976717"
"Other","2006","Part Time","(Married) couple without C. ","241","0.197981712226237","0.176228354289907","0.219735070162568"
"Other","2006","Part Time","Single parent ","91","0.243735318084745","0.201234117403442","0.286236518766048"
"Other","2006","Part Time","Couple + C. LE 16 ","243","0.193244719736251","0.171772930192463","0.214716509280039"
"Other","2006","Part Time","Couple + C. GT 16 ","250","0.271822498784798","0.243953711322691","0.299691286246905"
"Other","2006","Part Time","Couple + C. LE and GT 16","130","0.274510304304172","0.233817084612123","0.31520352399622"
"Other","2006","Not Working","1-pers.-HH","11","","",""
"Other","2006","Not Working","(Married) couple without C. ","13","","",""
"Other","2006","Not Working","Single parent ","17","","",""
"Other","2006","Not Working","Couple + C. LE 16 ","23","","",""
"Other","2006","Not Working","Couple + C. GT 16 ","68","0.0616770503635392","0.0479101220129524","0.0754439787141259"
"Other","2006","Not Working","Couple + C. LE and GT 16","66","0.124725119190085","0.0970363517168263","0.152413886663345"
"Full-time","2007","Full Time","1-pers.-HH","994","0.912392845529164","0.895585696856971","0.929199994201357"
"Full-time","2007","Full Time","(Married) couple without C. ","2196","0.908506458212073","0.896950192145318","0.920062724278829"
"Full-time","2007","Full Time","Single parent ","264","0.802436725935024","0.759926672917848","0.8449467789522"
"Full-time","2007","Full Time","Couple + C. LE 16 ","1622","0.9328167561222","0.921087844313688","0.944545667930712"
"Full-time","2007","Full Time","Couple + C. GT 16 ","1353","0.819785857085511","0.801010863419326","0.838560850751696"
"Full-time","2007","Full Time","Couple + C. LE and GT 16","478","0.828364730668877","0.797245947482221","0.859483513855533"
"Full-time","2007","Part Time","1-pers.-HH","125","0.276406402261159","0.236481305367643","0.316331499154675"
"Full-time","2007","Part Time","(Married) couple without C. ","213","0.18154009315476","0.159838992414889","0.20324119389463"
"Full-time","2007","Part Time","Single parent ","55","0.126767499291563","0.0933591890189736","0.160175809564152"
"Full-time","2007","Part Time","Couple + C. LE 16 ","169","0.130631772975272","0.111580581157017","0.149682964793527"
"Full-time","2007","Part Time","Couple + C. GT 16 ","155","0.174564626635076","0.150075860680031","0.199053392590121"
"Full-time","2007","Part Time","Couple + C. LE and GT 16","53","0.126298869491973","0.0946799996265381","0.157917739357408"
"Full-time","2007","Not Working","1-pers.-HH","12","","",""
"Full-time","2007","Not Working","(Married) couple without C. ","14","","",""
"Full-time","2007","Not Working","Single parent ","7","","",""
"Full-time","2007","Not Working","Couple + C. LE 16 ","14","","",""
"Full-time","2007","Not Working","Couple + C. GT 16 ","11","","",""
"Full-time","2007","Not Working","Couple + C. LE and GT 16","3","","",""
"Part-time","2007","Full Time","1-pers.-HH","38","0.0288949353908391","0.0189368168361356","0.0388530539455425"
"Part-time","2007","Full Time","(Married) couple without C. ","100","0.0449665525567147","0.0366601611768451","0.0532729439365844"
"Part-time","2007","Full Time","Single parent ","24","","",""
"Part-time","2007","Full Time","Couple + C. LE 16 ","78","0.0427573880352097","0.0332787560495032","0.0522360200209162"
"Part-time","2007","Full Time","Couple + C. GT 16 ","58","0.0379844885517789","0.0286470161353217","0.047321960968236"
"Part-time","2007","Full Time","Couple + C. LE and GT 16","21","","",""
"Part-time","2007","Part Time","1-pers.-HH","122","0.26274690693774","0.223455129115724","0.302038684759755"
"Part-time","2007","Part Time","(Married) couple without C. ","448","0.340221461089073","0.313548162526432","0.366894759651713"
"Part-time","2007","Part Time","Single parent ","144","0.382545709675648","0.333744602259916","0.431346817091381"
"Part-time","2007","Part Time","Couple + C. LE 16 ","634","0.513144732348484","0.484888403818507","0.541401060878461"
"Part-time","2007","Part Time","Couple + C. GT 16 ","354","0.319064499323389","0.288994080885025","0.349134917761752"
"Part-time","2007","Part Time","Couple + C. LE and GT 16","185","0.383648422874983","0.337362798440118","0.429934047309847"
"Part-time","2007","Not Working","1-pers.-HH","3","","",""
"Part-time","2007","Not Working","(Married) couple without C. ","7","","",""
"Part-time","2007","Not Working","Single parent ","5","","",""
"Part-time","2007","Not Working","Couple + C. LE 16 ","34","0.0666458399597114","0.0473382159484174","0.0859534639710053"
"Part-time","2007","Not Working","Couple + C. GT 16 ","5","","",""
"Part-time","2007","Not Working","Couple + C. LE and GT 16","1","","",""
"Non-working","2007","Full Time","1-pers.-HH","25","","",""
"Non-working","2007","Full Time","(Married) couple without C. ","57","0.0238717797812959","0.017753150553261","0.0299904090093308"
"Non-working","2007","Full Time","Single parent ","9","","",""
"Non-working","2007","Full Time","Couple + C. LE 16 ","36","0.0186028877432703","0.0122723349160876","0.024933440570453"
"Non-working","2007","Full Time","Couple + C. GT 16 ","50","0.0301294687831631","0.0217794438510706","0.0384794937152555"
"Non-working","2007","Full Time","Couple + C. LE and GT 16","7","","",""
"Non-working","2007","Part Time","1-pers.-HH","124","0.251991566186615","0.213232721603393","0.290750410769837"
"Non-working","2007","Part Time","(Married) couple without C. ","321","0.290839501775487","0.265271561371953","0.316407442179021"
"Non-working","2007","Part Time","Single parent ","95","0.273423084360639","0.228667834091905","0.318178334629373"
"Non-working","2007","Part Time","Couple + C. LE 16 ","181","0.157314104486477","0.136730920747271","0.177897288225682"
"Non-working","2007","Part Time","Couple + C. GT 16 ","179","0.187888333810244","0.162688073744259","0.213088593876229"
"Non-working","2007","Part Time","Couple + C. LE and GT 16","64","0.202324051796343","0.164085435525003","0.240562668067682"
"Non-working","2007","Not Working","1-pers.-HH","1583","0.984431126934194","0.978389524199201","0.990472729669186"
"Non-working","2007","Not Working","(Married) couple without C. ","3745","0.988327077775835","0.984905272495826","0.991748883055844"
"Non-working","2007","Not Working","Single parent ","392","0.886546349097411","0.856845354242055","0.916247343952768"
"Non-working","2007","Not Working","Couple + C. LE 16 ","574","0.880164648882148","0.855023014100307","0.905306283663989"
"Non-working","2007","Not Working","Couple + C. GT 16 ","1083","0.936487026453388","0.922391500794513","0.950582552112264"
"Non-working","2007","Not Working","Couple + C. LE and GT 16","427","0.860395278045827","0.829771088596387","0.891019467495267"
"Other","2007","Full Time","1-pers.-HH","30","0.0334332660613876","0.0227466884731445","0.0441198436496307"
"Other","2007","Full Time","(Married) couple without C. ","38","0.022655209449916","0.0166908165438824","0.0286196023559495"
"Other","2007","Full Time","Single parent ","40","0.102287089893084","0.0699342590165004","0.134639920769668"
"Other","2007","Full Time","Couple + C. LE 16 ","14","","",""
"Other","2007","Full Time","Couple + C. GT 16 ","149","0.112100185579547","0.0966895588450081","0.127510812314086"
"Other","2007","Full Time","Couple + C. LE and GT 16","58","0.116379806045108","0.0899143019920469","0.14284531009817"
"Other","2007","Part Time","1-pers.-HH","111","0.208855124614486","0.172566112181941","0.245144137047031"
"Other","2007","Part Time","(Married) couple without C. ","230","0.187398943980681","0.165429501198235","0.209368386763126"
"Other","2007","Part Time","Single parent ","87","0.21726370667215","0.175855451478313","0.258671961865987"
"Other","2007","Part Time","Couple + C. LE 16 ","218","0.198909390189767","0.176342884253977","0.221475896125557"
"Other","2007","Part Time","Couple + C. GT 16 ","235","0.318482540231291","0.288426722522989","0.348538357939592"
"Other","2007","Part Time","Couple + C. LE and GT 16","122","0.287728655836702","0.244638361829647","0.330818949843757"
"Other","2007","Not Working","1-pers.-HH","15","","",""
"Other","2007","Not Working","(Married) couple without C. ","19","","",""
"Other","2007","Not Working","Single parent ","34","0.088856431778794","0.0622093977030533","0.115503465854535"
"Other","2007","Not Working","Couple + C. LE 16 ","19","","",""
"Other","2007","Not Working","Couple + C. GT 16 ","51","0.0480529101930735","0.0356915738497837","0.0604142465363633"
"Other","2007","Not Working","Couple + C. LE and GT 16","61","0.130078702260797","0.100354608733149","0.159802795788445"
"Full-time","2008","Full Time","1-pers.-HH","982","0.925916268224111","0.910112190972731","0.94172034547549"
"Full-time","2008","Full Time","(Married) couple without C. ","2134","0.912091288869957","0.900623234164601","0.923559343575312"
"Full-time","2008","Full Time","Single parent ","265","0.783201484753835","0.739656938184924","0.826746031322746"
"Full-time","2008","Full Time","Couple + C. LE 16 ","1468","0.930049398394592","0.917452705338497","0.942646091450687"
"Full-time","2008","Full Time","Couple + C. GT 16 ","1305","0.82951048419225","0.810685405860086","0.848335562524414"
"Full-time","2008","Full Time","Couple + C. LE and GT 16","438","0.816845200103121","0.783915392808104","0.849775007398137"
"Full-time","2008","Part Time","1-pers.-HH","110","0.237515841491319","0.198456279154757","0.276575403827881"
"Full-time","2008","Part Time","(Married) couple without C. ","203","0.20761821255049","0.183450562317903","0.231785862783078"
"Full-time","2008","Part Time","Single parent ","71","0.151024714635072","0.114340511974049","0.187708917296096"
"Full-time","2008","Part Time","Couple + C. LE 16 ","154","0.127414321495001","0.108075580256292","0.146753062733711"
"Full-time","2008","Part Time","Couple + C. GT 16 ","162","0.16323123303385","0.139179365192562","0.187283100875138"
"Full-time","2008","Part Time","Couple + C. LE and GT 16","45","0.118260750384635","0.0858785160374086","0.150642984731862"
"Full-time","2008","Not Working","1-pers.-HH","11","","",""
"Full-time","2008","Not Working","(Married) couple without C. ","12","","",""
"Full-time","2008","Not Working","Single parent ","6","","",""
"Full-time","2008","Not Working","Couple + C. LE 16 ","12","","",""
"Full-time","2008","Not Working","Couple + C. GT 16 ","15","","",""
"Full-time","2008","Not Working","Couple + C. LE and GT 16","6","","",""
"Part-time","2008","Full Time","1-pers.-HH","28","","",""
"Part-time","2008","Full Time","(Married) couple without C. ","99","0.0472520588264551","0.0386588765682108","0.0558452410846994"
"Part-time","2008","Full Time","Single parent ","25","","",""
"Part-time","2008","Full Time","Couple + C. LE 16 ","56","0.0292146340342545","0.0208975776137295","0.0375316904547795"
