"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Other","1994","North Rhine-Westphalia","Male","53","0.0406368671460758","0.0294091492339669","0.0518645850581847"
"Other","1994","North Rhine-Westphalia","Female","85","0.0567919597408763","0.0441028884069562","0.0694810310747965"
"Other","1994","Hesse","Male","","","",""
"Other","1994","Hesse","Female","32","0.0525136631414565","0.032453986814187","0.072573339468726"
"Other","1994","Rhineland-Palatinate,Saarland","Male","","","",""
"Other","1994","Rhineland-Palatinate,Saarland","Female","","","",""
"Other","1994","Baden-Württemberg","Male","38","0.0355324166456377","0.0231886583171563","0.047876174974119"
"Other","1994","Baden-Württemberg","Female","55","0.0584597778349135","0.0429589542337977","0.0739606014360292"
"Other","1994","Bavaria","Male","36","0.0442108806003523","0.0297570418473847","0.0586647193533198"
"Other","1994","Bavaria","Female","57","0.0596857129363803","0.0434609690344111","0.0759104568383496"
"Other","1994","Berlin","Male","","","",""
"Other","1994","Berlin","Female","","","",""
"Other","1994","Brandenburg","Male","","","",""
"Other","1994","Brandenburg","Female","","","",""
"Other","1994","Mecklenburg-Western Pomerania","Male","","","",""
"Other","1994","Mecklenburg-Western Pomerania","Female","","","",""
"Other","1994","Saxony","Male","","","",""
"Other","1994","Saxony","Female","","","",""
"Other","1994","Saxony-Anhalt","Male","","","",""
"Other","1994","Saxony-Anhalt","Female","","","",""
"Other","1994","Thuringia","Male","","","",""
"Other","1994","Thuringia","Female","","","",""
"Full-time","1995","Schleswig-Holstein","Male","85","0.548203150108886","0.464252595534267","0.632153704683504"
"Full-time","1995","Schleswig-Holstein","Female","32","0.182807627718877","0.120954485098894","0.24466077033886"
"Full-time","1995","Hamburg","Male","35","0.505035665408962","0.381575801501917","0.628495529316007"
"Full-time","1995","Hamburg","Female","","","",""
"Full-time","1995","Lower Saxony","Male","335","0.63046711236104","0.589020695023602","0.671913529698477"
"Full-time","1995","Lower Saxony","Female","120","0.1987682353665","0.164696413718981","0.232840057014019"
"Full-time","1995","Bremen","Male","","","",""
"Full-time","1995","Bremen","Female","","","",""
"Full-time","1995","North Rhine-Westphalia","Male","815","0.630877080437608","0.604114699209418","0.657639461665798"
"Full-time","1995","North Rhine-Westphalia","Female","355","0.238770825006307","0.216020350530655","0.261521299481959"
"Full-time","1995","Hesse","Male","304","0.584014986277281","0.539021622118398","0.629008350436163"
"Full-time","1995","Hesse","Female","127","0.189898116719162","0.155345921777572","0.224450311660753"
"Full-time","1995","Rhineland-Palatinate,Saarland","Male","207","0.551576825458868","0.4989450451108","0.604208605806936"
"Full-time","1995","Rhineland-Palatinate,Saarland","Female","86","0.21159678294247","0.170035412421713","0.253158153463227"
"Full-time","1995","Baden-Württemberg","Male","575","0.594629747287866","0.562301624738463","0.626957869837269"
"Full-time","1995","Baden-Württemberg","Female","268","0.256339656265292","0.228203003241629","0.284476309288956"
"Full-time","1995","Bavaria","Male","555","0.606631738558874","0.573398606962025","0.639864870155723"
"Full-time","1995","Bavaria","Female","257","0.260531816836225","0.23134892448866","0.28971470918379"
"Full-time","1995","Berlin","Male","159","0.565279787204188","0.506150471353242","0.624409103055135"
"Full-time","1995","Berlin","Female","115","0.334654635111058","0.281435647377282","0.387873622844833"
"Full-time","1995","Brandenburg","Male","177","0.608224850828082","0.551149912134558","0.665299789521607"
"Full-time","1995","Brandenburg","Female","115","0.314864536552546","0.26316134619242","0.366567726912672"
"Full-time","1995","Mecklenburg-Western Pomerania","Male","124","0.542355655194646","0.474156766634093","0.610554543755199"
"Full-time","1995","Mecklenburg-Western Pomerania","Female","88","0.352690459983028","0.288372387520941","0.417008532445114"
"Full-time","1995","Saxony","Male","321","0.566357116009296","0.523721189502219","0.608993042516373"
"Full-time","1995","Saxony","Female","203","0.290347590572456","0.253532690881976","0.327162490262937"
"Full-time","1995","Saxony-Anhalt","Male","201","0.564000765753023","0.509583657488835","0.618417874017211"
"Full-time","1995","Saxony-Anhalt","Female","133","0.307769071424873","0.260990142174794","0.354548000674951"
"Full-time","1995","Thuringia","Male","187","0.535951078994998","0.480790638536169","0.591111519453827"
"Full-time","1995","Thuringia","Female","123","0.275831229102319","0.22825501768349","0.323407440521149"
"Part-time","1995","Schleswig-Holstein","Male","","","",""
"Part-time","1995","Schleswig-Holstein","Female","30","0.188846068586175","0.126212367658975","0.251479769513375"
"Part-time","1995","Hamburg","Male","","","",""
"Part-time","1995","Hamburg","Female","","","",""
"Part-time","1995","Lower Saxony","Male","","","",""
"Part-time","1995","Lower Saxony","Female","85","0.139287240810368","0.109725665630258","0.168848815990479"
"Part-time","1995","Bremen","Male","","","",""
"Part-time","1995","Bremen","Female","","","",""
"Part-time","1995","North Rhine-Westphalia","Male","","","",""
"Part-time","1995","North Rhine-Westphalia","Female","181","0.127521098543549","0.109721483672395","0.145320713414702"
"Part-time","1995","Hesse","Male","","","",""
"Part-time","1995","Hesse","Female","80","0.138256573126858","0.107849306985475","0.168663839268242"
"Part-time","1995","Rhineland-Palatinate,Saarland","Male","","","",""
"Part-time","1995","Rhineland-Palatinate,Saarland","Female","52","0.132033755439845","0.0975864669576779","0.166481043922013"
"Part-time","1995","Baden-Württemberg","Male","","","",""
"Part-time","1995","Baden-Württemberg","Female","122","0.12119823510642","0.100166706808728","0.142229763404112"
"Part-time","1995","Bavaria","Male","","","",""
"Part-time","1995","Bavaria","Female","121","0.143257346475488","0.119964538381179","0.166550154569797"
"Part-time","1995","Berlin","Male","","","",""
"Part-time","1995","Berlin","Female","33","0.0900939753991933","0.0578022861046835","0.122385664693703"
"Part-time","1995","Brandenburg","Male","","","",""
"Part-time","1995","Brandenburg","Female","","","",""
"Part-time","1995","Mecklenburg-Western Pomerania","Male","","","",""
"Part-time","1995","Mecklenburg-Western Pomerania","Female","","","",""
"Part-time","1995","Saxony","Male","","","",""
"Part-time","1995","Saxony","Female","60","0.0791247040949828","0.0572320644740697","0.101017343715896"
"Part-time","1995","Saxony-Anhalt","Male","","","",""
"Part-time","1995","Saxony-Anhalt","Female","36","0.0722515689736547","0.0460123414476011","0.0984907964997083"
"Part-time","1995","Thuringia","Male","","","",""
"Part-time","1995","Thuringia","Female","39","0.0918929808700849","0.0611420740013724","0.122643887738797"
"Non-working","1995","Schleswig-Holstein","Male","42","0.392821911301513","0.310439005867988","0.475204816735038"
"Non-working","1995","Schleswig-Holstein","Female","79","0.576320999752266","0.497243459287904","0.655398540216628"
"Non-working","1995","Hamburg","Male","","","",""
"Non-working","1995","Hamburg","Female","35","0.522268184224826","0.405254153735495","0.639282214714156"
"Non-working","1995","Lower Saxony","Male","158","0.325671914560748","0.285432189277828","0.365911639843668"
"Non-working","1995","Lower Saxony","Female","289","0.605663215958021","0.563938630777722","0.647387801138319"
"Non-working","1995","Bremen","Male","","","",""
"Non-working","1995","Bremen","Female","36","0.793737356850928","0.683762066088584","0.903712647613273"
"Non-working","1995","North Rhine-Westphalia","Male","357","0.306162435833187","0.280601795554668","0.331723076111706"
"Non-working","1995","North Rhine-Westphalia","Female","720","0.566881067194657","0.540439226971563","0.593322907417751"
"Non-working","1995","Hesse","Male","132","0.365704349356205","0.321739199500873","0.409669499211537"
"Non-working","1995","Hesse","Female","258","0.618733179741521","0.575946193181744","0.661520166301299"
"Non-working","1995","Rhineland-Palatinate,Saarland","Male","120","0.403106339430116","0.351195347419114","0.455017331441117"
"Non-working","1995","Rhineland-Palatinate,Saarland","Female","206","0.605678841053618","0.555950109912276","0.65540757219496"
"Non-working","1995","Baden-Württemberg","Male","261","0.340076907300033","0.308883237957727","0.371270576642339"
"Non-working","1995","Baden-Württemberg","Female","457","0.546157418247795","0.514073399336805","0.578241437158786"
"Non-working","1995","Bavaria","Male","218","0.322752786018624","0.290946155912156","0.354559416125091"
"Non-working","1995","Bavaria","Female","437","0.546622104444228","0.513523325770909","0.579720883117547"
"Non-working","1995","Berlin","Male","91","0.3627863637174","0.305436258796547","0.420136468638252"
"Non-working","1995","Berlin","Female","144","0.549122437050484","0.493003617623733","0.605241256477236"
"Non-working","1995","Brandenburg","Male","82","0.328954334217454","0.274020643842271","0.383888024592637"
"Non-working","1995","Brandenburg","Female","151","0.560457485255838","0.505206627427526","0.61570834308415"
"Non-working","1995","Mecklenburg-Western Pomerania","Male","68","0.400799832427211","0.333715532925351","0.46788413192907"
"Non-working","1995","Mecklenburg-Western Pomerania","Female","97","0.530626632947714","0.463447575791167","0.597805690104261"
"Non-working","1995","Saxony","Male","172","0.393407312945624","0.35137974958746","0.435434876303788"
"Non-working","1995","Saxony","Female","288","0.594339655784216","0.554516075776106","0.634163235792326"
"Non-working","1995","Saxony-Anhalt","Male","102","0.383876018141144","0.330507849881137","0.437244186401151"
"Non-working","1995","Saxony-Anhalt","Female","181","0.580383309298033","0.530368787085872","0.630397831510194"
"Non-working","1995","Thuringia","Male","99","0.362264312484399","0.309100464967821","0.415428160000978"
"Non-working","1995","Thuringia","Female","164","0.603442312934546","0.551368508467619","0.655516117401473"
"Other","1995","Schleswig-Holstein","Male","","","",""
"Other","1995","Schleswig-Holstein","Female","","","",""
"Other","1995","Hamburg","Male","","","",""
"Other","1995","Hamburg","Female","","","",""
"Other","1995","Lower Saxony","Male","","","",""
"Other","1995","Lower Saxony","Female","33","0.056281307865111","0.0366048847684778","0.0759577309617442"
"Other","1995","Bremen","Male","","","",""
"Other","1995","Bremen","Female","","","",""
"Other","1995","North Rhine-Westphalia","Male","59","0.0423425987646778","0.0311749766215948","0.0535102209077607"
"Other","1995","North Rhine-Westphalia","Female","93","0.0668270092554872","0.0535010276634091","0.0801529908475652"
"Other","1995","Hesse","Male","","","",""
"Other","1995","Hesse","Female","30","0.0531121304124581","0.0333564665101411","0.0728677943147751"
"Other","1995","Rhineland-Palatinate,Saarland","Male","","","",""
"Other","1995","Rhineland-Palatinate,Saarland","Female","","","",""
"Other","1995","Baden-Württemberg","Male","40","0.0456969158071934","0.0319464364465373","0.0594473951678495"
"Other","1995","Baden-Württemberg","Female","78","0.0763046903804922","0.0591959825011208","0.0934133982598637"
"Other","1995","Bavaria","Male","51","0.0576186759183726","0.0417659475864609","0.0734714042502843"
"Other","1995","Bavaria","Female","54","0.0495887322440585","0.0351547723641812","0.0640226921239359"
"Other","1995","Berlin","Male","","","",""
"Other","1995","Berlin","Female","","","",""
"Other","1995","Brandenburg","Male","","","",""
"Other","1995","Brandenburg","Female","","","",""
"Other","1995","Mecklenburg-Western Pomerania","Male","","","",""
"Other","1995","Mecklenburg-Western Pomerania","Female","","","",""
"Other","1995","Saxony","Male","","","",""
"Other","1995","Saxony","Female","33","0.0361880495483448","0.021041266356778","0.0513348327399116"
"Other","1995","Saxony-Anhalt","Male","","","",""
"Other","1995","Saxony-Anhalt","Female","","","",""
"Other","1995","Thuringia","Male","","","",""
"Other","1995","Thuringia","Female","","","",""
"Full-time","1996","Schleswig-Holstein","Male","85","0.569918812164438","0.48731686835142","0.652520755977456"
"Full-time","1996","Schleswig-Holstein","Female","36","0.225508400156216","0.158629029246125","0.292387771066306"
"Full-time","1996","Hamburg","Male","36","0.569940637981826","0.444669367761278","0.695211908202374"
"Full-time","1996","Hamburg","Female","","","",""
"Full-time","1996","Lower Saxony","Male","327","0.616701781047031","0.574506002446669","0.658897559647392"
"Full-time","1996","Lower Saxony","Female","129","0.20591688128799","0.171810929887378","0.240022832688603"
"Full-time","1996","Bremen","Male","","","",""
"Full-time","1996","Bremen","Female","","","",""
"Full-time","1996","North Rhine-Westphalia","Male","787","0.618067058119022","0.590814855036617","0.645319261201427"
"Full-time","1996","North Rhine-Westphalia","Female","334","0.22592727205052","0.2035780628147","0.248276481286341"
"Full-time","1996","Hesse","Male","275","0.559858515489068","0.513633025434154","0.606084005543983"
"Full-time","1996","Hesse","Female","127","0.212788002421026","0.175825866610175","0.249750138231876"
"Full-time","1996","Rhineland-Palatinate,Saarland","Male","214","0.59249752957732","0.540035929129238","0.644959130025402"
"Full-time","1996","Rhineland-Palatinate,Saarland","Female","85","0.199101962569161","0.157794620421334","0.240409304716988"
"Full-time","1996","Baden-Württemberg","Male","548","0.607818652665828","0.574781881931713","0.640855423399944"
