"erwst","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Other","1993","Hamburg","Part Time","5","","","","6"
"Other","1993","Hamburg","Not Working","","","","","6"
"Other","1993","Schleswig-Holstein","Full Time","5","","","","6"
"Other","1993","Schleswig-Holstein","Part Time","8","","","","6"
"Other","1993","Schleswig-Holstein","Not Working","","","","","6"
"Other","1993","Hamburg","Full Time","","","","","6"
"Other","1993","Lower Saxony","Full Time","24","","","","6"
"Other","1993","Rhineland-Palatinate,Saarland","Full Time","13","","","","6"
"Other","1993","Lower Saxony","Part Time","37","0.210027310395677","0.151801828645435","0.268252792145919","6"
"Other","1993","Lower Saxony","Not Working","4","","","","6"
"Other","1993","Bremen","Full Time","2","","","","6"
"Other","1993","Bremen","Part Time","1","","","","6"
"Other","1993","Bremen","Not Working","","","","","6"
"Other","1993","Hesse","Full Time","24","","","","6"
"Other","1993","Hesse","Part Time","31","0.125738960126256","0.0801294332873149","0.171348486965197","6"
"Other","1993","Hesse","Not Working","2","","","","6"
"Other","1993","Rhineland-Palatinate,Saarland","Not Working","3","","","","6"
"Other","1993","Baden-Württemberg","Full Time","45","0.0543429153399919","0.0394663055821176","0.0692195250978662","6"
"Other","1993","Baden-Württemberg","Part Time","65","0.178783819563281","0.139092144052757","0.218475495073805","6"
"Other","1993","Baden-Württemberg","Not Working","8","","","","6"
"Other","1993","Bavaria","Full Time","42","0.053625844158384","0.037975998315615","0.069275690001153","6"
"Other","1993","Bavaria","Part Time","39","0.113032209541754","0.079125884531847","0.146938534551661","6"
"Other","1993","Bavaria","Not Working","6","","","","6"
"Other","1993","Berlin","Full Time","9","","","","6"
"Other","1993","Berlin","Part Time","10","","","","6"
"Other","1993","Berlin","Not Working","4","","","","6"
"Other","1993","Brandenburg","Full Time","20","","","","6"
"Other","1993","Brandenburg","Part Time","9","","","","6"
"Other","1993","North Rhine-Westphalia","Full Time","53","0.0372703904157061","0.0262259680976036","0.0483148127338087","6"
"Other","1993","North Rhine-Westphalia","Part Time","58","0.135688331792134","0.104561992000199","0.16681467158407","6"
"Other","1993","North Rhine-Westphalia","Not Working","16","","","","6"
"Other","1993","Rhineland-Palatinate,Saarland","Part Time","23","","","","6"
"Other","1993","Brandenburg","Not Working","6","","","","6"
"Other","1993","Mecklenburg-Western Pomerania","Full Time","10","","","","6"
"Other","1993","Mecklenburg-Western Pomerania","Part Time","6","","","","6"
"Other","1993","Mecklenburg-Western Pomerania","Not Working","3","","","","6"
"Other","1993","Saxony","Full Time","24","","","","6"
"Other","1993","Saxony","Part Time","21","","","","6"
"Other","1993","Saxony","Not Working","13","","","","6"
"Other","1993","Saxony-Anhalt","Full Time","16","","","","6"
"Other","1993","Saxony-Anhalt","Part Time","9","","","","6"
"Other","1993","Saxony-Anhalt","Not Working","5","","","","6"
"Other","1993","Thuringia","Full Time","16","","","","6"
"Other","1993","Thuringia","Part Time","15","","","","6"
"Other","1993","Thuringia","Not Working","10","","","","6"
"Part-time","1993","Schleswig-Holstein","Full Time","1","","","","2"
"Part-time","1993","Schleswig-Holstein","Part Time","30","0.524653402529822","0.39722579570185","0.652081009357794","2"
"Part-time","1993","Hamburg","Full Time","","","","","2"
"Part-time","1993","Lower Saxony","Full Time","6","","","","2"
"Part-time","1993","Lower Saxony","Part Time","73","0.418477850728786","0.347961710110072","0.488993991347499","2"
"Part-time","1993","Schleswig-Holstein","Not Working","4","","","","2"
"Part-time","1993","Hamburg","Part Time","9","","","","2"
"Part-time","1993","Hamburg","Not Working","","","","","2"
"Part-time","1993","Lower Saxony","Not Working","4","","","","2"
"Part-time","1993","Bremen","Part Time","3","","","","2"
"Part-time","1993","Bremen","Not Working","","","","","2"
"Part-time","1993","North Rhine-Westphalia","Full Time","11","","","","2"
"Part-time","1993","Bremen","Full Time","1","","","","2"
"Part-time","1993","North Rhine-Westphalia","Part Time","182","0.403281141079959","0.358693915127706","0.447868367032213","2"
"Part-time","1993","North Rhine-Westphalia","Not Working","10","","","","2"
"Part-time","1993","Hesse","Full Time","7","","","","2"
"Part-time","1993","Hesse","Part Time","77","0.38713229693954","0.320126381957255","0.454138211921825","2"
"Part-time","1993","Hesse","Not Working","","","","","2"
"Part-time","1993","Rhineland-Palatinate,Saarland","Part Time","40","0.396652697350316","0.305232818343764","0.488072576356868","2"
"Part-time","1993","Rhineland-Palatinate,Saarland","Full Time","4","","","","2"
"Part-time","1993","Rhineland-Palatinate,Saarland","Not Working","1","","","","2"
"Part-time","1993","Baden-Württemberg","Full Time","10","","","","2"
"Part-time","1993","Bavaria","Full Time","7","","","","2"
"Part-time","1993","Baden-Württemberg","Part Time","123","0.358740499575339","0.309056827327961","0.408424171822718","2"
"Part-time","1993","Baden-Württemberg","Not Working","6","","","","2"
"Part-time","1993","Bavaria","Part Time","127","0.423292269218275","0.370383977125769","0.476200561310781","2"
"Part-time","1993","Berlin","Part Time","31","0.310144811932748","0.224480425733808","0.395809198131688","2"
"Part-time","1993","Berlin","Not Working","","","","","2"
"Part-time","1993","Brandenburg","Full Time","8","","","","2"
"Part-time","1993","Bavaria","Not Working","3","","","","2"
"Part-time","1993","Berlin","Full Time","8","","","","2"
"Part-time","1993","Brandenburg","Part Time","14","","","","2"
"Part-time","1993","Brandenburg","Not Working","1","","","","2"
"Part-time","1993","Mecklenburg-Western Pomerania","Full Time","5","","","","2"
"Part-time","1993","Mecklenburg-Western Pomerania","Part Time","15","","","","2"
"Part-time","1993","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Part-time","1993","Saxony","Full Time","15","","","","2"
"Part-time","1993","Saxony","Part Time","22","","","","2"
"Part-time","1993","Saxony","Not Working","2","","","","2"
"Part-time","1993","Saxony-Anhalt","Not Working","3","","","","2"
"Part-time","1993","Thuringia","Not Working","1","","","","2"
"Part-time","1993","Saxony-Anhalt","Full Time","6","","","","2"
"Part-time","1993","Saxony-Anhalt","Part Time","22","","","","2"
"Part-time","1993","Thuringia","Full Time","4","","","","2"
"Part-time","1993","Thuringia","Part Time","24","","","","2"
"Full-time","1994","Schleswig-Holstein","Not Working","4","","","","1"
"Full-time","1994","Hamburg","Full Time","54","0.945640064501396","0.887787251119052","1.00349287788374","1"
"Full-time","1994","Hamburg","Part Time","6","","","","1"
"Full-time","1994","Schleswig-Holstein","Full Time","107","0.882496837945638","0.82535561492516","0.939638060966117","1"
"Full-time","1994","Schleswig-Holstein","Part Time","10","","","","1"
"Full-time","1994","Hamburg","Not Working","2","","","","1"
"Full-time","1994","Lower Saxony","Full Time","381","0.916643681117304","0.890270567622776","0.943016794611832","1"
"Full-time","1994","Lower Saxony","Part Time","40","0.174331792826287","0.120242878016529","0.228420707636046","1"
"Full-time","1994","Lower Saxony","Not Working","4","","","","1"
"Full-time","1994","Bremen","Full Time","26","","","","1"
"Full-time","1994","Bremen","Part Time","4","","","","1"
"Full-time","1994","Bremen","Not Working","1","","","","1"
"Full-time","1994","North Rhine-Westphalia","Full Time","985","0.923696147434992","0.907921072081193","0.939471222788791","1"
"Full-time","1994","North Rhine-Westphalia","Part Time","109","0.182324030189888","0.147491127610826","0.21715693276895","1"
"Full-time","1994","North Rhine-Westphalia","Not Working","8","","","","1"
"Full-time","1994","Hesse","Full Time","381","0.922000582218582","0.896199654576543","0.947801509860622","1"
"Full-time","1994","Hesse","Part Time","52","0.239579819220475","0.177569448103064","0.301590190337887","1"
"Full-time","1994","Hesse","Not Working","3","","","","1"
"Full-time","1994","Rhineland-Palatinate,Saarland","Full Time","250","0.921175836227438","0.889327797051527","0.95302387540335","1"
"Full-time","1994","Rhineland-Palatinate,Saarland","Part Time","14","","","","1"
"Full-time","1994","Rhineland-Palatinate,Saarland","Not Working","5","","","","1"
"Full-time","1994","Baden-Württemberg","Full Time","721","0.902626474036163","0.882235190745854","0.923017757326473","1"
"Full-time","1994","Baden-Württemberg","Part Time","87","0.211578036607759","0.169446321538811","0.253709751676707","1"
"Full-time","1994","Baden-Württemberg","Not Working","13","","","","1"
"Full-time","1994","Bavaria","Full Time","694","0.904463287030787","0.883794347216447","0.925132226845128","1"
"Full-time","1994","Bavaria","Part Time","59","0.167941557411692","0.126396065984474","0.209487048838909","1"
"Full-time","1994","Bavaria","Not Working","7","","","","1"
"Full-time","1994","Berlin","Full Time","246","0.915258989681997","0.882040106352578","0.948477873011416","1"
"Full-time","1994","Berlin","Part Time","31","0.30216052109025","0.216735866859105","0.387585175321394","1"
"Full-time","1994","Berlin","Not Working","2","","","","1"
"Full-time","1994","Brandenburg","Full Time","270","0.889613531504753","0.854616489190691","0.924610573818815","1"
"Full-time","1994","Brandenburg","Part Time","25","","","","1"
"Full-time","1994","Brandenburg","Not Working","3","","","","1"
"Full-time","1994","Mecklenburg-Western Pomerania","Full Time","165","0.903319762102903","0.860385697250509","0.946253826955296","1"
"Full-time","1994","Mecklenburg-Western Pomerania","Part Time","29","","","","1"
"Full-time","1994","Mecklenburg-Western Pomerania","Not Working","3","","","","1"
"Full-time","1994","Saxony","Full Time","493","0.881731035662578","0.854985115849914","0.908476955475242","1"
"Full-time","1994","Saxony","Part Time","42","0.304741768481561","0.231566325784503","0.377917211178619","1"
"Full-time","1994","Saxony","Not Working","4","","","","1"
"Full-time","1994","Saxony-Anhalt","Full Time","314","0.886832730017784","0.853831681686751","0.919833778348817","1"
"Full-time","1994","Saxony-Anhalt","Part Time","44","0.414064142597791","0.321595668380287","0.506532616815295","1"
"Full-time","1994","Saxony-Anhalt","Not Working","2","","","","1"
"Full-time","1994","Thuringia","Full Time","273","0.865737059150239","0.828027248732066","0.903446869568412","1"
"Full-time","1994","Thuringia","Part Time","24","","","","1"
"Full-time","1994","Thuringia","Not Working","3","","","","1"
"Non-working","1994","Schleswig-Holstein","Full Time","8","","","","5"
"Non-working","1994","Schleswig-Holstein","Part Time","12","","","","5"
"Non-working","1994","Schleswig-Holstein","Not Working","97","0.958792399202436","0.920218018601347","0.997366779803526","5"
"Non-working","1994","Hamburg","Full Time","1","","","","5"
"Non-working","1994","Hamburg","Part Time","3","","","","5"
"Non-working","1994","Hamburg","Not Working","58","0.962509965289121","0.914840123330538","1.0101798072477","5"
"Non-working","1994","Lower Saxony","Full Time","17","","","","5"
"Non-working","1994","Lower Saxony","Part Time","39","0.201514540991849","0.144326675157494","0.258702406826205","5"
"Non-working","1994","Mecklenburg-Western Pomerania","Not Working","140","0.965593612237879","0.936128631910893","0.995058592564866","5"
"Non-working","1994","Lower Saxony","Not Working","349","0.97362182017529","0.957113177506793","0.990130462843787","5"
"Non-working","1994","Bremen","Full Time","","","","","5"
"Non-working","1994","Bremen","Part Time","6","","","","5"
"Non-working","1994","Bremen","Not Working","46","0.961259510548641","0.906667341643365","1.01585167945392","5"
"Non-working","1994","North Rhine-Westphalia","Full Time","45","0.027101946069763","0.017453273937756","0.03675061820177","5"
"Non-working","1994","Berlin","Not Working","171","0.984265205918672","0.965827127190861","1.00270328464648","5"
"Non-working","1994","Brandenburg","Not Working","204","0.968551903893602","0.945114099905876","0.991989707881328","5"
"Non-working","1994","Mecklenburg-Western Pomerania","Full Time","7","","","","5"
"Non-working","1994","Mecklenburg-Western Pomerania","Part Time","29","","","","5"
"Non-working","1994","Saxony","Full Time","25","","","","5"
"Non-working","1994","Saxony","Part Time","62","0.435167867544936","0.356351864931937","0.513983870157935","5"
"Non-working","1994","Saxony","Not Working","406","0.976452055608671","0.961967372246401","0.990936738970941","5"
"Non-working","1994","Saxony-Anhalt","Part Time","32","0.369967929727333","0.279332455778791","0.460603403675875","5"
"Non-working","1994","Saxony-Anhalt","Not Working","238","0.989709818899702","0.97704734315782","1.00237229464158","5"
"Non-working","1994","Thuringia","Full Time","10","","","","5"
"Non-working","1994","Thuringia","Part Time","39","0.379529798503788","0.290056741970802","0.469002855036774","5"
"Non-working","1994","Thuringia","Not Working","229","0.959210015032561","0.934079971703697","0.984340058361425","5"
"Non-working","1994","North Rhine-Westphalia","Part Time","129","0.268377930198101","0.228402431514103","0.308353428882099","5"
"Non-working","1994","North Rhine-Westphalia","Not Working","873","0.972860484953475","0.96227988447987","0.98344108542708","5"
"Non-working","1994","Hesse","Full Time","14","","","","5"
"Non-working","1994","Hesse","Part Time","41","0.229723320222416","0.168609657340675","0.290836983104156","5"
"Non-working","1994","Hesse","Not Working","321","0.987531290394839","0.975540816996426","0.999521763793252","5"
"Non-working","1994","Rhineland-Palatinate,Saarland","Full Time","8","","","","5"
"Non-working","1994","Baden-Württemberg","Not Working","548","0.976893348578894","0.964570187661448","0.98921650949634","5"
"Non-working","1994","Bavaria","Full Time","32","0.0365708115335754","0.0233726092487377","0.0497690138184132","5"
"Non-working","1994","Bavaria","Not Working","496","0.9830554474354","0.971832154598352","0.994278740272448","5"
"Non-working","1994","Berlin","Full Time","10","","","","5"
