"erwst","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Part-time","1992","Berlin","Employed","31","0.0721210576277166","0.0476703987835711","0.096571716471862"
"Part-time","1992","Brandenburg","Not Employed","","","",""
"Part-time","1992","Brandenburg","Employed","18","","",""
"Part-time","1992","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Part-time","1992","Mecklenburg-Western Pomerania","Employed","17","","",""
"Part-time","1992","Saxony","Not Employed","","","",""
"Part-time","1992","Saxony","Employed","41","0.0437052790572173","0.0300099006441952","0.0574006574702394"
"Part-time","1992","Saxony-Anhalt","Not Employed","","","",""
"Part-time","1992","Saxony-Anhalt","Employed","38","0.0575240642420631","0.0383248354721558","0.0767232930119705"
"Part-time","1992","Thuringia","Not Employed","","","",""
"Part-time","1992","Thuringia","Employed","35","0.0644849554712496","0.0429562617645799","0.0860136491779193"
"Non-working","1992","Schleswig-Holstein","Not Employed","95","0.985264819272144","0.961286626619914","1.00924301192437"
"Non-working","1992","Schleswig-Holstein","Employed","11","","",""
"Non-working","1992","Hamburg","Not Employed","62","1","1","1"
"Non-working","1992","Hamburg","Employed","3","","",""
"Non-working","1992","Lower Saxony","Not Employed","361","0.983736953277436","0.970813915040089","0.996659991514784"
"Non-working","1992","Lower Saxony","Employed","61","0.0974452850544783","0.0738529498393171","0.121037620269639"
"Non-working","1992","Bremen","Not Employed","46","0.979635344329811","0.939255009052647","1.02001567960698"
"Non-working","1992","Bremen","Employed","4","","",""
"Non-working","1992","North Rhine-Westphalia","Not Employed","898","0.978853430846688","0.969591809610523","0.988115052082854"
"Non-working","1992","North Rhine-Westphalia","Employed","138","0.0812985620681892","0.067961519493826","0.0946356046425524"
"Non-working","1992","Hesse","Not Employed","321","0.998432491527392","0.994118183678239","1.00274679937654"
"Non-working","1992","Hesse","Employed","55","0.0744916380459146","0.0541013993177463","0.094881876774083"
"Non-working","1992","Rhineland-Palatinate,Saarland","Not Employed","245","0.98609848677873","0.971614023235692","1.00058295032177"
"Non-working","1992","Rhineland-Palatinate,Saarland","Employed","52","0.12408178440266","0.0921316837087778","0.156031885096543"
"Non-working","1992","Baden-Württemberg","Not Employed","508","0.973091812679589","0.959289550898902","0.986894074460276"
"Non-working","1992","Baden-Württemberg","Employed","109","0.0991052289947047","0.0825074975593622","0.115702960430047"
"Non-working","1992","Bavaria","Not Employed","495","0.968512206955189","0.953429887435564","0.983594526474815"
"Non-working","1992","Bavaria","Employed","94","0.088204226324853","0.0716984844679819","0.104709968181724"
"Non-working","1992","Berlin","Not Employed","167","0.982583398904652","0.963089825709592","1.00207697209971"
"Non-working","1992","Berlin","Employed","56","0.120645338773379","0.0898594871525339","0.151431190394224"
"Non-working","1992","Brandenburg","Not Employed","175","0.992015038167495","0.97894028074668","1.00508979558831"
"Non-working","1992","Brandenburg","Employed","85","0.178413872260702","0.144514558283687","0.212313186237717"
"Non-working","1992","Mecklenburg-Western Pomerania","Not Employed","92","0.952978819612775","0.911695387829204","0.994262251396347"
"Non-working","1992","Mecklenburg-Western Pomerania","Employed","69","0.267302488573777","0.218585288605732","0.316019688541821"
"Non-working","1992","Saxony","Not Employed","301","0.978274566763728","0.962019698446594","0.994529435080863"
"Non-working","1992","Saxony","Employed","176","0.232946959537884","0.204629621206915","0.261264297868853"
"Non-working","1992","Saxony-Anhalt","Not Employed","204","0.976205582131823","0.955785880602051","0.996625283661595"
"Non-working","1992","Saxony-Anhalt","Employed","93","0.175880865822008","0.144488202429248","0.207273529214768"
"Non-working","1992","Thuringia","Not Employed","173","0.950721490599295","0.919361351310004","0.982081629888585"
"Non-working","1992","Thuringia","Employed","97","0.221198282597114","0.184817887228894","0.257578677965334"
"Other","1992","Schleswig-Holstein","Not Employed","","","",""
"Other","1992","Schleswig-Holstein","Employed","14","","",""
"Other","1992","Hamburg","Not Employed","","","",""
"Other","1992","Hamburg","Employed","8","","",""
"Other","1992","Lower Saxony","Not Employed","","","",""
"Other","1992","Lower Saxony","Employed","48","0.0827622161477973","0.0608437191956095","0.104680713099985"
"Other","1992","Bremen","Not Employed","1","","",""
"Other","1992","Bremen","Employed","3","","",""
"Other","1992","North Rhine-Westphalia","Not Employed","11","","",""
"Other","1992","North Rhine-Westphalia","Employed","129","0.0723006832256818","0.0596618865767076","0.0849394798746561"
"Other","1992","Hesse","Not Employed","1","","",""
"Other","1992","Hesse","Employed","51","0.0936145994281701","0.070993869362866","0.116235329493474"
"Other","1992","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"Other","1992","Rhineland-Palatinate,Saarland","Employed","28","","",""
"Other","1992","Baden-Württemberg","Not Employed","6","","",""
"Other","1992","Baden-Württemberg","Employed","94","0.0727411325085737","0.0583148662969268","0.0871673987202207"
"Other","1992","Bavaria","Not Employed","5","","",""
"Other","1992","Bavaria","Employed","86","0.0729985321769995","0.05785808025541","0.088138984098589"
"Other","1992","Berlin","Not Employed","1","","",""
"Other","1992","Berlin","Employed","31","0.0590601873335848","0.0367788016793867","0.0813415729877829"
"Other","1992","Brandenburg","Not Employed","3","","",""
"Other","1992","Brandenburg","Employed","26","","",""
"Other","1992","Mecklenburg-Western Pomerania","Not Employed","6","","",""
"Other","1992","Mecklenburg-Western Pomerania","Employed","16","","",""
"Other","1992","Saxony","Not Employed","7","","",""
"Other","1992","Saxony","Employed","44","0.0468125816489873","0.0326617600580124","0.0609634032399623"
"Other","1992","Saxony-Anhalt","Not Employed","7","","",""
"Other","1992","Saxony-Anhalt","Employed","24","","",""
"Other","1992","Thuringia","Not Employed","5","","",""
"Other","1992","Thuringia","Employed","21","","",""
"Full-time","1993","Schleswig-Holstein","Not Employed","1","","",""
"Full-time","1993","Schleswig-Holstein","Employed","122","0.626790225686405","0.557283115737771","0.696297335635039"
"Full-time","1993","Hamburg","Not Employed","1","","",""
"Full-time","1993","Hamburg","Employed","67","0.7947416924591","0.709380153622408","0.880103231295791"
"Full-time","1993","Lower Saxony","Not Employed","3","","",""
"Full-time","1993","Lower Saxony","Employed","428","0.68951809211325","0.6530978164602","0.725938367766299"
"Full-time","1993","Bremen","Not Employed","","","",""
"Full-time","1993","Bremen","Employed","34","0.697642752952655","0.566339375654263","0.828946130251047"
"Full-time","1993","North Rhine-Westphalia","Not Employed","12","","",""
"Full-time","1993","North Rhine-Westphalia","Employed","1138","0.724663572371169","0.702742196974089","0.746584947768248"
"Full-time","1993","Hesse","Not Employed","6","","",""
"Full-time","1993","Hesse","Employed","436","0.670931663681497","0.63449992871763","0.707363398645363"
"Full-time","1993","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Full-time","1993","Rhineland-Palatinate,Saarland","Employed","266","0.673675168006015","0.62708185182159","0.72026848419044"
"Full-time","1993","Baden-Württemberg","Not Employed","17","","",""
"Full-time","1993","Baden-Württemberg","Employed","870","0.678190559454584","0.652292433143329","0.704088685765839"
"Full-time","1993","Bavaria","Not Employed","5","","",""
"Full-time","1993","Bavaria","Employed","808","0.714590691887302","0.688271076876252","0.740910306898351"
"Full-time","1993","Berlin","Not Employed","5","","",""
"Full-time","1993","Berlin","Employed","294","0.726712749444652","0.683523315460832","0.769902183428472"
"Full-time","1993","Brandenburg","Not Employed","8","","",""
"Full-time","1993","Brandenburg","Employed","315","0.73406105071256","0.691755422901734","0.776366678523387"
"Full-time","1993","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Full-time","1993","Mecklenburg-Western Pomerania","Employed","187","0.678000770714007","0.622575314392727","0.733426227035287"
"Full-time","1993","Saxony","Not Employed","11","","",""
"Full-time","1993","Saxony","Employed","549","0.733203259283833","0.7012935855699","0.765112932997766"
"Full-time","1993","Saxony-Anhalt","Not Employed","3","","",""
"Full-time","1993","Saxony-Anhalt","Employed","371","0.722170335746009","0.683218730115812","0.761121941376206"
"Full-time","1993","Thuringia","Not Employed","3","","",""
"Full-time","1993","Thuringia","Employed","317","0.701806256849203","0.659206795359296","0.744405718339111"
"Part-time","1993","Schleswig-Holstein","Not Employed","4","","",""
"Part-time","1993","Schleswig-Holstein","Employed","31","0.174833564396067","0.120248377458536","0.229418751333599"
"Part-time","1993","Hamburg","Not Employed","","","",""
"Part-time","1993","Hamburg","Employed","9","","",""
"Part-time","1993","Lower Saxony","Not Employed","4","","",""
"Part-time","1993","Lower Saxony","Employed","79","0.137335373349226","0.110241914782883","0.164428831915569"
"Part-time","1993","Bremen","Not Employed","","","",""
"Part-time","1993","Bremen","Employed","4","","",""
"Part-time","1993","North Rhine-Westphalia","Not Employed","10","","",""
"Part-time","1993","North Rhine-Westphalia","Employed","193","0.126640172779038","0.110319047431928","0.142961298126149"
"Part-time","1993","Hesse","Not Employed","","","",""
"Part-time","1993","Hesse","Employed","84","0.134483624865712","0.108030924680111","0.160936325051314"
"Part-time","1993","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"Part-time","1993","Rhineland-Palatinate,Saarland","Employed","44","0.125477757684548","0.0925591017451644","0.158396413623932"
"Part-time","1993","Baden-Württemberg","Not Employed","6","","",""
"Part-time","1993","Baden-Württemberg","Employed","133","0.116660061205537","0.0988642365519281","0.134455885859147"
"Part-time","1993","Bavaria","Not Employed","3","","",""
"Part-time","1993","Bavaria","Employed","134","0.130434214732423","0.110806769502501","0.150061659962346"
"Part-time","1993","Berlin","Not Employed","","","",""
"Part-time","1993","Berlin","Employed","39","0.100863774519214","0.0716782977108198","0.130049251327608"
"Part-time","1993","Brandenburg","Not Employed","1","","",""
"Part-time","1993","Brandenburg","Employed","22","","",""
"Part-time","1993","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Part-time","1993","Mecklenburg-Western Pomerania","Employed","20","","",""
"Part-time","1993","Saxony","Not Employed","2","","",""
"Part-time","1993","Saxony","Employed","37","0.0468996624884417","0.031646001835261","0.0621533231416223"
"Part-time","1993","Saxony-Anhalt","Not Employed","3","","",""
"Part-time","1993","Saxony-Anhalt","Employed","28","","",""
"Part-time","1993","Thuringia","Not Employed","1","","",""
"Part-time","1993","Thuringia","Employed","28","","",""
"Non-working","1993","Schleswig-Holstein","Not Employed","96","0.950366432960544","0.9080098718988","0.992722994022288"
"Non-working","1993","Schleswig-Holstein","Employed","20","","",""
"Non-working","1993","Hamburg","Not Employed","58","0.973885697622137","0.933193111303955","1.01457828394032"
"Non-working","1993","Hamburg","Employed","5","","",""
"Non-working","1993","Lower Saxony","Not Employed","353","0.967280316349395","0.94900444373392","0.985556188964869"
"Non-working","1993","Lower Saxony","Employed","52","0.0741893509140538","0.0535600686628422","0.0948186331652653"
"Non-working","1993","Bremen","Not Employed","46","1","1","1"
"Non-working","1993","Bremen","Employed","6","","",""
"Non-working","1993","North Rhine-Westphalia","Not Employed","885","0.969292023153156","0.958161895070828","0.980422151235484"
"Non-working","1993","North Rhine-Westphalia","Employed","153","0.0826261555579853","0.0691147759044979","0.0961375352114726"
"Non-working","1993","Hesse","Not Employed","294","0.990032706683014","0.978829095973181","1.00123631739285"
"Non-working","1993","Hesse","Employed","64","0.107998465108964","0.0839332773510827","0.132063652866845"
"Non-working","1993","Rhineland-Palatinate,Saarland","Not Employed","249","0.991052607333757","0.979449229523037","1.00265598514448"
"Non-working","1993","Rhineland-Palatinate,Saarland","Employed","43","0.122132871796442","0.089593889286714","0.15467185430617"
"Non-working","1993","Baden-Württemberg","Not Employed","512","0.952552858065058","0.934671613343138","0.970434102786977"
"Non-working","1993","Baden-Württemberg","Employed","137","0.112937954664339","0.0953914731812179","0.130484436147461"
"Non-working","1993","Bavaria","Not Employed","484","0.980261745807419","0.968044907783161","0.992478583831678"
"Non-working","1993","Bavaria","Employed","108","0.0837603584481455","0.0676152639589803","0.0999054529373107"
"Non-working","1993","Berlin","Not Employed","162","0.963365266713165","0.935207899484976","0.991522633941354"
"Non-working","1993","Berlin","Employed","57","0.130280296601769","0.0976579302278882","0.162902662975649"
"Non-working","1993","Brandenburg","Not Employed","198","0.949216155587745","0.919730985513081","0.978701325662409"
"Non-working","1993","Brandenburg","Employed","53","0.139302261747207","0.106147531840992","0.172456991653422"
"Non-working","1993","Mecklenburg-Western Pomerania","Not Employed","129","0.974854105489476","0.948245284752481","1.00146292622647"
"Non-working","1993","Mecklenburg-Western Pomerania","Employed","50","0.201055698579806","0.153513067485647","0.248598329673965"
"Non-working","1993","Saxony","Not Employed","357","0.952391975018022","0.931066601322463","0.973717348713581"
"Non-working","1993","Saxony","Employed","107","0.165825064262403","0.138991796429802","0.192658332095003"
