"erwst","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Non-working","2007","1-pers.-HH","higher vocational","87","0.436001807729312","0.368772606868786","0.503231008589837","5"
"Non-working","2007","1-pers.-HH","higher education","232","0.353636302954339","0.316303146073992","0.390969459834686","5"
"Non-working","2007","(Married) couple without C. ","in school","1","","","","5"
"Non-working","2007","(Married) couple without C. ","inadequately","49","0.793375453476106","0.690927614392849","0.895823292559363","5"
"Non-working","2007","(Married) couple without C. ","general elemantary","514","0.77462512848692","0.74317432241282","0.80607593456102","5"
"Non-working","2007","(Married) couple without C. ","middle vocational","2279","0.580521542089646","0.564992230545104","0.596050853634187","5"
"Non-working","2007","(Married) couple without C. ","vocational + Abi","125","0.409285001725","0.358136157057857","0.460433846392143","5"
"Non-working","2007","(Married) couple without C. ","higher vocational","329","0.598862776072464","0.55890564357846","0.638819908566469","5"
"Non-working","2007","(Married) couple without C. ","higher education","809","0.437902023119714","0.414969716801356","0.460834329438073","5"
"Non-working","2007","Single parent ","in school","76","0.765815259586961","0.680656840055638","0.850973679118285","5"
"Non-working","2007","Couple + C. LE 16 ","higher vocational","41","0.116704131656872","0.0835841028875158","0.149824160426228","5"
"Non-working","2007","Couple + C. LE 16 ","higher education","129","0.190918549486672","0.164862260639104","0.216974838334239","5"
"Non-working","2007","Couple + C. GT 16 ","in school","246","0.889482140852264","0.852757807281934","0.926206474422595","5"
"Non-working","2007","Couple + C. GT 16 ","higher vocational","44","0.220074289163482","0.163771786975888","0.276376791351076","5"
"Non-working","2007","Couple + C. GT 16 ","higher education","107","0.196202367802416","0.166019343615493","0.226385391989338","5"
"Non-working","2007","Couple + C. LE and GT 16","general elemantary","81","0.381242955313952","0.314756657215654","0.447729253412251","5"
"Non-working","2007","1-pers.-HH","middle vocational","940","0.547553331032391","0.523624058742126","0.571482603322656","5"
"Non-working","2007","1-pers.-HH","vocational + Abi","72","0.438724425968817","0.36682812864099","0.510620723296645","5"
"Non-working","2007","Couple + C. LE and GT 16","in school","189","0.807003229862964","0.756437902961561","0.857568556764368","5"
"Non-working","2007","Couple + C. LE and GT 16","inadequately","18","","","","5"
"Non-working","2007","Couple + C. LE and GT 16","middle vocational","133","0.247380959107764","0.211417930322233","0.283343987893294","5"
"Non-working","2007","Couple + C. GT 16 ","inadequately","25","","","","5"
"Non-working","2007","Couple + C. LE and GT 16","vocational + Abi","15","","","","5"
"Non-working","2007","Couple + C. LE and GT 16","higher vocational","12","","","","5"
"Non-working","2007","Couple + C. GT 16 ","general elemantary","196","0.394727300150981","0.348036515958454","0.441418084343507","5"
"Non-working","2007","Couple + C. GT 16 ","middle vocational","590","0.301314606771406","0.279999426277577","0.322629787265236","5"
"Non-working","2007","Couple + C. GT 16 ","vocational + Abi","31","0.194146836202893","0.129317259072871","0.258976413332915","5"
"Non-working","2007","Couple + C. LE and GT 16","higher education","19","","","","5"
"Other","2007","1-pers.-HH","in school","","","","","6"
"Other","2007","1-pers.-HH","inadequately","1","","","","6"
"Other","2007","1-pers.-HH","general elemantary","17","","","","6"
"Other","2007","1-pers.-HH","middle vocational","86","0.0457850777439546","0.0357361977174028","0.0558339577705065","6"
"Other","2007","1-pers.-HH","vocational + Abi","9","","","","6"
"Other","2007","1-pers.-HH","higher vocational","8","","","","6"
"Other","2007","1-pers.-HH","higher education","23","","","","6"
"Other","2007","(Married) couple without C. ","in school","1","","","","6"
"Other","2007","(Married) couple without C. ","inadequately","3","","","","6"
"Other","2007","(Married) couple without C. ","general elemantary","35","0.0406212722957062","0.0257617431790129","0.0554808014123996","6"
"Other","2007","(Married) couple without C. ","middle vocational","155","0.0423924747826947","0.0360519331051032","0.0487330164602861","6"
"Other","2007","(Married) couple without C. ","vocational + Abi","12","","","","6"
"Other","2007","(Married) couple without C. ","higher vocational","18","","","","6"
"Other","2007","(Married) couple without C. ","higher education","53","0.0342256262099648","0.025821998826777","0.0426292535931525","6"
"Other","2007","Single parent ","in school","18","","","","6"
"Other","2007","Single parent ","inadequately","7","","","","6"
"Other","2007","Couple + C. LE 16 ","higher education","31","0.0346195076451725","0.0224995227774617","0.0467394925128833","6"
"Other","2007","Couple + C. GT 16 ","in school","32","0.0976794189754968","0.0629057079446326","0.132453130006361","6"
"Other","2007","Couple + C. GT 16 ","inadequately","8","","","","6"
"Other","2007","Couple + C. GT 16 ","general elemantary","117","0.287498980803164","0.244265724976772","0.330732236629555","6"
"Other","2007","Couple + C. GT 16 ","middle vocational","180","0.114480900804298","0.0996896951583594","0.129272106450236","6"
"Other","2007","Couple + C. GT 16 ","vocational + Abi","10","","","","6"
"Other","2007","Couple + C. GT 16 ","higher vocational","7","","","","6"
"Other","2007","Couple + C. GT 16 ","higher education","23","","","","6"
"Other","2007","Couple + C. LE and GT 16","in school","45","0.192996770137036","0.142431443235632","0.243562097038439","6"
"Other","2007","Couple + C. LE and GT 16","inadequately","1","","","","6"
"Other","2007","Couple + C. LE and GT 16","general elemantary","81","0.415526606355744","0.34806557879421","0.482987633917277","6"
"Other","2007","Couple + C. LE and GT 16","middle vocational","53","0.110989618728406","0.0848089870225449","0.137170250434266","6"
"Other","2007","Couple + C. LE and GT 16","vocational + Abi","9","","","","6"
"Other","2007","Couple + C. LE and GT 16","higher vocational","9","","","","6"
"Other","2007","Couple + C. LE and GT 16","higher education","13","","","","6"
"Other","2007","Single parent ","general elemantary","49","0.20522427789526","0.14993921286701","0.260509342923511","6"
"Other","2007","Single parent ","middle vocational","61","0.100691933225979","0.0755659031272219","0.125817963324737","6"
"Other","2007","Single parent ","vocational + Abi","4","","","","6"
"Other","2007","Single parent ","higher vocational","1","","","","6"
"Other","2007","Single parent ","higher education","9","","","","6"
"Other","2007","Couple + C. LE 16 ","in school","","","","","6"
"Other","2007","Couple + C. LE 16 ","inadequately","1","","","","6"
"Other","2007","Couple + C. LE 16 ","general elemantary","22","","","","6"
"Other","2007","Couple + C. LE 16 ","middle vocational","149","0.0911865855333919","0.0775898591250557","0.104783311941728","6"
"Other","2007","Couple + C. LE 16 ","vocational + Abi","27","","","","6"
"Other","2007","Couple + C. LE 16 ","higher vocational","20","","","","6"
"Part-time","2007","1-pers.-HH","in school","1","","","","2"
"Part-time","2007","1-pers.-HH","inadequately","","","","","2"
"Part-time","2007","1-pers.-HH","general elemantary","10","","","","2"
"Part-time","2007","1-pers.-HH","middle vocational","79","0.0521695781070565","0.041478867697159","0.062860288516954","2"
"Part-time","2007","1-pers.-HH","vocational + Abi","13","","","","2"
"Part-time","2007","1-pers.-HH","higher vocational","12","","","","2"
"Part-time","2007","1-pers.-HH","higher education","47","0.0647843065423274","0.0455636323782343","0.0840049807064206","2"
"Part-time","2007","(Married) couple without C. ","in school","","","","","2"
"Part-time","2007","(Married) couple without C. ","inadequately","2","","","","2"
"Part-time","2007","(Married) couple without C. ","general elemantary","41","0.0465142266949024","0.030662256197506","0.0623661971922989","2"
"Part-time","2007","(Married) couple without C. ","middle vocational","281","0.0732316006343735","0.0650333144781142","0.0814298867906329","2"
"Part-time","2007","(Married) couple without C. ","vocational + Abi","38","0.0876329876811461","0.0582190944991166","0.117046880863176","2"
"Part-time","2007","(Married) couple without C. ","higher vocational","41","0.0631587972116655","0.0433282778429679","0.082989316580363","2"
"Part-time","2007","(Married) couple without C. ","higher education","152","0.082289755209194","0.0695875559127532","0.0949919545056349","2"
"Part-time","2007","Single parent ","in school","1","","","","2"
"Part-time","2007","Single parent ","inadequately","","","","","2"
"Part-time","2007","Single parent ","general elemantary","18","","","","2"
"Part-time","2007","Single parent ","middle vocational","92","0.178885400567258","0.146884542214397","0.21088625892012","2"
"Part-time","2007","Couple + C. LE 16 ","higher education","179","0.182665058228036","0.15704853723518","0.208281579220893","2"
"Part-time","2007","Couple + C. GT 16 ","in school","2","","","","2"
"Part-time","2007","Couple + C. GT 16 ","inadequately","3","","","","2"
"Part-time","2007","Couple + C. GT 16 ","general elemantary","28","","","","2"
"Part-time","2007","Couple + C. GT 16 ","middle vocational","240","0.119735698266316","0.104653784253675","0.134817612278956","2"
"Part-time","2007","Couple + C. GT 16 ","vocational + Abi","18","","","","2"
"Part-time","2007","Couple + C. GT 16 ","higher vocational","32","0.117852417502498","0.0740340397041385","0.161670795300857","2"
"Part-time","2007","Couple + C. GT 16 ","higher education","91","0.112004867908301","0.0880352555834165","0.135974480233185","2"
"Part-time","2007","Couple + C. LE and GT 16","in school","","","","","2"
"Part-time","2007","Couple + C. LE and GT 16","inadequately","3","","","","2"
"Part-time","2007","Couple + C. LE and GT 16","general elemantary","13","","","","2"
"Part-time","2007","Couple + C. LE and GT 16","middle vocational","106","0.185376709583578","0.15298815841192","0.217765260755235","2"
"Part-time","2007","Couple + C. LE and GT 16","vocational + Abi","16","","","","2"
"Part-time","2007","Couple + C. LE and GT 16","higher vocational","24","","","","2"
"Part-time","2007","Single parent ","vocational + Abi","15","","","","2"
"Part-time","2007","Single parent ","higher vocational","11","","","","2"
"Part-time","2007","Single parent ","higher education","35","0.211803053571493","0.147271634853576","0.27633447228941","2"
"Part-time","2007","Couple + C. LE 16 ","in school","","","","","2"
"Part-time","2007","Couple + C. LE 16 ","inadequately","3","","","","2"
"Part-time","2007","Couple + C. LE 16 ","general elemantary","31","0.181569817135284","0.133101537933578","0.230038096336989","2"
"Part-time","2007","Couple + C. LE 16 ","middle vocational","359","0.187588417449338","0.169150045120273","0.206026789778404","2"
"Part-time","2007","Couple + C. LE 16 ","vocational + Abi","94","0.270371143189825","0.224168684844241","0.31657360153541","2"
"Part-time","2007","Couple + C. LE 16 ","higher vocational","78","0.220673431075669","0.177894566338162","0.263452295813176","2"
"Part-time","2007","Couple + C. LE and GT 16","higher education","44","0.178830903025253","0.128421774757232","0.229240031293274","2"
"Full-time","2008","1-pers.-HH","in school","","","","","1"
"Full-time","2008","1-pers.-HH","inadequately","6","","","","1"
"Full-time","2008","Single parent ","general elemantary","33","0.172993480188522","0.119211024872874","0.22677593550417","1"
"Full-time","2008","Single parent ","middle vocational","188","0.370268909374197","0.329465810814066","0.411072007934329","1"
"Full-time","2008","Single parent ","vocational + Abi","20","","","","1"
"Full-time","2008","Single parent ","higher vocational","20","","","","1"
"Full-time","2008","Single parent ","higher education","73","0.434332014198241","0.355009917975129","0.513654110421354","1"
"Full-time","2008","Couple + C. LE 16 ","in school","","","","","1"
"Full-time","2008","Couple + C. LE 16 ","inadequately","9","","","","1"
"Full-time","2008","Couple + C. LE 16 ","general elemantary","66","0.335219026450056","0.271971313615836","0.398466739284277","1"
"Full-time","2008","Couple + C. LE 16 ","middle vocational","749","0.510267476605316","0.485308591082343","0.53522636212829","1"
"Full-time","2008","Single parent ","inadequately","2","","","","1"
"Full-time","2008","Couple + C. LE 16 ","vocational + Abi","129","0.431894220386443","0.377451749068151","0.486336691704735","1"
