"erwst","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Part-time","1997","Employed","(1b) general elementary school","116","0.168591611448263","0.143467034524158","0.193716188372368"
"Part-time","1997","Employed","(1c) basic vocational qualification","281","0.132975559497591","0.119253129769953","0.146697989225229"
"Part-time","1997","Employed","(2b) intermediate general qualification","22","","",""
"Part-time","1997","Employed","(2a) intermediate vocational","259","0.139779290589736","0.124731963198805","0.154826617980667"
"Part-time","1997","Employed","(2c_gen) general maturity certificate","28","","",""
"Part-time","1997","Employed","(2c_voc) vocational maturity certificate","59","0.168246621079568","0.133911693785257","0.202581548373879"
"Part-time","1997","Employed","(3a) lower tertiary education","79","0.11944908263175","0.0951266849291395","0.14377148033436"
"Part-time","1997","Employed","(3b) higher tertiary education","69","0.117954451329177","0.0945237614945973","0.141385141163757"
"Non-working","1997","Not Employed","(0) in school","302","0.990456185871588","0.979526946955219","1.00138542478796"
"Non-working","1997","Not Employed","(1a) inadequately completed","256","0.988255032549584","0.975159539840662","1.0013505252585"
"Non-working","1997","Not Employed","(1b) general elementary school","1036","0.991405036633439","0.985816282228921","0.996993791037957"
"Non-working","1997","Not Employed","(1c) basic vocational qualification","1539","0.984376057552989","0.978231837571405","0.990520277534572"
"Non-working","1997","Not Employed","(2b) intermediate general qualification","161","0.954258257409615","0.923304143045784","0.985212371773445"
"Non-working","1997","Not Employed","(2a) intermediate vocational","537","0.959712015757901","0.943625929979099","0.975798101536703"
"Non-working","1997","Not Employed","(2c_gen) general maturity certificate","193","0.929550279741348","0.89426053754304","0.964840021939656"
"Non-working","1997","Not Employed","(2c_voc) vocational maturity certificate","135","0.979571214438236","0.956221701982382","1.00292072689409"
"Non-working","1997","Not Employed","(3a) lower tertiary education","186","0.967956232428096","0.943237258921127","0.992675205935066"
"Non-working","1997","Not Employed","(3b) higher tertiary education","162","0.98509314893478","0.966823241614312","1.00336305625525"
"Non-working","1997","Employed","(0) in school","3","","",""
"Non-working","1997","Employed","(1a) inadequately completed","38","0.170769257392645","0.125462008067093","0.216076506718196"
"Non-working","1997","Employed","(1b) general elementary school","114","0.127919908216669","0.105505832681218","0.150333983752119"
"Non-working","1997","Employed","(1c) basic vocational qualification","291","0.117287105364298","0.104283484407209","0.130290726321388"
"Non-working","1997","Employed","(2b) intermediate general qualification","23","","",""
"Non-working","1997","Employed","(2a) intermediate vocational","218","0.11315755348513","0.099410867328945","0.126904239641315"
"Non-working","1997","Employed","(2c_gen) general maturity certificate","32","0.143293659959761","0.0983053572516794","0.188281962667842"
"Non-working","1997","Employed","(2c_voc) vocational maturity certificate","41","0.100836339307505","0.0731991687602843","0.128473509854725"
"Non-working","1997","Employed","(3a) lower tertiary education","37","0.0636381962788097","0.0453311400753806","0.0819452524822388"
"Non-working","1997","Employed","(3b) higher tertiary education","39","0.0488074472770086","0.0331558138102151","0.0644590807438021"
"Other","1997","Not Employed","(0) in school","2","","",""
"Other","1997","Not Employed","(1a) inadequately completed","2","","",""
"Other","1997","Not Employed","(1b) general elementary school","4","","",""
"Other","1997","Not Employed","(1c) basic vocational qualification","8","","",""
"Other","1997","Not Employed","(2b) intermediate general qualification","11","","",""
"Other","1997","Not Employed","(2a) intermediate vocational","17","","",""
"Other","1997","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Other","1997","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Other","1997","Not Employed","(3a) lower tertiary education","3","","",""
"Other","1997","Not Employed","(3b) higher tertiary education","3","","",""
"Other","1997","Employed","(0) in school","6","","",""
"Other","1997","Employed","(1a) inadequately completed","10","","",""
"Other","1997","Employed","(1b) general elementary school","132","0.152037440361161","0.127941871228974","0.176133009493349"
"Other","1997","Employed","(1c) basic vocational qualification","76","0.0318491257444682","0.0247525358078292","0.0389457156811072"
"Other","1997","Employed","(2b) intermediate general qualification","158","0.454927108854802","0.398857829163623","0.510996388545981"
"Other","1997","Employed","(2a) intermediate vocational","71","0.0333132008934426","0.0255259515066494","0.0411004502802358"
"Other","1997","Employed","(2c_gen) general maturity certificate","81","0.328970582709767","0.268642511226991","0.389298654192543"
"Other","1997","Employed","(2c_voc) vocational maturity certificate","21","","",""
"Other","1997","Employed","(3a) lower tertiary education","7","","",""
"Other","1997","Employed","(3b) higher tertiary education","19","","",""
"Full-time","1998","Not Employed","(0) in school","","","",""
"Full-time","1998","Not Employed","(1a) inadequately completed","3","","",""
"Full-time","1998","Not Employed","(1b) general elementary school","5","","",""
"Full-time","1998","Not Employed","(1c) basic vocational qualification","12","","",""
"Full-time","1998","Not Employed","(2b) intermediate general qualification","2","","",""
"Full-time","1998","Not Employed","(2a) intermediate vocational","6","","",""
"Full-time","1998","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Full-time","1998","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Full-time","1998","Not Employed","(3a) lower tertiary education","9","","",""
"Full-time","1998","Not Employed","(3b) higher tertiary education","10","","",""
"Full-time","1998","Employed","(0) in school","1","","",""
"Full-time","1998","Employed","(1a) inadequately completed","167","0.691271416950035","0.633775769302752","0.748767064597318"
"Full-time","1998","Employed","(1b) general elementary school","481","0.510372879168756","0.477512411688255","0.543233346649256"
"Full-time","1998","Employed","(1c) basic vocational qualification","1761","0.718409646088094","0.700437694343469","0.736381597832719"
"Full-time","1998","Employed","(2b) intermediate general qualification","109","0.390140046301195","0.337828183969537","0.442451908632853"
"Full-time","1998","Employed","(2a) intermediate vocational","1659","0.729879945305382","0.711504512198946","0.748255378411818"
"Full-time","1998","Employed","(2c_gen) general maturity certificate","113","0.446573597489709","0.385193965634582","0.507953229344836"
"Full-time","1998","Employed","(2c_voc) vocational maturity certificate","380","0.71161085606239","0.672409585358875","0.750812126765905"
"Full-time","1998","Employed","(3a) lower tertiary education","585","0.784329821918636","0.754796359378227","0.813863284459045"
"Full-time","1998","Employed","(3b) higher tertiary education","647","0.784040265242907","0.755561806401689","0.812518724084125"
"Part-time","1998","Not Employed","(0) in school","","","",""
"Part-time","1998","Not Employed","(1a) inadequately completed","","","",""
"Part-time","1998","Not Employed","(1b) general elementary school","6","","",""
"Part-time","1998","Not Employed","(1c) basic vocational qualification","7","","",""
"Part-time","1998","Not Employed","(2b) intermediate general qualification","3","","",""
"Part-time","1998","Not Employed","(2a) intermediate vocational","6","","",""
"Part-time","1998","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Part-time","1998","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Part-time","1998","Not Employed","(3a) lower tertiary education","","","",""
"Part-time","1998","Not Employed","(3b) higher tertiary education","","","",""
"Part-time","1998","Employed","(0) in school","","","",""
"Part-time","1998","Employed","(1a) inadequately completed","32","0.115103361777945","0.0753830611136493","0.154823662442241"
"Part-time","1998","Employed","(1b) general elementary school","110","0.141177776250588","0.118288502352664","0.164067050148512"
"Part-time","1998","Employed","(1c) basic vocational qualification","320","0.149672795029021","0.135417876126715","0.163927713931328"
"Part-time","1998","Employed","(2b) intermediate general qualification","19","","",""
"Part-time","1998","Employed","(2a) intermediate vocational","284","0.140098644122316","0.125734665926857","0.154462622317775"
"Part-time","1998","Employed","(2c_gen) general maturity certificate","33","0.15976942794925","0.114532417062056","0.205006438836445"
"Part-time","1998","Employed","(2c_voc) vocational maturity certificate","58","0.135395325733699","0.105787941917007","0.165002709550391"
"Part-time","1998","Employed","(3a) lower tertiary education","100","0.142910833838336","0.117779500303524","0.168042167373147"
"Part-time","1998","Employed","(3b) higher tertiary education","83","0.127114532213985","0.10406101784866","0.15016804657931"
"Non-working","1998","Not Employed","(0) in school","316","0.99409566315124","0.985661963844241","1.00252936245824"
"Non-working","1998","Not Employed","(1a) inadequately completed","245","0.975487464962868","0.956242053047692","0.994732876878043"
"Non-working","1998","Not Employed","(1b) general elementary school","1151","0.990814782321748","0.98534142718406","0.996288137459437"
"Non-working","1998","Not Employed","(1c) basic vocational qualification","1757","0.989632734993713","0.984935130060545","0.994330339926881"
"Non-working","1998","Not Employed","(2b) intermediate general qualification","190","0.932467596657468","0.898116220681668","0.966818972633268"
"Non-working","1998","Not Employed","(2a) intermediate vocational","596","0.975347644259836","0.963141986764361","0.987553301755311"
"Non-working","1998","Not Employed","(2c_gen) general maturity certificate","229","0.955638199064238","0.929313373941932","0.981963024186545"
"Non-working","1998","Not Employed","(2c_voc) vocational maturity certificate","152","0.920066524896661","0.878176645007655","0.961956404785667"
"Non-working","1998","Not Employed","(3a) lower tertiary education","212","0.96678541455299","0.943213163010126","0.990357666095854"
