"erwst","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Full-time","1994","secondary school degree","higher vocational","212","0.566967146642671","0.512846930106039","0.621087363179303"
"Full-time","1994","secondary school degree","higher education","318","0.625892564778736","0.582648787799654","0.669136341757817"
"Full-time","1994","college entrance qualification","in school","","","",""
"Full-time","1994","college entrance qualification","inadequately","","","",""
"Full-time","1994","college entrance qualification","general elemantary","","","",""
"Full-time","1994","college entrance qualification","middle vocational","57","0.224441507538084","0.180918429114879","0.267964585961288"
"Full-time","1994","college entrance qualification","vocational + Abi","174","0.501142379337713","0.446949392781302","0.555335365894125"
"Full-time","1994","college entrance qualification","higher vocational","69","0.533669840902199","0.447247467680718","0.620092214123679"
"Full-time","1994","college entrance qualification","higher education","707","0.650168727358986","0.620843351288449","0.679494103429524"
"Full-time","1994","Other degree","in school","","","",""
"Full-time","1994","Other degree","inadequately","8","","",""
"Full-time","1994","Other degree","general elemantary","246","0.557307352593139","0.511767823876898","0.602846881309381"
"Full-time","1994","Other degree","middle vocational","199","0.597414437308976","0.54474084605422","0.650088028563732"
"Full-time","1994","Other degree","vocational + Abi","32","0.595190404800994","0.470989195203414","0.719391614398575"
"Full-time","1994","Other degree","higher vocational","2","","",""
"Full-time","1994","Other degree","higher education","22","","",""
"Full-time","1994","no degree/no degree yet","in school","","","",""
"Full-time","1994","no degree/no degree yet","inadequately","201","0.350441309817666","0.309898940918361","0.39098367871697"
"Full-time","1994","no degree/no degree yet","general elemantary","","","",""
"Full-time","1994","no degree/no degree yet","middle vocational","34","0.515617892511756","0.39595245703255","0.635283327990963"
"Full-time","1994","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","1994","no degree/no degree yet","higher vocational","3","","",""
"Full-time","1994","no degree/no degree yet","higher education","","","",""
"Part-time","1994","lower secondary degree","in school","","","",""
"Part-time","1994","lower secondary degree","inadequately","","","",""
"Part-time","1994","lower secondary degree","general elemantary","109","0.0646374051145761","0.0525817265679091","0.076693083661243"
"Part-time","1994","lower secondary degree","middle vocational","240","0.0687378780133261","0.0603678181763294","0.0771079378503227"
"Part-time","1994","lower secondary degree","vocational + Abi","","","",""
"Part-time","1994","lower secondary degree","higher vocational","14","","",""
"Part-time","1994","lower secondary degree","higher education","1","","",""
"Part-time","1994","secondary school degree","in school","","","",""
"Part-time","1994","secondary school degree","inadequately","","","",""
"Part-time","1994","secondary school degree","general elemantary","22","","",""
"Part-time","1994","secondary school degree","middle vocational","198","0.0909265500954509","0.0790653903418354","0.102787709849066"
"Part-time","1994","secondary school degree","vocational + Abi","","","",""
"Part-time","1994","secondary school degree","higher vocational","22","","",""
"Part-time","1994","secondary school degree","higher education","45","0.079429492245092","0.0552640373577071","0.103594947132477"
"Part-time","1994","college entrance qualification","in school","","","",""
"Part-time","1994","college entrance qualification","inadequately","","","",""
"Part-time","1994","college entrance qualification","general elemantary","","","",""
"Part-time","1994","college entrance qualification","middle vocational","17","","",""
"Part-time","1994","college entrance qualification","vocational + Abi","22","","",""
"Part-time","1994","college entrance qualification","higher vocational","13","","",""
"Part-time","1994","college entrance qualification","higher education","73","0.0815155604309236","0.0646904703545798","0.0983406505072674"
"Part-time","1994","Other degree","in school","","","",""
"Part-time","1994","Other degree","inadequately","","","",""
"Part-time","1994","Other degree","general elemantary","29","","",""
"Part-time","1994","Other degree","middle vocational","16","","",""
"Part-time","1994","Other degree","vocational + Abi","4","","",""
"Part-time","1994","Other degree","higher vocational","","","",""
"Part-time","1994","Other degree","higher education","2","","",""
"Part-time","1994","no degree/no degree yet","in school","1","","",""
"Part-time","1994","no degree/no degree yet","inadequately","37","0.056972375565489","0.0372759850390038","0.0766687660919742"
"Part-time","1994","no degree/no degree yet","general elemantary","","","",""
"Part-time","1994","no degree/no degree yet","middle vocational","2","","",""
"Part-time","1994","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","1994","no degree/no degree yet","higher vocational","","","",""
"Part-time","1994","no degree/no degree yet","higher education","","","",""
"Non-working","1994","lower secondary degree","in school","","","",""
"Non-working","1994","lower secondary degree","inadequately","","","",""
"Non-working","1994","lower secondary degree","general elemantary","1004","0.711416037925239","0.689200459513096","0.733631616337383"
"Non-working","1994","lower secondary degree","middle vocational","1617","0.506357713164324","0.489817944708375","0.522897481620273"
"Non-working","1994","lower secondary degree","vocational + Abi","2","","",""
"Non-working","1994","lower secondary degree","higher vocational","113","0.410967406009143","0.355011849490859","0.466922962527427"
"Non-working","1994","lower secondary degree","higher education","74","0.687360782002467","0.602635451149768","0.772086112855166"
"Non-working","1994","secondary school degree","in school","","","",""
"Non-working","1994","secondary school degree","inadequately","","","",""
"Non-working","1994","secondary school degree","general elemantary","193","0.475963394767648","0.430373854017318","0.521552935517979"
"Non-working","1994","secondary school degree","middle vocational","650","0.340539025638373","0.320988415927092","0.360089635349654"
"Non-working","1994","secondary school degree","vocational + Abi","","","",""
"Non-working","1994","secondary school degree","higher vocational","76","0.304934055310268","0.254649325013582","0.355218785606953"
"Non-working","1994","secondary school degree","higher education","112","0.282189353945698","0.241968543896915","0.322410163994481"
"Non-working","1994","college entrance qualification","in school","","","",""
"Non-working","1994","college entrance qualification","inadequately","","","",""
"Non-working","1994","college entrance qualification","general elemantary","","","",""
"Non-working","1994","college entrance qualification","middle vocational","189","0.523449755185198","0.47134797199563","0.575551538374767"
"Non-working","1994","college entrance qualification","vocational + Abi","111","0.326710933107985","0.275876635185754","0.377545231030215"
"Non-working","1994","college entrance qualification","higher vocational","40","0.340156339566225","0.258082846942216","0.422229832190234"
"Non-working","1994","college entrance qualification","higher education","206","0.231728222352484","0.205783552900159","0.257672891804808"
"Non-working","1994","Other degree","in school","","","",""
"Non-working","1994","Other degree","inadequately","12","","",""
"Non-working","1994","Other degree","general elemantary","180","0.388932272893819","0.344235964431913","0.433628581355725"
