"erwst","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Non-working","1996","Couple + C. GT 16 ","indirect migration background","72","0.461868467453934","0.388834490087813","0.534902444820055"
"Non-working","1996","Couple + C. LE and GT 16","no migration background","227","0.295869592134314","0.2642804651788","0.327458719089829"
"Non-working","1996","Couple + C. LE and GT 16","direct migration background","113","0.396555750651541","0.342958340560923","0.45015316074216"
"Non-working","1996","Couple + C. LE and GT 16","indirect migration background","68","0.547341383721069","0.462428094514923","0.632254672927214"
"Other","1996","1-pers.-HH","no migration background","33","0.0250805663767114","0.0164567510201385","0.0337043817332842"
"Other","1996","1-pers.-HH","direct migration background","4","","",""
"Other","1996","1-pers.-HH","indirect migration background","7","","",""
"Other","1996","(Married) couple without C. ","no migration background","72","0.0214643727591298","0.0161878681409893","0.0267408773772703"
"Other","1996","(Married) couple without C. ","direct migration background","14","","",""
"Other","1996","(Married) couple without C. ","indirect migration background","5","","",""
"Other","1996","Single parent ","no migration background","47","0.0957061685305341","0.0697111405697591","0.121701196491309"
"Other","1996","Single parent ","direct migration background","10","","",""
"Other","1996","Single parent ","indirect migration background","7","","",""
"Other","1996","Couple + C. LE 16 ","no migration background","78","0.0376026580384531","0.0297666231706406","0.0454386929062655"
"Other","1996","Couple + C. LE 16 ","direct migration background","20","","",""
"Other","1996","Couple + C. LE 16 ","indirect migration background","4","","",""
"Other","1996","Couple + C. GT 16 ","no migration background","150","0.0831790722569382","0.0699974579215963","0.0963606865922801"
"Other","1996","Couple + C. GT 16 ","direct migration background","21","","",""
"Other","1996","Couple + C. GT 16 ","indirect migration background","36","0.19390091876716","0.135983963576397","0.251817873957924"
"Other","1996","Couple + C. LE and GT 16","no migration background","108","0.13132258522229","0.107947140410658","0.154698030033922"
"Other","1996","Couple + C. LE and GT 16","direct migration background","25","","",""
"Other","1996","Couple + C. LE and GT 16","indirect migration background","38","0.28828081188123","0.211008602296466","0.365553021465993"
"Full-time","1997","1-pers.-HH","no migration background","474","0.332099611560593","0.305896538238386","0.3583026848828"
"Full-time","1997","1-pers.-HH","direct migration background","60","0.267676683391824","0.201509816613342","0.333843550170306"
"Full-time","1997","1-pers.-HH","indirect migration background","28","","",""
"Full-time","1997","(Married) couple without C. ","no migration background","1212","0.360372929746153","0.342976888520749","0.377768970971558"
"Full-time","1997","(Married) couple without C. ","direct migration background","227","0.330648083416857","0.293647160963412","0.367649005870302"
"Full-time","1997","(Married) couple without C. ","indirect migration background","46","0.592983911468944","0.477896899524756","0.708070923413132"
"Full-time","1997","Single parent ","no migration background","188","0.353834626978087","0.311454166824407","0.396215087131767"
"Full-time","1997","Single parent ","direct migration background","52","0.450330265863638","0.359000541768087","0.541659989959188"
"Full-time","1997","Single parent ","indirect migration background","5","","",""
"Full-time","1997","Couple + C. LE 16 ","no migration background","1196","0.553176695406633","0.532127434493969","0.574225956319296"
"Full-time","1997","Couple + C. LE 16 ","direct migration background","325","0.487746908711899","0.448684202706669","0.526809614717128"
"Full-time","1997","Couple + C. LE 16 ","indirect migration background","30","0.288609307374132","0.186738311776445","0.390480302971819"
"Full-time","1997","Couple + C. GT 16 ","no migration background","788","0.419652771897917","0.396303225155316","0.443002318640517"
"Full-time","1997","Couple + C. GT 16 ","direct migration background","204","0.409087078070349","0.36482533177384","0.453348824366859"
"Full-time","1997","Couple + C. GT 16 ","indirect migration background","63","0.269631511424354","0.206531763053275","0.332731259795434"
"Full-time","1997","Couple + C. LE and GT 16","no migration background","372","0.428930021124885","0.394548155070181","0.46331188717959"
"Full-time","1997","Couple + C. LE and GT 16","direct migration background","140","0.481402389756282","0.423796280183878","0.539008499328685"
"Full-time","1997","Couple + C. LE and GT 16","indirect migration background","26","","",""
"Part-time","1997","1-pers.-HH","no migration background","39","0.0334950742247612","0.0234845986938433","0.0435055497556791"
"Part-time","1997","1-pers.-HH","direct migration background","5","","",""
"Part-time","1997","1-pers.-HH","indirect migration background","5","","",""
"Part-time","1997","(Married) couple without C. ","no migration background","156","0.0531521234288448","0.0450236059386917","0.0612806409189979"
"Part-time","1997","(Married) couple without C. ","direct migration background","36","0.0759949587328847","0.0551533205075599","0.0968365969582094"
"Part-time","1997","(Married) couple without C. ","indirect migration background","4","","",""
"Part-time","1997","Single parent ","no migration background","62","0.156439125736489","0.124241446781401","0.188636804691577"
"Part-time","1997","Single parent ","direct migration background","8","","",""
"Part-time","1997","Single parent ","indirect migration background","4","","",""
"Part-time","1997","Couple + C. LE 16 ","no migration background","284","0.146993263774116","0.132001181656447","0.161985345891784"
"Part-time","1997","Couple + C. LE 16 ","direct migration background","44","0.0727332983041408","0.0524381727812383","0.0930284238270433"
"Part-time","1997","Couple + C. LE 16 ","indirect migration background","16","","",""
"Part-time","1997","Couple + C. GT 16 ","no migration background","126","0.0772178554422933","0.0645880137064592","0.0898476971781274"
"Part-time","1997","Couple + C. GT 16 ","direct migration background","34","0.108476136806833","0.0804803607142693","0.136471912899396"
"Part-time","1997","Couple + C. GT 16 ","indirect migration background","5","","",""
"Part-time","1997","Couple + C. LE and GT 16","no migration background","85","0.123714302877785","0.100841237314325","0.146587368441245"
"Part-time","1997","Couple + C. LE and GT 16","direct migration background","27","","",""
"Part-time","1997","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Non-working","1997","1-pers.-HH","no migration background","702","0.617177115418588","0.59013341893672","0.644220811900456"
"Non-working","1997","1-pers.-HH","direct migration background","103","0.678789646370484","0.609007192042071","0.748572100698897"
"Non-working","1997","1-pers.-HH","indirect migration background","11","","",""
"Non-working","1997","(Married) couple without C. ","no migration background","1495","0.570591320584353","0.552656009248958","0.588526631919749"
"Non-working","1997","(Married) couple without C. ","direct migration background","348","0.578814532924426","0.539980839909816","0.617648225939037"
"Non-working","1997","(Married) couple without C. ","indirect migration background","16","","",""
"Non-working","1997","Single parent ","no migration background","202","0.409001149627253","0.365424960831992","0.452577338422515"
"Non-working","1997","Single parent ","direct migration background","47","0.404080291028115","0.314001328816509","0.494159253239722"
"Non-working","1997","Single parent ","indirect migration background","14","","",""
"Non-working","1997","Couple + C. LE 16 ","no migration background","580","0.262311124706878","0.243686738136163","0.280935511277592"
"Non-working","1997","Couple + C. LE 16 ","direct migration background","238","0.397801276186397","0.359551775540786","0.436050776832008"
"Non-working","1997","Couple + C. LE 16 ","indirect migration background","27","","",""
"Non-working","1997","Couple + C. GT 16 ","no migration background","634","0.410390182526731","0.387116222512352","0.43366414254111"
"Non-working","1997","Couple + C. GT 16 ","direct migration background","215","0.4199967349176","0.375564608662284","0.464428861172917"
"Non-working","1997","Couple + C. GT 16 ","indirect migration background","79","0.404642581370018","0.334852136507614","0.474433026232421"
"Non-working","1997","Couple + C. LE and GT 16","no migration background","247","0.329021209194586","0.296380626694305","0.361661791694867"
"Non-working","1997","Couple + C. LE and GT 16","direct migration background","107","0.377278443855005","0.32139577803633","0.43316110967368"
"Non-working","1997","Couple + C. LE and GT 16","indirect migration background","61","0.486780513389085","0.400191803832392","0.573369222945778"
"Other","1997","1-pers.-HH","no migration background","26","","",""
"Other","1997","1-pers.-HH","direct migration background","4","","",""
"Other","1997","1-pers.-HH","indirect migration background","6","","",""
