"erwst","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Full-time","2006","Hamburg","Couple + C. LE 16 ","20","","","","1"
"Full-time","2006","Hamburg","Couple + C. GT 16 ","15","","","","1"
"Full-time","2006","Hamburg","Couple + C. LE and GT 16","4","","","","1"
"Full-time","2006","Lower Saxony","1-pers.-HH","98","0.375946258793733","0.31707066554232","0.434821852045145","1"
"Full-time","2006","Lower Saxony","(Married) couple without C. ","209","0.279059786170233","0.245808552936093","0.312311019404372","1"
"Full-time","2006","Lower Saxony","Single parent ","29","","","","1"
"Full-time","2006","Lower Saxony","Couple + C. LE 16 ","181","0.481774958814674","0.431668037626693","0.531881880002654","1"
"Full-time","2006","Lower Saxony","Couple + C. GT 16 ","117","0.369481533509844","0.315665197612899","0.423297869406788","1"
"Full-time","2006","Lower Saxony","Couple + C. LE and GT 16","56","0.269329450956864","0.202248968978401","0.336409932935328","1"
"Full-time","2006","Bremen","1-pers.-HH","13","","","","1"
"Full-time","2006","Bremen","(Married) couple without C. ","23","","","","1"
"Full-time","2006","Bremen","Single parent ","2","","","","1"
"Full-time","2006","Bremen","Couple + C. LE 16 ","11","","","","1"
"Full-time","2006","Bremen","Couple + C. GT 16 ","4","","","","1"
"Full-time","2006","Bremen","Couple + C. LE and GT 16","1","","","","1"
"Full-time","2006","North Rhine-Westphalia","1-pers.-HH","235","0.351154480370559","0.314682872802524","0.387626087938595","1"
"Full-time","2006","North Rhine-Westphalia","(Married) couple without C. ","538","0.300032074074256","0.278124860285294","0.321939287863218","1"
"Full-time","2006","North Rhine-Westphalia","Single parent ","56","0.226698041656151","0.173166148914851","0.280229934397451","1"
"Full-time","2006","North Rhine-Westphalia","Couple + C. LE 16 ","417","0.505178407702617","0.471547316638127","0.538809498767106","1"
"Full-time","2006","North Rhine-Westphalia","Couple + C. GT 16 ","296","0.388149992847534","0.353795731117033","0.422504254578035","1"
"Full-time","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","110","0.3385214949863","0.286593238326808","0.390449751645792","1"
"Full-time","2006","Hesse","1-pers.-HH","87","0.356147580792307","0.293577747593986","0.418717413990627","1"
"Full-time","2006","Hesse","(Married) couple without C. ","215","0.381557594943874","0.34219353907558","0.420921650812168","1"
"Full-time","2006","Hesse","Single parent ","22","","","","1"
"Full-time","2006","Hesse","Couple + C. LE 16 ","153","0.512309213530167","0.456666845712664","0.567951581347671","1"
"Full-time","2006","Hesse","Couple + C. GT 16 ","80","0.425447198562297","0.354960852730941","0.495933544393654","1"
"Full-time","2006","Hesse","Couple + C. LE and GT 16","29","","","","1"
"Full-time","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","64","0.311233059168635","0.248007382140551","0.37445873619672","1"
"Full-time","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","133","0.323014107053001","0.277638905847152","0.36838930825885","1"
"Full-time","2006","Rhineland-Palatinate,Saarland","Single parent ","22","","","","1"
"Full-time","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","113","0.484178795902445","0.420147448488038","0.548210143316853","1"
"Full-time","2006","Baden-Württemberg","Couple + C. LE 16 ","250","0.463750881393989","0.421255089682795","0.506246673105184","1"
"Full-time","2006","Baden-Württemberg","Couple + C. GT 16 ","169","0.373399205372754","0.328099726998857","0.418698683746651","1"
"Full-time","2006","Bavaria","1-pers.-HH","180","0.386707074520356","0.341611479657823","0.431802669382889","1"
"Full-time","2006","Bavaria","(Married) couple without C. ","367","0.347263846699871","0.318763554144034","0.375764139255707","1"
"Full-time","2006","Bavaria","Single parent ","64","0.338412457488796","0.268901236002408","0.407923678975184","1"
"Full-time","2006","Bavaria","Couple + C. LE 16 ","308","0.4950650247943","0.456450205479079","0.533679844109521","1"
"Full-time","2006","Baden-Württemberg","1-pers.-HH","175","0.427831448388397","0.379162587453507","0.476500309323286","1"
"Full-time","2006","Baden-Württemberg","(Married) couple without C. ","325","0.358699495421073","0.327064781389322","0.390334209452824","1"
"Full-time","2006","Baden-Württemberg","Single parent ","44","0.332202461556461","0.255273357416126","0.409131565696796","1"
"Full-time","2006","Baden-Württemberg","Couple + C. LE and GT 16","101","0.353435254385579","0.299341340210461","0.407529168560697","1"
"Full-time","2006","Bavaria","Couple + C. GT 16 ","213","0.384026839768766","0.344099318753719","0.423954360783813","1"
"Full-time","2006","Bavaria","Couple + C. LE and GT 16","81","0.494122544064475","0.423586770465367","0.564658317663582","1"
"Full-time","2006","Berlin","1-pers.-HH","54","0.310242517855828","0.243402270595352","0.377082765116305","1"
"Full-time","2006","Berlin","(Married) couple without C. ","108","0.369990742590304","0.313640935795922","0.426340549384685","1"
"Full-time","2006","Berlin","Single parent ","16","","","","1"
"Full-time","2006","Berlin","Couple + C. LE 16 ","54","0.498592593181938","0.40640400732044","0.590781179043436","1"
"Full-time","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","85","0.379999276011192","0.31585997340025","0.444138578622134","1"
"Full-time","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","49","0.448795020572083","0.361603617668687","0.535986423475479","1"
"Full-time","2006","Berlin","Couple + C. GT 16 ","50","0.422844955600756","0.32924125322202","0.516448657979492","1"
"Full-time","2006","Berlin","Couple + C. LE and GT 16","14","","","","1"
"Full-time","2006","Brandenburg","1-pers.-HH","47","0.349372661527841","0.271770341911964","0.426974981143719","1"
"Full-time","2006","Brandenburg","(Married) couple without C. ","91","0.214808955612195","0.172266707290116","0.257351203934275","1"
"Full-time","2006","Brandenburg","Single parent ","16","","","","1"
"Full-time","2006","Brandenburg","Couple + C. LE 16 ","75","0.581835287885456","0.498005958926998","0.665664616843913","1"
"Full-time","2006","Brandenburg","Couple + C. GT 16 ","85","0.46602567626788","0.394718329679014","0.537333022856746","1"
"Full-time","2006","Brandenburg","Couple + C. LE and GT 16","19","","","","1"
"Full-time","2006","Mecklenburg-Western Pomerania","1-pers.-HH","27","","","","1"
"Full-time","2006","Mecklenburg-Western Pomerania","(Married) couple without C. ","59","0.204085528305926","0.148229198105563","0.259941858506288","1"
"Full-time","2006","Mecklenburg-Western Pomerania","Single parent ","10","","","","1"
"Full-time","2006","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","28","","","","1"
"Full-time","2006","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","63","0.508939790531633","0.422670979692572","0.595208601370694","1"
"Full-time","2006","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","12","","","","1"
"Full-time","2006","Saxony","1-pers.-HH","79","0.31549511377777","0.257304941374851","0.373685286180689","1"
"Full-time","2006","Saxony","(Married) couple without C. ","202","0.291904003893881","0.256232461218297","0.327575546569465","1"
"Full-time","2006","Saxony","Single parent ","22","","","","1"
"Full-time","2006","Saxony","Couple + C. LE 16 ","112","0.46375953097365","0.396472234288927","0.531046827658374","1"
"Full-time","2006","Saxony","Couple + C. GT 16 ","130","0.395757860155515","0.340236481906146","0.451279238404883","1"
"Full-time","2006","Saxony","Couple + C. LE and GT 16","54","0.448817048902404","0.358305987628768","0.53932811017604","1"
"Full-time","2006","Saxony-Anhalt","1-pers.-HH","35","0.241881837771386","0.169377202495778","0.314386473046993","1"
"Full-time","2006","Saxony-Anhalt","(Married) couple without C. ","102","0.221078233655949","0.177162418945954","0.264994048365943","1"
"Full-time","2006","Saxony-Anhalt","Single parent ","10","","","","1"
"Full-time","2006","Saxony-Anhalt","Couple + C. LE 16 ","68","0.56921725736182","0.480618904966982","0.657815609756659","1"
"Full-time","2006","Saxony-Anhalt","Couple + C. GT 16 ","95","0.450794477581306","0.383174789225112","0.518414165937501","1"
"Full-time","2006","Saxony-Anhalt","Couple + C. LE and GT 16","20","","","","1"
"Full-time","2006","Thuringia","Single parent ","9","","","","1"
"Full-time","2006","Thuringia","Couple + C. GT 16 ","105","0.431971283497297","0.366810816505212","0.497131750489383","1"
"Full-time","2006","Thuringia","Couple + C. LE and GT 16","20","","","","1"
"Full-time","2006","Thuringia","1-pers.-HH","41","0.367930900689633","0.290237765944277","0.445624035434989","1"
"Full-time","2006","Thuringia","(Married) couple without C. ","83","0.210720533150542","0.165967592227649","0.255473474073435","1"
"Full-time","2006","Thuringia","Couple + C. LE 16 ","69","0.549059600213108","0.464174699905684","0.633944500520531","1"
"Non-working","2006","Schleswig-Holstein","Single parent ","15","","","","5"
"Non-working","2006","Schleswig-Holstein","1-pers.-HH","55","0.579502745626323","0.482751309046466","0.67625418220618","5"
"Non-working","2006","Schleswig-Holstein","(Married) couple without C. ","151","0.544554582692564","0.485479322329802","0.603629843055325","5"
"Non-working","2006","Schleswig-Holstein","Couple + C. LE 16 ","45","0.375973731540029","0.294567280077033","0.457380183003025","5"
"Non-working","2006","Schleswig-Holstein","Couple + C. GT 16 ","35","0.34974299436302","0.255325583903038","0.444160404823001","5"
"Non-working","2006","Schleswig-Holstein","Couple + C. LE and GT 16","10","","","","5"
"Non-working","2006","Hamburg","1-pers.-HH","47","0.573884026753961","0.467497894405178","0.680270159102744","5"
"Non-working","2006","Hamburg","(Married) couple without C. ","62","0.578186146809122","0.485047382111636","0.671324911506608","5"
"Non-working","2006","Hamburg","Couple + C. LE and GT 16","6","","","","5"
"Non-working","2006","Hamburg","Single parent ","8","","","","5"
"Non-working","2006","Hamburg","Couple + C. LE 16 ","16","","","","5"
"Non-working","2006","Hamburg","Couple + C. GT 16 ","15","","","","5"
"Non-working","2006","Lower Saxony","1-pers.-HH","140","0.5347771910442","0.474148477320882","0.595405904767518","5"
"Non-working","2006","Lower Saxony","Couple + C. LE 16 ","105","0.279309627010405","0.234317790344946","0.324301463675863","5"
"Non-working","2006","Lower Saxony","(Married) couple without C. ","405","0.629045298282612","0.593234755520037","0.664855841045188","5"
"Non-working","2006","Lower Saxony","Single parent ","47","0.43369049738709","0.340654349618499","0.526726645155681","5"
"Non-working","2006","Lower Saxony","Couple + C. GT 16 ","112","0.358543881982132","0.305072244324289","0.412015519639975","5"
"Non-working","2006","Lower Saxony","Couple + C. LE and GT 16","60","0.415946862143031","0.341415586047082","0.490478138238981","5"
"Non-working","2006","Bremen","(Married) couple without C. ","30","0.714137140246728","0.59684191320038","0.831432367293077","5"
"Non-working","2006","Bremen","Single parent ","8","","","","5"
"Non-working","2006","Bremen","1-pers.-HH","20","","","","5"
"Non-working","2006","Bremen","Couple + C. LE 16 ","2","","","","5"
"Non-working","2006","Bremen","Couple + C. GT 16 ","4","","","","5"
"Non-working","2006","Bremen","Couple + C. LE and GT 16","6","","","","5"
"Non-working","2006","North Rhine-Westphalia","1-pers.-HH","374","0.567984583201412","0.53013570249777","0.605833463905054","5"
"Non-working","2006","North Rhine-Westphalia","(Married) couple without C. ","946","0.570236495933965","0.546571496143132","0.593901495724797","5"
"Non-working","2006","North Rhine-Westphalia","Single parent ","110","0.469404970542398","0.405597784751566","0.533212156333231","5"
"Non-working","2006","North Rhine-Westphalia","Couple + C. LE 16 ","226","0.264458359994171","0.234791162141011","0.29412555784733","5"
"Non-working","2006","North Rhine-Westphalia","Couple + C. GT 16 ","285","0.366101196483995","0.33214110244343","0.400061290524559","5"
"Non-working","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","98","0.366865077826852","0.313977452151826","0.419752703501878","5"
"Non-working","2006","Hesse","Couple + C. LE 16 ","72","0.241331593970095","0.193699427608596","0.288963760331594","5"
"Non-working","2006","Hesse","Couple + C. GT 16 ","64","0.29812112395408","0.232906551730024","0.363335696178135","5"
"Non-working","2006","Hesse","1-pers.-HH","117","0.550079749643203","0.485076146386048","0.615083352900359","5"
"Non-working","2006","Hesse","(Married) couple without C. ","285","0.472430339445487","0.431974710794156","0.512885968096818","5"
"Non-working","2006","Hesse","Single parent ","17","","","","5"
"Non-working","2006","Rhineland-Palatinate,Saarland","Single parent ","36","0.507794349058947","0.393110069562823","0.622478628555071","5"
"Non-working","2006","Hesse","Couple + C. LE and GT 16","34","0.37178802533148","0.276104788762857","0.467471261900103","5"
"Non-working","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","121","0.584954722273863","0.517668933953163","0.652240510594563","5"
"Non-working","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","232","0.551041532328174","0.502778649495764","0.599304415160585","5"
"Non-working","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","54","0.242732211505165","0.187799806848641","0.297664616161689","5"
"Non-working","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","64","0.284640794917262","0.225013184215101","0.344268405619423","5"
"Non-working","2006","Baden-Württemberg","1-pers.-HH","193","0.490962698095864","0.441786846411745","0.540138549779983","5"
"Non-working","2006","Baden-Württemberg","Couple + C. GT 16 ","170","0.366040865997426","0.320927372987895","0.411154359006957","5"
"Non-working","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","38","0.264332291519869","0.187027032135065","0.341637550904673","5"
"Non-working","2006","Baden-Württemberg","(Married) couple without C. ","457","0.533665972854784","0.500761794658421","0.566570151051146","5"
"Non-working","2006","Baden-Württemberg","Single parent ","57","0.369714619906995","0.290870597264852","0.448558642549138","5"
"Non-working","2006","Baden-Württemberg","Couple + C. LE 16 ","137","0.288759070264119","0.250140477626147","0.327377662902091","5"
"Non-working","2006","Baden-Württemberg","Couple + C. LE and GT 16","121","0.356364819033847","0.302170375353776","0.410559262713918","5"
"Non-working","2006","Bavaria","Couple + C. LE 16 ","151","0.25677867426929","0.223038780193469","0.290518568345112","5"
"Non-working","2006","Bavaria","1-pers.-HH","217","0.506291679166037","0.459995547728728","0.552587810603346","5"
"Non-working","2006","Bavaria","(Married) couple without C. ","578","0.53561662621759","0.505761696417157","0.565471556018023","5"
"Non-working","2006","Bavaria","Single parent ","65","0.37478607813017","0.303673874801114","0.445898281459227","5"
"Non-working","2006","Berlin","(Married) couple without C. ","141","0.496397154539365","0.438041591162132","0.554752717916597","5"
"Non-working","2006","Bavaria","Couple + C. GT 16 ","212","0.390878230519376","0.350820765184278","0.430935695854473","5"
"Non-working","2006","Bavaria","Couple + C. LE and GT 16","51","0.218511372660029","0.160211475284376","0.276811270035682","5"
"Non-working","2006","Berlin","1-pers.-HH","92","0.51793013341284","0.445731369580896","0.590128897244784","5"
