"erwst","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Part-time","2017","Baden-Württemberg","585","0.131640716632509","0.120856789543086","0.142424643721932"
"Part-time","2017","Bavaria","740","0.125144919170076","0.116016278571569","0.134273559768584"
"Part-time","2017","Berlin","178","0.143386450347969","0.123432198813035","0.163340701882902"
"Part-time","2017","Brandenburg","111","0.0903091342756303","0.0744324911412907","0.10618577740997"
"Part-time","2017","Mecklenburg-Western Pomerania","79","0.149791225138692","0.122207775275729","0.177374675001656"
"Part-time","2017","Saxony","235","0.118237843617889","0.103607141253378","0.1328685459824"
"Part-time","2017","Saxony-Anhalt","115","0.0961072407771038","0.0783136215066042","0.113900860047603"
"Part-time","2017","Thuringia","120","0.115539218193476","0.0969335373793961","0.134144899007557"
"Non-working","2017","Schleswig-Holstein","608","0.430065051456881","0.402706853305736","0.457423249608026"
"Non-working","2017","Hamburg","317","0.439381744701639","0.400900218845449","0.477863270557829"
"Non-working","2017","Lower Saxony","1547","0.410330776531407","0.393767446063789","0.426894106999026"
"Non-working","2017","Bremen","151","0.515992699666169","0.458574531722369","0.573410867609969"
"Non-working","2017","North Rhine-Westphalia","3337","0.421187083695987","0.409627912650291","0.432746254741683"
"Non-working","2017","Hesse","1192","0.400017157433662","0.380712728060278","0.419321586807046"
"Non-working","2017","Rhineland-Palatinate,Saarland","851","0.408870950978737","0.386641999388445","0.431099902569029"
"Non-working","2017","Baden-Württemberg","1556","0.390031170313429","0.374473821918289","0.405588518708569"
"Non-working","2017","Bavaria","2014","0.364865699671486","0.351584700751362","0.37814669859161"
"Non-working","2017","Berlin","533","0.414534534155871","0.38648537054595","0.442583697765793"
"Non-working","2017","Brandenburg","649","0.457306390906807","0.429711612204381","0.484901169609232"
"Non-working","2017","Mecklenburg-Western Pomerania","309","0.421281050069269","0.383116300373862","0.459445799764677"
"Non-working","2017","Saxony","838","0.402772555592422","0.380549129613501","0.424995981571342"
"Non-working","2017","Saxony-Anhalt","504","0.471401158711758","0.441265116755675","0.50153720066784"
"Non-working","2017","Thuringia","495","0.406141340997799","0.377557426138781","0.434725255856817"
"Other","2017","Schleswig-Holstein","123","0.0890421436002235","0.0733039560428878","0.104780331157559"
"Other","2017","Hamburg","49","0.057008957195816","0.0390317181143448","0.0749861962772873"
"Other","2017","Lower Saxony","342","0.111448493756585","0.100852180334683","0.122044807178487"
"Other","2017","Bremen","29","","",""
"Other","2017","North Rhine-Westphalia","630","0.0913651491860451","0.0846197906296206","0.0981105077424695"
"Other","2017","Hesse","217","0.103213551483342","0.0912251543036609","0.115201948663023"
"Other","2017","Rhineland-Palatinate,Saarland","153","0.0838029218337124","0.071274143296003","0.0963317003714218"
"Other","2017","Baden-Württemberg","348","0.0812829355745445","0.0725668260316972","0.0899990451173917"
"Other","2017","Bavaria","499","0.103298092789577","0.0949015281252233","0.111694657453931"
"Other","2017","Berlin","89","0.0748328256380105","0.0598516775994945","0.0898139736765265"
"Other","2017","Brandenburg","69","0.0411685054588074","0.0301632628103361","0.0521737481072788"
"Other","2017","Mecklenburg-Western Pomerania","42","0.0588039591414192","0.0406201052158462","0.0769878130669922"
"Other","2017","Saxony","116","0.0582850491577265","0.0476693277288102","0.0689007705866428"
"Other","2017","Saxony-Anhalt","69","0.064802358236276","0.0499404391533041","0.0796642773192478"
"Other","2017","Thuringia","81","0.0740102290881525","0.0587735425630308","0.0892469156132742"
"Full-time","2018","Schleswig-Holstein","357","0.350151165888205","0.322593375679178","0.377708956097232"
"Full-time","2018","Hamburg","214","0.42971396395332","0.389286830187146","0.470141097719494"
"Full-time","2018","Lower Saxony","995","0.372172910151887","0.355316476995081","0.389029343308694"
"Full-time","2018","Bremen","82","0.384484246054608","0.330243242938056","0.43872524917116"
"Full-time","2018","North Rhine-Westphalia","2067","0.361376469343432","0.349717501961827","0.373035436725037"
"Full-time","2018","Hesse","726","0.389301682318517","0.369230228384602","0.409373136252432"
"Full-time","2018","Rhineland-Palatinate,Saarland","604","0.384779404199728","0.362271388653076","0.407287419746381"
"Full-time","2018","Baden-Württemberg","1196","0.406515191418009","0.389877289504592","0.423153093331425"
"Full-time","2018","Bavaria","1680","0.408595647774273","0.394346656961389","0.422844638587158"
"Full-time","2018","Berlin","406","0.40510386644892","0.377339973921989","0.432867758975851"
"Full-time","2018","Brandenburg","411","0.413990726913581","0.38592325675431","0.442058197072851"
"Full-time","2018","Mecklenburg-Western Pomerania","214","0.336274060466156","0.300420998352366","0.372127122579947"
"Full-time","2018","Saxony","664","0.417865958394307","0.395100299616303","0.440631617172311"
"Full-time","2018","Saxony-Anhalt","363","0.363853304323519","0.334585427826351","0.393121180820688"
"Full-time","2018","Thuringia","402","0.400069397146588","0.370824043017308","0.429314751275868"
"Part-time","2018","Schleswig-Holstein","188","0.150483947043996","0.12982818075532","0.171139713332673"
"Part-time","2018","Hamburg","74","0.0843212019330656","0.0616289904288367","0.107013413437294"
"Part-time","2018","Lower Saxony","453","0.133119935797075","0.121273864679968","0.144966006914182"
"Part-time","2018","Bremen","40","0.0746812293267812","0.0453709291289899","0.103991529524572"
"Part-time","2018","North Rhine-Westphalia","942","0.132270824873474","0.124048742478618","0.14049290726833"
"Part-time","2018","Hesse","328","0.134333800383428","0.120296286075128","0.148371314691729"
"Part-time","2018","Rhineland-Palatinate,Saarland","259","0.120865045034339","0.105785300029414","0.135944790039264"
"Part-time","2018","Baden-Württemberg","525","0.137030182318376","0.125381916109782","0.14867844852697"
"Part-time","2018","Bavaria","735","0.135776748707117","0.125847402446699","0.145706094967534"
"Part-time","2018","Berlin","178","0.126605140057251","0.107798657644593","0.145411622469908"
"Part-time","2018","Brandenburg","132","0.10391896512696","0.0865298786126288","0.12130805164129"
"Part-time","2018","Mecklenburg-Western Pomerania","86","0.157584889924604","0.129934227863204","0.185235551986004"
"Part-time","2018","Saxony","249","0.122320872762719","0.107196812529744","0.137444932995694"
"Part-time","2018","Saxony-Anhalt","110","0.0816382494619159","0.0649810053744723","0.0982954935493594"
"Part-time","2018","Thuringia","123","0.114670061480589","0.0956498076418362","0.133690315319342"
"Non-working","2018","Schleswig-Holstein","497","0.416796981820607","0.388314187527058","0.445279776114157"
"Non-working","2018","Hamburg","238","0.435735239421485","0.395241334787434","0.476229144055537"
"Non-working","2018","Lower Saxony","1390","0.39508153629704","0.378033864910294","0.412129207683787"
"Non-working","2018","Bremen","159","0.435343676539054","0.380062526453336","0.490624826624773"
"Non-working","2018","North Rhine-Westphalia","2894","0.412188756466082","0.400242695996069","0.424134816936095"
"Non-working","2018","Hesse","998","0.38756455318166","0.36750946780317","0.407619638560151"
"Non-working","2018","Rhineland-Palatinate,Saarland","744","0.404809973959636","0.382102475720388","0.427517472198884"
"Non-working","2018","Baden-Württemberg","1308","0.377086769609739","0.360669921067761","0.393503618151716"
"Non-working","2018","Bavaria","1713","0.366511123932354","0.352543965581294","0.380478282283415"
"Non-working","2018","Berlin","533","0.394480262176576","0.366839285882044","0.422121238471108"
"Non-working","2018","Brandenburg","565","0.437998669958732","0.409726393021755","0.466270946895709"
"Non-working","2018","Mecklenburg-Western Pomerania","321","0.447575585933029","0.409839678286544","0.485311493579514"
"Non-working","2018","Saxony","769","0.388573124739315","0.366074349889151","0.411071899589478"
"Non-working","2018","Saxony-Anhalt","490","0.494935608447014","0.464519955798882","0.525351261095147"
"Non-working","2018","Thuringia","469","0.415109851313319","0.385695628089743","0.444524074536894"
"Other","2018","Schleswig-Holstein","109","0.0825679052471915","0.0666676891391657","0.0984681213552172"
"Other","2018","Hamburg","50","0.050229594692129","0.0323924225884935","0.0680667667957644"
"Other","2018","Lower Saxony","321","0.0996256177539975","0.0891815337411421","0.110069701766853"
"Other","2018","Bremen","28","","",""
"Other","2018","North Rhine-Westphalia","619","0.0941639493170113","0.087075931073995","0.101251967560028"
"Other","2018","Hesse","215","0.0887999641163945","0.0770905385517646","0.100509389681024"
"Other","2018","Rhineland-Palatinate,Saarland","188","0.0895455768062968","0.0763366650512999","0.102754488561294"
"Other","2018","Baden-Württemberg","319","0.0793678566538768","0.0702115409286714","0.0885241723790822"
"Other","2018","Bavaria","444","0.0891164795862559","0.0808578989486346","0.0973750602238772"
"Other","2018","Berlin","84","0.0738107313172536","0.059023522225822","0.0885979404086851"
"Other","2018","Brandenburg","75","0.044091638000728","0.032392820513333","0.0557904554881231"
"Other","2018","Mecklenburg-Western Pomerania","46","0.0585654636762106","0.0407457373368768","0.0763851900155444"
"Other","2018","Saxony","121","0.0712400441036594","0.0593669459357361","0.0831131422715827"
"Other","2018","Saxony-Anhalt","75","0.0595728377675507","0.0451737114842846","0.0739719640508167"
"Other","2018","Thuringia","84","0.0701506900595042","0.0549045125859808","0.0853968675330277"
"Full-time","2019","Schleswig-Holstein","415","0.38178621658534","0.354275674603773","0.409296758566907"
"Full-time","2019","Hamburg","250","0.431122476948871","0.392389757569125","0.469855196328616"
"Full-time","2019","Lower Saxony","1037","0.374593137412823","0.35730477162136","0.391881503204286"
"Full-time","2019","Bremen","81","0.392080706755483","0.336368830794574","0.447792582716392"
"Full-time","2019","North Rhine-Westphalia","2227","0.36354623253223","0.351834427255843","0.375258037808617"
"Full-time","2019","Hesse","798","0.40118069228816","0.380187539745527","0.422173844830793"
"Full-time","2019","Rhineland-Palatinate,Saarland","629","0.373245258950199","0.350354405092403","0.396136112807995"
"Full-time","2019","Baden-Württemberg","1286","0.410756358444623","0.394059307517923","0.427453409371323"
"Full-time","2019","Bavaria","1840","0.412338356068211","0.398005207571761","0.42667150456466"
"Full-time","2019","Berlin","458","0.400992005363743","0.373122835211418","0.428861175516067"
"Full-time","2019","Brandenburg","477","0.406340552933567","0.379156569427804","0.43352453643933"
"Full-time","2019","Mecklenburg-Western Pomerania","249","0.34468984691748","0.30851314089271","0.38086655294225"
"Full-time","2019","Saxony","764","0.44560178730076","0.422511865468525","0.468691709132994"
"Full-time","2019","Saxony-Anhalt","382","0.353125540487073","0.323823544118232","0.382427536855913"
"Full-time","2019","Thuringia","411","0.368606178198198","0.339000195962939","0.398212160433458"
"Part-time","2019","Schleswig-Holstein","175","0.142813845674443","0.123001202739656","0.162626488609231"
"Part-time","2019","Hamburg","85","0.102866017612419","0.0791067589139085","0.126625276310929"
"Part-time","2019","Lower Saxony","468","0.133402165987046","0.121257573309447","0.145546758664644"
"Part-time","2019","Bremen","34","0.106466221683715","0.0712698016925581","0.141662641674873"
"Part-time","2019","North Rhine-Westphalia","989","0.154313794831744","0.145518151968872","0.163109437694615"
"Part-time","2019","Hesse","345","0.153928740288768","0.138471815941102","0.169385664636435"
"Part-time","2019","Rhineland-Palatinate,Saarland","249","0.121677190794092","0.10620514662291","0.137149234965274"
"Part-time","2019","Baden-Württemberg","532","0.131882514708384","0.120398783108104","0.143366246308665"
"Part-time","2019","Bavaria","727","0.149485672281019","0.139103417997923","0.159867926564115"
"Part-time","2019","Berlin","195","0.140822694718297","0.121043090632718","0.160602298803877"
"Part-time","2019","Brandenburg","135","0.10172912645127","0.0849979823640304","0.118460270538509"
"Part-time","2019","Mecklenburg-Western Pomerania","82","0.159265704058032","0.131412071530004","0.18711933658606"
"Part-time","2019","Saxony","233","0.125500503066845","0.110110432711676","0.140890573422013"
"Part-time","2019","Saxony-Anhalt","106","0.0951594871859976","0.0771693403449145","0.113149634027081"
"Part-time","2019","Thuringia","120","0.107392843782285","0.088392307510096","0.126393380054473"
"Non-working","2019","Schleswig-Holstein","495","0.403909214940752","0.376123743701148","0.431694686180356"
"Non-working","2019","Hamburg","254","0.430096715722654","0.391375238956276","0.468818192489031"
"Non-working","2019","Lower Saxony","1204","0.397187340082422","0.379709748189569","0.414664931975275"
"Non-working","2019","Bremen","159","0.444295484268157","0.387593925832544","0.500997042703769"
"Non-working","2019","North Rhine-Westphalia","2636","0.399116789714619","0.387193238496829","0.41104034093241"
"Non-working","2019","Hesse","770","0.366513521572852","0.345875245015693","0.38715179813001"
"Non-working","2019","Rhineland-Palatinate,Saarland","676","0.413450455403508","0.390143791301742","0.436757119505275"
"Non-working","2019","Baden-Württemberg","1211","0.374892822195412","0.358463071351249","0.391322573039576"
"Non-working","2019","Bavaria","1563","0.361078745641082","0.347093319942484","0.375064171339681"
