"erwst","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Part-time","2003","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2003","secondary school degree","(3a) lower tertiary education","81","0.13067076233926","0.102030721666091","0.159310803012429"
"Part-time","2003","secondary school degree","(3b) higher tertiary education","","","",""
"Part-time","2003","college entrance qualification","(0) in school","","","",""
"Part-time","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Part-time","2003","college entrance qualification","(1b) general elementary school","","","",""
"Part-time","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Part-time","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Part-time","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Part-time","2003","college entrance qualification","(2c_gen) general maturity certificate","57","0.0686292765996811","0.0509769894306932","0.0862815637686689"
"Part-time","2003","college entrance qualification","(2c_voc) vocational maturity certificate","182","0.123212331902306","0.105607490884442","0.14081717292017"
"Part-time","2003","college entrance qualification","(3a) lower tertiary education","106","0.0897992206896773","0.0722197367273029","0.107378704652052"
"Part-time","2003","college entrance qualification","(3b) higher tertiary education","290","0.111883128624002","0.0990117752148465","0.124754482033157"
"Part-time","2003","Other degree","(0) in school","","","",""
"Part-time","2003","Other degree","(1a) inadequately completed","","","",""
"Part-time","2003","Other degree","(1b) general elementary school","31","0.0727665193479173","0.0478354781253599","0.0976975605704746"
"Part-time","2003","Other degree","(1c) basic vocational qualification","40","0.135983698394276","0.102764371403169","0.169203025385383"
"Part-time","2003","Other degree","(2b) intermediate general qualification","","","",""
"Part-time","2003","Other degree","(2a) intermediate vocational","","","",""
"Part-time","2003","Other degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2003","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2003","Other degree","(3a) lower tertiary education","","","",""
"Part-time","2003","Other degree","(3b) higher tertiary education","","","",""
"Part-time","2003","no degree/no degree yet","(0) in school","","","",""
"Part-time","2003","no degree/no degree yet","(1a) inadequately completed","","","",""
"Part-time","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Part-time","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Part-time","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Part-time","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Part-time","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Part-time","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Part-time","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Non-working","2003","lower secondary degree","(0) in school","","","",""
"Non-working","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Non-working","2003","lower secondary degree","(1b) general elementary school","1174","0.70470646858997","0.683352026535077","0.726060910644863"
"Non-working","2003","lower secondary degree","(1c) basic vocational qualification","3222","0.558566630555381","0.545936784187109","0.571196476923653"
"Non-working","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Non-working","2003","lower secondary degree","(2a) intermediate vocational","","","",""
"Non-working","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2003","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2003","lower secondary degree","(3a) lower tertiary education","107","0.725669607971692","0.654267852259839","0.797071363683544"
"Non-working","2003","lower secondary degree","(3b) higher tertiary education","","","",""
"Non-working","2003","secondary school degree","(0) in school","","","",""
"Non-working","2003","secondary school degree","(1a) inadequately completed","","","",""
"Non-working","2003","secondary school degree","(1b) general elementary school","","","",""
"Non-working","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Non-working","2003","secondary school degree","(2b) intermediate general qualification","259","0.43553979051307","0.396914049761895","0.474165531264246"
"Non-working","2003","secondary school degree","(2a) intermediate vocational","1549","0.332439617429887","0.319567290368283","0.345311944491492"
"Non-working","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2003","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2003","secondary school degree","(3a) lower tertiary education","155","0.343089462496506","0.302748237774154","0.383430687218858"
"Non-working","2003","secondary school degree","(3b) higher tertiary education","33","0.415943573422397","0.325860377877062","0.506026768967732"
"Non-working","2003","college entrance qualification","(0) in school","","","",""
"Non-working","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Non-working","2003","college entrance qualification","(1b) general elementary school","","","",""
"Non-working","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Non-working","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Non-working","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Non-working","2003","college entrance qualification","(2c_gen) general maturity certificate","405","0.515923130283051","0.48103042457514","0.550815835990962"
"Non-working","2003","college entrance qualification","(2c_voc) vocational maturity certificate","389","0.337571671856688","0.312243126531293","0.362900217182084"
"Non-working","2003","college entrance qualification","(3a) lower tertiary education","261","0.29316139594731","0.265170631610008","0.321152160284612"
"Non-working","2003","college entrance qualification","(3b) higher tertiary education","535","0.276108432102127","0.257853364419594","0.29436349978466"
"Non-working","2003","Other degree","(0) in school","","","",""
"Non-working","2003","Other degree","(1a) inadequately completed","","","",""
"Non-working","2003","Other degree","(1b) general elementary school","246","0.612675342202709","0.565919828013685","0.659430856391733"
"Non-working","2003","Other degree","(1c) basic vocational qualification","185","0.443399233384935","0.395253721771951","0.491544744997919"
"Non-working","2003","Other degree","(2b) intermediate general qualification","","","",""
"Non-working","2003","Other degree","(2a) intermediate vocational","","","",""
"Non-working","2003","Other degree","(2c_gen) general maturity certificate","32","0.430547963053246","0.309237726704399","0.551858199402092"
"Non-working","2003","Other degree","(2c_voc) vocational maturity certificate","63","0.30633996538419","0.235573182134803","0.377106748633577"
"Non-working","2003","Other degree","(3a) lower tertiary education","","","",""
"Non-working","2003","Other degree","(3b) higher tertiary education","58","0.360811993213924","0.289660526357616","0.431963460070232"
"Non-working","2003","no degree/no degree yet","(0) in school","560","0.902689350596348","0.879322337693897","0.9260563634988"
"Non-working","2003","no degree/no degree yet","(1a) inadequately completed","189","0.66437996598314","0.609168772704985","0.719591159261295"
