"transab_cat2","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2018","lower secondary degree","East Germany","49","0.0378660997677577","0.0258913560320145","0.0498408435035009"
"High transfer dependency","2018","secondary school degree","West Germany","99","0.00998267863131105","0.00717556731570466","0.0127897899469174"
"High transfer dependency","2018","secondary school degree","East Germany","96","0.0365674966653717","0.0291593458160955","0.0439756475146479"
"High transfer dependency","2018","college entrance qualification","West Germany","111","0.0130444150560286","0.0102311934923182","0.0158576366197391"
"High transfer dependency","2018","college entrance qualification","East Germany","28","","",""
"High transfer dependency","2018","Other degree","West Germany","343","0.0559934638261568","0.0489884496957896","0.0629984779565241"
"High transfer dependency","2018","Other degree","East Germany","55","0.0978382332066663","0.0732316911277052","0.122444775285627"
"High transfer dependency","2018","no degree/no degree yet","West Germany","215","0.0823057140641459","0.0704806623738361","0.0941307657544557"
"High transfer dependency","2018","no degree/no degree yet","East Germany","35","0.10591642031276","0.0755306194892958","0.136302221136225"
"Very high transfer dependency","2018","lower secondary degree","West Germany","191","0.0277600598752822","0.0231032806641095","0.0324168390864548"
"Very high transfer dependency","2018","lower secondary degree","East Germany","95","0.0791108887830602","0.0621774569840705","0.0960443205820499"
"Very high transfer dependency","2018","secondary school degree","West Germany","125","0.0241244425132279","0.0197919227099863","0.0284569623164694"
"Very high transfer dependency","2018","secondary school degree","East Germany","86","0.0267033864043661","0.0203404536845752","0.033066319124157"
"Very high transfer dependency","2018","college entrance qualification","West Germany","91","0.0156616828160172","0.0125832177020706","0.0187401479299637"
"Very high transfer dependency","2018","college entrance qualification","East Germany","33","0.0238383057091581","0.0158929190366881","0.0317836923816282"
"Very high transfer dependency","2018","Other degree","West Germany","1398","0.092197201059345","0.0833825022991931","0.101011899819497"
"Very high transfer dependency","2018","Other degree","East Germany","256","0.18482018427755","0.152672071301798","0.216968297253302"
"Very high transfer dependency","2018","no degree/no degree yet","West Germany","1009","0.205930683390714","0.188531503500425","0.223329863281002"
"Very high transfer dependency","2018","no degree/no degree yet","East Germany","198","0.136425014944881","0.102533029439558","0.170317000450204"
"Very low transfer dependency","2019","lower secondary degree","West Germany","3886","0.891653911344881","0.882598762477185","0.900709060212578"
"Very low transfer dependency","2019","lower secondary degree","East Germany","670","0.790167631469371","0.763094776182242","0.8172404867565"
"Very low transfer dependency","2019","secondary school degree","West Germany","4562","0.935260740126255","0.928422483142945","0.942098997109565"
"Very low transfer dependency","2019","secondary school degree","East Germany","2210","0.901069853735149","0.889387205076437","0.912752502393861"
"Very low transfer dependency","2019","college entrance qualification","West Germany","6475","0.935067240551751","0.92924688561639","0.940887595487111"
"Very low transfer dependency","2019","college entrance qualification","East Germany","1494","0.912055650672361","0.898272855398744","0.925838445945977"
"Very low transfer dependency","2019","Other degree","West Germany","1934","0.786973325917808","0.773742705898553","0.800203945937062"
"Very low transfer dependency","2019","Other degree","East Germany","190","0.632677427586007","0.590209558474096","0.675145296697918"
"Very low transfer dependency","2019","no degree/no degree yet","West Germany","661","0.625783311024834","0.604478885384314","0.647087736665354"
"Very low transfer dependency","2019","no degree/no degree yet","East Germany","121","0.65963647798474","0.607720990252443","0.711551965717037"
"Low transfer dependency","2019","lower secondary degree","West Germany","296","0.0547377870471705","0.048110884521396","0.0613646895729449"
"Low transfer dependency","2019","lower secondary degree","East Germany","76","0.0771617840920608","0.0594198027353452","0.0949037654487763"
"Low transfer dependency","2019","secondary school degree","West Germany","222","0.0324465076174518","0.0275225231743398","0.0373704920605638"
"Low transfer dependency","2019","secondary school degree","East Germany","151","0.0499191965688202","0.0413977794284026","0.0584406137092378"
"Low transfer dependency","2019","college entrance qualification","West Germany","228","0.0363223878976431","0.0319031314970235","0.0407416442982626"
"Low transfer dependency","2019","college entrance qualification","East Germany","72","0.048071886489327","0.0376614167668512","0.0584823562118028"
"Low transfer dependency","2019","Other degree","West Germany","277","0.0736524004102186","0.0652119885298602","0.0820928122905769"
"Low transfer dependency","2019","Other degree","East Germany","58","0.165267095544428","0.132547158785398","0.197987032303457"
"Low transfer dependency","2019","no degree/no degree yet","West Germany","156","0.106740372637584","0.0931463034462245","0.120334441828943"
"Low transfer dependency","2019","no degree/no degree yet","East Germany","19","","",""
"High transfer dependency","2019","lower secondary degree","West Germany","155","0.026729557360255","0.0220305787632682","0.0314285359572419"
"High transfer dependency","2019","lower secondary degree","East Germany","50","0.0456013387967599","0.0317308453943133","0.0594718321992065"
"High transfer dependency","2019","secondary school degree","West Germany","85","0.0156453499234917","0.012196584627522","0.0190941152194614"
"High transfer dependency","2019","secondary school degree","East Germany","76","0.0214713385254229","0.0157996274995685","0.0271430495512773"
"High transfer dependency","2019","college entrance qualification","West Germany","89","0.0122770280665909","0.0096759084743611","0.0148781476588207"
"High transfer dependency","2019","college entrance qualification","East Germany","26","","",""
"High transfer dependency","2019","Other degree","West Germany","318","0.052442731283969","0.0452394797244331","0.0596459828435049"
"High transfer dependency","2019","Other degree","East Germany","38","0.0547539261569642","0.034712641084544","0.0747952112293843"
"High transfer dependency","2019","no degree/no degree yet","West Germany","185","0.0919293468221412","0.0792094621596271","0.104649231484655"
"High transfer dependency","2019","no degree/no degree yet","East Germany","23","","",""
"Very high transfer dependency","2019","lower secondary degree","West Germany","189","0.026878744247693","0.0221670317432483","0.0315904567521377"
"Very high transfer dependency","2019","lower secondary degree","East Germany","73","0.0870692456418083","0.068324070069046","0.105814421214571"
"Very high transfer dependency","2019","secondary school degree","West Germany","105","0.0166474023328017","0.0130917190239892","0.0202030856416143"
"Very high transfer dependency","2019","secondary school degree","East Germany","72","0.0275396111706077","0.0211361818155119","0.0339430405257034"
"Very high transfer dependency","2019","college entrance qualification","West Germany","93","0.0163333434840153","0.0133393031854196","0.0193273837826111"
"Very high transfer dependency","2019","college entrance qualification","East Germany","30","0.019706218332798","0.0129422364595184","0.0264702002060776"
"Very high transfer dependency","2019","Other degree","West Germany","1150","0.0869315423880046","0.0778277245374145","0.0960353602385947"
"Very high transfer dependency","2019","Other degree","East Germany","209","0.147301550712601","0.116080545083292","0.178522556341911"
"Very high transfer dependency","2019","no degree/no degree yet","West Germany","980","0.175546969515441","0.158798470440677","0.192295468590205"
"Very high transfer dependency","2019","no degree/no degree yet","East Germany","157","0.177319132453443","0.135471913679629","0.219166351227257"
