"transab_cat2","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2006","(3b) higher tertiary education","West Germany","2042","0.934821592562298","0.92431416510047","0.945329020024126"
"Very low transfer dependency","2006","(3b) higher tertiary education","East Germany","606","0.904449606381279","0.881832649508389","0.927066563254169"
"Low transfer dependency","2006","(0) in school","West Germany","31","0.0554714802656005","0.0353475727755512","0.0755953877556497"
"Low transfer dependency","2006","(0) in school","East Germany","12","","",""
"Low transfer dependency","2006","(1a) inadequately completed","West Germany","28","","",""
"Low transfer dependency","2006","(1a) inadequately completed","East Germany","","","",""
"Low transfer dependency","2006","(1b) general elementary school","West Germany","127","0.0730048956841522","0.060788622715571","0.0852211686527333"
"Low transfer dependency","2006","(1b) general elementary school","East Germany","18","","",""
"Low transfer dependency","2006","(1c) basic vocational qualification","West Germany","254","0.0524056674042015","0.0462294863449126","0.0585818484634904"
"Low transfer dependency","2006","(1c) basic vocational qualification","East Germany","65","0.0650127057964186","0.0508369245641918","0.0791884870286453"
"Low transfer dependency","2006","(2b) intermediate general qualification","West Germany","33","0.0742759285038916","0.0498578744350599","0.0986939825727233"
"Low transfer dependency","2006","(2b) intermediate general qualification","East Germany","21","","",""
"Low transfer dependency","2006","(2a) intermediate vocational","West Germany","165","0.0486539123065192","0.0413890775938135","0.0559187470192248"
"Low transfer dependency","2006","(2a) intermediate vocational","East Germany","211","0.127522165232595","0.112074233610766","0.142970096854424"
"Low transfer dependency","2006","(2c_gen) general maturity certificate","West Germany","47","0.0776563508497322","0.0570183938960016","0.0982943078034628"
"Low transfer dependency","2006","(2c_gen) general maturity certificate","East Germany","30","0.173809365260252","0.118450324132105","0.229168406388399"
"Low transfer dependency","2006","(2c_voc) vocational maturity certificate","West Germany","96","0.0786653049189218","0.0645883001727884","0.0927423096650553"
"Low transfer dependency","2006","(2c_voc) vocational maturity certificate","East Germany","21","","",""
"Low transfer dependency","2006","(3a) lower tertiary education","West Germany","32","0.0313813244550329","0.0211432673101216","0.0416193815999442"
"Low transfer dependency","2006","(3a) lower tertiary education","East Germany","53","0.0533783270826017","0.0365325619586392","0.0702240922065643"
"Low transfer dependency","2006","(3b) higher tertiary education","West Germany","40","0.0217714110550523","0.015559236865554","0.0279835852445505"
"Low transfer dependency","2006","(3b) higher tertiary education","East Germany","29","","",""
"High transfer dependency","2006","(0) in school","West Germany","8","","",""
"High transfer dependency","2006","(0) in school","East Germany","9","","",""
"High transfer dependency","2006","(1a) inadequately completed","West Germany","14","","",""
"High transfer dependency","2006","(1a) inadequately completed","East Germany","1","","",""
"High transfer dependency","2006","(1b) general elementary school","West Germany","83","0.0477193711156799","0.0377089154515373","0.0577298267798224"
"High transfer dependency","2006","(1b) general elementary school","East Germany","19","","",""
"High transfer dependency","2006","(1c) basic vocational qualification","West Germany","90","0.0189522696121553","0.0151731090361167","0.0227314301881938"
"High transfer dependency","2006","(1c) basic vocational qualification","East Germany","43","0.0350275106931487","0.0244567283600752","0.0455982930262222"
"High transfer dependency","2006","(2b) intermediate general qualification","West Germany","21","","",""
"High transfer dependency","2006","(2b) intermediate general qualification","East Germany","11","","",""
"High transfer dependency","2006","(2a) intermediate vocational","West Germany","50","0.0179767261078282","0.0134901630438337","0.0224632891718227"
"High transfer dependency","2006","(2a) intermediate vocational","East Germany","90","0.0629517238910696","0.0517034704056124","0.0741999773765269"
"High transfer dependency","2006","(2c_gen) general maturity certificate","West Germany","24","","",""
"High transfer dependency","2006","(2c_gen) general maturity certificate","East Germany","17","","",""
"High transfer dependency","2006","(2c_voc) vocational maturity certificate","West Germany","23","","",""
"High transfer dependency","2006","(2c_voc) vocational maturity certificate","East Germany","8","","",""
"High transfer dependency","2006","(3a) lower tertiary education","West Germany","4","","",""
"High transfer dependency","2006","(3a) lower tertiary education","East Germany","7","","",""
"High transfer dependency","2006","(3b) higher tertiary education","West Germany","11","","",""
"High transfer dependency","2006","(3b) higher tertiary education","East Germany","6","","",""
"Very high transfer dependency","2006","(0) in school","West Germany","20","","",""
"Very high transfer dependency","2006","(0) in school","East Germany","16","","",""
"Very high transfer dependency","2006","(1a) inadequately completed","West Germany","29","","",""
"Very high transfer dependency","2006","(1a) inadequately completed","East Germany","8","","",""
"Very high transfer dependency","2006","(1b) general elementary school","West Germany","109","0.0680570567727896","0.0562305833678957","0.0798835301776835"
"Very high transfer dependency","2006","(1b) general elementary school","East Germany","29","","",""
"Very high transfer dependency","2006","(1c) basic vocational qualification","West Germany","127","0.0313000998479662","0.0264741016799557","0.0361260980159767"
"Very high transfer dependency","2006","(1c) basic vocational qualification","East Germany","76","0.082250085184529","0.0664530574135898","0.0980471129554681"
"Very high transfer dependency","2006","(2b) intermediate general qualification","West Germany","17","","",""
"Very high transfer dependency","2006","(2b) intermediate general qualification","East Germany","13","","",""
"Very high transfer dependency","2006","(2a) intermediate vocational","West Germany","61","0.0226622399812408","0.0176368318076569","0.0276876481548248"
"Very high transfer dependency","2006","(2a) intermediate vocational","East Germany","108","0.0762881435658849","0.0639940339652205","0.0885822531665493"
"Very high transfer dependency","2006","(2c_gen) general maturity certificate","West Germany","24","","",""
"Very high transfer dependency","2006","(2c_gen) general maturity certificate","East Germany","13","","",""
"Very high transfer dependency","2006","(2c_voc) vocational maturity certificate","West Germany","25","","",""
"Very high transfer dependency","2006","(2c_voc) vocational maturity certificate","East Germany","10","","",""
"Very high transfer dependency","2006","(3a) lower tertiary education","West Germany","11","","",""
"Very high transfer dependency","2006","(3a) lower tertiary education","East Germany","13","","",""
"Very high transfer dependency","2006","(3b) higher tertiary education","West Germany","27","","",""
"Very high transfer dependency","2006","(3b) higher tertiary education","East Germany","8","","",""
"Very low transfer dependency","2007","(0) in school","West Germany","413","0.815599827892492","0.78076097568403","0.850438680100955"
"Very low transfer dependency","2007","(0) in school","East Germany","113","0.693050162440265","0.619239602451729","0.7668607224288"
"Very low transfer dependency","2007","(1a) inadequately completed","West Germany","129","0.635902143244006","0.568192358729188","0.703611927758824"
"Very low transfer dependency","2007","(1a) inadequately completed","East Germany","13","","",""
"Very low transfer dependency","2007","(1b) general elementary school","West Germany","1233","0.801659619091529","0.781711843373547","0.82160739480951"
"Very low transfer dependency","2007","(1b) general elementary school","East Germany","159","0.734397614652697","0.67522471947968","0.793570509825714"
"Very low transfer dependency","2007","(1c) basic vocational qualification","West Germany","4149","0.900600188028133","0.891909421881934","0.909290954174331"
"Very low transfer dependency","2007","(1c) basic vocational qualification","East Germany","896","0.827208670531012","0.804545130339181","0.849872210722843"
