"transab_cat2","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2009","Not Employed","Single parent ","23","","",""
"High transfer dependency","2009","Not Employed","Couple + C. LE 16 ","28","","",""
"High transfer dependency","2009","Not Employed","Couple + C. GT 16 ","21","","",""
"High transfer dependency","2009","Not Employed","Couple + C. LE and GT 16","15","","",""
"High transfer dependency","2009","Employed","1-pers.-HH","54","0.0334159450768162","0.0241173180554973","0.0427145720981351"
"High transfer dependency","2009","Employed","(Married) couple without C. ","27","","",""
"High transfer dependency","2009","Employed","Single parent ","40","0.051880876879936","0.0354038603185719","0.0683578934413"
"High transfer dependency","2009","Employed","Couple + C. LE 16 ","45","0.0202126434020222","0.0146011675473298","0.0258241192567147"
"High transfer dependency","2009","Employed","Couple + C. GT 16 ","15","","",""
"High transfer dependency","2009","Employed","Couple + C. LE and GT 16","18","","",""
"Very high transfer dependency","2009","Not Employed","1-pers.-HH","119","0.0968251673616348","0.081651153135964","0.111999181587306"
"Very high transfer dependency","2009","Not Employed","(Married) couple without C. ","38","0.0159274522618884","0.0117080784431172","0.0201468260806596"
"Very high transfer dependency","2009","Not Employed","Single parent ","80","0.226390729542125","0.181031636012381","0.271749823071868"
"Very high transfer dependency","2009","Not Employed","Couple + C. LE 16 ","58","0.19911249343912","0.16101232633206","0.23721266054618"
"Very high transfer dependency","2009","Not Employed","Couple + C. GT 16 ","36","0.0394111168425962","0.0268383075947033","0.0519839260904891"
"Very high transfer dependency","2009","Not Employed","Couple + C. LE and GT 16","23","","",""
"Very high transfer dependency","2009","Employed","1-pers.-HH","38","0.0301563711533815","0.021308016141918","0.039004726164845"
"Very high transfer dependency","2009","Employed","(Married) couple without C. ","7","","",""
"Very high transfer dependency","2009","Employed","Single parent ","39","0.073339705446916","0.0539722159414425","0.0927071949523895"
"Very high transfer dependency","2009","Employed","Couple + C. LE 16 ","18","","",""
"Very high transfer dependency","2009","Employed","Couple + C. GT 16 ","13","","",""
"Very high transfer dependency","2009","Employed","Couple + C. LE and GT 16","11","","",""
"Very low transfer dependency","2010","Not Employed","1-pers.-HH","1204","0.846700038241489","0.827739717777378","0.865660358705599"
"Very low transfer dependency","2010","Not Employed","(Married) couple without C. ","3024","0.932238797359225","0.923504652396623","0.940972942321828"
"Very low transfer dependency","2010","Not Employed","Single parent ","228","0.469719652631965","0.434627523953772","0.504811781310157"
"Very low transfer dependency","2010","Not Employed","Couple + C. LE 16 ","855","0.549256137730584","0.525686734794552","0.572825540666616"
"Very low transfer dependency","2010","Not Employed","Couple + C. GT 16 ","695","0.806604189227145","0.779910791282832","0.833297587171458"
"Very low transfer dependency","2010","Not Employed","Couple + C. LE and GT 16","408","0.702366993306364","0.666777151708123","0.737956834904605"
"Very low transfer dependency","2010","Employed","1-pers.-HH","1212","0.88688209536432","0.870011229270168","0.903752961458472"
"Very low transfer dependency","2010","Employed","(Married) couple without C. ","3021","0.958649083899059","0.951685133558695","0.965613034239423"
"Very low transfer dependency","2010","Employed","Single parent ","1043","0.707235976502707","0.684604995029775","0.729866957975638"
"Very low transfer dependency","2010","Employed","Couple + C. LE 16 ","4816","0.877782929110019","0.869452114017116","0.886113744202922"
"Very low transfer dependency","2010","Employed","Couple + C. GT 16 ","2020","0.943736082677359","0.933954823785785","0.953517341568932"
"Very low transfer dependency","2010","Employed","Couple + C. LE and GT 16","927","0.860941699811679","0.840722816785998","0.88116058283736"
"Low transfer dependency","2010","Not Employed","1-pers.-HH","45","0.0353396374467796","0.0256227287425827","0.0450565461509766"
"Low transfer dependency","2010","Not Employed","(Married) couple without C. ","94","0.044764345116604","0.037578338109374","0.0519503521238341"
"Low transfer dependency","2010","Not Employed","Single parent ","87","0.120251180273777","0.0973814205453686","0.143120940002185"
"Low transfer dependency","2010","Not Employed","Couple + C. LE 16 ","344","0.168215529457071","0.150496715092161","0.185934343821982"
"Low transfer dependency","2010","Not Employed","Couple + C. GT 16 ","83","0.105768430193249","0.0849832821818481","0.126553578204651"
"Low transfer dependency","2010","Not Employed","Couple + C. LE and GT 16","122","0.164538255974509","0.135677999181425","0.193398512767593"
"Low transfer dependency","2010","Employed","1-pers.-HH","59","0.0427193647016591","0.0319479985671473","0.0534907308361708"
"Low transfer dependency","2010","Employed","(Married) couple without C. ","81","0.0281811121147139","0.0223927592461408","0.0339694649832869"
"Low transfer dependency","2010","Employed","Single parent ","223","0.139421919470691","0.122194388791678","0.156649450149703"
"Low transfer dependency","2010","Employed","Couple + C. LE 16 ","800","0.0847245706409767","0.0776417118310796","0.0918074294508738"
"Low transfer dependency","2010","Employed","Couple + C. GT 16 ","83","0.0424140350159715","0.0338594652558514","0.0509686047760915"
"Low transfer dependency","2010","Employed","Couple + C. LE and GT 16","147","0.106535370762091","0.0885069609062738","0.124563780617907"
"High transfer dependency","2010","Not Employed","1-pers.-HH","23","","",""
"High transfer dependency","2010","Not Employed","(Married) couple without C. ","30","0.0104342127267659","0.00690304427555441","0.0139653811779773"
"High transfer dependency","2010","Not Employed","Single parent ","127","0.155017378736289","0.129569495433884","0.180465262038694"
"High transfer dependency","2010","Not Employed","Couple + C. LE 16 ","159","0.0924466567808506","0.0787259053575745","0.106167408204127"
"High transfer dependency","2010","Not Employed","Couple + C. GT 16 ","22","","",""
"High transfer dependency","2010","Not Employed","Couple + C. LE and GT 16","23","","",""
"High transfer dependency","2010","Employed","1-pers.-HH","38","0.0329916473337952","0.0234778067031704","0.0425054879644199"
"High transfer dependency","2010","Employed","(Married) couple without C. ","27","","",""
"High transfer dependency","2010","Employed","Single parent ","196","0.109218055785864","0.0937050738582714","0.124731037713457"
"High transfer dependency","2010","Employed","Couple + C. LE 16 ","218","0.0244499608824692","0.0205217765960182","0.0283781451689202"
"High transfer dependency","2010","Employed","Couple + C. GT 16 ","16","","",""
"High transfer dependency","2010","Employed","Couple + C. LE and GT 16","27","","",""
"Very high transfer dependency","2010","Not Employed","1-pers.-HH","115","0.103340085271926","0.0873202463205242","0.119359924223329"
"Very high transfer dependency","2010","Not Employed","(Married) couple without C. ","33","0.0125626447974047","0.00869219380244057","0.0164330957923689"
"Very high transfer dependency","2010","Not Employed","Single parent ","335","0.255011788357969","0.224364474889794","0.285659101826144"
"Very high transfer dependency","2010","Not Employed","Couple + C. LE 16 ","354","0.190081676031494","0.171495632518619","0.208667719544369"
"Very high transfer dependency","2010","Not Employed","Couple + C. GT 16 ","41","0.0704483035957061","0.0531532410527246","0.0877433661386877"
"Very high transfer dependency","2010","Not Employed","Couple + C. LE and GT 16","81","0.105277571829355","0.0813876046064618","0.129167539052248"
"Very high transfer dependency","2010","Employed","1-pers.-HH","45","0.0374068926002256","0.0272995741538139","0.0475142110466373"
"Very high transfer dependency","2010","Employed","(Married) couple without C. ","11","","",""
"Very high transfer dependency","2010","Employed","Single parent ","91","0.0441240482407385","0.0339099317568489","0.0543381647246281"
"Very high transfer dependency","2010","Employed","Couple + C. LE 16 ","104","0.0130425393665349","0.010156792121836","0.0159282866112339"
"Very high transfer dependency","2010","Employed","Couple + C. GT 16 ","13","","",""
"Very high transfer dependency","2010","Employed","Couple + C. LE and GT 16","24","","",""
"Very low transfer dependency","2011","Not Employed","1-pers.-HH","1553","0.824988939403682","0.807702087299855","0.842275791507509"
"Very low transfer dependency","2011","Not Employed","(Married) couple without C. ","3892","0.931547411664527","0.923851585575848","0.939243237753207"
"Very low transfer dependency","2011","Not Employed","Single parent ","307","0.448337407506947","0.416662718638066","0.480012096375828"
"Very low transfer dependency","2011","Not Employed","Couple + C. LE 16 ","792","0.538521985909164","0.514239010866771","0.562804960951556"
"Very low transfer dependency","2011","Not Employed","Couple + C. GT 16 ","838","0.854708811326355","0.832690740173461","0.87672688247925"
"Very low transfer dependency","2011","Not Employed","Couple + C. LE and GT 16","504","0.681719438169068","0.649621160700589","0.713817715637548"
"Very low transfer dependency","2011","Employed","1-pers.-HH","1514","0.879836105419556","0.864496450737833","0.89517576010128"
"Very low transfer dependency","2011","Employed","(Married) couple without C. ","3815","0.958429980096351","0.952232655560783","0.96462730463192"
"Very low transfer dependency","2011","Employed","Single parent ","1342","0.716171113477126","0.696431623418812","0.735910603535439"
"Very low transfer dependency","2011","Employed","Couple + C. LE 16 ","4981","0.867378748135497","0.858979640117146","0.875777856153848"
"Very low transfer dependency","2011","Employed","Couple + C. GT 16 ","2273","0.940492584011751","0.931029880240641","0.949955287782861"
"Very low transfer dependency","2011","Employed","Couple + C. LE and GT 16","1212","0.89013161852482","0.8741830642487","0.90608017280094"
"Low transfer dependency","2011","Not Employed","1-pers.-HH","67","0.0346236400991842","0.0263061211822658","0.0429411590161027"
"Low transfer dependency","2011","Not Employed","(Married) couple without C. ","118","0.0355644383536345","0.0299202381363476","0.0412086385709214"
"Low transfer dependency","2011","Not Employed","Single parent ","104","0.126317412531799","0.105159074454735","0.147475750608863"
"Low transfer dependency","2011","Not Employed","Couple + C. LE 16 ","359","0.17949545293228","0.160801898437019","0.198189007427541"
"Low transfer dependency","2011","Not Employed","Couple + C. GT 16 ","75","0.0676474275044985","0.0519558620954648","0.0833389929135322"
"Low transfer dependency","2011","Not Employed","Couple + C. LE and GT 16","147","0.109426720885807","0.0879152378187587","0.130938203952856"
"Low transfer dependency","2011","Employed","1-pers.-HH","87","0.0466394903263394","0.036691549975851","0.0565874306768279"
"Low transfer dependency","2011","Employed","(Married) couple without C. ","120","0.0283893051307623","0.0232327762702792","0.0335458339912454"
"Low transfer dependency","2011","Employed","Single parent ","299","0.131494227364416","0.116698411054508","0.146290043674323"
"Low transfer dependency","2011","Employed","Couple + C. LE 16 ","946","0.0962135481242522","0.0889110198825782","0.103516076365926"
"Low transfer dependency","2011","Employed","Couple + C. GT 16 ","102","0.050186638096591","0.0414536031006596","0.0589196730925223"
"Low transfer dependency","2011","Employed","Couple + C. LE and GT 16","176","0.0645192362105376","0.0519901359982351","0.0770483364228401"
