"transab_cat2","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2008","Couple + C. GT 16 ","East Germany","842","0.900469457703203","0.881280341879665","0.919658573526742"
"Very low transfer dependency","2008","Couple + C. LE and GT 16","West Germany","972","0.873711154557025","0.853863536588251","0.893558772525799"
"Very low transfer dependency","2008","Couple + C. LE and GT 16","East Germany","191","0.786047871101142","0.735008530534016","0.837087211668269"
"Low transfer dependency","2008","1-pers.-HH","West Germany","88","0.0456017103138844","0.0370403881431607","0.0541630324846081"
"Low transfer dependency","2008","1-pers.-HH","East Germany","44","0.058957420927568","0.0421891854592232","0.0757256563959127"
"Low transfer dependency","2008","(Married) couple without C. ","West Germany","105","0.0232275379717903","0.0191331737339069","0.0273219022096738"
"Low transfer dependency","2008","(Married) couple without C. ","East Germany","92","0.0458846998180763","0.0363733364479873","0.0553960631881653"
"Low transfer dependency","2008","Single parent ","West Germany","100","0.144356748556905","0.120418198985673","0.168295298128137"
"Low transfer dependency","2008","Single parent ","East Germany","40","0.117417435523915","0.0801738821517302","0.154660988896101"
"Low transfer dependency","2008","Couple + C. LE 16 ","West Germany","190","0.0841608225589336","0.0734666629800189","0.0948549821378483"
"Low transfer dependency","2008","Couple + C. LE 16 ","East Germany","114","0.160486061545978","0.131357717960649","0.189614405131307"
"Low transfer dependency","2008","Couple + C. GT 16 ","West Germany","77","0.0432880048993835","0.0352899460932801","0.0512860637054869"
"Low transfer dependency","2008","Couple + C. GT 16 ","East Germany","61","0.0732430881531575","0.056543393664632","0.089942782641683"
"Low transfer dependency","2008","Couple + C. LE and GT 16","West Germany","67","0.072251544609764","0.0567818890743096","0.0877212001452183"
"Low transfer dependency","2008","Couple + C. LE and GT 16","East Germany","39","0.129663752550241","0.0878542423960533","0.171473262704428"
"High transfer dependency","2008","1-pers.-HH","West Germany","43","0.02593913298118","0.0194160001207295","0.0324622658416305"
"High transfer dependency","2008","1-pers.-HH","East Germany","28","","",""
"High transfer dependency","2008","(Married) couple without C. ","West Germany","45","0.00810336929566297","0.00566637672294298","0.010540361868383"
"High transfer dependency","2008","(Married) couple without C. ","East Germany","28","","",""
"High transfer dependency","2008","Single parent ","West Germany","43","0.0462185216737335","0.0319175551513341","0.0605194881961329"
"High transfer dependency","2008","Single parent ","East Germany","25","","",""
"High transfer dependency","2008","Couple + C. LE 16 ","West Germany","72","0.0365004133593832","0.0292767628914933","0.0437240638272732"
"High transfer dependency","2008","Couple + C. LE 16 ","East Germany","26","","",""
"High transfer dependency","2008","Couple + C. GT 16 ","West Germany","30","0.022295980792623","0.0164933199229504","0.0280986416622957"
"High transfer dependency","2008","Couple + C. GT 16 ","East Germany","15","","",""
"High transfer dependency","2008","Couple + C. LE and GT 16","West Germany","15","","",""
"High transfer dependency","2008","Couple + C. LE and GT 16","East Germany","11","","",""
"Very high transfer dependency","2008","1-pers.-HH","West Germany","108","0.0570799765229483","0.0475593666265247","0.0666005864193719"
"Very high transfer dependency","2008","1-pers.-HH","East Germany","80","0.1148878871701","0.0921866382057943","0.137589136134406"
"Very high transfer dependency","2008","(Married) couple without C. ","West Germany","40","0.0112145778447867","0.00835217552820875","0.0140769801613645"
"Very high transfer dependency","2008","(Married) couple without C. ","East Germany","31","0.0254065114586503","0.0182534382947404","0.0325595846225601"
"Very high transfer dependency","2008","Single parent ","West Germany","92","0.133842262211222","0.110650804269492","0.157033720152952"
"Very high transfer dependency","2008","Single parent ","East Germany","76","0.295177963561004","0.242407750733815","0.347948176388192"
"Very high transfer dependency","2008","Couple + C. LE 16 ","West Germany","59","0.0275571592573448","0.0212514879242772","0.0338628305904125"
"Very high transfer dependency","2008","Couple + C. LE 16 ","East Germany","27","","",""
"Very high transfer dependency","2008","Couple + C. GT 16 ","West Germany","38","0.0161753828981572","0.0112174993019811","0.0211332664943332"
"Very high transfer dependency","2008","Couple + C. GT 16 ","East Germany","17","","",""
"Very high transfer dependency","2008","Couple + C. LE and GT 16","West Germany","22","","",""
"Very high transfer dependency","2008","Couple + C. LE and GT 16","East Germany","7","","",""
"Very low transfer dependency","2009","1-pers.-HH","West Germany","1947","0.87869967576357","0.864918859998266","0.892480491528873"
"Very low transfer dependency","2009","1-pers.-HH","East Germany","596","0.790703529802634","0.76135355715308","0.820053502452187"
"Very low transfer dependency","2009","(Married) couple without C. ","West Germany","4678","0.957678943117918","0.952017755378537","0.9633401308573"
"Very low transfer dependency","2009","(Married) couple without C. ","East Germany","1694","0.92831268808987","0.916421721221964","0.940203654957776"
"Very low transfer dependency","2009","Single parent ","West Germany","556","0.710687578917146","0.678321855355176","0.743053302479115"
"Very low transfer dependency","2009","Single parent ","East Germany","137","0.420763406480765","0.36176790085241","0.479758912109121"
"Very low transfer dependency","2009","Couple + C. LE 16 ","West Germany","1979","0.864112112660284","0.849940520845189","0.878283704475379"
"Very low transfer dependency","2009","Couple + C. LE 16 ","East Germany","462","0.757158535562087","0.722616965792535","0.79170010533164"
"Very low transfer dependency","2009","Couple + C. GT 16 ","West Germany","2242","0.916059374456167","0.904958377428224","0.927160371484109"
"Very low transfer dependency","2009","Couple + C. GT 16 ","East Germany","756","0.85204895653469","0.828095501846364","0.876002411223016"
"Very low transfer dependency","2009","Couple + C. LE and GT 16","West Germany","943","0.884673494814807","0.865399224972361","0.903947764657253"
"Very low transfer dependency","2009","Couple + C. LE and GT 16","East Germany","174","0.741458299503413","0.685479597287572","0.797437001719254"
"Low transfer dependency","2009","1-pers.-HH","West Germany","81","0.0509345082520861","0.0416538696121481","0.0602151468920241"
"Low transfer dependency","2009","1-pers.-HH","East Germany","40","0.0584222894658311","0.0415008509302856","0.0753437280013765"
"Low transfer dependency","2009","(Married) couple without C. ","West Germany","110","0.0252716595307975","0.0208582115361019","0.0296851075254932"
"Low transfer dependency","2009","(Married) couple without C. ","East Germany","78","0.0451964666951316","0.0356210401531721","0.054771893237091"
"Low transfer dependency","2009","Single parent ","West Germany","100","0.153644863136076","0.127905502327515","0.179384223944636"
"Low transfer dependency","2009","Single parent ","East Germany","48","0.210489682761764","0.161774283908238","0.259205081615289"
"Low transfer dependency","2009","Couple + C. LE 16 ","West Germany","169","0.0784481962697541","0.0673284577989383","0.0895679347405698"
"Low transfer dependency","2009","Couple + C. LE 16 ","East Germany","79","0.146342693829396","0.1178709189551","0.174814468703691"
"Low transfer dependency","2009","Couple + C. GT 16 ","West Germany","97","0.0510769450547651","0.0422635745022175","0.0598903156073127"
"Low transfer dependency","2009","Couple + C. GT 16 ","East Germany","61","0.12776666235021","0.105244920117213","0.150288404583207"
"Low transfer dependency","2009","Couple + C. LE and GT 16","West Germany","72","0.0683358858933131","0.0531102317826304","0.0835615400039958"
"Low transfer dependency","2009","Couple + C. LE and GT 16","East Germany","34","0.159840467677871","0.11298735911919","0.206693576236552"
"High transfer dependency","2009","1-pers.-HH","West Germany","44","0.0219532305305475","0.0157680448297003","0.0281384162313946"
"High transfer dependency","2009","1-pers.-HH","East Germany","29","","",""
"High transfer dependency","2009","(Married) couple without C. ","West Germany","50","0.0110579598239266","0.0081173171232802","0.013998602524573"
"High transfer dependency","2009","(Married) couple without C. ","East Germany","11","","",""
"High transfer dependency","2009","Single parent ","West Germany","35","0.0452523283175213","0.0304159743322452","0.0600886823027974"
"High transfer dependency","2009","Single parent ","East Germany","28","","",""
"High transfer dependency","2009","Couple + C. LE 16 ","West Germany","47","0.0225948833977007","0.0164489822399172","0.0287407845554843"
"High transfer dependency","2009","Couple + C. LE 16 ","East Germany","26","","",""
"High transfer dependency","2009","Couple + C. GT 16 ","West Germany","25","","",""
"High transfer dependency","2009","Couple + C. GT 16 ","East Germany","11","","",""
"High transfer dependency","2009","Couple + C. LE and GT 16","West Germany","16","","",""
"High transfer dependency","2009","Couple + C. LE and GT 16","East Germany","17","","",""
"Very high transfer dependency","2009","1-pers.-HH","West Germany","84","0.0484125854537965","0.0393526063539836","0.0574725645536095"
"Very high transfer dependency","2009","1-pers.-HH","East Germany","73","0.122010611326395","0.0983969491823153","0.145624273470474"
"Very high transfer dependency","2009","(Married) couple without C. ","West Germany","20","","",""
"Very high transfer dependency","2009","(Married) couple without C. ","East Germany","25","","",""
"Very high transfer dependency","2009","Single parent ","West Germany","63","0.0904152296292572","0.0699458442321628","0.110884615026352"
"Very high transfer dependency","2009","Single parent ","East Germany","56","0.253737319959296","0.201736524518088","0.305738115400504"
"Very high transfer dependency","2009","Couple + C. LE 16 ","West Germany","51","0.0348448076722614","0.027260589343577","0.0424290260009458"
"Very high transfer dependency","2009","Couple + C. LE 16 ","East Germany","25","","",""
"Very high transfer dependency","2009","Couple + C. GT 16 ","West Germany","33","0.0156683366956574","0.0106967358930268","0.020639937498288"
"Very high transfer dependency","2009","Couple + C. GT 16 ","East Germany","16","","",""
"Very high transfer dependency","2009","Couple + C. LE and GT 16","West Germany","24","","",""
"Very high transfer dependency","2009","Couple + C. LE and GT 16","East Germany","10","","",""
"Very low transfer dependency","2010","1-pers.-HH","West Germany","1849","0.887836384883607","0.874175978188173","0.901496791579041"
"Very low transfer dependency","2010","1-pers.-HH","East Germany","567","0.785897660949364","0.755313063312383","0.816482258586344"
"Very low transfer dependency","2010","(Married) couple without C. ","West Germany","4463","0.954790453921281","0.94879300254395","0.960787905298611"
"Very low transfer dependency","2010","(Married) couple without C. ","East Germany","1582","0.910129337910001","0.89657795509611","0.923680720723892"
