"transab_cat2","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1996","Couple + C. LE 16 ","direct migration background","19","","",""
"High transfer dependency","1996","Couple + C. LE 16 ","indirect migration background","3","","",""
"High transfer dependency","1996","Couple + C. GT 16 ","no migration background","39","0.0193133850793114","0.0127206642172862","0.0259061059413365"
"High transfer dependency","1996","Couple + C. GT 16 ","direct migration background","10","","",""
"High transfer dependency","1996","Couple + C. GT 16 ","indirect migration background","4","","",""
"High transfer dependency","1996","Couple + C. LE and GT 16","no migration background","18","","",""
"High transfer dependency","1996","Couple + C. LE and GT 16","direct migration background","13","","",""
"High transfer dependency","1996","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Very high transfer dependency","1996","1-pers.-HH","no migration background","50","0.0317907573650915","0.0220842882411632","0.0414972264890199"
"Very high transfer dependency","1996","1-pers.-HH","direct migration background","13","","",""
"Very high transfer dependency","1996","1-pers.-HH","indirect migration background","2","","",""
"Very high transfer dependency","1996","(Married) couple without C. ","no migration background","58","0.0152832130019095","0.0108059411293488","0.0197604848744702"
"Very high transfer dependency","1996","(Married) couple without C. ","direct migration background","31","0.0600305755302553","0.0409598121280194","0.0791013389324912"
"Very high transfer dependency","1996","(Married) couple without C. ","indirect migration background","1","","",""
"Very high transfer dependency","1996","Single parent ","no migration background","36","0.0746073407828012","0.051342297950116","0.0978723836154863"
"Very high transfer dependency","1996","Single parent ","direct migration background","11","","",""
"Very high transfer dependency","1996","Single parent ","indirect migration background","3","","",""
"Very high transfer dependency","1996","Couple + C. LE 16 ","no migration background","22","","",""
"Very high transfer dependency","1996","Couple + C. LE 16 ","direct migration background","28","","",""
"Very high transfer dependency","1996","Couple + C. LE 16 ","indirect migration background","3","","",""
"Very high transfer dependency","1996","Couple + C. GT 16 ","no migration background","6","","",""
"Very high transfer dependency","1996","Couple + C. GT 16 ","direct migration background","17","","",""
"Very high transfer dependency","1996","Couple + C. GT 16 ","indirect migration background","5","","",""
"Very high transfer dependency","1996","Couple + C. LE and GT 16","no migration background","10","","",""
"Very high transfer dependency","1996","Couple + C. LE and GT 16","direct migration background","14","","",""
"Very high transfer dependency","1996","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Very low transfer dependency","1997","1-pers.-HH","no migration background","1119","0.9134423992051","0.897766515103431","0.929118283306769"
"Very low transfer dependency","1997","1-pers.-HH","direct migration background","147","0.840436281301937","0.785549279688419","0.895323282915454"
"Very low transfer dependency","1997","1-pers.-HH","indirect migration background","43","0.908109755632194","0.828040283992979","0.988179227271409"
"Very low transfer dependency","1997","(Married) couple without C. ","no migration background","2605","0.91423568826199","0.904061869772681","0.924409506751298"
"Very low transfer dependency","1997","(Married) couple without C. ","direct migration background","542","0.88484499055877","0.859637317883463","0.910052663234077"
"Very low transfer dependency","1997","(Married) couple without C. ","indirect migration background","67","0.971916813980235","0.932935068487726","1.01089855947274"
"Very low transfer dependency","1997","Single parent ","no migration background","368","0.765503833861675","0.727601231375322","0.803406436348028"
"Very low transfer dependency","1997","Single parent ","direct migration background","86","0.753637936513328","0.673114919074271","0.834160953952385"
"Very low transfer dependency","1997","Single parent ","indirect migration background","27","","",""
"Very low transfer dependency","1997","Couple + C. LE 16 ","no migration background","1812","0.871827980293287","0.857591680380238","0.886064280206337"
"Very low transfer dependency","1997","Couple + C. LE 16 ","direct migration background","495","0.791431766379093","0.759528519237223","0.823335013520962"
"Very low transfer dependency","1997","Couple + C. LE 16 ","indirect migration background","64","0.821504702523984","0.734841272128598","0.908168132919371"
"Very low transfer dependency","1997","Couple + C. GT 16 ","no migration background","1553","0.920392444261969","0.907509983324863","0.933274905199075"
"Very low transfer dependency","1997","Couple + C. GT 16 ","direct migration background","399","0.876815436980665","0.847135028429265","0.906495845532065"
"Very low transfer dependency","1997","Couple + C. GT 16 ","indirect migration background","157","0.859701249992753","0.810188406435976","0.909214093549531"
"Very low transfer dependency","1997","Couple + C. LE and GT 16","no migration background","715","0.925410508617027","0.907019900253195","0.94380111698086"
"Very low transfer dependency","1997","Couple + C. LE and GT 16","direct migration background","218","0.719522290566267","0.667639521198324","0.77140505993421"
"Very low transfer dependency","1997","Couple + C. LE and GT 16","indirect migration background","105","0.876669511719162","0.819482236074888","0.933856787363436"
"Low transfer dependency","1997","1-pers.-HH","no migration background","36","0.0264987420175919","0.0175446873268781","0.0354527967083058"
"Low transfer dependency","1997","1-pers.-HH","direct migration background","5","","",""
"Low transfer dependency","1997","1-pers.-HH","indirect migration background","2","","",""
"Low transfer dependency","1997","(Married) couple without C. ","no migration background","177","0.0509638894213428","0.0429733840522131","0.0589543947904725"
"Low transfer dependency","1997","(Married) couple without C. ","direct migration background","45","0.0616442630555202","0.0426515142565618","0.0806370118544785"
"Low transfer dependency","1997","(Married) couple without C. ","indirect migration background","","","",""
"Low transfer dependency","1997","Single parent ","no migration background","38","0.0728793881884445","0.0496253731157654","0.0961334032611236"
"Low transfer dependency","1997","Single parent ","direct migration background","15","","",""
"Low transfer dependency","1997","Single parent ","indirect migration background","4","","",""
"Low transfer dependency","1997","Couple + C. LE 16 ","no migration background","214","0.0883363245065829","0.0762506163925916","0.100422032620574"
"Low transfer dependency","1997","Couple + C. LE 16 ","direct migration background","75","0.12813556263405","0.10188954661618","0.154381578651921"
"Low transfer dependency","1997","Couple + C. LE 16 ","indirect migration background","7","","",""
"Low transfer dependency","1997","Couple + C. GT 16 ","no migration background","100","0.0471328356665221","0.0370469710946501","0.0572187002383942"
"Low transfer dependency","1997","Couple + C. GT 16 ","direct migration background","50","0.092963689857428","0.066739224043197","0.119188155671659"
"Low transfer dependency","1997","Couple + C. GT 16 ","indirect migration background","25","","",""
