"transab_cat2","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2015","Not Working","(2c_gen) general maturity certificate","544","0.747288390656737","0.716830387388814","0.777746393924659"
"Very low transfer dependency","2015","Not Working","(2c_voc) vocational maturity certificate","452","0.789186474536712","0.757684033335992","0.820688915737432"
"Very low transfer dependency","2015","Not Working","(3a) lower tertiary education","515","0.958469493766544","0.941749843545128","0.97518914398796"
"Very low transfer dependency","2015","Not Working","(3b) higher tertiary education","1277","0.885259945771239","0.869071927910378","0.901447963632101"
"Low transfer dependency","2015","Full Time","(0) in school","1","","",""
"Low transfer dependency","2015","Full Time","(1a) inadequately completed","17","","",""
"Low transfer dependency","2015","Full Time","(1b) general elementary school","53","0.0780968798371577","0.0526762860693187","0.103517473604997"
"Low transfer dependency","2015","Full Time","(1c) basic vocational qualification","88","0.0238435962346184","0.0165892716282408","0.0310979208409959"
"Low transfer dependency","2015","Full Time","(2b) intermediate general qualification","20","","",""
"Low transfer dependency","2015","Full Time","(2a) intermediate vocational","96","0.0179612255160501","0.0127932534430272","0.0231291975890731"
"Low transfer dependency","2015","Full Time","(2c_gen) general maturity certificate","19","","",""
"Low transfer dependency","2015","Full Time","(2c_voc) vocational maturity certificate","45","0.0179008027691155","0.0101390605224102","0.0256625450158208"
"Low transfer dependency","2015","Full Time","(3a) lower tertiary education","18","","",""
"Low transfer dependency","2015","Full Time","(3b) higher tertiary education","42","0.0215459077581128","0.0149474226027521","0.0281443929134735"
"Low transfer dependency","2015","Part Time","(0) in school","6","","",""
"Low transfer dependency","2015","Part Time","(1a) inadequately completed","19","","",""
"Low transfer dependency","2015","Part Time","(1b) general elementary school","76","0.131524691297646","0.101130984498145","0.161918398097146"
"Low transfer dependency","2015","Part Time","(1c) basic vocational qualification","106","0.0748463955334915","0.05971644894899","0.089976342117993"
"Low transfer dependency","2015","Part Time","(2b) intermediate general qualification","21","","",""
"Low transfer dependency","2015","Part Time","(2a) intermediate vocational","153","0.0640623039493855","0.0528250441782298","0.0752995637205411"
"Low transfer dependency","2015","Part Time","(2c_gen) general maturity certificate","53","0.116894709128073","0.0889551270543995","0.144834291201746"
"Low transfer dependency","2015","Part Time","(2c_voc) vocational maturity certificate","72","0.0944775819640286","0.0745909348549197","0.114364229073138"
"Low transfer dependency","2015","Part Time","(3a) lower tertiary education","33","0.123731138052117","0.0944567281315343","0.1530055479727"
"Low transfer dependency","2015","Part Time","(3b) higher tertiary education","82","0.0741785201503918","0.0588786113612019","0.0894784289395816"
"Low transfer dependency","2015","Not Working","(0) in school","64","0.0664551779883754","0.0479374504963392","0.0849729054804116"
"Low transfer dependency","2015","Not Working","(1a) inadequately completed","58","0.18387084892493","0.144505644874194","0.223236052975667"
"Low transfer dependency","2015","Not Working","(1b) general elementary school","162","0.0744358772951665","0.0606817308105771","0.0881900237797559"
"Low transfer dependency","2015","Not Working","(1c) basic vocational qualification","149","0.0500518322125528","0.0418132745282801","0.0582903898968255"
"Low transfer dependency","2015","Not Working","(2b) intermediate general qualification","39","0.0622246448366328","0.0377755335135683","0.0866737561596973"
"Low transfer dependency","2015","Not Working","(2a) intermediate vocational","107","0.0532614079660869","0.0415900966187201","0.0649327193134538"
"Low transfer dependency","2015","Not Working","(2c_gen) general maturity certificate","85","0.0775853968857366","0.0588355471120316","0.0963352466594416"
"Low transfer dependency","2015","Not Working","(2c_voc) vocational maturity certificate","66","0.0667231274208613","0.0474501591547387","0.0859960956869838"
"Low transfer dependency","2015","Not Working","(3a) lower tertiary education","14","","",""
"Low transfer dependency","2015","Not Working","(3b) higher tertiary education","66","0.0291095814462487","0.0205706440362408","0.0376485188562566"
"High transfer dependency","2015","Full Time","(0) in school","","","",""
"High transfer dependency","2015","Full Time","(1a) inadequately completed","6","","",""
"High transfer dependency","2015","Full Time","(1b) general elementary school","25","","",""
"High transfer dependency","2015","Full Time","(1c) basic vocational qualification","14","","",""
"High transfer dependency","2015","Full Time","(2b) intermediate general qualification","6","","",""
"High transfer dependency","2015","Full Time","(2a) intermediate vocational","21","","",""
"High transfer dependency","2015","Full Time","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","2015","Full Time","(2c_voc) vocational maturity certificate","3","","",""
"High transfer dependency","2015","Full Time","(3a) lower tertiary education","","","",""
"High transfer dependency","2015","Full Time","(3b) higher tertiary education","7","","",""
"High transfer dependency","2015","Part Time","(0) in school","5","","",""
"High transfer dependency","2015","Part Time","(1a) inadequately completed","24","","",""
"High transfer dependency","2015","Part Time","(1b) general elementary school","62","0.112337434401521","0.0839394517603185","0.140735417042724"
"High transfer dependency","2015","Part Time","(1c) basic vocational qualification","87","0.0547081016595954","0.0416327367669878","0.067783466552203"
"High transfer dependency","2015","Part Time","(2b) intermediate general qualification","26","","",""
"High transfer dependency","2015","Part Time","(2a) intermediate vocational","75","0.0312994763732962","0.0233085159951514","0.0392904367514411"
"High transfer dependency","2015","Part Time","(2c_gen) general maturity certificate","41","0.0587150789777809","0.0382717503342146","0.0791584076213472"
"High transfer dependency","2015","Part Time","(2c_voc) vocational maturity certificate","37","0.0404360993482555","0.0270433680002839","0.053828830696227"
"High transfer dependency","2015","Part Time","(3a) lower tertiary education","12","","",""
"High transfer dependency","2015","Part Time","(3b) higher tertiary education","36","0.0399305693731237","0.0284994119601831","0.0513617267860643"
"High transfer dependency","2015","Not Working","(0) in school","46","0.0700126025426541","0.0510419473139695","0.0889832577713386"
"High transfer dependency","2015","Not Working","(1a) inadequately completed","52","0.113713749666033","0.0814533222365436","0.145974177095523"
"High transfer dependency","2015","Not Working","(1b) general elementary school","99","0.0398059810256482","0.0295614307569491","0.0500505312943472"
"High transfer dependency","2015","Not Working","(1c) basic vocational qualification","86","0.0165438977625426","0.0117245568283597","0.0213632386967256"
"High transfer dependency","2015","Not Working","(2b) intermediate general qualification","29","","",""
"High transfer dependency","2015","Not Working","(2a) intermediate vocational","55","0.0282019281219332","0.0195974267129849","0.0368064295308814"
"High transfer dependency","2015","Not Working","(2c_gen) general maturity certificate","66","0.0639867944603579","0.0468341581459847","0.081139430774731"
"High transfer dependency","2015","Not Working","(2c_voc) vocational maturity certificate","43","0.0441606382969095","0.028292890694784","0.060028385899035"
"High transfer dependency","2015","Not Working","(3a) lower tertiary education","7","","",""
"High transfer dependency","2015","Not Working","(3b) higher tertiary education","36","0.0280492325011417","0.0196626819936034","0.0364357830086799"
"Very high transfer dependency","2015","Full Time","(0) in school","","","",""
"Very high transfer dependency","2015","Full Time","(1a) inadequately completed","","","",""
"Very high transfer dependency","2015","Full Time","(1b) general elementary school","4","","",""
"Very high transfer dependency","2015","Full Time","(1c) basic vocational qualification","4","","",""
"Very high transfer dependency","2015","Full Time","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","2015","Full Time","(2a) intermediate vocational","3","","",""
"Very high transfer dependency","2015","Full Time","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2015","Full Time","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","2015","Full Time","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2015","Full Time","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","2015","Part Time","(0) in school","","","",""
"Very high transfer dependency","2015","Part Time","(1a) inadequately completed","12","","",""
