"pli0092_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2003","Hamburg","Part Time","4","","","","3"
"Min 1x per month","2003","Hamburg","Not Working","3","","","","3"
"Min 1x per month","2003","North Rhine-Westphalia","Part Time","84","0.0785022879982882","0.0626655220326533","0.0943390539639231","3"
"Min 1x per month","2003","North Rhine-Westphalia","Not Working","70","0.0337601643103485","0.0253005655865806","0.0422197630341164","3"
"Min 1x per month","2003","Hesse","Full Time","62","0.096319524017984","0.0734444622440596","0.119194585791908","3"
"Min 1x per month","2003","Hesse","Part Time","34","0.136982300136831","0.102182677399662","0.171781922874","3"
"Min 1x per month","2003","Hesse","Not Working","19","","","","3"
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","Full Time","38","0.093318822685292","0.0677458142356008","0.118891831134983","3"
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","Part Time","27","","","","3"
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","Not Working","17","","","","3"
"Min 1x per month","2003","Baden-Württemberg","Full Time","106","0.0905642950729829","0.0735892308168343","0.107539359329131","3"
"Min 1x per month","2003","Baden-Württemberg","Part Time","55","0.0736194184312895","0.0541900238399135","0.0930488130226655","3"
"Min 1x per month","2003","Baden-Württemberg","Not Working","38","0.0576789624946103","0.042489865171702","0.0728680598175186","3"
"Min 1x per month","2003","Bavaria","Full Time","136","0.108908923811567","0.0920650030807885","0.125752844542345","3"
"Min 1x per month","2003","Bavaria","Part Time","72","0.085898350065409","0.066170175725278","0.10562652440554","3"
"Min 1x per month","2003","Bavaria","Not Working","69","0.0635933090575257","0.0487694699608623","0.0784171481541892","3"
"Min 1x per month","2003","Berlin","Full Time","37","0.126464474808786","0.0907122059641666","0.162216743653406","3"
"Min 1x per month","2003","Berlin","Part Time","24","","","","3"
"Min 1x per month","2003","Berlin","Not Working","18","","","","3"
"Min 1x per month","2003","Brandenburg","Full Time","44","0.12746577337956","0.0939789746538099","0.160952572105311","3"
"Min 1x per month","2003","Brandenburg","Part Time","18","","","","3"
"Min 1x per month","2003","Saxony-Anhalt","Full Time","34","0.0918575058772703","0.062308057197659","0.121406954556882","3"
"Min 1x per month","2003","Saxony-Anhalt","Part Time","12","","","","3"
"Min 1x per month","2003","Saxony-Anhalt","Not Working","12","","","","3"
"Min 1x per month","2003","Thuringia","Full Time","30","0.0808367312454011","0.0537140306032703","0.107959431887532","3"
"Min 1x per month","2003","Thuringia","Part Time","18","","","","3"
"Min 1x per month","2003","Thuringia","Not Working","15","","","","3"
"Min 1x per month","2003","Lower Saxony","Full Time","64","0.0902695253888537","0.069467229090192","0.111071821687515","3"
"Min 1x per month","2003","Lower Saxony","Part Time","27","","","","3"
"Min 1x per month","2003","Lower Saxony","Not Working","36","0.0556344410437411","0.0388098211771184","0.0724590609103638","3"
"Min 1x per month","2003","Bremen","Full Time","4","","","","3"
"Min 1x per month","2003","Bremen","Part Time","2","","","","3"
"Min 1x per month","2003","Bremen","Not Working","6","","","","3"
"Min 1x per month","2003","North Rhine-Westphalia","Full Time","194","0.105912093141478","0.091612522323101","0.120211663959855","3"
"Min 1x per week","2003","North Rhine-Westphalia","Part Time","380","0.311208853781768","0.283947465976679","0.338470241586857","2"
"Min 1x per week","2003","North Rhine-Westphalia","Not Working","382","0.210218626265032","0.191133543028719","0.229303709501345","2"
"Min 1x per week","2003","Hesse","Full Time","234","0.315235484349289","0.279211990292268","0.351258978406309","2"
"Min 1x per week","2003","Hesse","Part Time","145","0.28821045430991","0.2423684999229","0.33405240869692","2"
"Min 1x per week","2003","Hesse","Not Working","106","0.202389366438997","0.166594996417449","0.238183736460545","2"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","Full Time","144","0.277247416531676","0.237892546997675","0.316602286065676","2"
"Min 1x per week","2003","Brandenburg","Not Working","77","0.17192286256536","0.13485404192811","0.208991683202609","2"
"Min 1x per week","2003","Mecklenburg-Western Pomerania","Full Time","70","0.322264962663128","0.260649676672142","0.383880248654114","2"
"Min 1x per week","2003","Mecklenburg-Western Pomerania","Part Time","33","0.358733908478228","0.271451956730075","0.446015860226382","2"
"Min 1x per week","2003","Mecklenburg-Western Pomerania","Not Working","36","0.139014037153775","0.0896915972390421","0.188336477068507","2"
"Min 1x per week","2003","Saxony","Full Time","218","0.310969718308385","0.27635602614042","0.345583410476351","2"
"Min 1x per week","2003","Saxony","Part Time","76","0.243139337304244","0.195153344511508","0.29112533009698","2"
"Min 1x per week","2003","Saxony","Not Working","119","0.197549567995937","0.166310149155512","0.228788986836362","2"
"Min 1x per week","2003","Saxony-Anhalt","Full Time","85","0.234995424617604","0.191616700062628","0.27837414917258","2"
"Min 1x per week","2003","Saxony-Anhalt","Part Time","34","0.226797675769546","0.162313009143157","0.291282342395936","2"
"Min 1x per week","2003","Saxony-Anhalt","Not Working","62","0.131322336467451","0.0983056342886588","0.164339038646244","2"
"Min 1x per week","2003","Thuringia","Full Time","108","0.28146714574431","0.236719581719422","0.326214709769198","2"
"Min 1x per week","2003","Thuringia","Part Time","35","0.187463782291197","0.131224175123818","0.243703389458575","2"
"Min 1x per week","2003","Thuringia","Not Working","67","0.139322462362853","0.104551524228896","0.17409340049681","2"
"Min 1x per week","2003","Schleswig-Holstein","Not Working","56","0.204470799589158","0.154376059484408","0.254565539693908","2"
"Min 1x per week","2003","Hamburg","Full Time","50","0.37117495808904","0.285796209772795","0.456553706405284","2"
"Min 1x per week","2003","Hamburg","Part Time","27","","","","2"
"Min 1x per week","2003","Hamburg","Not Working","28","","","","2"
"Min 1x per week","2003","Lower Saxony","Full Time","241","0.312702662877176","0.279049766574615","0.346355559179736","2"
"Min 1x per week","2003","Lower Saxony","Part Time","182","0.38026868707451","0.336286971348729","0.424250402800292","2"
"Min 1x per week","2003","Baden-Württemberg","Not Working","197","0.205594276286915","0.179264298445371","0.231924254128458","2"
"Min 1x per week","2003","Bavaria","Full Time","464","0.318801153117092","0.293604242100286","0.343998064133897","2"
"Min 1x per week","2003","Bavaria","Part Time","283","0.344030995256904","0.310585495853275","0.377476494660533","2"
"Min 1x per week","2003","Bavaria","Not Working","233","0.189723267943521","0.165905574096305","0.213540961790737","2"
"Min 1x per week","2003","Berlin","Full Time","120","0.380909274311963","0.32867362811173","0.433144920512195","2"
"Min 1x per week","2003","Berlin","Part Time","69","0.352848892945568","0.285432321007428","0.420265464883707","2"
"Min 1x per week","2003","Berlin","Not Working","73","0.231950575369853","0.184347289579243","0.279553861160462","2"
"Min 1x per week","2003","Schleswig-Holstein","Full Time","79","0.275678288856504","0.222377548349049","0.328979029363959","2"
"Min 1x per week","2003","Schleswig-Holstein","Part Time","54","0.433115700438404","0.354600895933812","0.511630504942996","2"
"Min 1x per week","2003","Lower Saxony","Not Working","216","0.270793322794108","0.238176051931181","0.303410593657035","2"
"Min 1x per week","2003","Bremen","Full Time","27","","","","2"
"Min 1x per week","2003","Bremen","Part Time","15","","","","2"
"Min 1x per week","2003","Bremen","Not Working","18","","","","2"
"Min 1x per week","2003","North Rhine-Westphalia","Full Time","578","0.326501858349344","0.304711160108848","0.34829255658984","2"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","Part Time","77","0.222824687516736","0.176350277618996","0.269299097414476","2"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","Not Working","112","0.200357358219889","0.166471669487387","0.23424304695239","2"
"Min 1x per week","2003","Baden-Württemberg","Full Time","397","0.355034903109982","0.326730724737351","0.383339081482613","2"
"Min 1x per week","2003","Baden-Württemberg","Part Time","238","0.318304091109142","0.283647582394246","0.352960599824038","2"
"Min 1x per week","2003","Brandenburg","Full Time","114","0.295077416379552","0.249281758587509","0.340873074171595","2"
"Min 1x per week","2003","Brandenburg","Part Time","30","0.164717785315537","0.10829157135237","0.221143999278705","2"
"Never","2003","Brandenburg","Not Working","225","0.601673807882164","0.553578075724769","0.649769540039559","5"
"Never","2003","Mecklenburg-Western Pomerania","Full Time","62","0.317681066526218","0.256299024602148","0.379063108450288","5"
"Never","2003","Mecklenburg-Western Pomerania","Part Time","35","0.250532055046542","0.171677410550027","0.329386699543056","5"
"Never","2003","Mecklenburg-Western Pomerania","Not Working","113","0.657904716535615","0.590269601638567","0.725539831432662","5"
"Never","2003","Saxony","Full Time","171","0.255358963925813","0.222751369602533","0.287966558249094","5"
"Never","2003","Saxony","Part Time","111","0.336006243300259","0.283169678404305","0.388842808196212","5"
"Never","2003","Saxony","Not Working","365","0.589292818792862","0.550692799758481","0.627892837827242","5"
"Never","2003","Saxony-Anhalt","Full Time","116","0.346533974283424","0.297848492153818","0.395219456413029","5"
"Never","2003","Saxony-Anhalt","Part Time","58","0.372736179404768","0.298277303080936","0.447195055728599","5"
"Never","2003","Saxony-Anhalt","Not Working","245","0.665747483518862","0.619634080381162","0.711860886656562","5"
"Never","2003","Thuringia","Full Time","119","0.315025555685576","0.268804239759094","0.361246871612057","5"
"Never","2003","Thuringia","Part Time","61","0.315602840599719","0.248631841539409","0.38257383966003","5"
"Never","2003","Thuringia","Not Working","235","0.653419661121463","0.605635533325886","0.701203788917039","5"
"Never","2003","Schleswig-Holstein","Full Time","64","0.206514226897507","0.158229389961341","0.254799063833673","5"
"Never","2003","Schleswig-Holstein","Part Time","46","0.295497105391474","0.223200087806301","0.367794122976646","5"
"Never","2003","Schleswig-Holstein","Not Working","111","0.500904016189589","0.438800282339923","0.563007750039255","5"
"Never","2003","Hamburg","Full Time","31","0.268446720696014","0.190131249088163","0.346762192303866","5"
"Never","2003","Hamburg","Part Time","26","","","","5"
"Never","2003","Hamburg","Not Working","58","0.606054308591888","0.513901163401314","0.698207453782462","5"
"Never","2003","Lower Saxony","Full Time","208","0.295195303536842","0.262084216155751","0.328306390917933","5"
"Never","2003","Lower Saxony","Part Time","132","0.293617930783954","0.252357259949901","0.334878601618007","5"
"Never","2003","Lower Saxony","Not Working","328","0.489515755121939","0.452823210194654","0.526208300049223","5"
"Never","2003","Bremen","Full Time","12","","","","5"
"Never","2003","Bremen","Part Time","10","","","","5"
"Never","2003","Bremen","Not Working","33","0.464376247921356","0.347543663469443","0.581208832373269","5"
"Never","2003","North Rhine-Westphalia","Full Time","484","0.272476909920444","0.251787487802111","0.293166332038776","5"
"Never","2003","North Rhine-Westphalia","Part Time","339","0.321891475314221","0.294381984587179","0.349400966041262","5"
"Never","2003","North Rhine-Westphalia","Not Working","957","0.583399698282097","0.560308423563617","0.606490973000577","5"
"Never","2003","Hesse","Full Time","173","0.299126849242263","0.263625482595834","0.334628215888692","5"
"Never","2003","Hesse","Part Time","112","0.359187391038947","0.310629644617777","0.407745137460118","5"
"Never","2003","Hesse","Not Working","275","0.601411060610055","0.55779225822467","0.645029862995441","5"
"Never","2003","Rhineland-Palatinate,Saarland","Full Time","163","0.3062242300085","0.26570144958201","0.34674701043499","5"
"Never","2003","Rhineland-Palatinate,Saarland","Part Time","120","0.420392934909697","0.365265565080138","0.475520304739257","5"
"Never","2003","Rhineland-Palatinate,Saarland","Not Working","310","0.603023032656368","0.561602536075553","0.644443529237182","5"
"Never","2003","Baden-Württemberg","Full Time","286","0.266879725157063","0.240716436848697","0.293043013465429","5"
"Never","2003","Baden-Württemberg","Part Time","209","0.297645505714206","0.263628490571646","0.331662520856767","5"
"Never","2003","Baden-Württemberg","Not Working","511","0.574577691912988","0.542366387557854","0.606788996268121","5"
"Never","2003","Bavaria","Full Time","285","0.235068969358978","0.212141337511853","0.257996601206103","5"
"Never","2003","Bavaria","Part Time","189","0.320476301699796","0.287621601883617","0.353331001515976","5"
"Never","2003","Bavaria","Not Working","509","0.554661879330477","0.524470578767628","0.584853179893326","5"
"Never","2003","Berlin","Full Time","54","0.159676305420761","0.120273913032287","0.199078697809236","5"
"Never","2003","Berlin","Part Time","43","0.243091588950021","0.182574773208603","0.303608404691439","5"
"Never","2003","Berlin","Not Working","141","0.498587860132923","0.442196458177727","0.554979262088118","5"
"Never","2003","Brandenburg","Full Time","79","0.207765567097562","0.167027609935027","0.248503524260097","5"
"Never","2003","Brandenburg","Part Time","60","0.367318675831427","0.293984222403878","0.440653129258977","5"
"Rarely","2003","North Rhine-Westphalia","Part Time","201","0.180521141661376","0.157874118543784","0.203168164778968","4"
"Rarely","2003","North Rhine-Westphalia","Not Working","214","0.113620614265919","0.0987563503366218","0.128484878195216","4"
"Rarely","2003","Hesse","Full Time","131","0.218169561831811","0.186147371921415","0.250191751742207","4"
"Rarely","2003","Hesse","Part Time","61","0.17051208057487","0.132448024307614","0.208576136842125","4"
"Rarely","2003","Hesse","Not Working","49","0.100082428241471","0.0733458581394038","0.126818998343539","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","Full Time","123","0.273710136901564","0.234511557415246","0.312908716387883","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","Part Time","62","0.205661973430238","0.160522924021543","0.250801022838933","4"
"Rarely","2003","Rhineland-Palatinate,Saarland","Not Working","63","0.118293957859179","0.0909533046733037","0.145634611045055","4"
"Rarely","2003","Baden-Württemberg","Full Time","244","0.224878846480962","0.200184017777505","0.249573675184419","4"
"Rarely","2003","Baden-Württemberg","Part Time","130","0.201669104494945","0.171816686834897","0.231521522154994","4"
"Rarely","2003","Baden-Württemberg","Not Working","97","0.103486004862189","0.0836413683385606","0.123330641385817","4"
