"ple0160","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2006","1-pers.-HH","(1b) general elementary school","11","","",""
"Yes","2006","1-pers.-HH","(1c) basic vocational qualification","20","","",""
"Yes","2006","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Yes","2006","1-pers.-HH","(2a) intermediate vocational","34","0.0424433206170615","0.0276664662811159","0.0572201749530071"
"Yes","2006","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Yes","2006","1-pers.-HH","(2c_voc) vocational maturity certificate","13","","",""
"Yes","2006","1-pers.-HH","(3a) lower tertiary education","12","","",""
"Yes","2006","1-pers.-HH","(3b) higher tertiary education","21","","",""
"Yes","2006","(Married) couple without C. ","(0) in school","1","","",""
"Yes","2006","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"Yes","2006","(Married) couple without C. ","(1b) general elementary school","21","","",""
"Yes","2006","(Married) couple without C. ","(1c) basic vocational qualification","54","0.0178867847369461","0.0129775251939718","0.0227960442799204"
"Yes","2006","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Yes","2006","(Married) couple without C. ","(2a) intermediate vocational","82","0.0447063230710912","0.0346615356978977","0.0547511104442848"
"Yes","2006","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Yes","2006","(Married) couple without C. ","(2c_voc) vocational maturity certificate","24","","",""
"Yes","2006","(Married) couple without C. ","(3a) lower tertiary education","36","0.0400787078291776","0.0263401268482188","0.0538172888101364"
"Yes","2006","(Married) couple without C. ","(3b) higher tertiary education","54","0.0716366147394025","0.0562421270854166","0.0870311023933883"
"Yes","2006","Single parent ","(0) in school","1","","",""
"Yes","2006","Single parent ","(1a) inadequately completed","","","",""
"Yes","2006","Single parent ","(1b) general elementary school","4","","",""
"Yes","2006","Single parent ","(1c) basic vocational qualification","11","","",""
"Yes","2006","Single parent ","(2b) intermediate general qualification","2","","",""
"Yes","2006","Single parent ","(2a) intermediate vocational","14","","",""
"Yes","2006","Single parent ","(2c_gen) general maturity certificate","6","","",""
"Yes","2006","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2006","Single parent ","(3a) lower tertiary education","6","","",""
"Yes","2006","Single parent ","(3b) higher tertiary education","5","","",""
"Yes","2006","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2006","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2006","Couple + C. LE 16 ","(1b) general elementary school","10","","",""
"Yes","2006","Couple + C. LE 16 ","(1c) basic vocational qualification","45","0.0675833104939584","0.0505566450299485","0.0846099759579682"
"Yes","2006","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Yes","2006","Couple + C. LE 16 ","(2a) intermediate vocational","93","0.069567127570694","0.0554632787787053","0.0836709763626827"
"Yes","2006","Couple + C. LE 16 ","(2c_gen) general maturity certificate","8","","",""
"Yes","2006","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","31","0.0614156867446968","0.0400701903756343","0.0827611831137593"
"Yes","2006","Couple + C. LE 16 ","(3a) lower tertiary education","19","","",""
"Yes","2006","Couple + C. LE 16 ","(3b) higher tertiary education","37","0.0643099574404466","0.0448434388652916","0.0837764760156017"
"Yes","2006","Couple + C. GT 16 ","(0) in school","15","","",""
"Yes","2006","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2006","Couple + C. GT 16 ","(1b) general elementary school","7","","",""
"Yes","2006","Couple + C. GT 16 ","(1c) basic vocational qualification","41","0.0604249907160233","0.0444256414823176","0.0764243399497289"
"Yes","2006","Couple + C. GT 16 ","(2b) intermediate general qualification","17","","",""
"Yes","2006","Couple + C. GT 16 ","(2a) intermediate vocational","46","0.0554356461572788","0.0399610693466596","0.0709102229678979"
"Yes","2006","Couple + C. GT 16 ","(2c_gen) general maturity certificate","24","","",""
"Yes","2006","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2006","Couple + C. GT 16 ","(3a) lower tertiary education","8","","",""
"Yes","2006","Couple + C. GT 16 ","(3b) higher tertiary education","21","","",""
"Yes","2006","Couple + C. LE and GT 16","(0) in school","7","","",""
"Yes","2006","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes","2006","Couple + C. LE and GT 16","(1b) general elementary school","9","","",""
"Yes","2006","Couple + C. LE and GT 16","(1c) basic vocational qualification","19","","",""
"Yes","2006","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"Yes","2006","Couple + C. LE and GT 16","(2a) intermediate vocational","18","","",""
"Yes","2006","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","13","","",""
"Yes","2006","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2006","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Yes","2006","Couple + C. LE and GT 16","(3b) higher tertiary education","5","","",""
"No","2006","1-pers.-HH","(0) in school","5","","",""
"No","2006","1-pers.-HH","(1a) inadequately completed","36","1","1","1"
"No","2006","1-pers.-HH","(1b) general elementary school","419","0.979585197886472","0.966219010126629","0.992951385646315"
"No","2006","1-pers.-HH","(1c) basic vocational qualification","960","0.975575695843533","0.96591125706775","0.985240134619317"
"No","2006","1-pers.-HH","(2b) intermediate general qualification","50","0.844177945218368","0.752407269355409","0.935948621081326"
"No","2006","1-pers.-HH","(2a) intermediate vocational","681","0.957556679382938","0.942779825046993","0.972333533718884"
"No","2006","1-pers.-HH","(2c_gen) general maturity certificate","144","0.960295083127639","0.928836313616552","0.991753852638725"
"No","2006","1-pers.-HH","(2c_voc) vocational maturity certificate","245","0.955054739879331","0.929773735765296","0.980335743993367"
"No","2006","1-pers.-HH","(3a) lower tertiary education","249","0.969465528770233","0.948592319612664","0.990338737927803"
"No","2006","1-pers.-HH","(3b) higher tertiary education","361","0.958646473338642","0.938679974131325","0.978612972545959"
"No","2006","(Married) couple without C. ","(0) in school","11","","",""
"No","2006","(Married) couple without C. ","(1a) inadequately completed","91","0.973194440264888","0.940368372138343","1.00602050839143"
"No","2006","(Married) couple without C. ","(1b) general elementary school","636","0.976650173969309","0.965102972407073","0.988197375531544"
"No","2006","(Married) couple without C. ","(1c) basic vocational qualification","2746","0.982113215263054","0.97720395572008","0.987022474806028"
"No","2006","(Married) couple without C. ","(2b) intermediate general qualification","88","0.968729728471054","0.932969973455704","1.0044894834864"
"No","2006","(Married) couple without C. ","(2a) intermediate vocational","1544","0.955293676928909","0.945248889555715","0.965338464302102"
"No","2006","(Married) couple without C. ","(2c_gen) general maturity certificate","131","0.931815933266819","0.889912731579782","0.973719134953855"
"No","2006","(Married) couple without C. ","(2c_voc) vocational maturity certificate","469","0.950507105585772","0.931361295721837","0.969652915449707"
"No","2006","(Married) couple without C. ","(3a) lower tertiary education","747","0.959921292170822","0.946182711189864","0.973659873151781"
"No","2006","(Married) couple without C. ","(3b) higher tertiary education","1024","0.928363385260598","0.912968897606612","0.943757872914583"
"No","2006","Single parent ","(0) in school","59","0.995930473102236","0.979821830800123","1.01203911540435"
"No","2006","Single parent ","(1a) inadequately completed","16","","",""
"No","2006","Single parent ","(1b) general elementary school","148","0.974186786704323","0.948977041896857","0.99939653151179"
"No","2006","Single parent ","(1c) basic vocational qualification","233","0.943845440458745","0.914958860159185","0.972732020758305"
"No","2006","Single parent ","(2b) intermediate general qualification","67","0.973235932692977","0.935154904149296","1.01131696123666"
"No","2006","Single parent ","(2a) intermediate vocational","285","0.941139620346536","0.914461756313801","0.96781748437927"
"No","2006","Single parent ","(2c_gen) general maturity certificate","70","0.903095977728753","0.836587171780748","0.969604783676758"
"No","2006","Single parent ","(2c_voc) vocational maturity certificate","56","0.94728099137253","0.890735823916845","1.00382615882821"
"No","2006","Single parent ","(3a) lower tertiary education","53","0.872264029692721","0.787090886884178","0.957437172501264"
"No","2006","Single parent ","(3b) higher tertiary education","86","0.954986707644423","0.912387997635336","0.99758541765351"
"No","2006","Couple + C. LE 16 ","(0) in school","","","",""
"No","2006","Couple + C. LE 16 ","(1a) inadequately completed","28","","",""
"No","2006","Couple + C. LE 16 ","(1b) general elementary school","198","0.966520613427842","0.942074448919933","0.99096677793575"
"No","2006","Couple + C. LE 16 ","(1c) basic vocational qualification","790","0.932416689506042","0.915390024042032","0.949443354970052"
"No","2006","Couple + C. LE 16 ","(2b) intermediate general qualification","58","0.866874042749471","0.784917148123228","0.948830937375714"
"No","2006","Couple + C. LE 16 ","(2a) intermediate vocational","1157","0.930432872429306","0.916329023637317","0.944536721221295"
"No","2006","Couple + C. LE 16 ","(2c_gen) general maturity certificate","75","0.949247822426438","0.902027799889817","0.99646784496306"
"No","2006","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","455","0.938584313255303","0.917238816886241","0.959929809624366"
"No","2006","Couple + C. LE 16 ","(3a) lower tertiary education","296","0.930674659666903","0.902624343299131","0.958724976034675"
"No","2006","Couple + C. LE 16 ","(3b) higher tertiary education","573","0.935690042559553","0.916223523984398","0.955156561134708"
"No","2006","Couple + C. GT 16 ","(0) in school","164","0.911183837551049","0.869509319936529","0.952858355165569"
"No","2006","Couple + C. GT 16 ","(1a) inadequately completed","29","","",""
"No","2006","Couple + C. GT 16 ","(1b) general elementary school","269","0.973077692122312","0.953982525539729","0.992172858704895"
"No","2006","Couple + C. GT 16 ","(1c) basic vocational qualification","811","0.939575009283977","0.923575660050271","0.955574358517682"
"No","2006","Couple + C. GT 16 ","(2b) intermediate general qualification","164","0.872922533817679","0.824401401274863","0.921443666360495"
"No","2006","Couple + C. GT 16 ","(2a) intermediate vocational","794","0.944564353842721","0.929089777032102","0.96003893065334"
"No","2006","Couple + C. GT 16 ","(2c_gen) general maturity certificate","247","0.92257869642566","0.89075904657521","0.95439834627611"
"No","2006","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","200","0.91451998230724","0.877233611283615","0.951806353330866"
"No","2006","Couple + C. GT 16 ","(3a) lower tertiary education","238","0.956058486575708","0.930445496968117","0.981671476183298"
"No","2006","Couple + C. GT 16 ","(3b) higher tertiary education","389","0.953439185854226","0.933044691411922","0.973833680296529"
"No","2006","Couple + C. LE and GT 16","(0) in school","130","0.95725506124194","0.923382815407716","0.991127307076165"
"No","2006","Couple + C. LE and GT 16","(1a) inadequately completed","23","","",""
"No","2006","Couple + C. LE and GT 16","(1b) general elementary school","121","0.942588189685682","0.90259942093536","0.982576958436004"
"No","2006","Couple + C. LE and GT 16","(1c) basic vocational qualification","268","0.930084610332326","0.900582385859759","0.959586834804893"
"No","2006","Couple + C. LE and GT 16","(2b) intermediate general qualification","92","0.94532876342474","0.900546980707567","0.990110546141913"
"No","2006","Couple + C. LE and GT 16","(2a) intermediate vocational","287","0.945698260704256","0.9202662125822","0.971130308826313"
"No","2006","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","65","0.8333196875316","0.750611450481193","0.916027924582008"
"No","2006","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","84","0.922757547555837","0.867600797796","0.977914297315673"
"No","2006","Couple + C. LE and GT 16","(3a) lower tertiary education","98","0.959213551647618","0.920638812181605","0.997788291113631"
"No","2006","Couple + C. LE and GT 16","(3b) higher tertiary education","150","0.955290444136912","0.922755494670826","0.987825393602998"
