"ple0008","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Poor","2004","inadequately","East Germany","3","","","","5"
"Poor","2004","general elemantary","West Germany","150","0.074525211591932","0.0636079865003004","0.0854424366835636","5"
"Poor","2004","general elemantary","East Germany","26","","","","5"
"Poor","2004","middle vocational","West Germany","332","0.0484183891341553","0.0437352235633702","0.0531015547049404","5"
"Poor","2004","middle vocational","East Germany","111","0.0470849527353689","0.0391767709073024","0.0549931345634354","5"
"Poor","2004","vocational + Abi","West Germany","27","","","","5"
"Poor","2004","vocational + Abi","East Germany","2","","","","5"
"Poor","2004","higher vocational","West Germany","37","0.041057488845033","0.0298727095612382","0.0522422681288278","5"
"Poor","2004","higher vocational","East Germany","21","","","","5"
"Poor","2004","higher education","West Germany","49","0.030913492722587","0.0247455445900729","0.0370814408551011","5"
"Poor","2004","higher education","East Germany","40","0.0445482112005177","0.0332416030119802","0.0558548193890552","5"
"Satisfactory","2004","in school","West Germany","58","0.142163121480945","0.110725132898715","0.173601110063174","3"
"Satisfactory","2004","in school","East Germany","25","","","","3"
"Satisfactory","2004","inadequately","West Germany","78","0.350085556772588","0.289099668888614","0.411071444656561","3"
"Satisfactory","2004","inadequately","East Germany","9","","","","3"
"Satisfactory","2004","general elemantary","West Germany","714","0.328919195161635","0.30938882936772","0.34844956095555","3"
"Satisfactory","2004","general elemantary","East Germany","105","0.306211920698912","0.259623430963349","0.352800410434475","3"
"Satisfactory","2004","middle vocational","West Germany","2632","0.335037402504614","0.32473931496747","0.345335490041757","3"
"Satisfactory","2004","middle vocational","East Germany","986","0.366592543465421","0.348602099382292","0.384582987548551","3"
"Satisfactory","2004","vocational + Abi","West Germany","266","0.253986616542714","0.227181228778003","0.280792004307425","3"
"Satisfactory","2004","vocational + Abi","East Germany","37","0.209266651426461","0.145019663626276","0.273513639226646","3"
"Satisfactory","2004","higher vocational","West Germany","405","0.337929580723727","0.311267125596677","0.364592035850776","3"
"Satisfactory","2004","higher vocational","East Germany","175","0.390569291836491","0.344669106377974","0.436469477295007","3"
"Satisfactory","2004","higher education","West Germany","828","0.297664991436815","0.281371226752048","0.313958756121583","3"
"Satisfactory","2004","higher education","East Germany","445","0.343249635806936","0.317228992914168","0.369270278699704","3"
"Very good","2004","in school","West Germany","177","0.375752822307231","0.332152636548146","0.419353008066316","1"
"Very good","2004","in school","East Germany","43","0.240374878355825","0.17517446979982","0.305575286911829","1"
"Very good","2004","inadequately","West Germany","18","","","","1"
"Very good","2004","inadequately","East Germany","2","","","","1"
"Very good","2004","general elemantary","West Germany","217","0.0963615716834252","0.0840948745428945","0.108628268823956","1"
"Very good","2004","general elemantary","East Germany","45","0.125663170353183","0.0921591008456171","0.159167239860749","1"
"Very good","2004","middle vocational","West Germany","786","0.0916347381124806","0.0853400871455773","0.0979293890793839","1"
"Very good","2004","middle vocational","East Germany","163","0.0573271868777903","0.0486481948207601","0.0660061789348204","1"
"Very good","2004","vocational + Abi","West Germany","124","0.122759380851529","0.102551066944953","0.142967694758105","1"
"Very good","2004","vocational + Abi","East Germany","20","","","","1"
"Very good","2004","higher vocational","West Germany","101","0.0737057285124406","0.0589771765499468","0.0884342804749345","1"
"Very good","2004","higher vocational","East Germany","19","","","","1"
"Very good","2004","higher education","West Germany","356","0.115733770233212","0.104333714568183","0.127133825898241","1"
"Very good","2004","higher education","East Germany","71","0.0461911653955237","0.0346878520770131","0.0576944787140343","1"
"Good","2005","in school","West Germany","218","0.407916868202575","0.365011661428186","0.450822074976965","2"
"Good","2005","in school","East Germany","77","0.49788083098453","0.416777672690317","0.578983989278744","2"
"Good","2005","inadequately","West Germany","61","0.277329648727926","0.218833792612108","0.335825504843744","2"
"Good","2005","inadequately","East Germany","8","","","","2"
"Good","2005","general elemantary","West Germany","663","0.294876058155086","0.275223218514873","0.314528897795299","2"
"Good","2005","general elemantary","East Germany","119","0.331250957163169","0.281368803528369","0.381133110797969","2"
"Good","2005","middle vocational","West Germany","3007","0.365398638137887","0.354604367361726","0.376192908914049","2"
"Good","2005","middle vocational","East Germany","1044","0.381876699749886","0.363290843457338","0.400462556042434","2"
"Good","2005","vocational + Abi","West Germany","436","0.433656109762546","0.402517120231466","0.464795099293625","2"
"Good","2005","vocational + Abi","East Germany","81","0.569201903890513","0.492948252710007","0.645455555071019","2"
"Good","2005","higher vocational","West Germany","469","0.373462077109725","0.345406967183221","0.401517187036228","2"
"Good","2005","higher vocational","East Germany","135","0.295996631897542","0.25239148075024","0.339601783044844","2"
"Good","2005","higher education","West Germany","1380","0.454860010550884","0.436783203987717","0.47293681711405","2"
"Good","2005","higher education","East Germany","498","0.37091449869568","0.34415748324073","0.39767151415063","2"
"Less good","2005","in school","West Germany","21","","","","4"
"Less good","2005","in school","East Germany","6","","","","4"
"Less good","2005","inadequately","West Germany","40","0.162909237354604","0.114657165931918","0.211161308777289","4"
"Less good","2005","inadequately","East Germany","2","","","","4"
"Less good","2005","general elemantary","West Germany","409","0.211854823335466","0.194243373384841","0.229466273286091","4"
"Less good","2005","general elemantary","East Germany","52","0.166238063009711","0.126781313446676","0.205694812572746","4"
"Less good","2005","middle vocational","West Germany","1115","0.158078460576019","0.149900754343143","0.166256166808896","4"
"Less good","2005","middle vocational","East Germany","405","0.17592425895495","0.161358609051432","0.190489908858468","4"
"Less good","2005","vocational + Abi","West Germany","106","0.12571682387742","0.104885617010455","0.146548030744386","4"
"Less good","2005","vocational + Abi","East Germany","13","","","","4"
"Less good","2005","higher vocational","West Germany","146","0.145236798407459","0.12480172128925","0.165671875525669","4"
"Less good","2005","higher vocational","East Germany","82","0.208384671769672","0.169587771744702","0.247181571794642","4"
"Less good","2005","higher education","West Germany","294","0.1199651669857","0.108169939420455","0.131760394550944","4"
"Less good","2005","higher education","East Germany","158","0.155301893024701","0.135239392468396","0.175364393581005","4"
"Poor","2005","in school","West Germany","","","","","5"
"Poor","2005","in school","East Germany","1","","","","5"
"Poor","2005","inadequately","West Germany","29","","","","5"
"Poor","2005","inadequately","East Germany","","","","","5"
"Poor","2005","general elemantary","West Germany","136","0.073286582202157","0.062054564387925","0.0845186000163889","5"
"Poor","2005","general elemantary","East Germany","31","0.109766220142695","0.0766362207888925","0.142896219496497","5"
"Poor","2005","middle vocational","West Germany","297","0.0446791210079344","0.0400479982703107","0.0493102437455581","5"
"Poor","2005","middle vocational","East Germany","105","0.047042022940524","0.0389424278821843","0.0551416179988637","5"
"Poor","2005","vocational + Abi","West Germany","31","0.0375329665916661","0.0255905821264571","0.049475351056875","5"
"Poor","2005","vocational + Abi","East Germany","4","","","","5"
"Poor","2005","higher vocational","West Germany","37","0.0434349480862721","0.0316129210724035","0.0552569751001407","5"
"Poor","2005","higher vocational","East Germany","19","","","","5"
"Poor","2005","higher education","West Germany","57","0.0243351339892758","0.0187414746280713","0.0299287933504803","5"
"Poor","2005","higher education","East Germany","37","0.0449014087613467","0.0334304422379319","0.0563723752847616","5"
"Satisfactory","2005","in school","West Germany","79","0.188666697108873","0.15450966739646","0.222823726821286","3"
"Satisfactory","2005","in school","East Germany","19","","","","3"
"Satisfactory","2005","inadequately","West Germany","85","0.435128619345302","0.37034869415319","0.499908544537413","3"
"Satisfactory","2005","inadequately","East Germany","6","","","","3"
"Satisfactory","2005","general elemantary","West Germany","677","0.337202697340418","0.316827176925187","0.357578217755649","3"
"Satisfactory","2005","general elemantary","East Germany","98","0.291519922390838","0.243354765525158","0.339685079256518","3"
"Satisfactory","2005","middle vocational","West Germany","2604","0.353842597745283","0.343124108772922","0.364561086717643","3"
"Satisfactory","2005","middle vocational","East Germany","915","0.339238775449542","0.321127107173756","0.357350443725327","3"
"Satisfactory","2005","vocational + Abi","West Germany","300","0.296995635464545","0.268284807617711","0.325706463311379","3"
"Satisfactory","2005","vocational + Abi","East Germany","43","0.200330770651279","0.138696876650984","0.261964664651575","3"
"Satisfactory","2005","higher vocational","West Germany","414","0.369513392115822","0.341519191946914","0.397507592284731","3"
"Satisfactory","2005","higher vocational","East Germany","165","0.371882398138603","0.325715538232174","0.418049258045031","3"
"Satisfactory","2005","higher education","West Germany","852","0.293293888610572","0.276766671137485","0.309821106083659","3"
