"ple0008","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Good","2011","Single parent ","East Germany","262","0.42781966760117","0.389458263238707","0.466181071963632","2"
"Good","2011","Couple + C. LE 16 ","East Germany","840","0.508700838881269","0.483764730250343","0.533636947512194","2"
"Good","2011","Couple + C. LE and GT 16","West Germany","790","0.460524700353217","0.437191764893789","0.483857635812644","2"
"Good","2011","Couple + C. GT 16 ","East Germany","311","0.403438940305474","0.36806835635984","0.438809524251108","2"
"Good","2011","Couple + C. GT 16 ","West Germany","1072","0.400675881184793","0.381663555986792","0.419688206382794","2"
"Good","2011","Couple + C. LE and GT 16","East Germany","144","0.399421388203831","0.345842195696064","0.453000580711598","2"
"Less good","2011","(Married) couple without C. ","West Germany","1029","0.176838032071776","0.167232831589059","0.186443232554494","4"
"Less good","2011","1-pers.-HH","East Germany","181","0.175533190907211","0.150761810745982","0.200304571068439","4"
"Less good","2011","1-pers.-HH","West Germany","480","0.189025577904426","0.174232617055851","0.203818538753001","4"
"Less good","2011","(Married) couple without C. ","East Germany","374","0.195517797376138","0.178453421494444","0.212582173257831","4"
"Less good","2011","Single parent ","West Germany","348","0.152841264699937","0.137866154461645","0.167816374938228","4"
"Less good","2011","Single parent ","East Germany","84","0.100795568113233","0.0774530556259785","0.124138080600487","4"
"Less good","2011","Couple + C. LE 16 ","West Germany","579","0.0861230866551196","0.0792850112233157","0.0929611620869234","4"
"Less good","2011","Couple + C. LE 16 ","East Germany","119","0.0889959841669273","0.0747933207903797","0.103198647543475","4"
"Less good","2011","Couple + C. GT 16 ","West Germany","299","0.121861352482302","0.109169579405331","0.134553125559272","4"
"Less good","2011","Couple + C. LE and GT 16","West Germany","187","0.107394247750499","0.0929006072881711","0.121887888212828","4"
"Less good","2011","Couple + C. LE and GT 16","East Germany","34","0.0906349905150878","0.0592289894307371","0.122040991599439","4"
"Less good","2011","Couple + C. GT 16 ","East Germany","83","0.11002448351739","0.0874634198706136","0.132585547164167","4"
"Poor","2011","1-pers.-HH","West Germany","179","0.0698252718903841","0.0601963020178928","0.0794542417628755","5"
"Poor","2011","1-pers.-HH","East Germany","49","0.0470713497183974","0.0332804528700732","0.0608622465667216","5"
"Poor","2011","(Married) couple without C. ","West Germany","292","0.0458744583287527","0.0406074478228808","0.0511414688346246","5"
"Poor","2011","(Married) couple without C. ","East Germany","118","0.0548774096618393","0.0450784512571551","0.0646763680665235","5"
"Poor","2011","Single parent ","West Germany","85","0.0405045929721224","0.0323003048001421","0.0487088811441026","5"
"Poor","2011","Single parent ","East Germany","26","","","","5"
"Poor","2011","Couple + C. LE 16 ","West Germany","107","0.0192375319775379","0.0158895212784788","0.0225855426765969","5"
"Poor","2011","Couple + C. LE 16 ","East Germany","22","","","","5"
"Poor","2011","Couple + C. GT 16 ","West Germany","72","0.025276283798293","0.019186454293264","0.031366113303322","5"
"Poor","2011","Couple + C. GT 16 ","East Germany","31","0.039274215205519","0.0252693364612853","0.0532790939497528","5"
"Poor","2011","Couple + C. LE and GT 16","West Germany","22","","","","5"
"Poor","2011","Couple + C. LE and GT 16","East Germany","10","","","","5"
"Satisfactory","2011","1-pers.-HH","West Germany","905","0.320995944988134","0.303356813437016","0.338635076539253","3"
"Satisfactory","2011","(Married) couple without C. ","East Germany","881","0.438980778509966","0.417628183484945","0.460333373534988","3"
"Satisfactory","2011","(Married) couple without C. ","West Germany","2184","0.357117000343651","0.345054226593443","0.369179774093859","3"
"Satisfactory","2011","1-pers.-HH","East Germany","313","0.360661271253516","0.329393332447234","0.391929210059797","3"
"Satisfactory","2011","Single parent ","East Germany","184","0.271329702546832","0.236854100043598","0.305805305050065","3"
"Satisfactory","2011","Single parent ","West Germany","619","0.278612386515153","0.25995495437099","0.297269818659317","3"
"Satisfactory","2011","Couple + C. LE 16 ","West Germany","1637","0.248928200887985","0.23838899184276","0.25946740993321","3"
"Satisfactory","2011","Couple + C. GT 16 ","West Germany","817","0.335803951139903","0.317480857511471","0.354127044768335","3"
"Satisfactory","2011","Couple + C. LE 16 ","East Germany","368","0.25994091605062","0.238063553575924","0.281818278525317","3"
"Satisfactory","2011","Couple + C. LE and GT 16","West Germany","457","0.231056875711921","0.21132521267646","0.250788538747383","3"
"Satisfactory","2011","Couple + C. GT 16 ","East Germany","242","0.321875159484147","0.288191099714504","0.35555921925379","3"
"Satisfactory","2011","Couple + C. LE and GT 16","East Germany","89","0.332681114279129","0.281137323380445","0.384224905177814","3"
"Very good","2011","1-pers.-HH","West Germany","251","0.0927700875225024","0.0818089934311126","0.103731181613892","1"
"Very good","2011","1-pers.-HH","East Germany","71","0.0951860598743961","0.0760765165419769","0.114295603206815","1"
"Very good","2011","(Married) couple without C. ","West Germany","434","0.0722061259117374","0.0656900111944484","0.0787222406290265","1"
"Very good","2011","(Married) couple without C. ","East Germany","75","0.039569172307575","0.031181323971397","0.047957020643753","1"
"Very good","2011","Single parent ","West Germany","290","0.137406390702205","0.123078775660637","0.151734005743774","1"
"Very good","2011","Single parent ","East Germany","83","0.156841103287233","0.128645439731617","0.18503676684285","1"
"Very good","2011","Couple + C. LE 16 ","West Germany","940","0.135431602536776","0.127091143994559","0.143772061078993","1"
"Very good","2011","Couple + C. LE 16 ","East Germany","195","0.127832185249721","0.111177187528918","0.144487182970523","1"
"Very good","2011","Couple + C. GT 16 ","East Germany","72","0.125387201487469","0.101511266334162","0.149263136640777","1"
"Very good","2011","Couple + C. GT 16 ","West Germany","292","0.11638253139471","0.10394071459997","0.12882434818945","1"
"Very good","2011","Couple + C. LE and GT 16","West Germany","297","0.18918684557008","0.170852602113547","0.207521089026612","1"
"Very good","2011","Couple + C. LE and GT 16","East Germany","44","0.149687502395765","0.110659382817169","0.188715621974361","1"
"Good","2012","1-pers.-HH","West Germany","931","0.321125384738719","0.303818790517438","0.338431978959999","2"
"Good","2012","1-pers.-HH","East Germany","307","0.324516977070686","0.294930961257523","0.354102992883849","2"
"Good","2012","(Married) couple without C. ","East Germany","720","0.309085587985844","0.289418989090379","0.32875218688131","2"
"Good","2012","Single parent ","West Germany","847","0.345342717562711","0.325350987429613","0.365334447695809","2"
"Good","2012","(Married) couple without C. ","West Germany","2206","0.361509658707422","0.349429397445724","0.373589919969121","2"
"Good","2012","Single parent ","East Germany","256","0.430281548702313","0.391023022664602","0.469540074740024","2"
"Good","2012","Couple + C. LE 16 ","East Germany","797","0.572856319587743","0.547235888731942","0.598476750443545","2"
"Good","2012","Couple + C. GT 16 ","West Germany","1062","0.423244289186364","0.403620172686935","0.442868405685793","2"
"Good","2012","Couple + C. LE 16 ","West Germany","2914","0.504550245397068","0.491787085621257","0.517313405172879","2"
"Good","2012","Couple + C. LE and GT 16","West Germany","793","0.436718193739689","0.413579478539051","0.459856908940326","2"
"Good","2012","Couple + C. LE and GT 16","East Germany","134","0.479384199790226","0.420658767391987","0.538109632188466","2"
"Good","2012","Couple + C. GT 16 ","East Germany","316","0.432810598216041","0.395321945921732","0.47029925051035","2"
"Less good","2012","1-pers.-HH","West Germany","483","0.180623930076532","0.166364282593304","0.19488357755976","4"
"Less good","2012","(Married) couple without C. ","East Germany","380","0.186971395914955","0.170378650315303","0.203564141514607","4"
"Less good","2012","1-pers.-HH","East Germany","199","0.193437344921906","0.168477046630958","0.218397643212855","4"
"Less good","2012","(Married) couple without C. ","West Germany","980","0.16292492374703","0.153639212443054","0.172210635051006","4"
"Less good","2012","Single parent ","East Germany","87","0.129688439971705","0.103049588583143","0.156327291360268","4"
"Less good","2012","Couple + C. LE 16 ","West Germany","506","0.0822078259324931","0.0751959383788427","0.0892197134861436","4"
"Less good","2012","Single parent ","West Germany","319","0.154911499994199","0.139698630018068","0.17012436997033","4"
"Less good","2012","Couple + C. LE 16 ","East Germany","104","0.059026086553936","0.0468196929765779","0.0712324801312942","4"
"Less good","2012","Couple + C. GT 16 ","West Germany","242","0.0978255966171106","0.086025919830292","0.109625273403929","4"
"Less good","2012","Couple + C. GT 16 ","East Germany","68","0.0986528368526184","0.0760903135294909","0.121215360175746","4"
"Less good","2012","Couple + C. LE and GT 16","West Germany","164","0.0964462069723066","0.0826742607220752","0.110218153222538","4"
"Less good","2012","Couple + C. LE and GT 16","East Germany","22","","","","4"
"Poor","2012","(Married) couple without C. ","West Germany","263","0.0431093326533522","0.0380024483641216","0.0482162169425828","5"
"Poor","2012","1-pers.-HH","East Germany","50","0.050697127232163","0.0368342100780138","0.0645600443863122","5"
"Poor","2012","1-pers.-HH","West Germany","146","0.0504230966027447","0.042312377973621","0.0585338152318685","5"
"Poor","2012","(Married) couple without C. ","East Germany","105","0.0544009230877478","0.0447485430892847","0.0640533030862108","5"
"Poor","2012","Single parent ","West Germany","92","0.0532346891738165","0.0437954550583945","0.0626739232892385","5"
"Poor","2012","Single parent ","East Germany","25","","","","5"
"Poor","2012","Couple + C. LE 16 ","East Germany","20","","","","5"
"Poor","2012","Couple + C. LE 16 ","West Germany","88","0.0117674976796105","0.00901467768717764","0.0145203176720434","5"
"Poor","2012","Couple + C. GT 16 ","West Germany","59","0.0246885812449898","0.0185252099777097","0.03085195251227","5"
"Poor","2012","Couple + C. GT 16 ","East Germany","21","","","","5"
"Poor","2012","Couple + C. LE and GT 16","West Germany","43","0.0258693026240222","0.0184634219297125","0.0332751833183318","5"
"Poor","2012","Couple + C. LE and GT 16","East Germany","5","","","","5"
"Satisfactory","2012","1-pers.-HH","East Germany","333","0.33664090483807","0.306778942613723","0.366502867062417","3"
"Satisfactory","2012","(Married) couple without C. ","West Germany","2191","0.351546508922772","0.339541291785313","0.363551726060232","3"
"Satisfactory","2012","1-pers.-HH","West Germany","982","0.35475910555982","0.337025084274741","0.372493126844898","3"
"Satisfactory","2012","Single parent ","West Germany","637","0.291119216876339","0.272018913441288","0.310219520311391","3"
"Satisfactory","2012","(Married) couple without C. ","East Germany","861","0.422883781680103","0.401859560774918","0.443908002585289","3"
"Satisfactory","2012","Couple + C. LE 16 ","West Germany","1581","0.272090928149246","0.260730314690918","0.283451541607574","3"
"Satisfactory","2012","Single parent ","East Germany","177","0.280481548833119","0.244861000379755","0.316102097286482","3"
"Satisfactory","2012","Couple + C. LE 16 ","East Germany","358","0.259342035652501","0.236642243097919","0.282041828207083","3"
"Satisfactory","2012","Couple + C. GT 16 ","West Germany","790","0.333624265366415","0.314896454676443","0.352352076056388","3"
"Satisfactory","2012","Couple + C. GT 16 ","East Germany","205","0.315987389354715","0.28081079743082","0.351163981278611","3"
"Satisfactory","2012","Couple + C. LE and GT 16","East Germany","84","0.264935750047988","0.213060688339544","0.316810811756432","3"
"Satisfactory","2012","Couple + C. LE and GT 16","West Germany","471","0.268790421479212","0.248107896085596","0.289472946872828","3"
"Very good","2012","1-pers.-HH","West Germany","254","0.093068483022185","0.0822996641517257","0.103837301892644","1"
"Very good","2012","1-pers.-HH","East Germany","73","0.0947076459371742","0.0762044178589568","0.113210874015392","1"
"Very good","2012","(Married) couple without C. ","West Germany","436","0.0809095759694232","0.0740528263418633","0.0877663255969831","1"
"Very good","2012","(Married) couple without C. ","East Germany","55","0.0266583113313496","0.0198030070389421","0.0335136156237571","1"
"Very good","2012","Single parent ","West Germany","278","0.155391876392934","0.140159768388763","0.170623984397104","1"
"Very good","2012","Single parent ","East Germany","66","0.119219668230878","0.093525459704709","0.144913876757047","1"
"Very good","2012","Couple + C. LE 16 ","West Germany","806","0.129383502841582","0.120815904761988","0.137951100921176","1"
