"plb0037_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Limited","1987","Berlin","secondary school degree","3","","",""
"Limited","1987","Berlin","college entrance qualification","4","","",""
"Limited","1987","Berlin","Other degree","1","","",""
"Limited","1987","Berlin","no degree/no degree yet","1","","",""
"Limited","1987","Brandenburg","lower secondary degree","","","",""
"Limited","1987","Brandenburg","secondary school degree","","","",""
"Limited","1987","Brandenburg","college entrance qualification","","","",""
"Limited","1987","Brandenburg","Other degree","","","",""
"Limited","1987","Brandenburg","no degree/no degree yet","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","Other degree","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Limited","1987","Saxony","lower secondary degree","","","",""
"Limited","1987","Saxony","secondary school degree","","","",""
"Limited","1987","Saxony","college entrance qualification","","","",""
"Limited","1987","Saxony","Other degree","","","",""
"Limited","1987","Saxony","no degree/no degree yet","","","",""
"Limited","1987","Saxony-Anhalt","lower secondary degree","","","",""
"Limited","1987","Saxony-Anhalt","secondary school degree","","","",""
"Limited","1987","Saxony-Anhalt","college entrance qualification","","","",""
"Limited","1987","Saxony-Anhalt","Other degree","","","",""
"Limited","1987","Saxony-Anhalt","no degree/no degree yet","","","",""
"Limited","1987","Thuringia","lower secondary degree","","","",""
"Limited","1987","Thuringia","secondary school degree","","","",""
"Limited","1987","Thuringia","college entrance qualification","","","",""
"Limited","1987","Thuringia","Other degree","","","",""
"Limited","1987","Thuringia","no degree/no degree yet","","","",""
"Permanent","1988","Schleswig-Holstein","lower secondary degree","67","0.845887439659232","0.768675625989278","0.923099253329185"
"Permanent","1988","Schleswig-Holstein","secondary school degree","42","0.843808922246985","0.742160599150356","0.945457245343615"
"Permanent","1988","Schleswig-Holstein","college entrance qualification","11","","",""
"Permanent","1988","Schleswig-Holstein","Other degree","9","","",""
"Permanent","1988","Schleswig-Holstein","no degree/no degree yet","4","","",""
"Permanent","1988","Hamburg","lower secondary degree","37","0.922778579685584","0.841068843622217","1.00448831574895"
"Permanent","1988","Hamburg","secondary school degree","22","","",""
"Permanent","1988","Hamburg","college entrance qualification","18","","",""
"Permanent","1988","Hamburg","Other degree","14","","",""
"Permanent","1988","Hamburg","no degree/no degree yet","4","","",""
"Permanent","1988","Lower Saxony","lower secondary degree","225","0.896502180598225","0.85911529614288","0.93388906505357"
"Permanent","1988","Lower Saxony","secondary school degree","104","0.789368594072614","0.720838690317045","0.857898497828183"
"Permanent","1988","Lower Saxony","college entrance qualification","67","0.847811374985087","0.767580146023438","0.928042603946736"
"Permanent","1988","Lower Saxony","Other degree","33","0.806095532843861","0.678705809801432","0.93348525588629"
"Permanent","1988","Lower Saxony","no degree/no degree yet","17","","",""
"Permanent","1988","Bremen","lower secondary degree","18","","",""
"Permanent","1988","Bremen","secondary school degree","8","","",""
"Permanent","1988","Bremen","college entrance qualification","3","","",""
"Permanent","1988","Bremen","Other degree","4","","",""
"Permanent","1988","Bremen","no degree/no degree yet","2","","",""
"Permanent","1988","North Rhine-Westphalia","lower secondary degree","518","0.938366992964452","0.918607081336619","0.958126904592286"
"Permanent","1988","North Rhine-Westphalia","secondary school degree","231","0.862048823847803","0.821364960622168","0.902732687073438"
"Permanent","1988","North Rhine-Westphalia","college entrance qualification","178","0.789110832013322","0.735448722287119","0.842772941739526"
"Permanent","1988","North Rhine-Westphalia","Other degree","156","0.881827650838834","0.833443867290947","0.930211434386721"
"Permanent","1988","North Rhine-Westphalia","no degree/no degree yet","94","0.868598465679863","0.803669098748767","0.933527832610959"
"Permanent","1988","Hesse","lower secondary degree","191","0.917855463082274","0.881152142885005","0.954558783279543"
"Permanent","1988","Hesse","secondary school degree","76","0.900237631686533","0.837976781806824","0.962498481566242"
"Permanent","1988","Hesse","college entrance qualification","60","0.892649379834779","0.819608452517888","0.965690307151669"
"Permanent","1988","Hesse","Other degree","90","0.970052801176924","0.935597190288648","1.0045084120652"
"Permanent","1988","Hesse","no degree/no degree yet","49","0.940139732683887","0.87566167463715","1.00461779073062"
"Permanent","1988","Rhineland-Palatinate,Saarland","lower secondary degree","186","0.886892384355559","0.844156937455204","0.929627831255913"
"Permanent","1988","Rhineland-Palatinate,Saarland","secondary school degree","44","0.884282033567865","0.798161650412094","0.970402416723636"
"Permanent","1988","Rhineland-Palatinate,Saarland","college entrance qualification","26","","",""
"Permanent","1988","Rhineland-Palatinate,Saarland","Other degree","21","","",""
"Permanent","1988","Rhineland-Palatinate,Saarland","no degree/no degree yet","21","","",""
"Permanent","1988","Baden-Württemberg","lower secondary degree","449","0.941576154070682","0.920766686103403","0.96238562203796"
"Permanent","1988","Baden-Württemberg","secondary school degree","145","0.877149657055704","0.827948527727818","0.926350786383591"
"Permanent","1988","Baden-Württemberg","college entrance qualification","85","0.861979003243447","0.794711032380922","0.929246974105972"
"Permanent","1988","Baden-Württemberg","Other degree","194","0.919579701006222","0.881984917172176","0.957174484840269"
"Permanent","1988","Baden-Württemberg","no degree/no degree yet","110","0.946317999825049","0.905302123831373","0.987333875818726"
"Permanent","1988","Bavaria","lower secondary degree","383","0.896003936991141","0.867546199785008","0.924461674197274"
"Permanent","1988","Bavaria","secondary school degree","160","0.905548685738472","0.863176345475554","0.947921026001389"
"Permanent","1988","Bavaria","college entrance qualification","87","0.827572427605985","0.755997228391078","0.899147626820893"
"Permanent","1988","Bavaria","Other degree","119","0.943509962815667","0.902710475031066","0.984309450600268"
"Permanent","1988","Bavaria","no degree/no degree yet","41","0.984953181289843","0.948135741634027","1.02177062094566"
"Permanent","1988","Berlin","lower secondary degree","70","0.960522108061211","0.917027703665554","1.00401651245687"
"Permanent","1988","Berlin","secondary school degree","34","0.918063916373316","0.834112075700862","1.00201575704577"
"Permanent","1988","Berlin","college entrance qualification","27","","",""
"Permanent","1988","Berlin","Other degree","25","","",""
"Permanent","1988","Berlin","no degree/no degree yet","13","","",""
"Permanent","1988","Brandenburg","lower secondary degree","","","",""
"Permanent","1988","Brandenburg","secondary school degree","","","",""
"Permanent","1988","Brandenburg","college entrance qualification","","","",""
"Permanent","1988","Brandenburg","Other degree","","","",""
"Permanent","1988","Brandenburg","no degree/no degree yet","","","",""
"Permanent","1988","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Permanent","1988","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Permanent","1988","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Permanent","1988","Mecklenburg-Western Pomerania","Other degree","","","",""
"Permanent","1988","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Permanent","1988","Saxony","lower secondary degree","","","",""
"Permanent","1988","Saxony","secondary school degree","","","",""
"Permanent","1988","Saxony","college entrance qualification","","","",""
"Permanent","1988","Saxony","Other degree","","","",""
"Permanent","1988","Saxony","no degree/no degree yet","","","",""
"Permanent","1988","Saxony-Anhalt","lower secondary degree","","","",""
"Permanent","1988","Saxony-Anhalt","secondary school degree","","","",""
"Permanent","1988","Saxony-Anhalt","college entrance qualification","","","",""
"Permanent","1988","Saxony-Anhalt","Other degree","","","",""
"Permanent","1988","Saxony-Anhalt","no degree/no degree yet","","","",""
"Permanent","1988","Thuringia","lower secondary degree","","","",""
"Permanent","1988","Thuringia","secondary school degree","","","",""
"Permanent","1988","Thuringia","college entrance qualification","","","",""
"Permanent","1988","Thuringia","Other degree","","","",""
"Permanent","1988","Thuringia","no degree/no degree yet","","","",""
"Limited","1988","Schleswig-Holstein","lower secondary degree","17","","",""
"Limited","1988","Schleswig-Holstein","secondary school degree","7","","",""
"Limited","1988","Schleswig-Holstein","college entrance qualification","3","","",""
"Limited","1988","Schleswig-Holstein","Other degree","2","","",""
"Limited","1988","Schleswig-Holstein","no degree/no degree yet","2","","",""
"Limited","1988","Hamburg","lower secondary degree","4","","",""
"Limited","1988","Hamburg","secondary school degree","2","","",""
"Limited","1988","Hamburg","college entrance qualification","1","","",""
"Limited","1988","Hamburg","Other degree","","","",""
"Limited","1988","Hamburg","no degree/no degree yet","","","",""
"Limited","1988","Lower Saxony","lower secondary degree","30","0.103497819401775","0.0661109349464305","0.14088470385712"
"Limited","1988","Lower Saxony","secondary school degree","32","0.210631405927386","0.142101502171817","0.279161309682955"
"Limited","1988","Lower Saxony","college entrance qualification","10","","",""
"Limited","1988","Lower Saxony","Other degree","4","","",""
"Limited","1988","Lower Saxony","no degree/no degree yet","2","","",""
"Limited","1988","Bremen","lower secondary degree","5","","",""
"Limited","1988","Bremen","secondary school degree","3","","",""
"Limited","1988","Bremen","college entrance qualification","1","","",""
"Limited","1988","Bremen","Other degree","","","",""
"Limited","1988","Bremen","no degree/no degree yet","","","",""
"Limited","1988","North Rhine-Westphalia","lower secondary degree","51","0.0616330070355477","0.0418730954077141","0.0813929186633813"
"Limited","1988","North Rhine-Westphalia","secondary school degree","45","0.137951176152197","0.0972673129265615","0.178635039377832"
"Limited","1988","North Rhine-Westphalia","college entrance qualification","44","0.210889167986677","0.157227058260474","0.264551277712881"
"Limited","1988","North Rhine-Westphalia","Other degree","15","","",""
"Limited","1988","North Rhine-Westphalia","no degree/no degree yet","10","","",""
"Limited","1988","Hesse","lower secondary degree","24","","",""
"Limited","1988","Hesse","secondary school degree","13","","",""
"Limited","1988","Hesse","college entrance qualification","9","","",""
"Limited","1988","Hesse","Other degree","4","","",""
"Limited","1988","Hesse","no degree/no degree yet","3","","",""
"Limited","1988","Rhineland-Palatinate,Saarland","lower secondary degree","25","","",""
"Limited","1988","Rhineland-Palatinate,Saarland","secondary school degree","9","","",""
"Limited","1988","Rhineland-Palatinate,Saarland","college entrance qualification","6","","",""
"Limited","1988","Rhineland-Palatinate,Saarland","Other degree","5","","",""
"Limited","1988","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
