"plb0037_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Limited","2013","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","2013","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","2013","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","2013","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","2013","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","2013","no degree/no degree yet","(3b) higher tertiary education","2","","",""
"Permanent","2014","lower secondary degree","(0) in school","","","",""
"Permanent","2014","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","2014","lower secondary degree","(1b) general elementary school","368","0.702770346671797","0.664814972687114","0.740725720656481"
"Permanent","2014","lower secondary degree","(1c) basic vocational qualification","1945","0.922805210011737","0.911478554888259","0.934131865135215"
"Permanent","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","2014","lower secondary degree","(2a) intermediate vocational","4","","",""
"Permanent","2014","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","2014","lower secondary degree","(2c_voc) vocational maturity certificate","5","","",""
"Permanent","2014","lower secondary degree","(3a) lower tertiary education","14","","",""
"Permanent","2014","lower secondary degree","(3b) higher tertiary education","6","","",""
"Permanent","2014","secondary school degree","(0) in school","","","",""
"Permanent","2014","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","2014","secondary school degree","(1b) general elementary school","","","",""
"Permanent","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","2014","secondary school degree","(2b) intermediate general qualification","181","0.462845150521599","0.416255509720434","0.509434791322764"
"Permanent","2014","secondary school degree","(2a) intermediate vocational","3466","0.89283653188327","0.883082254692023","0.902590809074516"
"Permanent","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Permanent","2014","secondary school degree","(2c_voc) vocational maturity certificate","9","","",""
"Permanent","2014","secondary school degree","(3a) lower tertiary education","248","0.920705115701233","0.888355914806007","0.953054316596458"
"Permanent","2014","secondary school degree","(3b) higher tertiary education","60","0.874032463888676","0.795167023289594","0.952897904487758"
"Permanent","2014","college entrance qualification","(0) in school","","","",""
"Permanent","2014","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","2014","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","2014","college entrance qualification","(2c_gen) general maturity certificate","203","0.376893067937991","0.333808640818306","0.419977495057675"
"Permanent","2014","college entrance qualification","(2c_voc) vocational maturity certificate","1214","0.870589843058037","0.852841994892459","0.888337691223616"
"Permanent","2014","college entrance qualification","(3a) lower tertiary education","781","0.88008149554314","0.858457144201663","0.901705846884616"
"Permanent","2014","college entrance qualification","(3b) higher tertiary education","1518","0.831311231826094","0.813924452232749","0.848698011419439"
"Permanent","2014","Other degree","(0) in school","","","",""
"Permanent","2014","Other degree","(1a) inadequately completed","","","",""
"Permanent","2014","Other degree","(1b) general elementary school","293","0.847335170747515","0.81028493970627","0.88438540178876"
"Permanent","2014","Other degree","(1c) basic vocational qualification","366","0.847565487663277","0.813552269092365","0.881578706234188"
"Permanent","2014","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","2014","Other degree","(2a) intermediate vocational","","","",""
"Permanent","2014","Other degree","(2c_gen) general maturity certificate","168","0.714403853302324","0.653456488964858","0.77535121763979"
"Permanent","2014","Other degree","(2c_voc) vocational maturity certificate","268","0.833000398378296","0.792450783610541","0.873550013146051"
"Permanent","2014","Other degree","(3a) lower tertiary education","13","","",""
"Permanent","2014","Other degree","(3b) higher tertiary education","410","0.792407845593604","0.757276647418657","0.827539043768552"
"Permanent","2014","no degree/no degree yet","(0) in school","25","","",""
"Permanent","2014","no degree/no degree yet","(1a) inadequately completed","131","0.755181563451687","0.691293280489439","0.819069846413934"
"Permanent","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2014","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","2014","no degree/no degree yet","(3b) higher tertiary education","3","","",""
"Limited","2014","lower secondary degree","(0) in school","","","",""
"Limited","2014","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2014","lower secondary degree","(1b) general elementary school","189","0.297229653328203","0.259274279343519","0.335185027312886"
"Limited","2014","lower secondary degree","(1c) basic vocational qualification","188","0.0771947899882629","0.0658681348647851","0.0885214451117406"
"Limited","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","2014","lower secondary degree","(2a) intermediate vocational","","","",""
"Limited","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2014","lower secondary degree","(3a) lower tertiary education","","","",""
"Limited","2014","lower secondary degree","(3b) higher tertiary education","1","","",""
"Limited","2014","secondary school degree","(0) in school","","","",""
"Limited","2014","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2014","secondary school degree","(1b) general elementary school","","","",""
"Limited","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2014","secondary school degree","(2b) intermediate general qualification","259","0.537154849478401","0.490565208677236","0.583744490279567"
"Limited","2014","secondary school degree","(2a) intermediate vocational","397","0.10716346811673","0.0974091909254837","0.116917745307977"
"Limited","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","2014","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2014","secondary school degree","(3a) lower tertiary education","20","","",""
"Limited","2014","secondary school degree","(3b) higher tertiary education","8","","",""
"Limited","2014","college entrance qualification","(0) in school","","","",""
"Limited","2014","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2014","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2014","college entrance qualification","(2a) intermediate vocational","","","",""
