"plb0037_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Limited","2009","Baden-Württemberg","Rural Area","7","","","","2"
"Limited","2009","Bavaria","Urban Area","75","0.123387057842241","0.0975826118403347","0.149191503844148","2"
"Limited","2009","Bavaria","Rural Area","75","0.135852914935375","0.110175674042451","0.1615301558283","2"
"Limited","2009","Berlin","Urban Area","68","0.258955186893269","0.211547833325928","0.306362540460611","2"
"Limited","2009","Berlin","Rural Area","","","","","2"
"Limited","2009","Saxony-Anhalt","Urban Area","18","","","","2"
"Limited","2009","Saxony-Anhalt","Rural Area","55","0.210758822063572","0.163408448421567","0.258109195705577","2"
"Limited","2009","Thuringia","Urban Area","24","","","","2"
"Limited","2009","Thuringia","Rural Area","46","0.190224767530722","0.142970511527332","0.237479023534113","2"
"Permanent","2009","Hamburg","Urban Area","96","0.822057996143782","0.754190997520646","0.889924994766918","1"
"Permanent","2009","Hamburg","Rural Area","","","","","1"
"Permanent","2009","Schleswig-Holstein","Urban Area","78","0.884249971800478","0.81702408423979","0.951475859361166","1"
"Permanent","2009","Schleswig-Holstein","Rural Area","114","0.779488341688401","0.711536589163284","0.847440094213517","1"
"Permanent","2009","Lower Saxony","Urban Area","338","0.860593004562275","0.826304681400038","0.894881327724513","1"
"Permanent","2009","Lower Saxony","Rural Area","337","0.913620081182547","0.885187147552409","0.942053014812684","1"
"Permanent","2009","Bremen","Urban Area","44","0.810715316800951","0.703203815027482","0.91822681857442","1"
"Permanent","2009","Bremen","Rural Area","","","","","1"
"Permanent","2009","Rhineland-Palatinate,Saarland","Urban Area","316","0.835862483350585","0.798069928367538","0.873655038333632","1"
"Permanent","2009","Rhineland-Palatinate,Saarland","Rural Area","104","0.868896766879856","0.807999489151612","0.929794044608101","1"
"Permanent","2009","Baden-Württemberg","Urban Area","842","0.832595061000608","0.809432644377752","0.855757477623464","1"
"Permanent","2009","Baden-Württemberg","Rural Area","86","0.90385043519383","0.843936400866269","0.963764469521392","1"
"Permanent","2009","Bavaria","Urban Area","549","0.876612942157759","0.850808496155852","0.902417388159665","1"
"Permanent","2009","Bavaria","Rural Area","609","0.864147085064625","0.8384698441717","0.889824325957549","1"
"Permanent","2009","Berlin","Urban Area","260","0.741044813106731","0.693637459539389","0.788452166674072","1"
"Permanent","2009","North Rhine-Westphalia","Urban Area","1472","0.878685552096349","0.86312412963734","0.894246974555358","1"
"Permanent","2009","North Rhine-Westphalia","Rural Area","33","0.643636911440748","0.509540585410705","0.777733237470791","1"
"Permanent","2009","Hesse","Urban Area","442","0.800223977562446","0.766184129153284","0.834263825971607","1"
"Permanent","2009","Berlin","Rural Area","","","","","1"
"Permanent","2009","Hesse","Rural Area","86","0.791536747346813","0.712316225300906","0.87075726939272","1"
"Permanent","2009","Brandenburg","Urban Area","33","0.953352614296986","0.882468475377586","1.02423675321639","1"
"Permanent","2009","Mecklenburg-Western Pomerania","Urban Area","25","","","","1"
"Permanent","2009","Brandenburg","Rural Area","268","0.862187424906663","0.82387733576063","0.900497514052697","1"
"Permanent","2009","Mecklenburg-Western Pomerania","Rural Area","160","0.789286188397905","0.732193064227658","0.846379312568151","1"
"Permanent","2009","Saxony","Urban Area","263","0.781266991073187","0.736254558140256","0.826279424006118","1"
"Permanent","2009","Saxony","Rural Area","295","0.863170128034062","0.827165964119223","0.899174291948901","1"
"Permanent","2009","Saxony-Anhalt","Urban Area","74","0.738039325834004","0.648190588384732","0.827888063283276","1"
"Permanent","2009","Saxony-Anhalt","Rural Area","230","0.789241177936428","0.741890804294423","0.836591551578433","1"
"Permanent","2009","Thuringia","Urban Area","81","0.716224755735659","0.629993371329395","0.802456140141923","1"
"Permanent","2009","Thuringia","Rural Area","219","0.809775232469278","0.762520976465887","0.857029488472668","1"
"Limited","2010","Schleswig-Holstein","Urban Area","17","","","","2"
"Limited","2010","Brandenburg","Urban Area","4","","","","2"
"Limited","2010","Brandenburg","Rural Area","73","0.178987354758244","0.141039156973892","0.216935552542596","2"
"Limited","2010","Mecklenburg-Western Pomerania","Urban Area","6","","","","2"
"Limited","2010","Schleswig-Holstein","Rural Area","43","0.186404055562031","0.135405702893935","0.237402408230127","2"
"Limited","2010","Hamburg","Urban Area","33","0.169892048061242","0.116910670088201","0.222873426034283","2"
"Limited","2010","Mecklenburg-Western Pomerania","Rural Area","45","0.200606093288425","0.151261416645003","0.249950769931847","2"
"Limited","2010","Saxony","Urban Area","72","0.222942416015932","0.18235603185015","0.263528800181714","2"
"Limited","2010","Saxony","Rural Area","61","0.167213001740535","0.132105072369867","0.202320931111203","2"
"Limited","2010","Hamburg","Rural Area","","","","","2"
"Limited","2010","Lower Saxony","Urban Area","97","0.156662561959761","0.126005218917629","0.187319905001893","2"
"Limited","2010","Lower Saxony","Rural Area","84","0.187082455435318","0.154869270000584","0.219295640870052","2"
"Limited","2010","Bremen","Urban Area","16","","","","2"
"Limited","2010","Bremen","Rural Area","","","","","2"
"Limited","2010","North Rhine-Westphalia","Urban Area","326","0.137658618299254","0.123686798086821","0.151630438511688","2"
"Limited","2010","North Rhine-Westphalia","Rural Area","10","","","","2"
"Limited","2010","Hesse","Urban Area","99","0.141689696661041","0.116002142175357","0.167377251146725","2"
"Limited","2010","Hesse","Rural Area","35","0.18854020184719","0.127550707081981","0.249529696612399","2"
"Limited","2010","Rhineland-Palatinate,Saarland","Urban Area","73","0.136768055115508","0.106251205483424","0.167284904747592","2"
"Limited","2010","Rhineland-Palatinate,Saarland","Rural Area","31","0.230867274825516","0.169647147236041","0.292087402414991","2"
"Limited","2010","Baden-Württemberg","Urban Area","206","0.150171827989572","0.131512046263514","0.16883160971563","2"
"Limited","2010","Baden-Württemberg","Rural Area","24","","","","2"
"Limited","2010","Bavaria","Urban Area","96","0.129578525460253","0.106479088632854","0.152677962287652","2"
"Limited","2010","Bavaria","Rural Area","133","0.130094412659473","0.109842756698462","0.150346068620483","2"
"Limited","2010","Berlin","Urban Area","102","0.226582875391756","0.187512351913246","0.265653398870267","2"
"Limited","2010","Berlin","Rural Area","","","","","2"
"Limited","2010","Saxony-Anhalt","Urban Area","19","","","","2"
"Limited","2010","Saxony-Anhalt","Rural Area","63","0.177588333037709","0.138542379929694","0.216634286145724","2"
"Limited","2010","Thuringia","Urban Area","40","0.313304983207659","0.241433981343105","0.385175985072212","2"
"Limited","2010","Thuringia","Rural Area","47","0.13732319003915","0.0988844860513442","0.175761894026956","2"
"Permanent","2010","Schleswig-Holstein","Urban Area","110","0.901101090315345","0.849181800892891","0.953020379737799","1"
"Permanent","2010","Schleswig-Holstein","Rural Area","181","0.813595944437969","0.762597591769873","0.864594297106065","1"
"Permanent","2010","Hamburg","Urban Area","160","0.830107951938758","0.777126573965717","0.883089329911799","1"
"Permanent","2010","Hamburg","Rural Area","","","","","1"
"Permanent","2010","Lower Saxony","Urban Area","443","0.843337438040239","0.812680094998107","0.873994781082371","1"
"Permanent","2010","Lower Saxony","Rural Area","479","0.812917544564682","0.780704359129949","0.845130729999416","1"
"Permanent","2010","Bremen","Urban Area","67","0.766498660818812","0.67548440280639","0.857512918831235","1"
"Permanent","2010","Bremen","Rural Area","","","","","1"
"Permanent","2010","North Rhine-Westphalia","Urban Area","2010","0.862341381700746","0.848369561488312","0.876313201913179","1"
"Permanent","2010","Baden-Württemberg","Urban Area","1202","0.849828172010428","0.83116839028437","0.868487953736486","1"
"Permanent","2010","Baden-Württemberg","Rural Area","130","0.701460737472913","0.62918539767183","0.773736077273997","1"
"Permanent","2010","North Rhine-Westphalia","Rural Area","50","0.79638471815865","0.694492947455122","0.898276488862178","1"
"Permanent","2010","Hesse","Urban Area","609","0.858310303338959","0.832622748853275","0.883997857824643","1"
"Permanent","2010","Hesse","Rural Area","123","0.81145979815281","0.750470303387601","0.872449292918019","1"
"Permanent","2010","Bavaria","Urban Area","716","0.870421474539747","0.847322037712348","0.893520911367146","1"
"Permanent","2010","Bavaria","Rural Area","927","0.869905587340527","0.849653931379517","0.890157243301538","1"
"Permanent","2010","Berlin","Urban Area","339","0.773417124608244","0.734346601129733","0.812487648086754","1"
"Permanent","2010","Berlin","Rural Area","","","","","1"
"Permanent","2010","Brandenburg","Urban Area","36","0.929449276996946","0.850092928368859","1.00880562562503","1"
"Permanent","2010","Rhineland-Palatinate,Saarland","Urban Area","414","0.863231944884492","0.832715095252408","0.893748794516576","1"
"Permanent","2010","Brandenburg","Rural Area","319","0.821012645241756","0.783064447457404","0.858960843026108","1"
"Permanent","2010","Mecklenburg-Western Pomerania","Urban Area","31","0.899611611452987","0.802780147769962","0.996443075136012","1"
"Permanent","2010","Mecklenburg-Western Pomerania","Rural Area","208","0.799393906711575","0.750049230068153","0.848738583354997","1"
"Permanent","2010","Rhineland-Palatinate,Saarland","Rural Area","151","0.769132725174484","0.707912597585009","0.830352852763959","1"
"Permanent","2010","Saxony","Urban Area","332","0.777057583984068","0.736471199818286","0.81764396814985","1"
"Permanent","2010","Saxony","Rural Area","373","0.832786998259465","0.797679068888797","0.867894927630133","1"
"Permanent","2010","Saxony-Anhalt","Rural Area","305","0.822411666962291","0.783365713854276","0.861457620070305","1"
"Permanent","2010","Saxony-Anhalt","Urban Area","71","0.818677870070287","0.739078658190172","0.898277081950401","1"
"Permanent","2010","Thuringia","Urban Area","120","0.686695016792341","0.614824014927788","0.758566018656895","1"
"Permanent","2010","Thuringia","Rural Area","261","0.86267680996085","0.824238105973044","0.901115513948656","1"
"Limited","2011","Schleswig-Holstein","Urban Area","24","","","","2"
"Limited","2011","Schleswig-Holstein","Rural Area","56","0.160247503968623","0.120965197820453","0.199529810116792","2"
"Limited","2011","Hamburg","Urban Area","31","0.174548372315821","0.123209992411294","0.225886752220348","2"
"Limited","2011","Brandenburg","Urban Area","8","","","","2"
"Limited","2011","Brandenburg","Rural Area","84","0.171112653038258","0.13745650801567","0.204768798060846","2"
"Limited","2011","Mecklenburg-Western Pomerania","Urban Area","6","","","","2"
"Limited","2011","Hamburg","Rural Area","","","","","2"
"Limited","2011","Lower Saxony","Urban Area","103","0.14972578830616","0.121775342947432","0.177676233664889","2"
"Limited","2011","Lower Saxony","Rural Area","109","0.189449238955594","0.160786188356531","0.218112289554657","2"
"Limited","2011","Mecklenburg-Western Pomerania","Rural Area","44","0.200982503850165","0.15478096505905","0.24718404264128","2"
"Limited","2011","Saxony","Urban Area","76","0.17504335734728","0.141154033430991","0.208932681263568","2"
"Limited","2011","Saxony","Rural Area","84","0.167645694368886","0.133838277651702","0.20145311108607","2"
"Limited","2011","Bremen","Urban Area","19","","","","2"
"Limited","2011","Bremen","Rural Area","","","","","2"
"Limited","2011","North Rhine-Westphalia","Urban Area","406","0.155121673097001","0.141731602578483","0.168511743615519","2"
"Limited","2011","North Rhine-Westphalia","Rural Area","16","","","","2"
"Limited","2011","Hesse","Urban Area","103","0.13180130223041","0.108788025463903","0.154814578996916","2"
"Limited","2011","Hesse","Rural Area","34","0.122673750810337","0.0779828300831953","0.167364671537479","2"
"Limited","2011","Rhineland-Palatinate,Saarland","Urban Area","103","0.169623080841783","0.139262564839754","0.199983596843812","2"
"Limited","2011","Rhineland-Palatinate,Saarland","Rural Area","36","0.186595540859375","0.13635596016733","0.23683512155142","2"
"Limited","2011","Baden-Württemberg","Urban Area","222","0.155849319448152","0.138667915308219","0.173030723588084","2"
"Limited","2011","Baden-Württemberg","Rural Area","29","","","","2"
"Limited","2011","Bavaria","Urban Area","116","0.135720665974422","0.114824899902278","0.156616432046567","2"
"Limited","2011","Bavaria","Rural Area","186","0.151076296765894","0.131993954199936","0.170158639331851","2"
"Limited","2011","Berlin","Urban Area","96","0.210535176514798","0.174251945999574","0.246818407030021","2"
"Limited","2011","Berlin","Rural Area","","","","","2"
"Limited","2011","Saxony-Anhalt","Urban Area","33","0.230197705423582","0.1607146943512","0.299680716495964","2"
"Limited","2011","Saxony-Anhalt","Rural Area","66","0.182050772181201","0.144561213980705","0.219540330381697","2"
"Limited","2011","Thuringia","Urban Area","35","0.173209894136207","0.11925868623189","0.227161102040525","2"
"Limited","2011","Thuringia","Rural Area","54","0.128879539175466","0.0949214390540829","0.162837639296849","2"
"Permanent","2011","Schleswig-Holstein","Urban Area","136","0.827679696678431","0.769161965994604","0.886197427362258","1"
"Permanent","2011","Schleswig-Holstein","Rural Area","279","0.839752496031378","0.800470189883208","0.879034802179547","1"
"Permanent","2011","Hamburg","Urban Area","179","0.825451627684179","0.774113247779652","0.876790007588706","1"
"Permanent","2011","Hamburg","Rural Area","","","","","1"
"Permanent","2011","Lower Saxony","Urban Area","523","0.85027421169384","0.822323766335111","0.878224657052568","1"
"Permanent","2011","Lower Saxony","Rural Area","609","0.810550761044406","0.781887710445343","0.839213811643469","1"
"Permanent","2011","Bremen","Urban Area","72","0.819314559662017","0.740262296017903","0.898366823306131","1"
"Permanent","2011","Bremen","Rural Area","","","","","1"
"Permanent","2011","North Rhine-Westphalia","Urban Area","2402","0.844878326902999","0.831488256384481","0.858268397421518","1"
