"plb0037_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Permanent","1996","Hesse","vocational + Abi","25","","","","1"
"Permanent","1996","Hesse","higher vocational","24","","","","1"
"Permanent","1996","Hesse","higher education","64","0.905667003458579","0.837194665211666","0.974139341705491","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","inadequately","9","","","","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","general elemantary","63","0.804286748782232","0.717885274280323","0.890688223284141","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","middle vocational","178","0.920251999250518","0.882032699696455","0.958471298804581","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","vocational + Abi","12","","","","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","higher vocational","20","","","","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","higher education","32","0.901752223413112","0.805844804060719","0.997659642765504","1"
"Permanent","1996","Baden-Württemberg","in school","2","","","","1"
"Permanent","1996","Baden-Württemberg","inadequately","59","0.696317966279425","0.585377631194088","0.807258301364761","1"
"Permanent","1996","Baden-Württemberg","general elemantary","153","0.806231054836594","0.749429075736501","0.863033033936687","1"
"Permanent","1996","Baden-Württemberg","middle vocational","419","0.930540351969925","0.907205794765163","0.953874909174687","1"
"Permanent","1996","Baden-Württemberg","vocational + Abi","40","0.926974703177129","0.850098423246676","1.00385098310758","1"
"Permanent","1996","Baden-Württemberg","higher vocational","60","0.889124940807268","0.81220190195129","0.966047979663247","1"
"Permanent","1996","Baden-Württemberg","higher education","80","0.882998278073499","0.815457739452216","0.950538816694781","1"
"Permanent","1996","Bavaria","in school","1","","","","1"
"Permanent","1996","Bavaria","inadequately","20","","","","1"
"Permanent","1996","Bavaria","general elemantary","113","0.71115463469119","0.638865281076984","0.783443988305397","1"
"Permanent","1996","Bavaria","middle vocational","480","0.900552128303338","0.875001889802069","0.926102366804607","1"
"Permanent","1996","Bavaria","vocational + Abi","37","0.959934306597745","0.898385040952778","1.02148357224271","1"
"Permanent","1996","Bavaria","higher vocational","48","0.916743263057604","0.840921031991053","0.992565494124154","1"
"Permanent","1996","Bavaria","higher education","106","0.947861158588755","0.906505051294787","0.989217265882724","1"
"Permanent","1996","Berlin","in school","","","","","1"
"Permanent","1996","Berlin","inadequately","2","","","","1"
"Permanent","1996","Berlin","general elemantary","19","","","","1"
"Permanent","1996","Berlin","middle vocational","127","0.956844118792699","0.922437952643323","0.991250284942076","1"
"Permanent","1996","Berlin","vocational + Abi","7","","","","1"
"Permanent","1996","Berlin","higher vocational","23","","","","1"
"Permanent","1996","Berlin","higher education","72","0.83377261664798","0.752698788570982","0.914846444724978","1"
"Permanent","1996","Brandenburg","in school","","","","","1"
"Permanent","1996","Brandenburg","inadequately","","","","","1"
"Permanent","1996","Brandenburg","general elemantary","7","","","","1"
"Permanent","1996","Brandenburg","middle vocational","144","0.898983513707974","0.852434857745176","0.945532169670773","1"
"Permanent","1996","Brandenburg","vocational + Abi","8","","","","1"
"Permanent","1996","Brandenburg","higher vocational","25","","","","1"
"Permanent","1996","Brandenburg","higher education","81","0.896901971426244","0.833368230950759","0.960435711901729","1"
"Permanent","1996","Mecklenburg-Western Pomerania","in school","","","","","1"
"Permanent","1996","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Permanent","1996","Mecklenburg-Western Pomerania","general elemantary","3","","","","1"
"Permanent","1996","Mecklenburg-Western Pomerania","middle vocational","103","0.850012718182037","0.785314087464526","0.914711348899548","1"
"Permanent","1996","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","1"
"Permanent","1996","Mecklenburg-Western Pomerania","higher vocational","15","","","","1"
"Permanent","1996","Mecklenburg-Western Pomerania","higher education","50","0.896342075557008","0.816507278894362","0.976176872219654","1"
"Permanent","1996","Saxony","in school","","","","","1"
"Permanent","1996","Saxony","inadequately","1","","","","1"
"Permanent","1996","Saxony","general elemantary","18","","","","1"
"Permanent","1996","Saxony","middle vocational","296","0.843641227665621","0.804978876126366","0.882303579204876","1"
"Permanent","1996","Saxony","vocational + Abi","19","","","","1"
"Permanent","1996","Saxony","higher vocational","25","","","","1"
"Permanent","1996","Saxony","higher education","144","0.857774663088929","0.804480307966498","0.911069018211359","1"
"Permanent","1996","Saxony-Anhalt","in school","","","","","1"
"Permanent","1996","Saxony-Anhalt","inadequately","","","","","1"
"Permanent","1996","Saxony-Anhalt","general elemantary","12","","","","1"
"Permanent","1996","Saxony-Anhalt","middle vocational","154","0.81496932677529","0.76018429312957","0.86975436042101","1"
"Permanent","1996","Saxony-Anhalt","vocational + Abi","6","","","","1"
"Permanent","1996","Saxony-Anhalt","higher vocational","30","0.991246510985543","0.95845596292872","1.02403705904236","1"
"Permanent","1996","Saxony-Anhalt","higher education","88","0.901927303092815","0.842433422069781","0.961421184115849","1"
"Permanent","1996","Thuringia","in school","","","","","1"
"Permanent","1996","Thuringia","inadequately","","","","","1"
"Permanent","1996","Thuringia","general elemantary","9","","","","1"
"Permanent","1996","Thuringia","middle vocational","184","0.877136732129535","0.832946646719529","0.921326817539541","1"
"Permanent","1996","Thuringia","vocational + Abi","5","","","","1"
"Permanent","1996","Thuringia","higher vocational","15","","","","1"
"Permanent","1996","Thuringia","higher education","76","0.971154551439328","0.93447821728537","1.00783088559329","1"
"Limited","1997","Schleswig-Holstein","in school","","","","","2"
"Limited","1997","Schleswig-Holstein","inadequately","","","","","2"
"Limited","1997","Schleswig-Holstein","general elemantary","6","","","","2"
"Limited","1997","Schleswig-Holstein","middle vocational","8","","","","2"
"Limited","1997","Schleswig-Holstein","vocational + Abi","2","","","","2"
"Limited","1997","Schleswig-Holstein","higher vocational","","","","","2"
"Limited","1997","Schleswig-Holstein","higher education","2","","","","2"
"Limited","1997","Hamburg","in school","","","","","2"
"Limited","1997","Hamburg","inadequately","","","","","2"
"Limited","1997","Hamburg","general elemantary","4","","","","2"
"Limited","1997","Hamburg","middle vocational","4","","","","2"
"Limited","1997","Hamburg","vocational + Abi","","","","","2"
"Limited","1997","Hamburg","higher vocational","","","","","2"
"Limited","1997","Hamburg","higher education","1","","","","2"
"Limited","1997","Lower Saxony","in school","2","","","","2"
"Limited","1997","Lower Saxony","inadequately","2","","","","2"
"Limited","1997","Lower Saxony","general elemantary","21","","","","2"
"Limited","1997","Lower Saxony","middle vocational","32","0.102444331992434","0.0678414917726363","0.137047172212231","2"
"Limited","1997","Lower Saxony","vocational + Abi","7","","","","2"
"Limited","1997","Hesse","middle vocational","14","","","","2"
"Limited","1997","Hesse","vocational + Abi","2","","","","2"
"Limited","1997","Hesse","higher vocational","","","","","2"
"Limited","1997","Hesse","higher education","4","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","inadequately","1","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","general elemantary","17","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","middle vocational","13","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","vocational + Abi","1","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","higher education","10","","","","2"
"Limited","1997","Baden-Württemberg","in school","1","","","","2"
"Limited","1997","Baden-Württemberg","inadequately","4","","","","2"
"Limited","1997","Baden-Württemberg","general elemantary","48","0.287362176797505","0.222846326466","0.35187802712901","2"
"Limited","1997","Baden-Württemberg","middle vocational","47","0.110784963645008","0.0813912239073046","0.140178703382712","2"
"Limited","1997","Baden-Württemberg","vocational + Abi","5","","","","2"
"Limited","1997","Baden-Württemberg","higher vocational","5","","","","2"
"Limited","1997","Baden-Württemberg","higher education","10","","","","2"
"Limited","1997","Bavaria","in school","","","","","2"
"Limited","1997","Bavaria","inadequately","1","","","","2"
"Limited","1997","Bavaria","general elemantary","37","0.235279681760097","0.167624176139126","0.302935187381068","2"
"Limited","1997","Bavaria","middle vocational","36","0.0654295132411428","0.0436454761742059","0.0872135503080797","2"
"Limited","1997","Bavaria","vocational + Abi","3","","","","2"
"Limited","1997","Bavaria","higher vocational","3","","","","2"
"Limited","1997","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Limited","1997","Mecklenburg-Western Pomerania","higher vocational","1","","","","2"
"Limited","1997","Mecklenburg-Western Pomerania","higher education","7","","","","2"
"Limited","1997","Saxony","in school","1","","","","2"
"Limited","1997","Saxony","inadequately","","","","","2"
"Limited","1997","Saxony","general elemantary","32","0.714194310970714","0.579155846451236","0.849232775490191","2"
"Limited","1997","Saxony","middle vocational","38","0.153360338281289","0.113377223128517","0.193343453434061","2"
"Limited","1997","Saxony","vocational + Abi","1","","","","2"
"Limited","1997","Saxony","higher vocational","4","","","","2"
"Limited","1997","Saxony","higher education","18","","","","2"
"Limited","1997","Saxony-Anhalt","in school","","","","","2"
"Limited","1997","Saxony-Anhalt","inadequately","1","","","","2"
"Limited","1997","Saxony-Anhalt","general elemantary","16","","","","2"
"Limited","1997","Saxony-Anhalt","middle vocational","28","","","","2"
"Limited","1997","Saxony-Anhalt","vocational + Abi","2","","","","2"
"Limited","1997","Saxony-Anhalt","higher vocational","1","","","","2"
"Limited","1997","Saxony-Anhalt","higher education","8","","","","2"
"Limited","1997","Thuringia","in school","3","","","","2"
"Limited","1997","Thuringia","inadequately","","","","","2"
"Limited","1997","Thuringia","general elemantary","18","","","","2"
"Limited","1997","Thuringia","middle vocational","27","","","","2"
"Limited","1997","Thuringia","vocational + Abi","","","","","2"
"Limited","1997","Thuringia","higher vocational","1","","","","2"
"Limited","1997","Thuringia","higher education","8","","","","2"
"Limited","1997","Lower Saxony","higher vocational","4","","","","2"
"Limited","1997","Lower Saxony","higher education","10","","","","2"
"Limited","1997","Bremen","in school","","","","","2"
"Limited","1997","Bremen","inadequately","","","","","2"
"Limited","1997","Bremen","general elemantary","1","","","","2"
"Limited","1997","Bremen","middle vocational","2","","","","2"
"Limited","1997","Bremen","vocational + Abi","","","","","2"
"Limited","1997","Bremen","higher vocational","","","","","2"
"Limited","1997","Bremen","higher education","1","","","","2"
"Limited","1997","North Rhine-Westphalia","in school","","","","","2"
"Limited","1997","North Rhine-Westphalia","inadequately","4","","","","2"
"Limited","1997","North Rhine-Westphalia","general elemantary","69","0.304979502186605","0.242858136387889","0.36710086798532","2"
"Limited","1997","North Rhine-Westphalia","middle vocational","67","0.100403872977873","0.0776810400228989","0.123126705932847","2"
"Limited","1997","North Rhine-Westphalia","vocational + Abi","8","","","","2"
"Limited","1997","North Rhine-Westphalia","higher vocational","1","","","","2"
"Limited","1997","North Rhine-Westphalia","higher education","35","0.166437816792032","0.115325211967077","0.217550421616987","2"
"Limited","1997","Hesse","in school","","","","","2"
"Limited","1997","Hesse","inadequately","2","","","","2"
"Limited","1997","Hesse","general elemantary","15","","","","2"
"Limited","1997","Bavaria","higher education","7","","","","2"
"Limited","1997","Berlin","in school","","","","","2"
"Limited","1997","Berlin","inadequately","","","","","2"
"Limited","1997","Berlin","general elemantary","12","","","","2"
"Limited","1997","Berlin","middle vocational","10","","","","2"
"Limited","1997","Berlin","vocational + Abi","2","","","","2"
"Limited","1997","Berlin","higher vocational","2","","","","2"
