"plb0037_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Permanent","1989","Baden-Württemberg","Full Time","66","0.820530380882177","0.735368823851937","0.905691937912417","1"
"Permanent","1989","Baden-Württemberg","Part Time","54","0.710694433902302","0.614860632138626","0.806528235665979","1"
"Permanent","1989","Baden-Württemberg","Not Working","4","","","","1"
"Permanent","1989","Bavaria","Full Time","73","0.859452653264913","0.78599768601997","0.932907620509856","1"
"Permanent","1989","Bavaria","Part Time","40","0.702641727594714","0.586006681203509","0.819276773985919","1"
"Permanent","1989","Bavaria","Not Working","7","","","","1"
"Permanent","1989","Berlin","Full Time","17","","","","1"
"Permanent","1989","Berlin","Part Time","13","","","","1"
"Permanent","1989","Berlin","Not Working","2","","","","1"
"Permanent","1989","Hamburg","Full Time","4","","","","1"
"Permanent","1989","Hamburg","Part Time","7","","","","1"
"Permanent","1989","Hamburg","Not Working","","","","","1"
"Permanent","1989","Lower Saxony","Full Time","34","0.829847928718908","0.71620528637899","0.943490571058826","1"
"Permanent","1989","Lower Saxony","Part Time","14","","","","1"
"Permanent","1989","Lower Saxony","Not Working","6","","","","1"
"Permanent","1989","Bremen","Full Time","6","","","","1"
"Permanent","1989","Bremen","Part Time","3","","","","1"
"Permanent","1989","Bremen","Not Working","","","","","1"
"Permanent","1989","North Rhine-Westphalia","Full Time","94","0.893438925245781","0.83654831396394","0.950329536527623","1"
"Permanent","1989","North Rhine-Westphalia","Part Time","58","0.528835570829596","0.433809726776843","0.623861414882349","1"
"Permanent","1989","North Rhine-Westphalia","Not Working","10","","","","1"
"Permanent","1989","Hesse","Full Time","34","0.873360070186062","0.766200928675056","0.980519211697068","1"
"Permanent","1989","Hesse","Part Time","23","","","","1"
"Permanent","1989","Brandenburg","Full Time","","","","","1"
"Permanent","1989","Brandenburg","Part Time","","","","","1"
"Permanent","1989","Brandenburg","Not Working","","","","","1"
"Permanent","1989","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Permanent","1989","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Permanent","1989","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Permanent","1989","Saxony","Full Time","","","","","1"
"Permanent","1989","Saxony","Part Time","","","","","1"
"Permanent","1989","Saxony","Not Working","","","","","1"
"Permanent","1989","Saxony-Anhalt","Full Time","","","","","1"
"Permanent","1989","Saxony-Anhalt","Part Time","","","","","1"
"Permanent","1989","Saxony-Anhalt","Not Working","","","","","1"
"Permanent","1989","Thuringia","Full Time","","","","","1"
"Permanent","1989","Thuringia","Part Time","","","","","1"
"Permanent","1989","Thuringia","Not Working","","","","","1"
"Limited","1990","Schleswig-Holstein","Full Time","2","","","","2"
"Limited","1990","Schleswig-Holstein","Not Working","","","","","2"
"Limited","1990","Hamburg","Full Time","2","","","","2"
"Limited","1990","North Rhine-Westphalia","Part Time","45","0.382815579598935","0.288485481841657","0.477145677356213","2"
"Limited","1990","Schleswig-Holstein","Part Time","3","","","","2"
"Limited","1990","Hesse","Part Time","15","","","","2"
"Limited","1990","Hamburg","Part Time","2","","","","2"
"Limited","1990","Hamburg","Not Working","","","","","2"
"Limited","1990","Lower Saxony","Full Time","8","","","","2"
"Limited","1990","Lower Saxony","Part Time","14","","","","2"
"Limited","1990","Lower Saxony","Not Working","","","","","2"
"Limited","1990","Bremen","Part Time","","","","","2"
"Limited","1990","Bremen","Not Working","2","","","","2"
"Limited","1990","North Rhine-Westphalia","Full Time","20","","","","2"
"Limited","1990","North Rhine-Westphalia","Not Working","10","","","","2"
"Limited","1990","Hesse","Full Time","5","","","","2"
"Limited","1990","Hesse","Not Working","4","","","","2"
"Limited","1990","Rhineland-Palatinate,Saarland","Full Time","3","","","","2"
"Limited","1990","Rhineland-Palatinate,Saarland","Part Time","6","","","","2"
"Limited","1990","Rhineland-Palatinate,Saarland","Not Working","4","","","","2"
"Limited","1990","Baden-Württemberg","Full Time","14","","","","2"
"Limited","1990","Bremen","Full Time","1","","","","2"
"Limited","1990","Baden-Württemberg","Part Time","28","","","","2"
"Limited","1990","Baden-Württemberg","Not Working","1","","","","2"
"Limited","1990","Bavaria","Full Time","10","","","","2"
"Limited","1990","Bavaria","Part Time","17","","","","2"
"Limited","1990","Bavaria","Not Working","3","","","","2"
"Limited","1990","Berlin","Full Time","2","","","","2"
"Limited","1990","Berlin","Part Time","7","","","","2"
"Limited","1990","Berlin","Not Working","","","","","2"
"Limited","1990","Brandenburg","Full Time","","","","","2"
"Limited","1990","Brandenburg","Part Time","","","","","2"
"Limited","1990","Brandenburg","Not Working","","","","","2"
"Limited","1990","Saxony","Full Time","","","","","2"
"Limited","1990","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Limited","1990","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Limited","1990","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Limited","1990","Saxony","Part Time","","","","","2"
"Limited","1990","Saxony","Not Working","","","","","2"
"Limited","1990","Saxony-Anhalt","Full Time","","","","","2"
"Limited","1990","Saxony-Anhalt","Part Time","","","","","2"
"Limited","1990","Saxony-Anhalt","Not Working","","","","","2"
"Limited","1990","Thuringia","Full Time","","","","","2"
"Limited","1990","Thuringia","Part Time","","","","","2"
"Limited","1990","Thuringia","Not Working","","","","","2"
"Permanent","1990","Schleswig-Holstein","Full Time","16","","","","1"
"Permanent","1990","Schleswig-Holstein","Part Time","10","","","","1"
"Permanent","1990","Schleswig-Holstein","Not Working","3","","","","1"
"Permanent","1990","Hamburg","Full Time","13","","","","1"
"Permanent","1990","Hesse","Not Working","1","","","","1"
"Permanent","1990","Rhineland-Palatinate,Saarland","Full Time","15","","","","1"
"Permanent","1990","Rhineland-Palatinate,Saarland","Part Time","10","","","","1"
"Permanent","1990","Rhineland-Palatinate,Saarland","Not Working","1","","","","1"
"Permanent","1990","Baden-Württemberg","Full Time","92","0.873079513753398","0.809708898888175","0.936450128618621","1"
"Permanent","1990","Baden-Württemberg","Part Time","57","0.677491893484879","0.578120587533488","0.77686319943627","1"
"Permanent","1990","Baden-Württemberg","Not Working","12","","","","1"
"Permanent","1990","Bavaria","Full Time","90","0.927634632776884","0.876853550405157","0.978415715148612","1"
"Permanent","1990","Bavaria","Part Time","50","0.711635483335629","0.603165294403108","0.820105672268149","1"
"Permanent","1990","Bavaria","Not Working","3","","","","1"
"Permanent","1990","Berlin","Full Time","11","","","","1"
"Permanent","1990","Berlin","Part Time","7","","","","1"
"Permanent","1990","Berlin","Not Working","1","","","","1"
"Permanent","1990","Brandenburg","Full Time","","","","","1"
"Permanent","1990","Brandenburg","Part Time","","","","","1"
"Permanent","1990","Brandenburg","Not Working","","","","","1"
"Permanent","1990","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Permanent","1990","Hamburg","Part Time","3","","","","1"
"Permanent","1990","Hamburg","Not Working","","","","","1"
"Permanent","1990","Lower Saxony","Full Time","38","0.837981776733195","0.731501690307277","0.944461863159113","1"
"Permanent","1990","Lower Saxony","Part Time","26","","","","1"
"Permanent","1990","Lower Saxony","Not Working","2","","","","1"
"Permanent","1990","Bremen","Full Time","2","","","","1"
"Permanent","1990","Bremen","Part Time","1","","","","1"
"Permanent","1990","Bremen","Not Working","1","","","","1"
"Permanent","1990","North Rhine-Westphalia","Full Time","102","0.856541985180118","0.794339904548187","0.91874406581205","1"
"Permanent","1990","North Rhine-Westphalia","Part Time","57","0.617184420401065","0.522854322643787","0.711514518158343","1"
"Permanent","1990","North Rhine-Westphalia","Not Working","8","","","","1"
"Permanent","1990","Hesse","Full Time","36","0.894416787492384","0.800352760044267","0.988480814940502","1"
"Permanent","1990","Hesse","Part Time","40","0.732657102900055","0.615693307221395","0.849620898578715","1"
"Permanent","1990","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Permanent","1990","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Permanent","1990","Saxony","Full Time","","","","","1"
"Permanent","1990","Saxony","Part Time","","","","","1"
"Permanent","1990","Saxony","Not Working","","","","","1"
"Permanent","1990","Saxony-Anhalt","Full Time","","","","","1"
"Permanent","1990","Saxony-Anhalt","Part Time","","","","","1"
"Permanent","1990","Saxony-Anhalt","Not Working","","","","","1"
"Permanent","1990","Thuringia","Full Time","","","","","1"
"Permanent","1990","Thuringia","Part Time","","","","","1"
"Permanent","1990","Thuringia","Not Working","","","","","1"
"Limited","1991","Schleswig-Holstein","Full Time","3","","","","2"
"Limited","1991","Schleswig-Holstein","Part Time","3","","","","2"
"Limited","1991","Schleswig-Holstein","Not Working","1","","","","2"
"Limited","1991","Hamburg","Full Time","1","","","","2"
"Limited","1991","North Rhine-Westphalia","Part Time","43","0.460374740214688","0.363647257881349","0.557102222548027","2"
"Limited","1991","Hesse","Part Time","12","","","","2"
"Limited","1991","Hesse","Not Working","1","","","","2"
"Limited","1991","Rhineland-Palatinate,Saarland","Full Time","3","","","","2"
"Limited","1991","Rhineland-Palatinate,Saarland","Part Time","9","","","","2"
"Limited","1991","Rhineland-Palatinate,Saarland","Not Working","2","","","","2"
"Limited","1991","Baden-Württemberg","Full Time","11","","","","2"
"Limited","1991","Baden-Württemberg","Part Time","24","","","","2"
"Limited","1991","Bavaria","Full Time","11","","","","2"
"Limited","1991","Hamburg","Part Time","2","","","","2"
"Limited","1991","Hamburg","Not Working","","","","","2"
"Limited","1991","Lower Saxony","Full Time","4","","","","2"
"Limited","1991","Lower Saxony","Part Time","14","","","","2"
"Limited","1991","Lower Saxony","Not Working","1","","","","2"
"Limited","1991","Bremen","Part Time","1","","","","2"
"Limited","1991","Bremen","Not Working","1","","","","2"
"Limited","1991","North Rhine-Westphalia","Full Time","20","","","","2"
"Limited","1991","North Rhine-Westphalia","Not Working","7","","","","2"
"Limited","1991","Hesse","Full Time","8","","","","2"
"Limited","1991","Baden-Württemberg","Not Working","6","","","","2"
"Limited","1991","Bremen","Full Time","","","","","2"
"Limited","1991","Bavaria","Part Time","19","","","","2"
"Limited","1991","Bavaria","Not Working","2","","","","2"
"Limited","1991","Berlin","Full Time","3","","","","2"
"Limited","1991","Berlin","Part Time","7","","","","2"
"Limited","1991","Berlin","Not Working","2","","","","2"
"Limited","1991","Brandenburg","Full Time","","","","","2"
"Limited","1991","Brandenburg","Part Time","","","","","2"
"Limited","1991","Brandenburg","Not Working","","","","","2"
"Limited","1991","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Limited","1991","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Limited","1991","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Limited","1991","Saxony","Full Time","","","","","2"
"Limited","1991","Saxony-Anhalt","Full Time","","","","","2"
"Limited","1991","Saxony-Anhalt","Part Time","","","","","2"
"Limited","1991","Saxony","Part Time","","","","","2"
"Limited","1991","Saxony","Not Working","","","","","2"
"Limited","1991","Saxony-Anhalt","Not Working","","","","","2"
"Limited","1991","Thuringia","Full Time","","","","","2"
"Limited","1991","Thuringia","Part Time","","","","","2"
"Limited","1991","Thuringia","Not Working","","","","","2"
"Permanent","1991","Schleswig-Holstein","Full Time","9","","","","1"
"Permanent","1991","Schleswig-Holstein","Part Time","11","","","","1"
"Permanent","1991","Schleswig-Holstein","Not Working","2","","","","1"
"Permanent","1991","Hamburg","Full Time","7","","","","1"
"Permanent","1991","Hamburg","Part Time","8","","","","1"
"Permanent","1991","Hamburg","Not Working","2","","","","1"
"Permanent","1991","Lower Saxony","Full Time","47","0.919285210820181","0.844526001747605","0.994044419892758","1"
"Permanent","1991","Hesse","Not Working","6","","","","1"
"Permanent","1991","Rhineland-Palatinate,Saarland","Full Time","24","","","","1"
"Permanent","1991","Rhineland-Palatinate,Saarland","Part Time","25","","","","1"
"Permanent","1991","Rhineland-Palatinate,Saarland","Not Working","5","","","","1"
"Permanent","1991","Baden-Württemberg","Full Time","100","0.937878563299229","0.892975015881676","0.982782110716783","1"
"Permanent","1991","Baden-Württemberg","Part Time","41","0.646301516030112","0.530069545889197","0.762533486171027","1"
"Permanent","1991","Baden-Württemberg","Not Working","11","","","","1"
"Permanent","1991","Bavaria","Full Time","79","0.898061275704795","0.835551287277009","0.96057126413258","1"
"Permanent","1991","Bavaria","Part Time","40","0.654527290868878","0.533190406894622","0.775864174843133","1"
"Permanent","1991","Bavaria","Not Working","6","","","","1"
"Permanent","1991","Berlin","Full Time","9","","","","1"
"Permanent","1991","Berlin","Part Time","12","","","","1"
"Permanent","1991","Berlin","Not Working","2","","","","1"
"Permanent","1991","Brandenburg","Full Time","","","","","1"
"Permanent","1991","Brandenburg","Part Time","","","","","1"
"Permanent","1991","Brandenburg","Not Working","","","","","1"
"Permanent","1991","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Permanent","1991","Lower Saxony","Part Time","27","","","","1"
"Permanent","1991","Lower Saxony","Not Working","3","","","","1"
"Permanent","1991","Bremen","Full Time","3","","","","1"
"Permanent","1991","Bremen","Part Time","1","","","","1"
"Permanent","1991","Bremen","Not Working","1","","","","1"
"Permanent","1991","North Rhine-Westphalia","Full Time","86","0.840821205805132","0.771176262086586","0.910466149523677","1"
"Permanent","1991","North Rhine-Westphalia","Part Time","59","0.539625259785312","0.442897777451973","0.636352742118651","1"
"Permanent","1991","North Rhine-Westphalia","Not Working","18","","","","1"
"Permanent","1991","Hesse","Full Time","39","0.83644325551384","0.730700254248913","0.942186256778766","1"
"Permanent","1991","Hesse","Part Time","29","","","","1"
"Permanent","1991","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Permanent","1991","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Permanent","1991","Saxony","Full Time","","","","","1"
