"plb0037_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Permanent","1997","35-65 y.","Thuringia","188","0.900382461119929","0.859583948013965","0.941180974225893","1"
"Permanent","1997","66 and older","Schleswig-Holstein","","","","","1"
"Permanent","1997","66 and older","Hamburg","1","","","","1"
"Permanent","1997","66 and older","Lower Saxony","1","","","","1"
"Permanent","1997","66 and older","Bremen","","","","","1"
"Permanent","1997","66 and older","North Rhine-Westphalia","6","","","","1"
"Permanent","1997","66 and older","Hesse","1","","","","1"
"Permanent","1997","16-34 y.","Berlin","74","0.844109965746004","0.770778079801384","0.917441851690625","1"
"Permanent","1997","16-34 y.","Brandenburg","79","0.682048047062139","0.599414497403852","0.764681596720427","1"
"Permanent","1997","16-34 y.","Mecklenburg-Western Pomerania","53","0.736476955366678","0.639331290216548","0.833622620516809","1"
"Permanent","1997","16-34 y.","Saxony","152","0.757178247121772","0.69959433738183","0.814762156861714","1"
"Permanent","1997","16-34 y.","Saxony-Anhalt","86","0.736703533370318","0.660105940392963","0.813301126347673","1"
"Permanent","1997","35-65 y.","Lower Saxony","270","0.915695333512502","0.883717399655997","0.947673267369007","1"
"Permanent","1997","35-65 y.","Bremen","19","","","","1"
"Permanent","1997","35-65 y.","Hesse","263","0.954143410826766","0.929239293847645","0.979047527805887","1"
"Permanent","1997","35-65 y.","Rhineland-Palatinate,Saarland","185","0.954450202426422","0.925033817532367","0.983866587320478","1"
"Permanent","1997","35-65 y.","Baden-Württemberg","446","0.936048930671598","0.913834851581432","0.958263009761765","1"
"Permanent","1997","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"Permanent","1997","66 and older","Baden-Württemberg","4","","","","1"
"Permanent","1997","66 and older","Bavaria","","","","","1"
"Permanent","1997","66 and older","Berlin","","","","","1"
"Permanent","1997","66 and older","Brandenburg","","","","","1"
"Permanent","1997","16-34 y.","Thuringia","85","0.723192934894573","0.645682748923964","0.800703120865183","1"
"Permanent","1997","35-65 y.","Schleswig-Holstein","80","0.973934081640925","0.939448110373924","1.00842005290793","1"
"Permanent","1997","35-65 y.","Hamburg","37","0.956877203683517","0.892291283078121","1.02146312428891","1"
"Permanent","1997","35-65 y.","North Rhine-Westphalia","736","0.93758713821384","0.920697208158244","0.954477068269435","1"
"Permanent","1997","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1997","66 and older","Saxony","1","","","","1"
"Permanent","1997","66 and older","Saxony-Anhalt","","","","","1"
"Permanent","1997","66 and older","Thuringia","","","","","1"
"Limited","1998","16-34 y.","Schleswig-Holstein","15","","","","2"
"Limited","1998","16-34 y.","Hamburg","7","","","","2"
"Limited","1998","16-34 y.","Lower Saxony","82","0.261287542848978","0.211655527895203","0.310919557802753","2"
"Limited","1998","16-34 y.","Bremen","5","","","","2"
"Limited","1998","16-34 y.","North Rhine-Westphalia","123","0.230442071770099","0.195810239686507","0.265073903853691","2"
"Limited","1998","16-34 y.","Hesse","43","0.276333415213524","0.213887945027433","0.338778885399614","2"
"Limited","1998","16-34 y.","Rhineland-Palatinate,Saarland","51","0.3776039662","0.304942908120011","0.450265024279989","2"
"Limited","1998","16-34 y.","Baden-Württemberg","104","0.231712867933123","0.192378351787375","0.271047384078872","2"
"Limited","1998","16-34 y.","Bavaria","81","0.199403304972529","0.160538351977407","0.238268257967651","2"
"Limited","1998","16-34 y.","Berlin","30","0.293714164644439","0.200644773829788","0.386783555459089","2"
"Limited","1998","35-65 y.","North Rhine-Westphalia","46","0.0532078526177945","0.0384537635767881","0.0679619416588008","2"
"Limited","1998","35-65 y.","Baden-Württemberg","27","","","","2"
"Limited","1998","35-65 y.","Bavaria","16","","","","2"
"Limited","1998","35-65 y.","Berlin","15","","","","2"
"Limited","1998","16-34 y.","Brandenburg","37","0.286227426126673","0.20535638785598","0.367098464397365","2"
"Limited","1998","16-34 y.","Mecklenburg-Western Pomerania","28","","","","2"
"Limited","1998","16-34 y.","Saxony","83","0.346653208280493","0.28514916512251","0.408157251438476","2"
"Limited","1998","16-34 y.","Saxony-Anhalt","45","0.288710797553173","0.211983427370754","0.365438167735593","2"
"Limited","1998","16-34 y.","Thuringia","49","0.345605151943278","0.265679041913366","0.425531261973191","2"
"Limited","1998","35-65 y.","Hamburg","2","","","","2"
"Limited","1998","35-65 y.","Lower Saxony","14","","","","2"
"Limited","1998","35-65 y.","Bremen","","","","","2"
"Limited","1998","35-65 y.","Hesse","17","","","","2"
"Limited","1998","35-65 y.","Rhineland-Palatinate,Saarland","16","","","","2"
"Limited","1998","35-65 y.","Brandenburg","16","","","","2"
"Limited","1998","35-65 y.","Mecklenburg-Western Pomerania","11","","","","2"
"Limited","1998","35-65 y.","Saxony","28","","","","2"
"Limited","1998","35-65 y.","Saxony-Anhalt","13","","","","2"
"Limited","1998","35-65 y.","Schleswig-Holstein","3","","","","2"
"Limited","1998","35-65 y.","Thuringia","24","","","","2"
"Limited","1998","66 and older","Schleswig-Holstein","","","","","2"
"Limited","1998","66 and older","Hamburg","","","","","2"
"Limited","1998","66 and older","Lower Saxony","","","","","2"
"Limited","1998","66 and older","Bremen","","","","","2"
"Limited","1998","66 and older","North Rhine-Westphalia","","","","","2"
"Limited","1998","66 and older","Hesse","","","","","2"
"Limited","1998","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","1998","66 and older","Baden-Württemberg","1","","","","2"
"Limited","1998","66 and older","Bavaria","1","","","","2"
"Limited","1998","66 and older","Berlin","","","","","2"
"Limited","1998","66 and older","Brandenburg","","","","","2"
"Limited","1998","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1998","66 and older","Saxony","","","","","2"
"Limited","1998","66 and older","Saxony-Anhalt","","","","","2"
"Limited","1998","66 and older","Thuringia","","","","","2"
"Permanent","1998","16-34 y.","Schleswig-Holstein","52","0.731320589640359","0.625179929764336","0.837461249516382","1"
"Permanent","1998","16-34 y.","Hamburg","23","","","","1"
"Permanent","1998","16-34 y.","Lower Saxony","219","0.738712457151022","0.689080442197247","0.788344472104797","1"
"Permanent","1998","16-34 y.","Bremen","18","","","","1"
"Permanent","1998","16-34 y.","North Rhine-Westphalia","445","0.769557928229901","0.734926096146309","0.804189760313493","1"
"Permanent","1998","16-34 y.","Hesse","154","0.723666584786476","0.661221114600386","0.786112054972567","1"
"Permanent","1998","16-34 y.","Rhineland-Palatinate,Saarland","120","0.622396033800001","0.549734975720012","0.69505709187999","1"
"Permanent","1998","16-34 y.","Baden-Württemberg","338","0.768287132066877","0.728952615921128","0.807621648212625","1"
"Permanent","1998","16-34 y.","Bavaria","325","0.800596695027471","0.761731742032349","0.839461648022593","1"
"Permanent","1998","16-34 y.","Berlin","62","0.706285835355561","0.613216444540911","0.799355226170212","1"
"Permanent","1998","16-34 y.","Brandenburg","83","0.713772573873327","0.632901535602635","0.79464361214402","1"
"Permanent","1998","16-34 y.","Mecklenburg-Western Pomerania","50","0.701943259188398","0.600435026229843","0.803451492146953","1"
"Permanent","1998","35-65 y.","Bavaria","560","0.965327336099405","0.950386745805131","0.98026792639368","1"
"Permanent","1998","35-65 y.","Berlin","171","0.919500105819362","0.880401149442939","0.958599062195785","1"
"Permanent","1998","35-65 y.","Brandenburg","175","0.876781216641655","0.83016731191173","0.92339512137158","1"
"Permanent","1998","35-65 y.","Mecklenburg-Western Pomerania","123","0.882955220132204","0.828524879064257","0.937385561200151","1"
"Permanent","1998","35-65 y.","Saxony","369","0.904802279286771","0.875932533760724","0.933672024812817","1"
"Permanent","1998","35-65 y.","Saxony-Anhalt","203","0.947859751992074","0.918212816864584","0.977506687119564","1"
"Permanent","1998","35-65 y.","Thuringia","198","0.873972809278311","0.830315929566288","0.917629688990333","1"
"Permanent","1998","66 and older","Schleswig-Holstein","1","","","","1"
"Permanent","1998","66 and older","Hamburg","1","","","","1"
"Permanent","1998","66 and older","Lower Saxony","1","","","","1"
"Permanent","1998","66 and older","Bremen","","","","","1"
"Permanent","1998","66 and older","North Rhine-Westphalia","3","","","","1"
"Permanent","1998","66 and older","Hesse","1","","","","1"
"Permanent","1998","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"Permanent","1998","66 and older","Baden-Württemberg","4","","","","1"
"Permanent","1998","66 and older","Bavaria","3","","","","1"
"Permanent","1998","66 and older","Berlin","","","","","1"
"Permanent","1998","16-34 y.","Saxony","147","0.653346791719507","0.591842748561524","0.71485083487749","1"
"Permanent","1998","16-34 y.","Saxony-Anhalt","89","0.711289202446827","0.634561832264407","0.788016572629246","1"
"Permanent","1998","35-65 y.","Lower Saxony","333","0.963198877668962","0.943389452680643","0.983008302657281","1"
"Permanent","1998","35-65 y.","Bremen","21","","","","1"
"Permanent","1998","35-65 y.","Hesse","288","0.939620537694187","0.912889301559537","0.966351773828837","1"
"Permanent","1998","35-65 y.","Rhineland-Palatinate,Saarland","216","0.93242534275347","0.900125302855951","0.964725382650989","1"
"Permanent","1998","35-65 y.","Baden-Württemberg","499","0.944878592821813","0.92537550520505","0.964381680438577","1"
"Permanent","1998","66 and older","Brandenburg","2","","","","1"
"Permanent","1998","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1998","66 and older","Saxony","2","","","","1"
"Permanent","1998","66 and older","Saxony-Anhalt","","","","","1"
"Permanent","1998","66 and older","Thuringia","","","","","1"
"Permanent","1998","16-34 y.","Thuringia","87","0.654394848056722","0.574468738026809","0.734320958086634","1"
"Permanent","1998","35-65 y.","Schleswig-Holstein","114","0.978112026770562","0.951599431991617","1.00462462154951","1"
"Permanent","1998","35-65 y.","Hamburg","45","0.985815643197595","0.952009016473889","1.0196222699213","1"
"Permanent","1998","35-65 y.","North Rhine-Westphalia","843","0.946792147382206","0.932038058341199","0.961546236423212","1"
"Limited","1999","16-34 y.","Schleswig-Holstein","14","","","","2"
"Limited","1999","16-34 y.","Hamburg","10","","","","2"
"Limited","1999","16-34 y.","Lower Saxony","86","0.295741366664016","0.244184445954949","0.347298287373083","2"
"Limited","1999","35-65 y.","Saxony-Anhalt","27","","","","2"
"Limited","1999","16-34 y.","Bremen","5","","","","2"
"Limited","1999","16-34 y.","North Rhine-Westphalia","124","0.202029108589214","0.169492621846393","0.234565595332036","2"
"Limited","1999","16-34 y.","Hesse","51","0.298150403793025","0.232232717546157","0.364068090039893","2"
"Limited","1999","16-34 y.","Rhineland-Palatinate,Saarland","50","0.313297823057451","0.243367161075907","0.383228485038994","2"
"Limited","1999","16-34 y.","Baden-Württemberg","93","0.240358433881816","0.199395222821305","0.281321644942327","2"
"Limited","1999","16-34 y.","Bavaria","95","0.258247262469334","0.216340074340805","0.300154450597862","2"
"Limited","1999","16-34 y.","Berlin","28","","","","2"
"Limited","1999","35-65 y.","North Rhine-Westphalia","44","0.0506987977572782","0.0360023608497916","0.0653952346647648","2"
"Limited","1999","35-65 y.","Baden-Württemberg","26","","","","2"
"Limited","1999","35-65 y.","Bavaria","22","","","","2"
"Limited","1999","35-65 y.","Berlin","14","","","","2"
"Limited","1999","35-65 y.","Brandenburg","25","","","","2"
"Limited","1999","35-65 y.","Mecklenburg-Western Pomerania","14","","","","2"
"Limited","1999","35-65 y.","Saxony","40","0.118451063338564","0.0860886128608082","0.150813513816319","2"
"Limited","1999","16-34 y.","Brandenburg","39","0.285119525327076","0.200364581680612","0.369874468973539","2"
"Limited","1999","16-34 y.","Mecklenburg-Western Pomerania","31","0.287674912879606","0.190869740408636","0.384480085350576","2"
"Limited","1999","16-34 y.","Saxony","70","0.290955502618976","0.230662088398211","0.35124891683974","2"
"Limited","1999","16-34 y.","Saxony-Anhalt","51","0.341521788825146","0.261821746955423","0.421221830694869","2"
"Limited","1999","16-34 y.","Thuringia","52","0.336468531591927","0.259561317700084","0.41337574548377","2"
"Limited","1999","35-65 y.","Hamburg","1","","","","2"
"Limited","1999","35-65 y.","Lower Saxony","21","","","","2"
"Limited","1999","35-65 y.","Bremen","","","","","2"
"Limited","1999","35-65 y.","Hesse","20","","","","2"
"Limited","1999","35-65 y.","Rhineland-Palatinate,Saarland","11","","","","2"
"Limited","1999","35-65 y.","Schleswig-Holstein","6","","","","2"
"Limited","1999","35-65 y.","Thuringia","32","0.149721681440323","0.103809598214928","0.195633764665719","2"
"Limited","1999","66 and older","Schleswig-Holstein","","","","","2"
"Limited","1999","66 and older","Hamburg","","","","","2"
"Limited","1999","66 and older","Lower Saxony","","","","","2"
"Limited","1999","66 and older","Bremen","","","","","2"
"Limited","1999","66 and older","North Rhine-Westphalia","1","","","","2"
"Limited","1999","66 and older","Hesse","","","","","2"
"Limited","1999","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","1999","66 and older","Baden-Württemberg","1","","","","2"
"Limited","1999","66 and older","Bavaria","1","","","","2"
"Limited","1999","66 and older","Berlin","","","","","2"
"Limited","1999","66 and older","Brandenburg","","","","","2"
"Limited","1999","66 and older","Saxony-Anhalt","","","","","2"
"Limited","1999","66 and older","Thuringia","","","","","2"
"Limited","1999","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1999","66 and older","Saxony","","","","","2"
"Permanent","1999","16-34 y.","Schleswig-Holstein","48","0.747380556325965","0.639223083520224","0.855538029131705","1"
"Permanent","1999","16-34 y.","Hamburg","22","","","","1"
"Permanent","1999","16-34 y.","Lower Saxony","215","0.704258633335984","0.652701712626917","0.755815554045051","1"
"Permanent","1999","16-34 y.","Bremen","13","","","","1"
"Permanent","1999","16-34 y.","North Rhine-Westphalia","461","0.797970891410786","0.765434404667964","0.830507378153607","1"
"Permanent","1999","16-34 y.","Hesse","134","0.701849596206975","0.635931909960107","0.767767282453843","1"
"Permanent","1999","16-34 y.","Rhineland-Palatinate,Saarland","119","0.686702176942549","0.616771514961006","0.756632838924093","1"
"Permanent","1999","16-34 y.","Baden-Württemberg","325","0.759641566118184","0.718678355057673","0.800604777178695","1"
"Permanent","1999","16-34 y.","Bavaria","324","0.741752737530666","0.699845549402138","0.783659925659195","1"
"Permanent","1999","16-34 y.","Berlin","51","0.729060287023544","0.631054301613363","0.827066272433724","1"
"Permanent","1999","16-34 y.","Brandenburg","70","0.714880474672925","0.630125531026461","0.799635418319388","1"
"Permanent","1999","16-34 y.","Mecklenburg-Western Pomerania","53","0.712325087120394","0.615519914649424","0.809130259591364","1"
"Permanent","1999","16-34 y.","Saxony","148","0.709044497381024","0.64875108316026","0.769337911601789","1"
"Permanent","1999","35-65 y.","Lower Saxony","324","0.946241616074929","0.922442399121425","0.970040833028433","1"
