"hlf0001_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Owner","1995","35-65 y.","Baden-Württemberg","391","0.585822097471705","0.552881775028325","0.618762419915085"
"Owner","1995","35-65 y.","Bavaria","408","0.566270354002591","0.532056496930827","0.600484211074355"
"Owner","1995","35-65 y.","Berlin","37","0.139979901517074","0.101480149142589","0.17847965389156"
"Owner","1995","35-65 y.","Brandenburg","141","0.40784791488938","0.35553438846877","0.46016144130999"
"Owner","1995","35-65 y.","Mecklenburg-Western Pomerania","80","0.355412388831283","0.294983191179865","0.415841586482701"
"Owner","1995","35-65 y.","Saxony","197","0.318386599128002","0.281265839590181","0.355507358665822"
"Owner","1995","35-65 y.","Saxony-Anhalt","163","0.412365535098084","0.363257874164373","0.461473196031794"
"Owner","1995","35-65 y.","Thuringia","194","0.485023064853648","0.432813287137823","0.537232842569473"
"Owner","1995","66 and older","Schleswig-Holstein","23","","",""
"Owner","1995","66 and older","Hamburg","5","","",""
"Owner","1995","66 and older","Lower Saxony","78","0.555823811122897","0.467655121503496","0.643992500742297"
"Owner","1995","66 and older","Bremen","8","","",""
"Owner","1995","66 and older","North Rhine-Westphalia","116","0.443961183364326","0.385344855819919","0.502577510908734"
"Owner","1995","66 and older","Hesse","57","0.453279668702559","0.36307668726027","0.543482650144849"
"Owner","1995","66 and older","Rhineland-Palatinate,Saarland","63","0.550369184027093","0.45521924150431","0.645519126549876"
"Owner","1995","66 and older","Baden-Württemberg","130","0.662753892655791","0.596735553519564","0.728772231792019"
"Owner","1995","66 and older","Bavaria","106","0.499311035049184","0.429490275342782","0.569131794755586"
"Owner","1995","66 and older","Berlin","9","","",""
"Owner","1995","66 and older","Brandenburg","35","0.505479645757293","0.384859445457586","0.626099846057001"
"Owner","1995","66 and older","Mecklenburg-Western Pomerania","8","","",""
"Owner","1995","66 and older","Saxony","36","0.25554108990227","0.181414672974616","0.329667506829924"
"Owner","1995","66 and older","Saxony-Anhalt","24","","",""
"Owner","1995","66 and older","Thuringia","24","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Bremen","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Hesse","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Berlin","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Saxony","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1995","16-34 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Bremen","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Hesse","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Berlin","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Saxony","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1995","35-65 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Hamburg","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Lower Saxony","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Bremen","","","",""
"Nursing Home/Retirement Community","1995","66 and older","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Hesse","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Bavaria","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Berlin","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Brandenburg","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Saxony","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","1995","66 and older","Thuringia","","","",""
"Tenant","1995","16-34 y.","Schleswig-Holstein","","","",""
"Tenant","1995","16-34 y.","Hamburg","","","",""
"Tenant","1995","16-34 y.","Lower Saxony","","","",""
"Tenant","1995","16-34 y.","Bremen","","","",""
"Tenant","1995","16-34 y.","North Rhine-Westphalia","","","",""
"Tenant","1995","16-34 y.","Hesse","","","",""
"Tenant","1995","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1995","16-34 y.","Baden-Württemberg","","","",""
"Tenant","1995","16-34 y.","Bavaria","","","",""
"Tenant","1995","16-34 y.","Berlin","","","",""
"Tenant","1995","16-34 y.","Brandenburg","","","",""
"Tenant","1995","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","1995","16-34 y.","Saxony","","","",""
"Tenant","1995","16-34 y.","Saxony-Anhalt","","","",""
"Tenant","1995","16-34 y.","Thuringia","","","",""
"Tenant","1995","35-65 y.","Schleswig-Holstein","","","",""
"Tenant","1995","35-65 y.","Hamburg","","","",""
"Tenant","1995","35-65 y.","Lower Saxony","","","",""
"Tenant","1995","35-65 y.","Bremen","","","",""
"Tenant","1995","35-65 y.","North Rhine-Westphalia","","","",""
"Tenant","1995","35-65 y.","Hesse","","","",""
"Tenant","1995","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1995","35-65 y.","Baden-Württemberg","","","",""
"Tenant","1995","35-65 y.","Bavaria","","","",""
"Tenant","1995","35-65 y.","Berlin","","","",""
"Tenant","1995","35-65 y.","Brandenburg","","","",""
"Tenant","1995","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","1995","35-65 y.","Saxony","","","",""
"Tenant","1995","35-65 y.","Saxony-Anhalt","","","",""
"Tenant","1995","35-65 y.","Thuringia","","","",""
"Tenant","1995","66 and older","Schleswig-Holstein","","","",""
"Tenant","1995","66 and older","Hamburg","","","",""
"Tenant","1995","66 and older","Lower Saxony","","","",""
"Tenant","1995","66 and older","Bremen","","","",""
"Tenant","1995","66 and older","North Rhine-Westphalia","","","",""
"Tenant","1995","66 and older","Hesse","","","",""
"Tenant","1995","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","1995","66 and older","Baden-Württemberg","","","",""
"Tenant","1995","66 and older","Bavaria","","","",""
"Tenant","1995","66 and older","Berlin","","","",""
"Tenant","1995","66 and older","Brandenburg","","","",""
"Tenant","1995","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","1995","66 and older","Saxony","","","",""
"Tenant","1995","66 and older","Saxony-Anhalt","","","",""
"Tenant","1995","66 and older","Thuringia","","","",""
"Main Tenant","1996","16-34 y.","Schleswig-Holstein","59","0.509243210607864","0.416243331567075","0.602243089648654"
"Main Tenant","1996","16-34 y.","Hamburg","33","0.81239977473427","0.691418078221254","0.933381471247286"
"Main Tenant","1996","16-34 y.","Lower Saxony","251","0.538697112176351","0.490678087934247","0.586716136418454"
"Main Tenant","1996","16-34 y.","Bremen","23","","",""
"Main Tenant","1996","16-34 y.","North Rhine-Westphalia","685","0.655105910840877","0.624863694244667","0.685348127437086"
"Main Tenant","1996","16-34 y.","Hesse","223","0.640284031479022","0.587201764605548","0.693366298352497"
"Main Tenant","1996","16-34 y.","Rhineland-Palatinate,Saarland","158","0.609644930730294","0.550003242987839","0.66928661847275"
"Main Tenant","1996","16-34 y.","Baden-Württemberg","431","0.516275537997904","0.478988031268313","0.553563044727494"
"Main Tenant","1996","16-34 y.","Bavaria","407","0.574362307081487","0.537006892145888","0.611717722017085"
"Main Tenant","1996","16-34 y.","Berlin","170","0.895018296629038","0.851432593658755","0.93860399959932"
"Main Tenant","1996","16-34 y.","Brandenburg","127","0.7253152981697","0.661168900242671","0.78946169609673"
"Main Tenant","1996","16-34 y.","Mecklenburg-Western Pomerania","91","0.652960817230192","0.57205959422415","0.733862040236233"
"Main Tenant","1996","16-34 y.","Saxony","225","0.666016178820358","0.617023837323733","0.715008520316983"
"Main Tenant","1996","16-34 y.","Saxony-Anhalt","125","0.595286618486758","0.528742176113566","0.661831060859949"
"Main Tenant","1996","16-34 y.","Thuringia","106","0.523406440145697","0.458145932502655","0.588666947788739"
"Main Tenant","1996","35-65 y.","Schleswig-Holstein","48","0.316140207457156","0.238842948622035","0.393437466292276"
"Main Tenant","1996","35-65 y.","Hamburg","49","0.80367953900503","0.705594661343368","0.901764416666692"
"Main Tenant","1996","35-65 y.","Lower Saxony","210","0.388468301418326","0.346332252302232","0.430604350534419"
"Main Tenant","1996","35-65 y.","Bremen","21","","",""
"Main Tenant","1996","35-65 y.","North Rhine-Westphalia","745","0.479939499403853","0.453170002071706","0.506708996735999"
"Main Tenant","1996","35-65 y.","Hesse","271","0.48214751379565","0.437352761296955","0.526942266294344"
"Main Tenant","1996","35-65 y.","Rhineland-Palatinate,Saarland","127","0.36221001485112","0.311045681869096","0.413374347833145"
"Main Tenant","1996","35-65 y.","Baden-Württemberg","417","0.39476874273342","0.36141433982514","0.428123145641699"
"Main Tenant","1996","35-65 y.","Bavaria","370","0.402789158068081","0.368717420272114","0.436860895864048"
"Main Tenant","1996","35-65 y.","Berlin","246","0.838528532362562","0.796251118315833","0.880805946409291"
"Main Tenant","1996","35-65 y.","Brandenburg","189","0.559823805972631","0.507965811629261","0.611681800316001"
"Main Tenant","1996","35-65 y.","Mecklenburg-Western Pomerania","150","0.643667612163086","0.582436430958104","0.704898793368067"
"Main Tenant","1996","35-65 y.","Saxony","373","0.611867849871669","0.573384190578467","0.650351509164871"
"Main Tenant","1996","35-65 y.","Saxony-Anhalt","223","0.587736630930687","0.538883259407468","0.636590002453905"
"Main Tenant","1996","35-65 y.","Thuringia","146","0.47876492370696","0.426726463298289","0.530803384115631"
"Main Tenant","1996","66 and older","Schleswig-Holstein","14","","",""
"Main Tenant","1996","66 and older","Hamburg","22","","",""
"Main Tenant","1996","66 and older","Lower Saxony","45","0.461250583973494","0.372794023896573","0.549707144050414"
"Main Tenant","1996","66 and older","Bremen","15","","",""
"Main Tenant","1996","66 and older","North Rhine-Westphalia","150","0.527802850108072","0.469223636717504","0.586382063498639"
"Main Tenant","1996","66 and older","Hesse","56","0.429108163841362","0.341638825738564","0.51657750194416"
"Main Tenant","1996","66 and older","Rhineland-Palatinate,Saarland","36","0.382275413434397","0.287032270549448","0.477518556319347"
"Main Tenant","1996","66 and older","Baden-Württemberg","71","0.301036774707179","0.238244227608161","0.363829321806196"
"Main Tenant","1996","66 and older","Bavaria","85","0.466457070604586","0.396969677232226","0.535944463976946"
"Main Tenant","1996","66 and older","Berlin","56","0.849922116839313","0.763758477087785","0.936085756590841"
"Main Tenant","1996","66 and older","Brandenburg","29","","",""
"Main Tenant","1996","66 and older","Mecklenburg-Western Pomerania","24","","",""
"Main Tenant","1996","66 and older","Saxony","104","0.772417018616181","0.702965798243152","0.841868238989211"
"Main Tenant","1996","66 and older","Saxony-Anhalt","58","0.722305631535453","0.62416538734913","0.820445875721776"
"Main Tenant","1996","66 and older","Thuringia","51","0.661077601000806","0.558626289577592","0.76352891242402"
"Sub-Tenant","1996","16-34 y.","Schleswig-Holstein","8","","",""
"Sub-Tenant","1996","16-34 y.","Hamburg","","","",""
"Sub-Tenant","1996","16-34 y.","Lower Saxony","13","","",""
"Sub-Tenant","1996","16-34 y.","Bremen","2","","",""
"Sub-Tenant","1996","16-34 y.","North Rhine-Westphalia","23","","",""
"Sub-Tenant","1996","16-34 y.","Hesse","16","","",""
"Sub-Tenant","1996","16-34 y.","Rhineland-Palatinate,Saarland","4","","",""
"Sub-Tenant","1996","16-34 y.","Baden-Württemberg","43","0.0537566478097022","0.036928316417085","0.0705849792023193"
"Sub-Tenant","1996","16-34 y.","Bavaria","31","0.034872426114277","0.0210120823385503","0.0487327698900037"
"Sub-Tenant","1996","16-34 y.","Berlin","10","","",""
"Sub-Tenant","1996","16-34 y.","Brandenburg","9","","",""
"Sub-Tenant","1996","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Sub-Tenant","1996","16-34 y.","Saxony","18","","",""
"Sub-Tenant","1996","16-34 y.","Saxony-Anhalt","16","","",""
"Sub-Tenant","1996","16-34 y.","Thuringia","11","","",""
"Sub-Tenant","1996","35-65 y.","Schleswig-Holstein","4","","",""
"Sub-Tenant","1996","35-65 y.","Hamburg","","","",""
"Sub-Tenant","1996","35-65 y.","Lower Saxony","18","","",""
"Sub-Tenant","1996","35-65 y.","Bremen","3","","",""
"Sub-Tenant","1996","35-65 y.","North Rhine-Westphalia","23","","",""
"Sub-Tenant","1996","35-65 y.","Hesse","17","","",""
"Sub-Tenant","1996","35-65 y.","Rhineland-Palatinate,Saarland","3","","",""
"Sub-Tenant","1996","35-65 y.","Baden-Württemberg","24","","",""
"Sub-Tenant","1996","35-65 y.","Bavaria","18","","",""
"Sub-Tenant","1996","35-65 y.","Berlin","8","","",""
"Sub-Tenant","1996","35-65 y.","Brandenburg","4","","",""
"Sub-Tenant","1996","35-65 y.","Mecklenburg-Western Pomerania","2","","",""
"Sub-Tenant","1996","35-65 y.","Saxony","10","","",""
"Sub-Tenant","1996","35-65 y.","Saxony-Anhalt","4","","",""
"Sub-Tenant","1996","35-65 y.","Thuringia","9","","",""
"Sub-Tenant","1996","66 and older","Schleswig-Holstein","","","",""
"Sub-Tenant","1996","66 and older","Hamburg","","","",""
"Sub-Tenant","1996","66 and older","Lower Saxony","2","","",""
"Sub-Tenant","1996","66 and older","Bremen","","","",""
"Sub-Tenant","1996","66 and older","North Rhine-Westphalia","5","","",""
"Sub-Tenant","1996","66 and older","Hesse","5","","",""
"Sub-Tenant","1996","66 and older","Rhineland-Palatinate,Saarland","4","","",""
"Sub-Tenant","1996","66 and older","Baden-Württemberg","4","","",""
"Sub-Tenant","1996","66 and older","Bavaria","4","","",""
"Sub-Tenant","1996","66 and older","Berlin","","","",""
"Sub-Tenant","1996","66 and older","Brandenburg","","","",""
"Sub-Tenant","1996","66 and older","Mecklenburg-Western Pomerania","","","",""
"Sub-Tenant","1996","66 and older","Saxony","3","","",""
"Sub-Tenant","1996","66 and older","Saxony-Anhalt","2","","",""
"Sub-Tenant","1996","66 and older","Thuringia","8","","",""
"Owner","1996","16-34 y.","Schleswig-Holstein","44","0.406197221317025","0.314832993406938","0.497561449227113"
"Owner","1996","16-34 y.","Hamburg","7","","",""
