"hlf0001_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Main Tenant","2008","middle vocational","Urban Area","2992","0.539045487779589","0.526627692112812","0.551463283446366"
"Main Tenant","2008","middle vocational","Rural Area","1281","0.391850023683624","0.375896994566144","0.407803052801103"
"Main Tenant","2008","vocational + Abi","Urban Area","411","0.532586329289377","0.498560886955519","0.566611771623234"
"Main Tenant","2008","vocational + Abi","Rural Area","104","0.449209085333755","0.390312453488611","0.508105717178899"
"Main Tenant","2008","higher vocational","Urban Area","361","0.490024519971321","0.457163520819183","0.522885519123458"
"Main Tenant","2008","higher vocational","Rural Area","153","0.326888475182386","0.287066040884583","0.366710909480188"
"Main Tenant","2008","higher education","Urban Area","1209","0.504031540840371","0.486146141825977","0.521916939854765"
"Main Tenant","2008","higher education","Rural Area","345","0.361150159353376","0.334040894665494","0.388259424041259"
"Sub-Tenant","2008","in school","Urban Area","3","","",""
"Sub-Tenant","2008","in school","Rural Area","1","","",""
"Sub-Tenant","2008","inadequately","Urban Area","","","",""
"Sub-Tenant","2008","inadequately","Rural Area","2","","",""
"Sub-Tenant","2008","general elemantary","Urban Area","27","","",""
"Sub-Tenant","2008","general elemantary","Rural Area","17","","",""
"Sub-Tenant","2008","middle vocational","Urban Area","101","0.0231305043638294","0.0193858340138544","0.0268751747138044"
"Sub-Tenant","2008","middle vocational","Rural Area","88","0.0370355752825371","0.0308640495924424","0.0432071009726318"
"Sub-Tenant","2008","vocational + Abi","Urban Area","16","","",""
"Sub-Tenant","2008","vocational + Abi","Rural Area","3","","",""
"Sub-Tenant","2008","higher vocational","Urban Area","8","","",""
"Sub-Tenant","2008","higher vocational","Rural Area","4","","",""
"Sub-Tenant","2008","higher education","Urban Area","35","0.0146579591971368","0.0103589041336044","0.0189570142606691"
"Sub-Tenant","2008","higher education","Rural Area","19","","",""
"Owner","2008","in school","Urban Area","245","0.546707413993479","0.496051760098111","0.597363067888847"
"Owner","2008","in school","Rural Area","133","0.693052309099069","0.62622749813477","0.759877120063368"
"Owner","2008","inadequately","Urban Area","20","","",""
"Owner","2008","inadequately","Rural Area","20","","",""
"Owner","2008","general elemantary","Urban Area","556","0.344401303418406","0.319385301023039","0.369417305813772"
"Owner","2008","general elemantary","Rural Area","357","0.439736130867107","0.403096936474211","0.476375325260004"
"Owner","2008","middle vocational","Urban Area","3090","0.435477305553261","0.423125619829556","0.447828991276965"
"Owner","2008","middle vocational","Rural Area","2219","0.566666270655899","0.550472320398609","0.582860220913189"
"Owner","2008","vocational + Abi","Urban Area","399","0.438222702768944","0.404386034309697","0.472059371228192"
"Owner","2008","vocational + Abi","Rural Area","167","0.54387855247571","0.484904085670601","0.602853019280819"
"Owner","2008","higher vocational","Urban Area","518","0.494341455141091","0.461476018874134","0.527206891408048"
"Owner","2008","higher vocational","Rural Area","375","0.653368823971612","0.612967322933245","0.693770325009979"
"Owner","2008","higher education","Urban Area","1754","0.479578328239962","0.461707272535699","0.497449383944225"
"Owner","2008","higher education","Rural Area","837","0.613268588839929","0.585783033162851","0.640754144517007"
"Nursing Home/Retirement Community","2008","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2008","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2008","inadequately","Urban Area","2","","",""
"Nursing Home/Retirement Community","2008","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2008","general elemantary","Urban Area","12","","",""
"Nursing Home/Retirement Community","2008","general elemantary","Rural Area","7","","",""
"Nursing Home/Retirement Community","2008","middle vocational","Urban Area","7","","",""
"Nursing Home/Retirement Community","2008","middle vocational","Rural Area","9","","",""
"Nursing Home/Retirement Community","2008","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","2008","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2008","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","2008","higher vocational","Rural Area","1","","",""
"Nursing Home/Retirement Community","2008","higher education","Urban Area","4","","",""
"Nursing Home/Retirement Community","2008","higher education","Rural Area","5","","",""
"Tenant","2008","in school","Urban Area","","","",""
"Tenant","2008","in school","Rural Area","","","",""
"Tenant","2008","inadequately","Urban Area","","","",""
"Tenant","2008","inadequately","Rural Area","","","",""
"Tenant","2008","general elemantary","Urban Area","","","",""
"Tenant","2008","general elemantary","Rural Area","","","",""
"Tenant","2008","middle vocational","Urban Area","","","",""
"Tenant","2008","middle vocational","Rural Area","","","",""
"Tenant","2008","vocational + Abi","Urban Area","","","",""
"Tenant","2008","vocational + Abi","Rural Area","","","",""
"Tenant","2008","higher vocational","Urban Area","","","",""
"Tenant","2008","higher vocational","Rural Area","","","",""
"Tenant","2008","higher education","Urban Area","","","",""
"Tenant","2008","higher education","Rural Area","","","",""
"Main Tenant","2009","in school","Urban Area","124","0.467617842041876","0.416290111618069","0.518945572465684"
"Main Tenant","2009","in school","Rural Area","32","0.335815091774671","0.258678321409402","0.41295186213994"
"Main Tenant","2009","inadequately","Urban Area","105","0.835519098974939","0.770790121345005","0.900248076604872"
"Main Tenant","2009","inadequately","Rural Area","28","","",""
"Main Tenant","2009","general elemantary","Urban Area","698","0.606866762112261","0.579636274812285","0.634097249412238"
"Main Tenant","2009","general elemantary","Rural Area","292","0.542902013098054","0.503626738169141","0.582177288026966"
"Main Tenant","2009","middle vocational","Urban Area","2729","0.530699472183563","0.517720993972309","0.543677950394816"
"Main Tenant","2009","middle vocational","Rural Area","1246","0.396048827536233","0.379686324816083","0.412411330256383"
"Main Tenant","2009","vocational + Abi","Urban Area","348","0.518795292393536","0.482940961328917","0.554649623458154"
"Main Tenant","2009","vocational + Abi","Rural Area","98","0.468870018446808","0.407859014764274","0.529881022129342"
"Main Tenant","2009","higher vocational","Urban Area","330","0.48179699732156","0.447618062843326","0.515975931799793"
"Main Tenant","2009","higher vocational","Rural Area","144","0.328523590758974","0.288037906886168","0.369009274631779"
"Main Tenant","2009","higher education","Urban Area","1138","0.497895014239692","0.479544869843253","0.516245158636132"
"Main Tenant","2009","higher education","Rural Area","349","0.359405168209478","0.332222950279873","0.386587386139083"
"Sub-Tenant","2009","in school","Urban Area","2","","",""
"Sub-Tenant","2009","in school","Rural Area","","","",""
"Sub-Tenant","2009","inadequately","Urban Area","4","","",""
"Sub-Tenant","2009","inadequately","Rural Area","1","","",""
"Sub-Tenant","2009","general elemantary","Urban Area","27","","",""
"Sub-Tenant","2009","general elemantary","Rural Area","19","","",""
"Sub-Tenant","2009","middle vocational","Urban Area","106","0.0263080150669236","0.0221457593196379","0.0304702708142092"
"Sub-Tenant","2009","middle vocational","Rural Area","89","0.0353096978611173","0.0291350043107408","0.0414843914114938"
"Sub-Tenant","2009","vocational + Abi","Urban Area","15","","",""
"Sub-Tenant","2009","vocational + Abi","Rural Area","6","","",""
"Sub-Tenant","2009","higher vocational","Urban Area","8","","",""
"Sub-Tenant","2009","higher vocational","Rural Area","3","","",""
"Sub-Tenant","2009","higher education","Urban Area","35","0.0175693065813646","0.012747590853528","0.0223910223092013"
"Sub-Tenant","2009","higher education","Rural Area","20","","",""
"Owner","2009","in school","Urban Area","237","0.529654673092352","0.478309502700721","0.580999843483984"
"Owner","2009","in school","Rural Area","112","0.664184908225329","0.58704813786006","0.741321678590598"
"Owner","2009","inadequately","Urban Area","16","","",""
"Owner","2009","inadequately","Rural Area","14","","",""
"Owner","2009","general elemantary","Urban Area","501","0.356849249657582","0.330141478896801","0.383557020418364"
"Owner","2009","general elemantary","Rural Area","301","0.420616919098676","0.381696265315265","0.459537572882086"
"Owner","2009","middle vocational","Urban Area","2839","0.44137367612604","0.428460358435364","0.454286993816715"
"Owner","2009","middle vocational","Rural Area","2090","0.564794888600597","0.548207927582917","0.581381849618277"
"Owner","2009","vocational + Abi","Urban Area","383","0.460894322126459","0.425124538820133","0.496664105432784"
"Owner","2009","vocational + Abi","Rural Area","153","0.506368570639428","0.445243932372821","0.567493208906034"
"Owner","2009","higher vocational","Urban Area","481","0.509634819662997","0.475439562754757","0.543830076571236"
"Owner","2009","higher vocational","Rural Area","369","0.660180919125182","0.619352911809973","0.701008926440391"
"Owner","2009","higher education","Urban Area","1674","0.481165295271175","0.462828012276515","0.499502578265835"
"Owner","2009","higher education","Rural Area","824","0.617004658252759","0.58946605031218","0.644543266193337"
"Nursing Home/Retirement Community","2009","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2009","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2009","inadequately","Urban Area","1","","",""
"Nursing Home/Retirement Community","2009","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2009","general elemantary","Urban Area","10","","",""
"Nursing Home/Retirement Community","2009","general elemantary","Rural Area","6","","",""
"Nursing Home/Retirement Community","2009","middle vocational","Urban Area","6","","",""
"Nursing Home/Retirement Community","2009","middle vocational","Rural Area","7","","",""
"Nursing Home/Retirement Community","2009","vocational + Abi","Urban Area","","","",""
"Nursing Home/Retirement Community","2009","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2009","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","2009","higher vocational","Rural Area","1","","",""
"Nursing Home/Retirement Community","2009","higher education","Urban Area","5","","",""
"Nursing Home/Retirement Community","2009","higher education","Rural Area","4","","",""
"Tenant","2009","in school","Urban Area","","","",""
"Tenant","2009","in school","Rural Area","","","",""
"Tenant","2009","inadequately","Urban Area","","","",""
"Tenant","2009","inadequately","Rural Area","","","",""
"Tenant","2009","general elemantary","Urban Area","","","",""
"Tenant","2009","general elemantary","Rural Area","","","",""
"Tenant","2009","middle vocational","Urban Area","","","",""
"Tenant","2009","middle vocational","Rural Area","","","",""
"Tenant","2009","vocational + Abi","Urban Area","","","",""
"Tenant","2009","vocational + Abi","Rural Area","","","",""
"Tenant","2009","higher vocational","Urban Area","","","",""
"Tenant","2009","higher vocational","Rural Area","","","",""
"Tenant","2009","higher education","Urban Area","","","",""
"Tenant","2009","higher education","Rural Area","","","",""
"Main Tenant","2010","in school","Urban Area","194","0.386810176952481","0.343421957780373","0.43019839612459"
"Main Tenant","2010","in school","Rural Area","75","0.307524383007392","0.247226945951188","0.367821820063597"
"Main Tenant","2010","inadequately","Urban Area","225","0.850256693337111","0.806375344156546","0.894138042517676"
"Main Tenant","2010","inadequately","Rural Area","70","0.791408885015778","0.708385097667805","0.87443267236375"
"Main Tenant","2010","general elemantary","Urban Area","1111","0.607722696191788","0.584580777966477","0.630864614417099"
"Main Tenant","2010","general elemantary","Rural Area","436","0.518539472627603","0.484464985968996","0.55261395928621"
