"hlf0001_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sub-Tenant","2006","Not Employed","in school","5","","","","2"
"Sub-Tenant","2006","Not Employed","inadequately","4","","","","2"
"Sub-Tenant","2006","Not Employed","general elemantary","30","0.0286446577922182","0.0203000719486548","0.0369892436357817","2"
"Sub-Tenant","2006","Not Employed","middle vocational","59","0.0154422098618372","0.0118435968028994","0.0190408229207749","2"
"Sub-Tenant","2006","Not Employed","vocational + Abi","3","","","","2"
"Sub-Tenant","2006","Employed","middle vocational","132","0.0271676785321504","0.0232550277014868","0.0310803293628141","2"
"Sub-Tenant","2006","Employed","vocational + Abi","23","","","","2"
"Sub-Tenant","2006","Employed","higher vocational","16","","","","2"
"Sub-Tenant","2006","Employed","higher education","40","0.013106189510151","0.0092934643869349","0.0169189146333672","2"
"Tenant","2006","Not Employed","in school","","","","","5"
"Tenant","2006","Not Employed","inadequately","","","","","5"
"Tenant","2006","Not Employed","general elemantary","","","","","5"
"Tenant","2006","Not Employed","middle vocational","","","","","5"
"Tenant","2006","Not Employed","vocational + Abi","","","","","5"
"Tenant","2006","Not Employed","higher vocational","","","","","5"
"Tenant","2006","Not Employed","higher education","","","","","5"
"Tenant","2006","Employed","in school","","","","","5"
"Tenant","2006","Employed","inadequately","","","","","5"
"Tenant","2006","Employed","general elemantary","","","","","5"
"Tenant","2006","Employed","middle vocational","","","","","5"
"Tenant","2006","Employed","vocational + Abi","","","","","5"
"Tenant","2006","Employed","higher vocational","","","","","5"
"Tenant","2006","Employed","higher education","","","","","5"
"Main Tenant","2007","Not Employed","in school","200","0.467460316637222","0.426784850920518","0.508135782353927","1"
"Main Tenant","2007","Not Employed","inadequately","109","0.815695394799243","0.751004874143451","0.880385915455036","1"
"Main Tenant","2007","Not Employed","general elemantary","702","0.553578698937599","0.527321810395544","0.579835587479654","1"
"Main Tenant","2007","Not Employed","middle vocational","1826","0.481924559235744","0.466742339767764","0.497106778703724","1"
"Main Tenant","2007","Not Employed","vocational + Abi","124","0.489896527771637","0.43294786168385","0.546845193859425","1"
"Main Tenant","2007","Not Employed","higher vocational","200","0.44006429681676","0.396334985361657","0.483793608271863","1"
"Main Tenant","2007","Not Employed","higher education","426","0.453978528674359","0.425302676806138","0.482654380542581","1"
"Main Tenant","2007","Employed","in school","17","","","","1"
"Main Tenant","2007","Employed","inadequately","59","0.743963929009894","0.648918311134966","0.839009546884823","1"
"Main Tenant","2007","Employed","general elemantary","517","0.646486006052154","0.615287938681747","0.677684073422561","1"
"Main Tenant","2007","Employed","middle vocational","2807","0.510676832906148","0.498257900417521","0.523095765394776","1"
"Main Tenant","2007","Employed","vocational + Abi","444","0.568523132304731","0.53578103595146","0.601265228658003","1"
"Main Tenant","2007","Employed","higher vocational","357","0.415910674865168","0.386012993447088","0.445808356283249","1"
"Main Tenant","2007","Employed","higher education","1197","0.476939842477478","0.459752240404751","0.494127444550205","1"
"Nursing Home/Retirement Community","2007","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2007","Not Employed","inadequately","2","","","","4"
"Nursing Home/Retirement Community","2007","Not Employed","general elemantary","14","","","","4"
"Nursing Home/Retirement Community","2007","Not Employed","middle vocational","22","","","","4"
"Nursing Home/Retirement Community","2007","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2007","Not Employed","higher vocational","3","","","","4"
"Nursing Home/Retirement Community","2007","Not Employed","higher education","6","","","","4"
"Nursing Home/Retirement Community","2007","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2007","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2007","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","2007","Employed","middle vocational","1","","","","4"
"Nursing Home/Retirement Community","2007","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2007","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","2007","Employed","higher education","4","","","","4"
"Owner","2007","Not Employed","higher vocational","287","0.537261784523589","0.493337352909717","0.581186216137462","3"
"Owner","2007","Not Employed","higher education","715","0.524067868389317","0.49530315235468","0.552832584423954","3"
"Owner","2007","Employed","general elemantary","364","0.324443219249231","0.293890835381794","0.354995603116669","3"
"Owner","2007","Not Employed","in school","375","0.529370449488267","0.488678957360051","0.570061941616483","3"
"Owner","2007","Not Employed","inadequately","23","","","","3"
"Owner","2007","Not Employed","general elemantary","631","0.406091505268628","0.380152528399395","0.432030482137861","3"
"Owner","2007","Not Employed","middle vocational","2248","0.490667696482987","0.475478193020218","0.505857199945756","3"
"Owner","2007","Employed","in school","34","0.55313782492433","0.41669004328671","0.68958560656195","3"
"Owner","2007","Employed","inadequately","20","","","","3"
"Owner","2007","Employed","middle vocational","3291","0.459375519494299","0.446994823019756","0.471756215968843","3"
"Owner","2007","Employed","vocational + Abi","416","0.409825319765905","0.377313346183254","0.442337293348556","3"
"Owner","2007","Employed","higher vocational","675","0.562230098583526","0.532136242705559","0.592323954461493","3"
"Owner","2007","Employed","higher education","2010","0.505957853367741","0.488753163875271","0.523162542860212","3"
"Owner","2007","Not Employed","vocational + Abi","165","0.488038833031563","0.431094837621593","0.544982828441534","3"
"Sub-Tenant","2007","Not Employed","higher vocational","5","","","","2"
"Sub-Tenant","2007","Not Employed","higher education","11","","","","2"
"Sub-Tenant","2007","Employed","in school","","","","","2"
"Sub-Tenant","2007","Employed","inadequately","2","","","","2"
"Sub-Tenant","2007","Employed","general elemantary","21","","","","2"
"Sub-Tenant","2007","Employed","middle vocational","125","0.029150668568618","0.0249712730103113","0.0333300641269248","2"
"Sub-Tenant","2007","Employed","vocational + Abi","19","","","","2"
"Sub-Tenant","2007","Employed","higher vocational","12","","","","2"
"Sub-Tenant","2007","Employed","higher education","33","0.0150629666080946","0.0108714889219231","0.0192544442942661","2"
"Sub-Tenant","2007","Not Employed","in school","3","","","","2"
"Sub-Tenant","2007","Not Employed","inadequately","4","","","","2"
"Sub-Tenant","2007","Not Employed","general elemantary","30","0.0267094654671843","0.0181934788730393","0.0352254520613292","2"
"Sub-Tenant","2007","Not Employed","middle vocational","65","0.0205387512417411","0.0162292215253513","0.0248482809581309","2"
"Sub-Tenant","2007","Not Employed","vocational + Abi","7","","","","2"
"Tenant","2007","Not Employed","in school","","","","","5"
"Tenant","2007","Not Employed","inadequately","","","","","5"
"Tenant","2007","Not Employed","general elemantary","","","","","5"
"Tenant","2007","Not Employed","middle vocational","","","","","5"
"Tenant","2007","Not Employed","vocational + Abi","","","","","5"
"Tenant","2007","Not Employed","higher vocational","","","","","5"
"Tenant","2007","Not Employed","higher education","","","","","5"
"Tenant","2007","Employed","in school","","","","","5"
"Tenant","2007","Employed","inadequately","","","","","5"
"Tenant","2007","Employed","general elemantary","","","","","5"
"Tenant","2007","Employed","middle vocational","","","","","5"
"Tenant","2007","Employed","vocational + Abi","","","","","5"
"Tenant","2007","Employed","higher vocational","","","","","5"
"Tenant","2007","Employed","higher education","","","","","5"
"Main Tenant","2008","Not Employed","in school","157","0.403803305853065","0.360314910994926","0.447291700711204","1"
"Main Tenant","2008","Not Employed","inadequately","95","0.840482823188489","0.7741355148347","0.906830131542278","1"
"Main Tenant","2008","Not Employed","general elemantary","654","0.569880678377935","0.542532924145045","0.597228432610825","1"
"Main Tenant","2008","Not Employed","middle vocational","1652","0.467692793829156","0.451974767304737","0.483410820353576","1"
"Main Tenant","2008","Not Employed","vocational + Abi","106","0.471932555269439","0.410899347648285","0.532965762890594","1"
"Main Tenant","2008","Not Employed","higher vocational","179","0.43496982591713","0.389616709570143","0.480322942264118","1"
"Main Tenant","2008","Not Employed","higher education","399","0.41519711417491","0.386865133058042","0.443529095291777","1"
"Main Tenant","2008","Employed","in school","15","","","","1"
"Main Tenant","2008","Employed","inadequately","48","0.673403392026655","0.563542642982897","0.783264141070413","1"
"Main Tenant","2008","Employed","general elemantary","461","0.618263281551308","0.585252551955306","0.651274011147311","1"
"Main Tenant","2008","Employed","middle vocational","2621","0.501766334576756","0.489025399499223","0.514507269654288","1"
"Main Tenant","2008","Employed","vocational + Abi","409","0.526578615228399","0.492873963147174","0.560283267309623","1"
"Main Tenant","2008","Employed","higher vocational","335","0.436108217421482","0.40478762519371","0.467428809649255","1"
"Main Tenant","2008","Employed","higher education","1155","0.489619238502994","0.471866738297446","0.507371738708542","1"
"Nursing Home/Retirement Community","2008","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2008","Not Employed","inadequately","2","","","","4"
"Nursing Home/Retirement Community","2008","Not Employed","general elemantary","19","","","","4"
"Nursing Home/Retirement Community","2008","Not Employed","middle vocational","15","","","","4"
"Nursing Home/Retirement Community","2008","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2008","Not Employed","higher vocational","3","","","","4"
"Nursing Home/Retirement Community","2008","Not Employed","higher education","7","","","","4"
"Nursing Home/Retirement Community","2008","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2008","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2008","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","2008","Employed","middle vocational","1","","","","4"
"Nursing Home/Retirement Community","2008","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2008","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","2008","Employed","higher education","2","","","","4"
"Owner","2008","Employed","inadequately","21","","","","3"
"Owner","2008","Employed","general elemantary","351","0.362604968006215","0.329938089300783","0.395271846711647","3"
"Owner","2008","Not Employed","higher vocational","274","0.5344421666002","0.488809176648358","0.580075156552042","3"
"Owner","2008","Not Employed","higher education","736","0.550834913050768","0.522235392516468","0.579434433585068","3"
"Owner","2008","Employed","in school","48","0.624255548599293","0.506516938045539","0.741994159153048","3"
"Owner","2008","Not Employed","in school","330","0.5885036863076","0.544887144427414","0.632120228187786","3"
