"hlf0001_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Tenant","2007","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2007","Baden-Württemberg","","","",""
"Tenant","2007","Bavaria","","","",""
"Tenant","2007","Berlin","","","",""
"Tenant","2007","Brandenburg","","","",""
"Tenant","2007","Mecklenburg-Western Pomerania","","","",""
"Tenant","2007","Saxony","","","",""
"Tenant","2007","Saxony-Anhalt","","","",""
"Tenant","2007","Thuringia","","","",""
"Main Tenant","2008","Schleswig-Holstein","210","0.395990918427612","0.355806627897816","0.436175208957407"
"Main Tenant","2008","Hamburg","194","0.790084462054427","0.742968702557002","0.837200221551851"
"Main Tenant","2008","Lower Saxony","574","0.4034303582351","0.380659086704113","0.426201629766087"
"Main Tenant","2008","Bremen","77","0.511724610366236","0.428923789402408","0.594525431330063"
"Main Tenant","2008","North Rhine-Westphalia","1820","0.542190179224","0.526744770947827","0.557635587500173"
"Main Tenant","2008","Hesse","572","0.490040187579096","0.46329438354775","0.516785991610441"
"Main Tenant","2008","Rhineland-Palatinate,Saarland","393","0.426526684284119","0.397587827325699","0.455465541242539"
"Main Tenant","2008","Baden-Württemberg","926","0.434261902124648","0.414464717746119","0.454059086503176"
"Main Tenant","2008","Bavaria","1023","0.434153084867053","0.415836936751651","0.452469232982455"
"Main Tenant","2008","Berlin","549","0.82935221828763","0.802043321519753","0.856661115055507"
"Main Tenant","2008","Brandenburg","412","0.530142221012743","0.496290226593136","0.563994215432351"
"Main Tenant","2008","Mecklenburg-Western Pomerania","224","0.483423129070767","0.439533227099696","0.527313031041839"
"Main Tenant","2008","Saxony","761","0.620955305251556","0.595975486639276","0.645935123863836"
"Main Tenant","2008","Saxony-Anhalt","374","0.500659145386466","0.46658186220931","0.534736428563623"
"Main Tenant","2008","Thuringia","351","0.464443434923119","0.431622165891639","0.497264703954599"
"Sub-Tenant","2008","Schleswig-Holstein","10","","",""
"Sub-Tenant","2008","Hamburg","5","","",""
"Sub-Tenant","2008","Lower Saxony","29","","",""
"Sub-Tenant","2008","Bremen","2","","",""
"Sub-Tenant","2008","North Rhine-Westphalia","50","0.018862080679847","0.0146447190119959","0.0230794423476981"
"Sub-Tenant","2008","Hesse","15","","",""
"Sub-Tenant","2008","Rhineland-Palatinate,Saarland","21","","",""
"Sub-Tenant","2008","Baden-Württemberg","40","0.0154228882524958","0.0105010473232418","0.0203447291817498"
"Sub-Tenant","2008","Bavaria","49","0.0236442676947188","0.0180295206014796","0.0292590147879579"
"Sub-Tenant","2008","Berlin","20","","",""
"Sub-Tenant","2008","Brandenburg","31","0.0670059450443533","0.0500469169396613","0.0839649731490454"
"Sub-Tenant","2008","Mecklenburg-Western Pomerania","8","","",""
"Sub-Tenant","2008","Saxony","20","","",""
"Sub-Tenant","2008","Saxony-Anhalt","11","","",""
"Sub-Tenant","2008","Thuringia","23","","",""
"Owner","2008","Schleswig-Holstein","346","0.569986257792789","0.52930772148591","0.610664794099669"
"Owner","2008","Hamburg","86","0.194580865095548","0.148780580228369","0.240381149962728"
"Owner","2008","Lower Saxony","1173","0.562923739740573","0.539900003000413","0.585947476480732"
"Owner","2008","Bremen","60","0.461973852081417","0.379390128239557","0.544557575923276"
"Owner","2008","North Rhine-Westphalia","2121","0.436005476972553","0.420632271474554","0.451378682470552"
"Owner","2008","Hesse","753","0.494893955589508","0.468144238655035","0.52164367252398"
"Owner","2008","Rhineland-Palatinate,Saarland","707","0.541691820697948","0.51253725303599","0.570846388359907"
"Owner","2008","Baden-Württemberg","1437","0.545088979413818","0.525199803931612","0.564978154896024"
"Owner","2008","Bavaria","1733","0.537835398938712","0.519411300070145","0.556259497807278"
"Owner","2008","Berlin","159","0.134232935356021","0.109486400188743","0.158979470523299"
"Owner","2008","Brandenburg","390","0.398316595869673","0.365111627528463","0.431521564210883"
"Owner","2008","Mecklenburg-Western Pomerania","264","0.495088600478026","0.451176675985388","0.539000524970664"
"Owner","2008","Saxony","666","0.354527788667898","0.329897028576068","0.379158548759728"
"Owner","2008","Saxony-Anhalt","440","0.468637670190165","0.434627460067391","0.50264788031294"
"Owner","2008","Thuringia","508","0.480037610166681","0.447159270399464","0.512915949933898"
"Nursing Home/Retirement Community","2008","Schleswig-Holstein","3","","",""
"Nursing Home/Retirement Community","2008","Hamburg","2","","",""
"Nursing Home/Retirement Community","2008","Lower Saxony","7","","",""
"Nursing Home/Retirement Community","2008","Bremen","1","","",""
"Nursing Home/Retirement Community","2008","North Rhine-Westphalia","6","","",""
"Nursing Home/Retirement Community","2008","Hesse","2","","",""
"Nursing Home/Retirement Community","2008","Rhineland-Palatinate,Saarland","1","","",""
"Nursing Home/Retirement Community","2008","Baden-Württemberg","5","","",""
"Nursing Home/Retirement Community","2008","Bavaria","8","","",""
"Nursing Home/Retirement Community","2008","Berlin","1","","",""
"Nursing Home/Retirement Community","2008","Brandenburg","2","","",""
"Nursing Home/Retirement Community","2008","Mecklenburg-Western Pomerania","2","","",""
"Nursing Home/Retirement Community","2008","Saxony","2","","",""
"Nursing Home/Retirement Community","2008","Saxony-Anhalt","2","","",""
"Nursing Home/Retirement Community","2008","Thuringia","5","","",""
"Tenant","2008","Schleswig-Holstein","","","",""
"Tenant","2008","Hamburg","","","",""
"Tenant","2008","Lower Saxony","","","",""
"Tenant","2008","Bremen","","","",""
"Tenant","2008","North Rhine-Westphalia","","","",""
"Tenant","2008","Hesse","","","",""
"Tenant","2008","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2008","Baden-Württemberg","","","",""
"Tenant","2008","Bavaria","","","",""
"Tenant","2008","Berlin","","","",""
"Tenant","2008","Brandenburg","","","",""
"Tenant","2008","Mecklenburg-Western Pomerania","","","",""
"Tenant","2008","Saxony","","","",""
"Tenant","2008","Saxony-Anhalt","","","",""
"Tenant","2008","Thuringia","","","",""
"Main Tenant","2009","Schleswig-Holstein","187","0.366971337709266","0.325742964469334","0.408199710949198"
"Main Tenant","2009","Hamburg","180","0.722565119177771","0.669453958184618","0.775676280170923"
"Main Tenant","2009","Lower Saxony","565","0.417875210784754","0.394177697182688","0.44157272438682"
"Main Tenant","2009","Bremen","57","0.473194767260369","0.383863709845996","0.562525824674743"
"Main Tenant","2009","North Rhine-Westphalia","1687","0.530652636444937","0.514582989350178","0.546722283539695"
"Main Tenant","2009","Hesse","544","0.50937032645356","0.481556808306854","0.537183844600265"
"Main Tenant","2009","Rhineland-Palatinate,Saarland","367","0.417651997505467","0.38783627694226","0.447467718068674"
"Main Tenant","2009","Baden-Württemberg","789","0.424964024390248","0.404073397291873","0.445854651488623"
"Main Tenant","2009","Bavaria","981","0.443308202717756","0.424461555604848","0.462154849830665"
"Main Tenant","2009","Berlin","515","0.795811380455362","0.765885113810465","0.825737647100259"
"Main Tenant","2009","Brandenburg","385","0.518755117768922","0.484175103667258","0.553335131870586"
"Main Tenant","2009","Mecklenburg-Western Pomerania","203","0.461732119373832","0.417086936090767","0.506377302656897"
"Main Tenant","2009","Saxony","715","0.611225658294719","0.585506418144817","0.636944898444621"
"Main Tenant","2009","Saxony-Anhalt","333","0.494009281497215","0.45883250333491","0.529186059659521"
"Main Tenant","2009","Thuringia","325","0.463515646782854","0.429590653179999","0.49744064038571"
"Sub-Tenant","2009","Schleswig-Holstein","10","","",""
"Sub-Tenant","2009","Hamburg","5","","",""
"Sub-Tenant","2009","Lower Saxony","27","","",""
"Sub-Tenant","2009","Bremen","6","","",""
"Sub-Tenant","2009","North Rhine-Westphalia","46","0.0189734499029142","0.0145803860284991","0.0233665137773293"
"Sub-Tenant","2009","Hesse","14","","",""
"Sub-Tenant","2009","Rhineland-Palatinate,Saarland","22","","",""
"Sub-Tenant","2009","Baden-Württemberg","37","0.0231193300004744","0.0167684155024098","0.029470244498539"
"Sub-Tenant","2009","Bavaria","46","0.0237981502914189","0.0180156559204144","0.0295806446624234"
"Sub-Tenant","2009","Berlin","20","","",""
"Sub-Tenant","2009","Brandenburg","30","0.0485685336535496","0.0336911296023528","0.0634459377047464"
"Sub-Tenant","2009","Mecklenburg-Western Pomerania","16","","",""
"Sub-Tenant","2009","Saxony","26","","",""
"Sub-Tenant","2009","Saxony-Anhalt","13","","",""
"Sub-Tenant","2009","Thuringia","29","","",""
"Owner","2009","Schleswig-Holstein","324","0.583041828051586","0.540865910399687","0.625217745703484"
"Owner","2009","Hamburg","85","0.244451546554827","0.193472193175824","0.295430899933829"
"Owner","2009","Lower Saxony","1068","0.554533242794583","0.530652772613798","0.578413712975368"
"Owner","2009","Bremen","57","0.492864664952943","0.403414067556175","0.582315262349711"
"Owner","2009","North Rhine-Westphalia","1966","0.447599941325343","0.431588668663607","0.463611213987079"
"Owner","2009","Hesse","680","0.47151964091196","0.443746402652495","0.499292879171425"
"Owner","2009","Rhineland-Palatinate,Saarland","662","0.566896758880195","0.536940026689676","0.596853491070714"
"Owner","2009","Baden-Württemberg","1321","0.547362976566816","0.526328067825915","0.568397885307718"
"Owner","2009","Bavaria","1633","0.528005507955189","0.509066313813609","0.546944702096768"
"Owner","2009","Berlin","161","0.161380079727912","0.134068975984805","0.188691183471019"
"Owner","2009","Brandenburg","384","0.427287831650965","0.393051330513917","0.461524332788014"
"Owner","2009","Mecklenburg-Western Pomerania","258","0.489459582526313","0.444693012891035","0.534226152161591"
"Owner","2009","Saxony","637","0.368112968322667","0.342667009047591","0.393558927597744"
"Owner","2009","Saxony-Anhalt","430","0.482139746259904","0.446982893689209","0.517296598830599"
"Owner","2009","Thuringia","475","0.498548384918012","0.464532856739933","0.532563913096091"
"Nursing Home/Retirement Community","2009","Schleswig-Holstein","4","","",""
"Nursing Home/Retirement Community","2009","Hamburg","3","","",""
"Nursing Home/Retirement Community","2009","Lower Saxony","4","","",""
"Nursing Home/Retirement Community","2009","Bremen","","","",""
"Nursing Home/Retirement Community","2009","North Rhine-Westphalia","6","","",""
"Nursing Home/Retirement Community","2009","Hesse","3","","",""
"Nursing Home/Retirement Community","2009","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2009","Baden-Württemberg","4","","",""
"Nursing Home/Retirement Community","2009","Bavaria","9","","",""
"Nursing Home/Retirement Community","2009","Berlin","1","","",""
"Nursing Home/Retirement Community","2009","Brandenburg","3","","",""
"Nursing Home/Retirement Community","2009","Mecklenburg-Western Pomerania","2","","",""
"Nursing Home/Retirement Community","2009","Saxony","2","","",""
"Nursing Home/Retirement Community","2009","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2009","Thuringia","1","","",""
"Tenant","2009","Schleswig-Holstein","","","",""
"Tenant","2009","Hamburg","","","",""
"Tenant","2009","Lower Saxony","","","",""
"Tenant","2009","Bremen","","","",""
"Tenant","2009","North Rhine-Westphalia","","","",""
"Tenant","2009","Hesse","","","",""
"Tenant","2009","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2009","Baden-Württemberg","","","",""
"Tenant","2009","Bavaria","","","",""
"Tenant","2009","Berlin","","","",""
"Tenant","2009","Brandenburg","","","",""
"Tenant","2009","Mecklenburg-Western Pomerania","","","",""
"Tenant","2009","Saxony","","","",""
"Tenant","2009","Saxony-Anhalt","","","",""
"Tenant","2009","Thuringia","","","",""
"Main Tenant","2010","Schleswig-Holstein","333","0.438730995840613","0.40319308686159","0.474268904819637"
"Main Tenant","2010","Hamburg","273","0.727403894454112","0.683601235723708","0.771206553184516"
"Main Tenant","2010","Lower Saxony","932","0.426382541262838","0.405911441521866","0.446853641003809"
"Main Tenant","2010","Bremen","98","0.545437720835078","0.471452879220131","0.619422562450025"
"Main Tenant","2010","North Rhine-Westphalia","2595","0.51987523321463","0.506144727545036","0.533605738884225"
"Main Tenant","2010","Hesse","865","0.477271504138713","0.453597545946444","0.500945462330982"
"Main Tenant","2010","Rhineland-Palatinate,Saarland","494","0.395443483909516","0.369486105510552","0.421400862308481"
"Main Tenant","2010","Baden-Württemberg","1212","0.417590617833573","0.399830529908868","0.435350705758278"
"Main Tenant","2010","Bavaria","1472","0.420089011635441","0.404100812219281","0.436077211051601"
"Main Tenant","2010","Berlin","728","0.819569199953133","0.79490751163113","0.844230888275136"
"Main Tenant","2010","Brandenburg","510","0.50939591968398","0.478016920198594","0.540774919169366"
"Main Tenant","2010","Mecklenburg-Western Pomerania","311","0.46648789244081","0.426702655419746","0.506273129461874"
"Main Tenant","2010","Saxony","951","0.597441854204709","0.574095161269243","0.620788547140175"
"Main Tenant","2010","Saxony-Anhalt","417","0.476644357654641","0.444300185662614","0.508988529646668"
"Main Tenant","2010","Thuringia","417","0.481764380757348","0.450222284883592","0.513306476631104"
"Sub-Tenant","2010","Schleswig-Holstein","11","","",""
"Sub-Tenant","2010","Hamburg","4","","",""
"Sub-Tenant","2010","Lower Saxony","31","0.0250115547954959","0.0185475694061433","0.0314755401848485"
"Sub-Tenant","2010","Bremen","1","","",""
"Sub-Tenant","2010","North Rhine-Westphalia","44","0.0131826688420993","0.010048084438107","0.0163172532460916"
"Sub-Tenant","2010","Hesse","23","","",""
"Sub-Tenant","2010","Rhineland-Palatinate,Saarland","23","","",""
"Sub-Tenant","2010","Baden-Württemberg","47","0.0225068368630603","0.017165257815543","0.0278484159105776"
"Sub-Tenant","2010","Bavaria","52","0.0224356502456668","0.0176384236283387","0.0272328768629948"
"Sub-Tenant","2010","Berlin","15","","",""
"Sub-Tenant","2010","Brandenburg","19","","",""
"Sub-Tenant","2010","Mecklenburg-Western Pomerania","21","","",""
"Sub-Tenant","2010","Saxony","31","0.0190930164835082","0.0125780163831388","0.0256080165838777"
"Sub-Tenant","2010","Saxony-Anhalt","17","","",""
"Sub-Tenant","2010","Thuringia","36","0.0363605867843692","0.0245442654443128","0.0481769081244255"
"Owner","2010","Schleswig-Holstein","404","0.520419445339659","0.484641555483434","0.556197335195883"
"Owner","2010","Hamburg","117","0.242050841870113","0.199917474133843","0.284184209606382"
"Owner","2010","Lower Saxony","1273","0.545192788728328","0.524580842096019","0.565804735360636"
"Owner","2010","Bremen","75","0.449157292816558","0.375250135790055","0.52306444984306"
"Owner","2010","North Rhine-Westphalia","2439","0.462464578931518","0.448761987951837","0.4761671699112"
"Owner","2010","Hesse","819","0.493867234697869","0.47017056203689","0.517563907358848"
"Owner","2010","Rhineland-Palatinate,Saarland","846","0.588492904402798","0.562367715307175","0.61461809349842"
"Owner","2010","Baden-Württemberg","1699","0.555614017056215","0.537719402981024","0.573508631131406"
"Owner","2010","Bavaria","2126","0.552926831773607","0.536821437463259","0.569032226083955"
"Owner","2010","Berlin","190","0.144384232131437","0.121843193340175","0.1669252709227"
"Owner","2010","Brandenburg","444","0.446715387998859","0.415509572569552","0.477921203428167"
