"hlf0001_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Tenant","1995","16-34 y.","Single parent ","","","",""
"Tenant","1995","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","1995","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","1995","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1995","35-65 y.","1-pers.-HH","","","",""
"Tenant","1995","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","1995","35-65 y.","Single parent ","","","",""
"Tenant","1995","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","1995","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","1995","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1995","66 and older","1-pers.-HH","","","",""
"Tenant","1995","66 and older","(Married) couple without C. ","","","",""
"Tenant","1995","66 and older","Single parent ","","","",""
"Tenant","1995","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","1995","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","1996","16-34 y.","1-pers.-HH","345","0.796216827404419","0.758407001128398","0.83402665368044"
"Main Tenant","1996","16-34 y.","(Married) couple without C. ","685","0.706050037866826","0.67593328826737","0.736166787466282"
"Main Tenant","1996","16-34 y.","Single parent ","232","0.693755082535833","0.643409926760718","0.744100238310948"
"Main Tenant","1996","16-34 y.","Couple + C. LE 16 ","1009","0.645454634658905","0.620958472586117","0.669950796731692"
"Main Tenant","1996","16-34 y.","Couple + C. GT 16 ","417","0.372914886104313","0.341339126920511","0.404490645288115"
"Main Tenant","1996","16-34 y.","Couple + C. LE and GT 16","259","0.462263745670788","0.417237346898477","0.507290144443098"
"Main Tenant","1996","35-65 y.","1-pers.-HH","384","0.716994535635832","0.678388733537656","0.755600337734007"
"Main Tenant","1996","35-65 y.","(Married) couple without C. ","1063","0.501742282001301","0.479224507205458","0.524260056797143"
"Main Tenant","1996","35-65 y.","Single parent ","190","0.583841234869355","0.527109508770746","0.640572960967965"
"Main Tenant","1996","35-65 y.","Couple + C. LE 16 ","736","0.393491797644166","0.369116422449733","0.417867172838599"
"Main Tenant","1996","35-65 y.","Couple + C. GT 16 ","656","0.363024520266894","0.337561076148848","0.388487964384941"
"Main Tenant","1996","35-65 y.","Couple + C. LE and GT 16","417","0.428232992942872","0.393573929916718","0.462892055969027"
"Main Tenant","1996","66 and older","1-pers.-HH","367","0.664615270066432","0.624458605696245","0.704771934436618"
"Main Tenant","1996","66 and older","(Married) couple without C. ","373","0.405851931340909","0.371781486912413","0.439922375769404"
"Main Tenant","1996","66 and older","Single parent ","15","","",""
"Main Tenant","1996","66 and older","Couple + C. LE 16 ","","","",""
"Main Tenant","1996","66 and older","Couple + C. GT 16 ","34","0.221722886026983","0.142642724136168","0.300803047917799"
"Main Tenant","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","1996","16-34 y.","1-pers.-HH","56","0.12645677281584","0.0952593948897249","0.157654150741955"
"Sub-Tenant","1996","16-34 y.","(Married) couple without C. ","58","0.0548876096841175","0.0398308145669809","0.0699444048012541"
"Sub-Tenant","1996","16-34 y.","Single parent ","10","","",""
"Sub-Tenant","1996","16-34 y.","Couple + C. LE 16 ","44","0.0220755776752833","0.0145517651879005","0.029599390162666"
"Sub-Tenant","1996","16-34 y.","Couple + C. GT 16 ","16","","",""
"Sub-Tenant","1996","16-34 y.","Couple + C. LE and GT 16","5","","",""
"Sub-Tenant","1996","35-65 y.","1-pers.-HH","26","","",""
"Sub-Tenant","1996","35-65 y.","(Married) couple without C. ","33","0.0163755532214911","0.0106598357801386","0.0220912706628437"
"Sub-Tenant","1996","35-65 y.","Single parent ","9","","",""
"Sub-Tenant","1996","35-65 y.","Couple + C. LE 16 ","33","0.0221803146415355","0.0148321586473874","0.0295284706356837"
"Sub-Tenant","1996","35-65 y.","Couple + C. GT 16 ","22","","",""
"Sub-Tenant","1996","35-65 y.","Couple + C. LE and GT 16","11","","",""
"Sub-Tenant","1996","66 and older","1-pers.-HH","19","","",""
"Sub-Tenant","1996","66 and older","(Married) couple without C. ","9","","",""
"Sub-Tenant","1996","66 and older","Single parent ","2","","",""
"Sub-Tenant","1996","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","1996","66 and older","Couple + C. GT 16 ","2","","",""
"Sub-Tenant","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","1996","16-34 y.","1-pers.-HH","35","0.0773263997797412","0.0522541798372841","0.102398619722198"
"Owner","1996","16-34 y.","(Married) couple without C. ","136","0.239062352449056","0.210866593853698","0.267258111044415"
"Owner","1996","16-34 y.","Single parent ","80","0.285874667784198","0.236523752558582","0.335225583009814"
"Owner","1996","16-34 y.","Couple + C. LE 16 ","412","0.332469787665812","0.308346258971462","0.356593316360163"
"Owner","1996","16-34 y.","Couple + C. GT 16 ","468","0.615427091270168","0.583661031837043","0.647193150703293"
"Owner","1996","16-34 y.","Couple + C. LE and GT 16","207","0.528122573802429","0.483038868321265","0.573206279283593"
"Owner","1996","35-65 y.","1-pers.-HH","113","0.232900526533446","0.196675532376033","0.269125520690859"
"Owner","1996","35-65 y.","(Married) couple without C. ","798","0.481882164777208","0.459379041405508","0.504385288148908"
"Owner","1996","35-65 y.","Single parent ","91","0.386157982735139","0.330122914280316","0.442193051189962"
"Owner","1996","35-65 y.","Couple + C. LE 16 ","774","0.584327887714298","0.559737301659361","0.608918473769236"
"Owner","1996","35-65 y.","Couple + C. GT 16 ","692","0.624843654588562","0.599205920568092","0.650481388609032"
"Owner","1996","35-65 y.","Couple + C. LE and GT 16","355","0.56130490531553","0.526547446410904","0.596062364220155"
"Owner","1996","66 and older","1-pers.-HH","145","0.285376187329828","0.24696582198625","0.323786552673406"
"Owner","1996","66 and older","(Married) couple without C. ","416","0.581932112263468","0.547710047249625","0.616154177277312"
"Owner","1996","66 and older","Single parent ","25","","",""
"Owner","1996","66 and older","Couple + C. LE 16 ","1","","",""
"Owner","1996","66 and older","Couple + C. GT 16 ","70","0.774921391541466","0.695417004439476","0.854425778643455"
"Owner","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1996","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1996","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1996","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1996","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1996","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1996","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1996","35-65 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1996","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1996","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1996","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1996","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1996","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1996","66 and older","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1996","66 and older","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1996","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","1996","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1996","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","1996","16-34 y.","1-pers.-HH","","","",""
"Tenant","1996","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","1996","16-34 y.","Single parent ","","","",""
"Tenant","1996","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","1996","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","1996","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1996","35-65 y.","1-pers.-HH","","","",""
"Tenant","1996","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","1996","35-65 y.","Single parent ","","","",""
"Tenant","1996","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","1996","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","1996","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","1996","66 and older","1-pers.-HH","","","",""
"Tenant","1996","66 and older","(Married) couple without C. ","","","",""
"Tenant","1996","66 and older","Single parent ","","","",""
"Tenant","1996","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","1996","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","1997","16-34 y.","1-pers.-HH","354","0.828308517036579","0.792747296618771","0.863869737454387"
"Main Tenant","1997","16-34 y.","(Married) couple without C. ","654","0.711868748378624","0.681511655436269","0.742225841320979"
"Main Tenant","1997","16-34 y.","Single parent ","218","0.714940563477754","0.662982641626945","0.766898485328562"
"Main Tenant","1997","16-34 y.","Couple + C. LE 16 ","950","0.63578183992004","0.610574969394012","0.660988710446069"
"Main Tenant","1997","16-34 y.","Couple + C. GT 16 ","416","0.368624378414369","0.337331275138718","0.399917481690019"
"Main Tenant","1997","16-34 y.","Couple + C. LE and GT 16","209","0.35494449397067","0.310486808328402","0.399402179612938"
"Main Tenant","1997","35-65 y.","1-pers.-HH","376","0.731564030491491","0.69276009671348","0.770367964269502"
"Main Tenant","1997","35-65 y.","(Married) couple without C. ","1048","0.481532236278828","0.459194201541491","0.503870271016165"
"Main Tenant","1997","35-65 y.","Single parent ","210","0.617171633300402","0.56297480333759","0.671368463263214"
"Main Tenant","1997","35-65 y.","Couple + C. LE 16 ","691","0.395934700063456","0.37073661413982","0.421132785987092"
"Main Tenant","1997","35-65 y.","Couple + C. GT 16 ","620","0.345151179654245","0.319911992218444","0.370390367090046"
"Main Tenant","1997","35-65 y.","Couple + C. LE and GT 16","343","0.337745836831251","0.304297476602134","0.371194197060368"
"Main Tenant","1997","66 and older","1-pers.-HH","351","0.643177439703699","0.602392322935554","0.683962556471844"
"Main Tenant","1997","66 and older","(Married) couple without C. ","405","0.417925729208507","0.384571784551197","0.451279673865817"
"Main Tenant","1997","66 and older","Single parent ","17","","",""
"Main Tenant","1997","66 and older","Couple + C. LE 16 ","","","",""
"Main Tenant","1997","66 and older","Couple + C. GT 16 ","42","0.243006536314375","0.160576315394217","0.325436757234534"
"Main Tenant","1997","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","1997","16-34 y.","1-pers.-HH","47","0.0961665976617614","0.0683654620123891","0.123967733311134"
"Sub-Tenant","1997","16-34 y.","(Married) couple without C. ","54","0.0576032978109452","0.0419860109945236","0.0732205846273669"
"Sub-Tenant","1997","16-34 y.","Single parent ","10","","",""
"Sub-Tenant","1997","16-34 y.","Couple + C. LE 16 ","39","0.0245406819502494","0.0164360748166925","0.0326452890838063"
"Sub-Tenant","1997","16-34 y.","Couple + C. GT 16 ","13","","",""
"Sub-Tenant","1997","16-34 y.","Couple + C. LE and GT 16","9","","",""
"Sub-Tenant","1997","35-65 y.","1-pers.-HH","23","","",""
"Sub-Tenant","1997","35-65 y.","(Married) couple without C. ","33","0.0186583356927183","0.0126088567479489","0.0247078146374878"
"Sub-Tenant","1997","35-65 y.","Single parent ","6","","",""
"Sub-Tenant","1997","35-65 y.","Couple + C. LE 16 ","18","","",""
"Sub-Tenant","1997","35-65 y.","Couple + C. GT 16 ","28","","",""
"Sub-Tenant","1997","35-65 y.","Couple + C. LE and GT 16","19","","",""
"Sub-Tenant","1997","66 and older","1-pers.-HH","22","","",""
"Sub-Tenant","1997","66 and older","(Married) couple without C. ","9","","",""
"Sub-Tenant","1997","66 and older","Single parent ","","","",""
"Sub-Tenant","1997","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","1997","66 and older","Couple + C. GT 16 ","","","",""
"Sub-Tenant","1997","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","1997","16-34 y.","1-pers.-HH","31","0.0755248853016599","0.0506077065709832","0.100442064032337"
"Owner","1997","16-34 y.","(Married) couple without C. ","147","0.23052795381043","0.202297149281519","0.258758758339342"
"Owner","1997","16-34 y.","Single parent ","62","0.238475082298377","0.189428058991843","0.28752210560491"
"Owner","1997","16-34 y.","Couple + C. LE 16 ","411","0.33967747812971","0.314869263845798","0.364485692413623"
"Owner","1997","16-34 y.","Couple + C. GT 16 ","484","0.618750199046289","0.587245510476376","0.650254887616201"
"Owner","1997","16-34 y.","Couple + C. LE and GT 16","227","0.62271761050747","0.577682946552751","0.667752274462189"
"Owner","1997","35-65 y.","1-pers.-HH","102","0.219321464673966","0.183088329336255","0.255554600011678"
"Owner","1997","35-65 y.","(Married) couple without C. ","841","0.499809428028454","0.477456142162582","0.522162713894326"
"Owner","1997","35-65 y.","Single parent ","93","0.367159828367553","0.313414162204576","0.420905494530529"
"Owner","1997","35-65 y.","Couple + C. LE 16 ","738","0.591584936026079","0.566258548087694","0.616911323964464"
"Owner","1997","35-65 y.","Couple + C. GT 16 ","715","0.62892237585527","0.603275700761599","0.654569050948941"
"Owner","1997","35-65 y.","Couple + C. LE and GT 16","406","0.639832725354883","0.605881705050315","0.673783745659451"
"Owner","1997","66 and older","1-pers.-HH","157","0.3035982423849","0.264452033247245","0.342744451522555"
"Owner","1997","66 and older","(Married) couple without C. ","426","0.566661353520533","0.5331506182805","0.600172088760566"
"Owner","1997","66 and older","Single parent ","22","","",""
"Owner","1997","66 and older","Couple + C. LE 16 ","1","","",""
"Owner","1997","66 and older","Couple + C. GT 16 ","62","0.756993463685625","0.674563242765466","0.839423684605783"
"Owner","1997","66 and older","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1997","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1997","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1997","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1997","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1997","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1997","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1997","35-65 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1997","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1997","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","1997","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","1997","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","1997","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","1997","66 and older","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","1997","66 and older","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","1997","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","1997","66 and older","Couple + C. LE 16 ","","","",""
