"hlf0001_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","2016","1-pers.-HH","Female","31","0.0171491328141614","0.0114621626610629","0.0228361029672599"
"Nursing Home/Retirement Community","2016","(Married) couple without C. ","Male","4","","",""
"Nursing Home/Retirement Community","2016","(Married) couple without C. ","Female","2","","",""
"Nursing Home/Retirement Community","2016","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2016","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2016","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2016","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2016","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2016","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2016","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2016","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2016","1-pers.-HH","Male","","","",""
"Tenant","2016","1-pers.-HH","Female","","","",""
"Tenant","2016","(Married) couple without C. ","Male","","","",""
"Tenant","2016","(Married) couple without C. ","Female","","","",""
"Tenant","2016","Single parent ","Male","","","",""
"Tenant","2016","Single parent ","Female","","","",""
"Tenant","2016","Couple + C. LE 16 ","Male","","","",""
"Tenant","2016","Couple + C. LE 16 ","Female","","","",""
"Tenant","2016","Couple + C. GT 16 ","Male","","","",""
"Tenant","2016","Couple + C. GT 16 ","Female","","","",""
"Tenant","2016","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2016","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2017","1-pers.-HH","Male","1411","0.67688639429198","0.656405772788307","0.697367015795653"
"Main Tenant","2017","1-pers.-HH","Female","1551","0.639779928619939","0.619970232984451","0.659589624255427"
"Main Tenant","2017","(Married) couple without C. ","Male","1804","0.409243472345975","0.394282096995957","0.424204847695992"
"Main Tenant","2017","(Married) couple without C. ","Female","1864","0.409357858019855","0.394506394552438","0.424209321487272"
"Main Tenant","2017","Single parent ","Male","425","0.609058712844071","0.572220081025894","0.645897344662248"
"Main Tenant","2017","Single parent ","Female","1445","0.68756424974122","0.666821764288643","0.708306735193797"
"Main Tenant","2017","Couple + C. LE 16 ","Male","2084","0.474645949504511","0.458237934247107","0.491053964761915"
"Main Tenant","2017","Couple + C. LE 16 ","Female","2127","0.485107801855994","0.469111862739763","0.501103740972224"
"Main Tenant","2017","Couple + C. GT 16 ","Male","578","0.29404955942194","0.272739571255334","0.315359547588547"
"Main Tenant","2017","Couple + C. GT 16 ","Female","544","0.269410042845296","0.248264442159977","0.290555643530615"
"Main Tenant","2017","Couple + C. LE and GT 16","Male","745","0.374373131186902","0.349741819068875","0.399004443304928"
"Main Tenant","2017","Couple + C. LE and GT 16","Female","718","0.365548362906754","0.341217835458645","0.389878890354863"
"Sub-Tenant","2017","1-pers.-HH","Male","146","0.0546684862563502","0.0447128686144151","0.0646241038982853"
"Sub-Tenant","2017","1-pers.-HH","Female","84","0.0356741039278107","0.0280204821852918","0.0433277256703296"
"Sub-Tenant","2017","(Married) couple without C. ","Male","55","0.0164256084006249","0.0125580158737272","0.0202932009275226"
"Sub-Tenant","2017","(Married) couple without C. ","Female","64","0.0152095150876547","0.0115130630439425","0.0189059671313669"
"Sub-Tenant","2017","Single parent ","Male","2","","",""
"Sub-Tenant","2017","Single parent ","Female","20","","",""
"Sub-Tenant","2017","Couple + C. LE 16 ","Male","59","0.0165054644764516","0.0123190235260786","0.0206919054268246"
"Sub-Tenant","2017","Couple + C. LE 16 ","Female","57","0.0163101045395812","0.0122560467548755","0.0203641623242868"
"Sub-Tenant","2017","Couple + C. GT 16 ","Male","12","","",""
"Sub-Tenant","2017","Couple + C. GT 16 ","Female","6","","",""
"Sub-Tenant","2017","Couple + C. LE and GT 16","Male","11","","",""
"Sub-Tenant","2017","Couple + C. LE and GT 16","Female","19","","",""
"Owner","2017","1-pers.-HH","Male","432","0.260290749985316","0.241074550057798","0.279506949912834"
"Owner","2017","1-pers.-HH","Female","590","0.308705274697628","0.289642672281182","0.327767877114074"
"Owner","2017","(Married) couple without C. ","Male","2284","0.572804196343124","0.55775223972129","0.587856152964959"
"Owner","2017","(Married) couple without C. ","Female","2277","0.573831006074987","0.558894865224377","0.588767146925598"
"Owner","2017","Single parent ","Male","247","0.390718946355001","0.353884070116179","0.427553822593824"
"Owner","2017","Single parent ","Female","453","0.298472888181673","0.277994373041667","0.318951403321679"
"Owner","2017","Couple + C. LE 16 ","Male","1415","0.508848586019037","0.492422007857125","0.52527516418095"
"Owner","2017","Couple + C. LE 16 ","Female","1566","0.498582093604425","0.482579119030263","0.514585068178587"
"Owner","2017","Couple + C. GT 16 ","Male","1166","0.689779446152506","0.668143482444329","0.711415409860684"
"Owner","2017","Couple + C. GT 16 ","Female","1141","0.722126012272967","0.700775577233484","0.74347644731245"
"Owner","2017","Couple + C. LE and GT 16","Male","727","0.623931523613708","0.599277974719997","0.648585072507419"
"Owner","2017","Couple + C. LE and GT 16","Female","768","0.630690059721893","0.606307273400893","0.655072846042893"
"Nursing Home/Retirement Community","2017","1-pers.-HH","Male","14","","",""
"Nursing Home/Retirement Community","2017","1-pers.-HH","Female","31","0.0158406927546223","0.0106884261138192","0.0209929593954255"
"Nursing Home/Retirement Community","2017","(Married) couple without C. ","Male","6","","",""
"Nursing Home/Retirement Community","2017","(Married) couple without C. ","Female","6","","",""
"Nursing Home/Retirement Community","2017","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2017","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2017","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2017","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2017","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2017","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2017","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2017","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2017","1-pers.-HH","Male","","","",""
"Tenant","2017","1-pers.-HH","Female","","","",""
"Tenant","2017","(Married) couple without C. ","Male","","","",""
"Tenant","2017","(Married) couple without C. ","Female","","","",""
"Tenant","2017","Single parent ","Male","","","",""
"Tenant","2017","Single parent ","Female","","","",""
"Tenant","2017","Couple + C. LE 16 ","Male","","","",""
"Tenant","2017","Couple + C. LE 16 ","Female","","","",""
"Tenant","2017","Couple + C. GT 16 ","Male","","","",""
"Tenant","2017","Couple + C. GT 16 ","Female","","","",""
"Tenant","2017","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2017","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2018","1-pers.-HH","Male","1653","0.685652837724024","0.666332076598747","0.704973598849301"
"Main Tenant","2018","1-pers.-HH","Female","1684","0.651635868608443","0.632368349888452","0.670903387328433"
"Main Tenant","2018","(Married) couple without C. ","Male","1789","0.412103738640007","0.396910811478499","0.427296665801515"
"Main Tenant","2018","(Married) couple without C. ","Female","1858","0.417218087194865","0.402163065701743","0.432273108687987"
"Main Tenant","2018","Single parent ","Male","473","0.56066642853801","0.524589433456304","0.596743423619715"
"Main Tenant","2018","Single parent ","Female","1469","0.689404963826619","0.668744422699788","0.71006550495345"
"Main Tenant","2018","Couple + C. LE 16 ","Male","2167","0.470029036079064","0.453510612829304","0.486547459328824"
"Main Tenant","2018","Couple + C. LE 16 ","Female","2149","0.477182105805743","0.460915716411518","0.493448495199968"
"Main Tenant","2018","Couple + C. GT 16 ","Male","559","0.274031068843241","0.252384950411495","0.295677187274988"
"Main Tenant","2018","Couple + C. GT 16 ","Female","537","0.272147970522544","0.250346965060829","0.293948975984258"
"Main Tenant","2018","Couple + C. LE and GT 16","Male","839","0.360190670759496","0.336345782097668","0.384035559421323"
"Main Tenant","2018","Couple + C. LE and GT 16","Female","748","0.358666116455136","0.334411165954202","0.382921066956071"
"Sub-Tenant","2018","1-pers.-HH","Male","121","0.0447734863599501","0.0361668994096546","0.0533800733102456"
"Sub-Tenant","2018","1-pers.-HH","Female","61","0.0237694898709177","0.0176093198126492","0.0299296599291862"
"Sub-Tenant","2018","(Married) couple without C. ","Male","51","0.0152010197104364","0.0114244458269865","0.0189775935938863"
"Sub-Tenant","2018","(Married) couple without C. ","Female","58","0.0145582513851485","0.0109013195130068","0.0182151832572902"
"Sub-Tenant","2018","Single parent ","Male","4","","",""
"Sub-Tenant","2018","Single parent ","Female","30","0.0249177335041376","0.0179581679309669","0.0318772990773083"
"Sub-Tenant","2018","Couple + C. LE 16 ","Male","43","0.0127059335100989","0.00899906858730285","0.016412798432895"
"Sub-Tenant","2018","Couple + C. LE 16 ","Female","45","0.0168006783795437","0.0126150751039706","0.0209862816551168"
"Sub-Tenant","2018","Couple + C. GT 16 ","Male","4","","",""
"Sub-Tenant","2018","Couple + C. GT 16 ","Female","4","","",""
"Sub-Tenant","2018","Couple + C. LE and GT 16","Male","13","","",""
"Sub-Tenant","2018","Couple + C. LE and GT 16","Female","15","","",""
"Owner","2018","1-pers.-HH","Male","431","0.261172594133033","0.242891481693195","0.27945370657287"
"Owner","2018","1-pers.-HH","Female","580","0.312023441094205","0.293287003790836","0.330759878397573"
"Owner","2018","(Married) couple without C. ","Male","2184","0.570775397499179","0.555497529428336","0.586053265570023"
"Owner","2018","(Married) couple without C. ","Female","2197","0.566208688692965","0.551077415481246","0.581339961904684"
"Owner","2018","Single parent ","Male","250","0.430023279650571","0.39403546888431","0.466011090416832"
"Owner","2018","Single parent ","Female","428","0.285677302669244","0.265507932951062","0.305846672387426"
"Owner","2018","Couple + C. LE 16 ","Male","1297","0.517265030410837","0.500726719664713","0.533803341156961"
"Owner","2018","Couple + C. LE 16 ","Female","1428","0.506017215814713","0.489735040702961","0.522299390926466"
"Owner","2018","Couple + C. GT 16 ","Male","1068","0.722789013874762","0.701065398701885","0.74451262904764"
"Owner","2018","Couple + C. GT 16 ","Female","1060","0.724618447616293","0.702737076091289","0.746499819141298"
"Owner","2018","Couple + C. LE and GT 16","Male","705","0.635466744743705","0.611560091868236","0.659373397619174"
"Owner","2018","Couple + C. LE and GT 16","Female","739","0.63470541489582","0.610354188202724","0.659056641588917"
"Nursing Home/Retirement Community","2018","1-pers.-HH","Male","13","","",""
"Nursing Home/Retirement Community","2018","1-pers.-HH","Female","24","","",""
"Nursing Home/Retirement Community","2018","(Married) couple without C. ","Male","8","","",""
"Nursing Home/Retirement Community","2018","(Married) couple without C. ","Female","8","","",""
"Nursing Home/Retirement Community","2018","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2018","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2018","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2018","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2018","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2018","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2018","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2018","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2018","1-pers.-HH","Male","","","",""
"Tenant","2018","1-pers.-HH","Female","","","",""
"Tenant","2018","(Married) couple without C. ","Male","","","",""
"Tenant","2018","(Married) couple without C. ","Female","","","",""
"Tenant","2018","Single parent ","Male","","","",""
"Tenant","2018","Single parent ","Female","","","",""
"Tenant","2018","Couple + C. LE 16 ","Male","","","",""
"Tenant","2018","Couple + C. LE 16 ","Female","","","",""
"Tenant","2018","Couple + C. GT 16 ","Male","","","",""
"Tenant","2018","Couple + C. GT 16 ","Female","","","",""
"Tenant","2018","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2018","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2019","1-pers.-HH","Male","1670","0.669794780464871","0.650872996998633","0.688716563931108"
"Main Tenant","2019","1-pers.-HH","Female","1611","0.633401116424356","0.613947368638057","0.652854864210654"
"Main Tenant","2019","(Married) couple without C. ","Male","1782","0.415343038484773","0.400841758001644","0.429844318967901"
"Main Tenant","2019","(Married) couple without C. ","Female","1796","0.416657218172682","0.401812559090561","0.431501877254803"
"Main Tenant","2019","Single parent ","Male","413","0.548808745692455","0.511407636433289","0.586209854951621"
"Main Tenant","2019","Single parent ","Female","1308","0.70174993440773","0.680210699439156","0.723289169376305"
"Main Tenant","2019","Couple + C. LE 16 ","Male","1902","0.475055300563206","0.458274611203341","0.491835989923072"
"Main Tenant","2019","Couple + C. LE 16 ","Female","1859","0.487456550393198","0.470487257984302","0.504425842802093"
"Main Tenant","2019","Couple + C. GT 16 ","Male","502","0.248461984712233","0.227730740172939","0.269193229251527"
"Main Tenant","2019","Couple + C. GT 16 ","Female","444","0.233652056044721","0.212435044354037","0.254869067735404"
"Main Tenant","2019","Couple + C. LE and GT 16","Male","779","0.337922289783515","0.314367171723147","0.361477407843882"
"Main Tenant","2019","Couple + C. LE and GT 16","Female","734","0.367479270615913","0.34304039060683","0.391918150624996"
"Sub-Tenant","2019","1-pers.-HH","Male","140","0.0535827884597527","0.0445222670252469","0.0626433098942585"
"Sub-Tenant","2019","1-pers.-HH","Female","79","0.0392674104309611","0.031426153361316","0.0471086675006062"
"Sub-Tenant","2019","(Married) couple without C. ","Male","56","0.0126940374310292","0.00939962407865095","0.0159884507834074"
"Sub-Tenant","2019","(Married) couple without C. ","Female","60","0.0109117643135573","0.00778364099529518","0.0140398876318195"
"Sub-Tenant","2019","Single parent ","Male","6","","",""
