"hlf0001_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Owner","2000","Rhineland-Palatinate,Saarland","no migration background","782","0.625892127261131","0.598341145194914","0.653443109327347"
"Owner","2000","Rhineland-Palatinate,Saarland","direct migration background","95","0.353727504215167","0.293362974511884","0.414092033918449"
"Owner","2000","Rhineland-Palatinate,Saarland","indirect migration background","16","","",""
"Owner","2000","Baden-Württemberg","no migration background","1259","0.607791525692114","0.586236895027874","0.629346156356354"
"Owner","2000","Baden-Württemberg","direct migration background","218","0.305395991112567","0.272927758200724","0.33786422402441"
"Owner","2000","Baden-Württemberg","indirect migration background","64","0.274486214958981","0.216813914302542","0.33215851561542"
"Owner","2000","Bavaria","no migration background","1790","0.596843653435905","0.578742194122227","0.614945112749583"
"Owner","2000","Bavaria","direct migration background","143","0.293601452058874","0.25220857504939","0.334994329068357"
"Owner","2000","Bavaria","indirect migration background","39","0.407272647221853","0.31668291505814","0.497862379385565"
"Owner","2000","Berlin","no migration background","102","0.1112765897115","0.0882582642152698","0.134294915207731"
"Owner","2000","Berlin","direct migration background","10","","",""
"Owner","2000","Berlin","indirect migration background","3","","",""
"Owner","2000","Brandenburg","no migration background","457","0.392179381775711","0.361873243207293","0.422485520344129"
"Owner","2000","Brandenburg","direct migration background","14","","",""
"Owner","2000","Brandenburg","indirect migration background","2","","",""
"Owner","2000","Mecklenburg-Western Pomerania","no migration background","230","0.41351271755615","0.37228098855617","0.454744446556129"
"Owner","2000","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Owner","2000","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Owner","2000","Saxony","no migration background","713","0.36467099789974","0.342074072563569","0.387267923235911"
"Owner","2000","Saxony","direct migration background","4","","",""
"Owner","2000","Saxony","indirect migration background","2","","",""
"Owner","2000","Saxony-Anhalt","no migration background","533","0.46648378956003","0.435823256397649","0.497144322722412"
"Owner","2000","Saxony-Anhalt","direct migration background","14","","",""
"Owner","2000","Saxony-Anhalt","indirect migration background","","","",""
"Owner","2000","Thuringia","no migration background","575","0.483937578482964","0.453418229161791","0.514456927804137"
"Owner","2000","Thuringia","direct migration background","10","","",""
"Owner","2000","Thuringia","indirect migration background","4","","",""
"Nursing Home/Retirement Community","2000","Schleswig-Holstein","no migration background","1","","",""
"Nursing Home/Retirement Community","2000","Schleswig-Holstein","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Schleswig-Holstein","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Hamburg","no migration background","1","","",""
"Nursing Home/Retirement Community","2000","Hamburg","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Hamburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Lower Saxony","no migration background","2","","",""
"Nursing Home/Retirement Community","2000","Lower Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Lower Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Bremen","no migration background","","","",""
"Nursing Home/Retirement Community","2000","Bremen","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Bremen","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","North Rhine-Westphalia","no migration background","5","","",""
"Nursing Home/Retirement Community","2000","North Rhine-Westphalia","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","North Rhine-Westphalia","indirect migration background","1","","",""
"Nursing Home/Retirement Community","2000","Hesse","no migration background","6","","",""
"Nursing Home/Retirement Community","2000","Hesse","direct migration background","1","","",""
"Nursing Home/Retirement Community","2000","Hesse","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Rhineland-Palatinate,Saarland","no migration background","1","","",""
"Nursing Home/Retirement Community","2000","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Baden-Württemberg","no migration background","3","","",""
"Nursing Home/Retirement Community","2000","Baden-Württemberg","direct migration background","1","","",""
"Nursing Home/Retirement Community","2000","Baden-Württemberg","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Bavaria","no migration background","3","","",""
"Nursing Home/Retirement Community","2000","Bavaria","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Bavaria","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Berlin","no migration background","","","",""
"Nursing Home/Retirement Community","2000","Berlin","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Berlin","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Brandenburg","no migration background","","","",""
"Nursing Home/Retirement Community","2000","Brandenburg","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Brandenburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Mecklenburg-Western Pomerania","no migration background","1","","",""
"Nursing Home/Retirement Community","2000","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Saxony","no migration background","3","","",""
"Nursing Home/Retirement Community","2000","Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Saxony-Anhalt","no migration background","1","","",""
"Nursing Home/Retirement Community","2000","Saxony-Anhalt","direct migration background","","","",""
"Nursing Home/Retirement Community","2000","Saxony-Anhalt","indirect migration background","","","",""
"Nursing Home/Retirement Community","2000","Thuringia","no migration background","2","","",""
"Nursing Home/Retirement Community","2000","Thuringia","direct migration background","1","","",""
"Nursing Home/Retirement Community","2000","Thuringia","indirect migration background","","","",""
"Tenant","2000","Schleswig-Holstein","no migration background","","","",""
"Tenant","2000","Schleswig-Holstein","direct migration background","","","",""
"Tenant","2000","Schleswig-Holstein","indirect migration background","","","",""
"Tenant","2000","Hamburg","no migration background","","","",""
"Tenant","2000","Hamburg","direct migration background","","","",""
"Tenant","2000","Hamburg","indirect migration background","","","",""
"Tenant","2000","Lower Saxony","no migration background","","","",""
"Tenant","2000","Lower Saxony","direct migration background","","","",""
"Tenant","2000","Lower Saxony","indirect migration background","","","",""
"Tenant","2000","Bremen","no migration background","","","",""
"Tenant","2000","Bremen","direct migration background","","","",""
"Tenant","2000","Bremen","indirect migration background","","","",""
"Tenant","2000","North Rhine-Westphalia","no migration background","","","",""
"Tenant","2000","North Rhine-Westphalia","direct migration background","","","",""
"Tenant","2000","North Rhine-Westphalia","indirect migration background","","","",""
"Tenant","2000","Hesse","no migration background","","","",""
"Tenant","2000","Hesse","direct migration background","","","",""
"Tenant","2000","Hesse","indirect migration background","","","",""
"Tenant","2000","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Tenant","2000","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Tenant","2000","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Tenant","2000","Baden-Württemberg","no migration background","","","",""
"Tenant","2000","Baden-Württemberg","direct migration background","","","",""
"Tenant","2000","Baden-Württemberg","indirect migration background","","","",""
"Tenant","2000","Bavaria","no migration background","","","",""
"Tenant","2000","Bavaria","direct migration background","","","",""
"Tenant","2000","Bavaria","indirect migration background","","","",""
"Tenant","2000","Berlin","no migration background","","","",""
"Tenant","2000","Berlin","direct migration background","","","",""
"Tenant","2000","Berlin","indirect migration background","","","",""
"Tenant","2000","Brandenburg","no migration background","","","",""
"Tenant","2000","Brandenburg","direct migration background","","","",""
"Tenant","2000","Brandenburg","indirect migration background","","","",""
"Tenant","2000","Mecklenburg-Western Pomerania","no migration background","","","",""
"Tenant","2000","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Tenant","2000","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Tenant","2000","Saxony","no migration background","","","",""
