"hlf0001_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Main Tenant","2007","Employed","Couple + C. LE and GT 16","282","0.347617515704235","0.317923318352206","0.377311713056265"
"Sub-Tenant","2007","Not Employed","1-pers.-HH","62","0.0376969354824559","0.028402139429474","0.0469917315354379"
"Sub-Tenant","2007","Not Employed","(Married) couple without C. ","40","0.0155360668217988","0.011596163235237","0.0194759704083605"
"Sub-Tenant","2007","Not Employed","Single parent ","4","","",""
"Sub-Tenant","2007","Not Employed","Couple + C. LE 16 ","6","","",""
"Sub-Tenant","2007","Not Employed","Couple + C. GT 16 ","6","","",""
"Sub-Tenant","2007","Not Employed","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","2007","Employed","1-pers.-HH","83","0.0590066349518718","0.0473471242879206","0.070666145615823"
"Sub-Tenant","2007","Employed","(Married) couple without C. ","72","0.0311969757795897","0.0255203541095763","0.0368735974496031"
"Sub-Tenant","2007","Employed","Single parent ","13","","",""
"Sub-Tenant","2007","Employed","Couple + C. LE 16 ","39","0.0154389980773121","0.0109914486242493","0.019886547530375"
"Sub-Tenant","2007","Employed","Couple + C. GT 16 ","12","","",""
"Sub-Tenant","2007","Employed","Couple + C. LE and GT 16","1","","",""
"Owner","2007","Not Employed","1-pers.-HH","543","0.310455482742797","0.287876117479189","0.333034848006404"
"Owner","2007","Not Employed","(Married) couple without C. ","2275","0.57479800179817","0.559048369375132","0.590547634221208"
"Owner","2007","Not Employed","Single parent ","137","0.24893919754411","0.208490920957533","0.289387474130687"
"Owner","2007","Not Employed","Couple + C. LE 16 ","285","0.413474248096998","0.375351267173269","0.451597229020726"
"Owner","2007","Not Employed","Couple + C. GT 16 ","786","0.598789615108452","0.57046119309479","0.627118037122113"
"Owner","2007","Not Employed","Couple + C. LE and GT 16","323","0.567768394311489","0.523995082444882","0.611541706178096"
"Owner","2007","Employed","1-pers.-HH","349","0.203336476354802","0.18342141116718","0.223251541542424"
"Owner","2007","Employed","(Married) couple without C. ","1877","0.468313753389509","0.452020338015703","0.484607168763316"
"Owner","2007","Employed","Single parent ","258","0.290703173271609","0.257488899306072","0.323917447237145"
"Owner","2007","Employed","Couple + C. LE 16 ","1716","0.522188067969179","0.504169018323463","0.540207117614894"
"Owner","2007","Employed","Couple + C. GT 16 ","1824","0.639922491606646","0.621228924520282","0.658616058693009"
"Owner","2007","Employed","Couple + C. LE and GT 16","705","0.652015298518526","0.6223137845299","0.681716812507152"
"Nursing Home/Retirement Community","2007","Not Employed","1-pers.-HH","40","0.0270971507905018","0.0191734611044799","0.0350208404765237"
"Nursing Home/Retirement Community","2007","Not Employed","(Married) couple without C. ","7","","",""
"Nursing Home/Retirement Community","2007","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2007","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2007","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2007","Employed","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2007","Employed","(Married) couple without C. ","4","","",""
"Nursing Home/Retirement Community","2007","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2007","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2007","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2007","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2007","Not Employed","1-pers.-HH","","","",""
"Tenant","2007","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2007","Not Employed","Single parent ","","","",""
"Tenant","2007","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2007","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2007","Employed","1-pers.-HH","","","",""
"Tenant","2007","Employed","(Married) couple without C. ","","","",""
"Tenant","2007","Employed","Single parent ","","","",""
"Tenant","2007","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2007","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2007","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2008","Not Employed","1-pers.-HH","899","0.595293905807143","0.570834915521677","0.619752896092609"
"Main Tenant","2008","Not Employed","(Married) couple without C. ","1381","0.404192269834498","0.388295997479121","0.420088542189874"
"Main Tenant","2008","Not Employed","Single parent ","286","0.747962824356051","0.706439152115175","0.789486496596926"
"Main Tenant","2008","Not Employed","Couple + C. LE 16 ","256","0.564568949803734","0.521022614561191","0.608115285046277"
"Main Tenant","2008","Not Employed","Couple + C. GT 16 ","323","0.391966611270364","0.362065566452681","0.421867656088046"
"Main Tenant","2008","Not Employed","Couple + C. LE and GT 16","126","0.373787206953219","0.327517512634437","0.420056901272"
"Main Tenant","2008","Employed","1-pers.-HH","1100","0.746445820460084","0.724510176366416","0.768381464553752"
"Main Tenant","2008","Employed","(Married) couple without C. ","1535","0.493087575361705","0.476341628421559","0.50983352230185"
"Main Tenant","2008","Employed","Single parent ","446","0.696543074533666","0.662725579678856","0.730360569388475"
"Main Tenant","2008","Employed","Couple + C. LE 16 ","1133","0.474304806566482","0.455528981176671","0.493080631956293"
"Main Tenant","2008","Employed","Couple + C. GT 16 ","658","0.326939827126656","0.308326927363132","0.345552726890181"
"Main Tenant","2008","Employed","Couple + C. LE and GT 16","200","0.243397013996994","0.215545916069181","0.271248111924806"
"Sub-Tenant","2008","Not Employed","1-pers.-HH","59","0.0490127481527195","0.0382544194611283","0.0597710768443107"
"Sub-Tenant","2008","Not Employed","(Married) couple without C. ","50","0.0193385365645326","0.0148776663883356","0.0237994067407295"
"Sub-Tenant","2008","Not Employed","Single parent ","3","","",""
"Sub-Tenant","2008","Not Employed","Couple + C. LE 16 ","7","","",""
"Sub-Tenant","2008","Not Employed","Couple + C. GT 16 ","5","","",""
"Sub-Tenant","2008","Not Employed","Couple + C. LE and GT 16","4","","",""
"Sub-Tenant","2008","Employed","1-pers.-HH","70","0.0464841584895317","0.0358688577678067","0.0570994592112567"
"Sub-Tenant","2008","Employed","(Married) couple without C. ","70","0.0246723817071726","0.0194764670179107","0.0298682963964345"
"Sub-Tenant","2008","Employed","Single parent ","6","","",""
"Sub-Tenant","2008","Employed","Couple + C. LE 16 ","28","","",""
"Sub-Tenant","2008","Employed","Couple + C. GT 16 ","9","","",""
"Sub-Tenant","2008","Employed","Couple + C. LE and GT 16","10","","",""
"Owner","2008","Not Employed","1-pers.-HH","552","0.327188188501361","0.303807971035703","0.350568405967019"
"Owner","2008","Not Employed","(Married) couple without C. ","2221","0.573552539715413","0.557532352157581","0.589572727273245"
"Owner","2008","Not Employed","Single parent ","131","0.247812480266775","0.206522174905124","0.289102785628425"
"Owner","2008","Not Employed","Couple + C. LE 16 ","235","0.418343347084611","0.375018882632084","0.461667811537137"
"Owner","2008","Not Employed","Couple + C. GT 16 ","696","0.59280984597995","0.562717610553766","0.622902081406134"
"Owner","2008","Not Employed","Couple + C. LE and GT 16","290","0.595001608440627","0.548054465788523","0.64194875109273"
"Owner","2008","Employed","1-pers.-HH","340","0.204953890070891","0.18460034326695","0.225307436874832"
"Owner","2008","Employed","(Married) couple without C. ","1817","0.482120395583811","0.465383559263172","0.49885723190445"
"Owner","2008","Employed","Single parent ","258","0.29792700222821","0.264286305250399","0.331567699206021"
"Owner","2008","Employed","Couple + C. LE 16 ","1556","0.513687238071415","0.494893615824029","0.5324808603188"
"Owner","2008","Employed","Couple + C. GT 16 ","1773","0.668424253469915","0.649744520838966","0.687103986100864"
"Owner","2008","Employed","Couple + C. LE and GT 16","702","0.741493973327879","0.713079486247208","0.76990846040855"
"Nursing Home/Retirement Community","2008","Not Employed","1-pers.-HH","37","0.0285051575387764","0.0202126684908217","0.0367976465867311"
"Nursing Home/Retirement Community","2008","Not Employed","(Married) couple without C. ","9","","",""
"Nursing Home/Retirement Community","2008","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2008","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2008","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2008","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2008","Employed","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2008","Employed","(Married) couple without C. ","2","","",""
"Nursing Home/Retirement Community","2008","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2008","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2008","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2008","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2008","Not Employed","1-pers.-HH","","","",""
"Tenant","2008","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2008","Not Employed","Single parent ","","","",""
"Tenant","2008","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2008","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2008","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2008","Employed","1-pers.-HH","","","",""
"Tenant","2008","Employed","(Married) couple without C. ","","","",""
"Tenant","2008","Employed","Single parent ","","","",""
"Tenant","2008","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2008","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2008","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2009","Not Employed","1-pers.-HH","858","0.600869808724795","0.57583542497148","0.62590419247811"
"Main Tenant","2009","Not Employed","(Married) couple without C. ","1248","0.391992333458668","0.375563244410428","0.408421422506908"
"Main Tenant","2009","Not Employed","Single parent ","218","0.718290805321899","0.669683582684246","0.766898027959552"
"Main Tenant","2009","Not Employed","Couple + C. LE 16 ","225","0.583990023927558","0.537348360390201","0.630631687464914"
"Main Tenant","2009","Not Employed","Couple + C. GT 16 ","289","0.367660414843146","0.336604722254171","0.39871610743212"
"Main Tenant","2009","Not Employed","Couple + C. LE and GT 16","123","0.382311438764755","0.335557579174209","0.4290652983553"
"Main Tenant","2009","Employed","1-pers.-HH","1039","0.735947343002268","0.71317878707685","0.758715898927687"
"Main Tenant","2009","Employed","(Married) couple without C. ","1502","0.494935950931006","0.477849027123755","0.512022874738257"
"Main Tenant","2009","Employed","Single parent ","440","0.705458526813121","0.671762445353887","0.739154608272355"
"Main Tenant","2009","Employed","Couple + C. LE 16 ","975","0.446822350820814","0.427059237159555","0.466585464482073"
"Main Tenant","2009","Employed","Couple + C. GT 16 ","583","0.303505868010004","0.284817176753048","0.322194559266959"
"Main Tenant","2009","Employed","Couple + C. LE and GT 16","237","0.343572723087781","0.312178025673941","0.374967420501621"
"Sub-Tenant","2009","Not Employed","1-pers.-HH","44","0.0342494060958424","0.0249522860626109","0.0435465261290738"
"Sub-Tenant","2009","Not Employed","(Married) couple without C. ","55","0.0198732925332606","0.0151765560560072","0.0245700290105139"
"Sub-Tenant","2009","Not Employed","Single parent ","4","","",""
"Sub-Tenant","2009","Not Employed","Couple + C. LE 16 ","11","","",""
"Sub-Tenant","2009","Not Employed","Couple + C. GT 16 ","2","","",""
"Sub-Tenant","2009","Not Employed","Couple + C. LE and GT 16","6","","",""
"Sub-Tenant","2009","Employed","1-pers.-HH","72","0.0498659660105373","0.0386235047239204","0.0611084272971542"
"Sub-Tenant","2009","Employed","(Married) couple without C. ","68","0.0278749603893388","0.0222491596140495","0.0335007611646282"
"Sub-Tenant","2009","Employed","Single parent ","8","","",""
"Sub-Tenant","2009","Employed","Couple + C. LE 16 ","44","0.0173435442619125","0.0121540457238914","0.0225330427999337"
"Sub-Tenant","2009","Employed","Couple + C. GT 16 ","10","","",""
"Sub-Tenant","2009","Employed","Couple + C. LE and GT 16","3","","",""
"Owner","2009","Not Employed","1-pers.-HH","532","0.338230118405781","0.314044953034352","0.362415283777211"
"Owner","2009","Not Employed","(Married) couple without C. ","2086","0.586936100343556","0.570366035774409","0.603506164912703"
"Owner","2009","Not Employed","Single parent ","107","0.268868434582399","0.220959355980686","0.316777513184111"
"Owner","2009","Not Employed","Couple + C. LE 16 ","193","0.390088684182446","0.34393201442194","0.436245353942952"
"Owner","2009","Not Employed","Couple + C. GT 16 ","635","0.629241288129075","0.598131512011513","0.660351064246637"
"Owner","2009","Not Employed","Couple + C. LE and GT 16","286","0.600813500597953","0.553696047536505","0.647930953659401"
"Owner","2009","Employed","1-pers.-HH","329","0.214186690987194","0.192997090150826","0.235376291823562"
"Owner","2009","Employed","(Married) couple without C. ","1716","0.475563838017552","0.458496457108717","0.492631218926387"
"Owner","2009","Employed","Single parent ","255","0.283797540586808","0.250470814941115","0.317124266232502"
"Owner","2009","Employed","Couple + C. LE 16 ","1412","0.535834104917273","0.516009369434881","0.555658840399665"
"Owner","2009","Employed","Couple + C. GT 16 ","1732","0.685129866664957","0.666250440215759","0.704009293114155"
"Owner","2009","Employed","Couple + C. LE and GT 16","639","0.653563379456963","0.622106951469059","0.685019807444867"
"Nursing Home/Retirement Community","2009","Not Employed","1-pers.-HH","36","0.0266506667735814","0.0184172930119121","0.0348840405352508"
"Nursing Home/Retirement Community","2009","Not Employed","(Married) couple without C. ","3","","",""
"Nursing Home/Retirement Community","2009","Not Employed","Single parent ","","","",""
