"m11126","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2002","35-65 y.","higher vocational","423","0.349391454751887","0.322381924136293","0.37640098536748"
"Satisfactory","2002","35-65 y.","higher education","1045","0.323682983929102","0.307930559735122","0.339435408123082"
"Satisfactory","2002","66 and older","in school","","","",""
"Satisfactory","2002","66 and older","inadequately","17","","",""
"Satisfactory","2002","66 and older","general elemantary","351","0.443220175112202","0.408839657378379","0.477600692846024"
"Satisfactory","2002","66 and older","middle vocational","863","0.455814218683807","0.433259016125787","0.478369421241827"
"Satisfactory","2002","66 and older","vocational + Abi","37","0.31218363268222","0.221812708811023","0.402554556553417"
"Satisfactory","2002","66 and older","higher vocational","112","0.469855729112159","0.407232929761473","0.532478528462845"
"Satisfactory","2002","66 and older","higher education","260","0.496027437721662","0.45412775596672","0.537927119476603"
"Poor","2002","16-34 y.","in school","15","","",""
"Poor","2002","16-34 y.","inadequately","7","","",""
"Poor","2002","16-34 y.","general elemantary","65","0.0607717771475253","0.0462587080934651","0.0752848462015855"
"Poor","2002","16-34 y.","middle vocational","147","0.0461726141645154","0.0385438761473891","0.0538013521816417"
"Poor","2002","16-34 y.","vocational + Abi","19","","",""
"Poor","2002","16-34 y.","higher vocational","15","","",""
"Poor","2002","16-34 y.","higher education","32","0.0656560018092459","0.0463001011455905","0.0850119024729014"
"Poor","2002","35-65 y.","in school","","","",""
"Poor","2002","35-65 y.","inadequately","45","0.223809132044062","0.159824238053568","0.287794026034556"
"Poor","2002","35-65 y.","general elemantary","228","0.197657342888301","0.173840600019042","0.221474085757561"
"Poor","2002","35-65 y.","middle vocational","919","0.13722756900095","0.129081560564962","0.145373577436938"
"Poor","2002","35-65 y.","vocational + Abi","62","0.138290779976588","0.111052323612515","0.16552923634066"
"Poor","2002","35-65 y.","higher vocational","162","0.154454602678412","0.133982148486334","0.174927056870489"
"Poor","2002","35-65 y.","higher education","288","0.0892916177764056","0.0796908200629429","0.0988924154898683"
"Poor","2002","66 and older","in school","","","",""
"Poor","2002","66 and older","inadequately","23","","",""
"Poor","2002","66 and older","general elemantary","231","0.291499450245914","0.260047333960358","0.32295156653147"
"Poor","2002","66 and older","middle vocational","460","0.244592142064011","0.225125492911927","0.264058791216096"
"Poor","2002","66 and older","vocational + Abi","31","0.355236029598791","0.261900652105342","0.448571407092239"
"Poor","2002","66 and older","higher vocational","47","0.212442995552031","0.161119599551088","0.263766391552974"
"Poor","2002","66 and older","higher education","103","0.217037098635908","0.182491556888261","0.251582640383555"
"Bad ","2002","16-34 y.","in school","1","","",""
"Bad ","2002","16-34 y.","inadequately","2","","",""
"Bad ","2002","16-34 y.","general elemantary","12","","",""
"Bad ","2002","16-34 y.","middle vocational","23","","",""
"Bad ","2002","16-34 y.","vocational + Abi","3","","",""
"Bad ","2002","16-34 y.","higher vocational","3","","",""
"Bad ","2002","16-34 y.","higher education","4","","",""
"Bad ","2002","35-65 y.","in school","","","",""
"Bad ","2002","35-65 y.","inadequately","12","","",""
"Bad ","2002","35-65 y.","general elemantary","61","0.0570908803588177","0.0432148820438735","0.070966878673762"
"Bad ","2002","35-65 y.","middle vocational","226","0.037403087762462","0.0329109610186034","0.0418952145063205"
"Bad ","2002","35-65 y.","vocational + Abi","13","","",""
"Bad ","2002","35-65 y.","higher vocational","34","0.0344601391676799","0.0241267060433526","0.0447935722920072"
"Bad ","2002","35-65 y.","higher education","47","0.0228234557066497","0.0177955222142058","0.0278513891990935"
"Bad ","2002","66 and older","in school","","","",""
"Bad ","2002","66 and older","inadequately","8","","",""
"Bad ","2002","66 and older","general elemantary","103","0.123931522777899","0.10112700848371","0.146736037072088"
"Bad ","2002","66 and older","middle vocational","181","0.101307555049548","0.0876426800025759","0.114972430096519"
"Bad ","2002","66 and older","vocational + Abi","9","","",""
"Bad ","2002","66 and older","higher vocational","13","","",""
"Bad ","2002","66 and older","higher education","21","","",""
"Very good","2003","16-34 y.","in school","214","0.360092497314081","0.322123463764915","0.398061530863247"
"Very good","2003","16-34 y.","inadequately","10","","",""
"Very good","2003","16-34 y.","general elemantary","205","0.221396978779499","0.195455517920246","0.247338439638752"
"Very good","2003","16-34 y.","middle vocational","502","0.172091420573376","0.157901035975439","0.186281805171312"
"Very good","2003","16-34 y.","vocational + Abi","86","0.207472836615775","0.169881996660366","0.245063676571184"
"Very good","2003","16-34 y.","higher vocational","42","0.146274903100642","0.104355923608064","0.188193882593221"
"Very good","2003","16-34 y.","higher education","108","0.165604938888824","0.13498090616359","0.196228971614058"
"Very good","2003","35-65 y.","in school","","","",""
"Very good","2003","35-65 y.","inadequately","3","","",""
"Very good","2003","35-65 y.","general elemantary","33","0.0360479850926148","0.0243949370425343","0.0477010331426953"
"Very good","2003","35-65 y.","middle vocational","406","0.0629206227865691","0.0570302509015011","0.0688109946716371"
"Very good","2003","35-65 y.","vocational + Abi","50","0.0596276566510255","0.0409128938046418","0.0783424194974092"
"Very good","2003","35-65 y.","higher vocational","81","0.0680128816924231","0.0535803879328897","0.0824453754519565"
"Very good","2003","35-65 y.","higher education","366","0.108142595294519","0.0974108917835068","0.118874298805532"
"Very good","2003","66 and older","in school","","","",""
"Very good","2003","66 and older","inadequately","","","",""
"Very good","2003","66 and older","general elemantary","11","","",""
"Very good","2003","66 and older","middle vocational","37","0.0232645297203761","0.0165095161674233","0.0300195432733288"
"Very good","2003","66 and older","vocational + Abi","2","","",""
"Very good","2003","66 and older","higher vocational","9","","",""
"Very good","2003","66 and older","higher education","24","","",""
"Good","2003","16-34 y.","in school","293","0.507445647385975","0.467901178052942","0.546990116719008"
"Good","2003","16-34 y.","inadequately","23","","",""
"Good","2003","16-34 y.","general elemantary","507","0.48691740955683","0.45568742046028","0.51814739865338"
"Good","2003","16-34 y.","middle vocational","1510","0.548905890794107","0.530198815747767","0.567612965840448"
"Good","2003","16-34 y.","vocational + Abi","248","0.526579879363968","0.48029386181504","0.572865896912895"
"Good","2003","16-34 y.","higher vocational","148","0.516424858071354","0.457145659861744","0.575704056280963"
"Good","2003","16-34 y.","higher education","351","0.61756495874886","0.577528096161246","0.657601821336473"
"Good","2003","35-65 y.","in school","","","",""
"Good","2003","35-65 y.","inadequately","39","0.226103290230976","0.159821028877025","0.292385551584927"
"Good","2003","35-65 y.","general elemantary","302","0.310124469338909","0.281209367931316","0.339039570746502"
"Good","2003","35-65 y.","middle vocational","2667","0.395910436881443","0.384047091899735","0.40777378186315"
"Good","2003","35-65 y.","vocational + Abi","293","0.457213434164731","0.417841697694575","0.496585170634888"
"Good","2003","35-65 y.","higher vocational","491","0.412034924916707","0.383819693604202","0.440250156229212"
"Good","2003","35-65 y.","higher education","1568","0.469322234611518","0.452076822728908","0.486567646494129"
"Good","2003","66 and older","in school","","","",""
"Good","2003","66 and older","inadequately","3","","",""
"Good","2003","66 and older","general elemantary","127","0.159927148253132","0.134495985518233","0.18535831098803"
"Good","2003","66 and older","middle vocational","388","0.20436331553248","0.186293676563482","0.222432954501477"
"Good","2003","66 and older","vocational + Abi","27","","",""
"Good","2003","66 and older","higher vocational","63","0.224724210471506","0.172879857341589","0.276568563601422"
"Good","2003","66 and older","higher education","160","0.2351406994043","0.200567557347861","0.269713841460738"
"Satisfactory","2003","16-34 y.","in school","87","0.11131778519654","0.0864395580776067","0.136196012315473"
"Satisfactory","2003","16-34 y.","inadequately","20","","",""
"Satisfactory","2003","16-34 y.","general elemantary","194","0.195950159738444","0.171149408414018","0.220750911062871"
"Satisfactory","2003","16-34 y.","middle vocational","557","0.224095159322712","0.208418849679363","0.239771468966061"
"Satisfactory","2003","16-34 y.","vocational + Abi","93","0.228451387500653","0.18953138345009","0.267371391551217"
"Satisfactory","2003","16-34 y.","higher vocational","69","0.289399211818262","0.235605900097921","0.343192523538602"
"Satisfactory","2003","16-34 y.","higher education","77","0.153094016966319","0.123429547531504","0.182758486401133"
"Satisfactory","2003","35-65 y.","in school","","","",""
"Satisfactory","2003","35-65 y.","inadequately","51","0.347990184241768","0.272513477999471","0.423466890484065"
"Satisfactory","2003","35-65 y.","general elemantary","368","0.374336004231799","0.344082707002859","0.404589301460738"
"Satisfactory","2003","35-65 y.","middle vocational","2350","0.365624528044235","0.35394167615494","0.37730737993353"
"Satisfactory","2003","35-65 y.","vocational + Abi","184","0.333774831893547","0.296505822998428","0.371043840788667"
"Satisfactory","2003","35-65 y.","higher vocational","433","0.348206660731848","0.320897124085814","0.375516197377881"
"Satisfactory","2003","35-65 y.","higher education","930","0.294160289194538","0.278414384203855","0.309906194185221"
"Satisfactory","2003","66 and older","in school","","","",""
"Satisfactory","2003","66 and older","inadequately","24","","",""
"Satisfactory","2003","66 and older","general elemantary","342","0.42263263465348","0.388359464569855","0.456905804737105"
"Satisfactory","2003","66 and older","middle vocational","817","0.421941245304175","0.399810166345807","0.444072324262544"
"Satisfactory","2003","66 and older","vocational + Abi","35","0.327094504977798","0.235598724594898","0.418590285360697"
"Satisfactory","2003","66 and older","higher vocational","111","0.460873680897306","0.398960283175741","0.52278707861887"
"Satisfactory","2003","66 and older","higher education","252","0.45737831885259","0.416764808361564","0.497991829343617"
"Poor","2003","16-34 y.","in school","20","","",""
"Poor","2003","16-34 y.","inadequately","4","","",""
"Poor","2003","16-34 y.","general elemantary","63","0.0752797693398612","0.0587945450166782","0.0917649936630442"
"Poor","2003","16-34 y.","middle vocational","132","0.0482322816099953","0.040177426118355","0.0562871371016356"
"Poor","2003","16-34 y.","vocational + Abi","20","","",""
"Poor","2003","16-34 y.","higher vocational","11","","",""
"Poor","2003","16-34 y.","higher education","30","0.0637360853959974","0.0436112790019611","0.0838608917900337"
"Poor","2003","35-65 y.","in school","","","",""
"Poor","2003","35-65 y.","inadequately","49","0.326845169942559","0.25252085850193","0.401169481383187"
"Poor","2003","35-65 y.","general elemantary","223","0.222960022291304","0.196940068959157","0.248979975623451"
"Poor","2003","35-65 y.","middle vocational","894","0.138413983590091","0.130036813702022","0.146791153478161"
"Poor","2003","35-65 y.","vocational + Abi","77","0.13749305128325","0.110276555381053","0.164709547185447"
"Poor","2003","35-65 y.","higher vocational","123","0.127977108287646","0.108827013639462","0.14712720293583"
"Poor","2003","35-65 y.","higher education","297","0.101664565367672","0.0912215328562881","0.112107597879056"
"Poor","2003","66 and older","in school","","","",""
"Poor","2003","66 and older","inadequately","14","","",""
"Poor","2003","66 and older","general elemantary","221","0.286646306336623","0.255272134022782","0.318020478650463"
"Poor","2003","66 and older","middle vocational","473","0.239583025244133","0.220456127776562","0.258709922711704"
