"m11126","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Very good","2009","Saxony","no migration background","92","0.0731256240712696","0.0592019029754909","0.0870493451670483"
"Very good","2009","Saxony","direct migration background","3","","",""
"Very good","2009","Saxony","indirect migration background","1","","",""
"Very good","2009","Saxony-Anhalt","no migration background","42","0.0568992789952725","0.0403755891228076","0.0734229688677374"
"Very good","2009","Saxony-Anhalt","direct migration background","","","",""
"Very good","2009","Saxony-Anhalt","indirect migration background","1","","",""
"Very good","2009","Thuringia","no migration background","54","0.0702133083148201","0.0526067199230279","0.0878198967066123"
"Very good","2009","Thuringia","direct migration background","","","",""
"Very good","2009","Thuringia","indirect migration background","1","","",""
"Good","2009","Schleswig-Holstein","no migration background","200","0.403525327270497","0.358981601935677","0.448069052605317"
"Good","2009","Schleswig-Holstein","direct migration background","21","","",""
"Good","2009","Schleswig-Holstein","indirect migration background","5","","",""
"Good","2009","Hamburg","no migration background","120","0.427419198326816","0.366340014595121","0.488498382058511"
"Good","2009","Hamburg","direct migration background","8","","",""
"Good","2009","Hamburg","indirect migration background","4","","",""
"Good","2009","Lower Saxony","no migration background","512","0.330094914683688","0.30611299757452","0.354076831792855"
"Good","2009","Lower Saxony","direct migration background","44","0.368126826118116","0.285850513895848","0.450403138340384"
"Good","2009","Lower Saxony","indirect migration background","26","","",""
"Good","2009","Bremen","no migration background","48","0.31881690225752","0.232893499099331","0.40474030541571"
"Good","2009","Bremen","direct migration background","3","","",""
"Good","2009","Bremen","indirect migration background","1","","",""
"Good","2009","North Rhine-Westphalia","no migration background","1177","0.364945822558287","0.347838262507033","0.382053382609541"
"Good","2009","North Rhine-Westphalia","direct migration background","175","0.399359833128056","0.354108517425906","0.444611148830206"
"Good","2009","North Rhine-Westphalia","indirect migration background","103","0.48452676507046","0.416609784524626","0.552443745616295"
"Good","2009","Hesse","no migration background","389","0.372707773087072","0.342858277048223","0.402557269125922"
"Good","2009","Hesse","direct migration background","50","0.252292023660099","0.185410162386631","0.319173884933566"
"Good","2009","Hesse","indirect migration background","30","0.386248881888559","0.266963322970882","0.505534440806235"
"Good","2009","Rhineland-Palatinate,Saarland","no migration background","349","0.364526826967645","0.332246902196526","0.396806751738764"
"Good","2009","Rhineland-Palatinate,Saarland","direct migration background","43","0.392640592694539","0.309647346834261","0.475633838554816"
"Good","2009","Rhineland-Palatinate,Saarland","indirect migration background","24","","",""
"Good","2009","Baden-Württemberg","no migration background","662","0.386616005125998","0.36296078329507","0.410271226956925"
"Good","2009","Baden-Württemberg","direct migration background","135","0.340981680135514","0.291530688452509","0.390432671818518"
"Good","2009","Baden-Württemberg","indirect migration background","95","0.56869946350316","0.49243503991035","0.644963887095969"
"Good","2009","Bavaria","no migration background","875","0.369258726903743","0.349431911124935","0.389085542682552"
"Good","2009","Bavaria","direct migration background","89","0.334380572243605","0.277145616623709","0.391615527863502"
"Good","2009","Bavaria","indirect migration background","65","0.445251429199847","0.358814966100915","0.531687892298778"
"Good","2009","Berlin","no migration background","220","0.335039117741209","0.297885761366641","0.372192474115777"
"Good","2009","Berlin","direct migration background","16","","",""
"Good","2009","Berlin","indirect migration background","11","","",""
"Good","2009","Brandenburg","no migration background","288","0.357954617305941","0.324203038891273","0.391706195720608"
"Good","2009","Brandenburg","direct migration background","5","","",""
"Good","2009","Brandenburg","indirect migration background","4","","",""
"Good","2009","Mecklenburg-Western Pomerania","no migration background","189","0.386697719718311","0.342763776239147","0.430631663197476"
"Good","2009","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Good","2009","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Good","2009","Saxony","no migration background","553","0.391268096795535","0.365166905156756","0.417369288434313"
"Good","2009","Saxony","direct migration background","2","","",""
"Good","2009","Saxony","indirect migration background","4","","",""
"Good","2009","Saxony-Anhalt","no migration background","296","0.374534166061844","0.340010084687583","0.409058247436104"
"Good","2009","Saxony-Anhalt","direct migration background","3","","",""
"Good","2009","Saxony-Anhalt","indirect migration background","5","","",""
"Good","2009","Thuringia","no migration background","313","0.389751498789409","0.356145168770181","0.423357828808637"
"Good","2009","Thuringia","direct migration background","4","","",""
"Good","2009","Thuringia","indirect migration background","5","","",""
"Satisfactory","2009","Schleswig-Holstein","no migration background","159","0.341167651503965","0.298122274779279","0.38421302822865"
"Satisfactory","2009","Schleswig-Holstein","direct migration background","13","","",""
"Satisfactory","2009","Schleswig-Holstein","indirect migration background","1","","",""
"Satisfactory","2009","Hamburg","no migration background","83","0.367243792703935","0.307726487430728","0.426761097977141"
"Satisfactory","2009","Hamburg","direct migration background","2","","",""
"Satisfactory","2009","Hamburg","indirect migration background","1","","",""
"Satisfactory","2009","Lower Saxony","no migration background","604","0.41754667637065","0.392396506495562","0.442696846245739"
"Satisfactory","2009","Lower Saxony","direct migration background","57","0.448286172561435","0.363447135340916","0.533125209781954"
"Satisfactory","2009","Lower Saxony","indirect migration background","14","","",""
"Satisfactory","2009","Bremen","no migration background","33","0.36040690563115","0.271883664975285","0.448930146287016"
"Satisfactory","2009","Bremen","direct migration background","","","",""
"Satisfactory","2009","Bremen","indirect migration background","","","",""
"Satisfactory","2009","North Rhine-Westphalia","no migration background","1080","0.373523337129677","0.356333181623079","0.390713492636276"
"Satisfactory","2009","North Rhine-Westphalia","direct migration background","139","0.304059715336273","0.261557921076907","0.346561509595639"
"Satisfactory","2009","North Rhine-Westphalia","indirect migration background","46","0.260698042440315","0.201036258273276","0.320359826607355"
"Satisfactory","2009","Hesse","no migration background","357","0.396355935583455","0.36615982720708","0.426552043959829"
"Satisfactory","2009","Hesse","direct migration background","51","0.349268871183035","0.275856151194707","0.422681591171363"
"Satisfactory","2009","Hesse","indirect migration background","17","","",""
"Satisfactory","2009","Rhineland-Palatinate,Saarland","no migration background","274","0.351564668504462","0.319542178237681","0.383587158771243"
"Satisfactory","2009","Rhineland-Palatinate,Saarland","direct migration background","53","0.355472971286401","0.274125111766528","0.436820830806275"
"Satisfactory","2009","Rhineland-Palatinate,Saarland","indirect migration background","11","","",""
"Satisfactory","2009","Baden-Württemberg","no migration background","549","0.335960113955366","0.313016499620708","0.358903728290023"
"Satisfactory","2009","Baden-Württemberg","direct migration background","98","0.303670942571536","0.255700953859008","0.351640931284065"
"Satisfactory","2009","Baden-Württemberg","indirect migration background","29","","",""
"Satisfactory","2009","Bavaria","no migration background","758","0.362371067589819","0.342623085377303","0.382119049802336"
"Satisfactory","2009","Bavaria","direct migration background","85","0.280541969332344","0.226037829478992","0.335046109185696"
"Satisfactory","2009","Bavaria","indirect migration background","28","","",""
"Satisfactory","2009","Berlin","no migration background","225","0.36890113146643","0.330921045738926","0.406881217193934"
"Satisfactory","2009","Berlin","direct migration background","16","","",""
"Satisfactory","2009","Berlin","indirect migration background","6","","",""
"Satisfactory","2009","Brandenburg","no migration background","282","0.352929306653375","0.319284582923067","0.386574030383682"
"Satisfactory","2009","Brandenburg","direct migration background","8","","",""
"Satisfactory","2009","Brandenburg","indirect migration background","4","","",""
"Satisfactory","2009","Mecklenburg-Western Pomerania","no migration background","169","0.370708492305007","0.327135308438138","0.414281676171877"
"Satisfactory","2009","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Satisfactory","2009","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Satisfactory","2009","Saxony","no migration background","444","0.316993921968378","0.292108337995455","0.341879505941302"
"Satisfactory","2009","Saxony","direct migration background","12","","",""
"Satisfactory","2009","Saxony","indirect migration background","3","","",""
"Satisfactory","2009","Saxony-Anhalt","no migration background","280","0.377479053403099","0.34290120002278","0.412056906783418"
